Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Aug 14, 2020",HOU,PHI,A,48,96,35,80,43.8,12,48,25.0,14,16,87.5,1,26,27,25,17,10,9,18,-38
"Aug 12, 2020",HOU,IND,A,48,104,32,86,37.2,16,57,28.1,24,28,85.7,6,43,49,20,20,8,6,20,-4
"Aug 11, 2020",SAS,HOU,H,48,105,36,89,40.4,14,48,29.2,19,21,90.5,4,33,37,18,18,14,3,19,-18
"Aug 09, 2020",SAC,HOU,A,48,129,43,91,47.3,18,57,31.6,25,30,83.3,8,40,48,21,15,9,3,18,17
"Aug 06, 2020",HOU,LAL,H,48,113,36,84,42.9,21,57,36.8,20,23,87.0,4,30,34,26,20,11,5,28,16
"Aug 04, 2020",POR,HOU,H,48,102,34,87,39.1,19,53,35.8,15,24,62.5,5,34,39,24,10,7,3,26,-8
"Aug 02, 2020",HOU,MIL,H,48,120,36,91,39.6,21,61,34.4,27,31,87.1,6,30,36,22,9,15,3,24,4
"Jul 31, 2020",DAL,HOU,A,53,153,52,101,51.5,19,48,39.6,30,39,76.9,7,36,43,26,9,12,10,31,4
"Mar 10, 2020",HOU,MIN,H,48,117,41,80,51.3,15,38,39.5,20,26,76.9,5,28,33,24,18,9,5,20,6
"Mar 08, 2020",HOU,ORL,A,48,106,39,88,44.3,9,32,28.1,19,25,76.0,11,27,38,21,18,10,7,23,-20
"Mar 07, 2020",CHA,HOU,H,48,99,35,76,46.1,15,45,33.3,14,20,70.0,13,29,42,22,21,9,3,25,-9
"Mar 05, 2020",HOU,LAC,A,48,105,35,97,36.1,7,42,16.7,28,36,77.8,15,36,51,19,11,6,5,25,-15
"Mar 02, 2020",NYK,HOU,H,48,123,39,94,41.5,20,56,35.7,25,27,92.6,8,26,34,25,12,11,5,20,-2
"Feb 29, 2020",BOS,HOU,A,53,111,41,98,41.8,15,55,27.3,14,18,77.8,12,41,53,17,16,10,8,20,1
"Feb 26, 2020",HOU,MEM,H,48,140,52,93,55.9,23,50,46.0,13,15,86.7,9,35,44,22,19,8,7,25,28
"Feb 24, 2020",HOU,NYK,H,48,123,43,86,50.0,16,48,33.3,21,31,67.7,5,33,38,20,13,11,7,22,11
"Feb 22, 2020",UTA,HOU,A,48,120,45,92,48.9,20,48,41.7,10,14,71.4,6,36,42,20,10,9,5,25,10
"Feb 20, 2020",GSW,HOU,A,48,135,45,85,52.9,25,49,51.0,20,22,90.9,8,28,36,31,16,14,7,15,30
"Feb 11, 2020",HOU,BOS,H,48,116,33,77,42.9,13,45,28.9,37,42,88.1,5,40,45,17,14,9,6,21,11
"Feb 09, 2020",HOU,UTA,A,48,113,44,95,46.3,15,42,35.7,10,14,71.4,7,29,36,20,8,10,5,19,-1
"Feb 07, 2020",PHX,HOU,H,48,91,29,85,34.1,11,48,22.9,22,26,84.6,8,21,29,16,16,8,5,21,-36
"Feb 06, 2020",LAL,HOU,A,48,121,43,85,50.6,19,42,45.2,16,18,88.9,6,31,37,20,16,8,4,22,10
"Feb 04, 2020",HOU,CHA,H,48,125,43,97,44.3,20,60,33.3,19,23,82.6,7,34,41,25,5,11,5,19,15
