Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Nov 15, 2019",LAL,SAC,H,48,99,34,81,42.0,11,37,29.7,20,22,90.9,10,31,41,22,13,11,6,18,2
"Nov 13, 2019",LAL,GSW,H,48,120,48,89,53.9,9,20,45.0,15,18,83.3,13,38,51,31,19,8,6,18,26
"Nov 12, 2019",PHX,LAL,A,48,123,51,95,53.7,10,25,40.0,11,21,52.4,8,36,44,39,10,4,4,21,8
"Nov 10, 2019",LAL,TOR,A,48,104,41,94,43.6,10,30,33.3,12,19,63.2,13,38,51,31,12,6,7,20,-9
"Nov 08, 2019",LAL,MIA,H,48,95,40,89,44.9,8,32,25.0,7,8,87.5,10,38,48,30,18,6,5,24,15
"Nov 05, 2019",CHI,LAL,A,48,118,45,92,48.9,11,33,33.3,17,24,70.8,12,37,49,26,16,10,10,18,6
"Nov 03, 2019",SAS,LAL,A,48,103,42,87,48.3,6,24,25.0,13,19,68.4,7,39,46,21,18,8,10,22,7
"Nov 01, 2019",DAL,LAL,A,53,119,47,96,49.0,9,32,28.1,16,21,76.2,6,35,41,24,11,11,7,21,9
"Oct 29, 2019",LAL,MEM,H,48,120,40,86,46.5,7,26,26.9,33,39,84.6,10,44,54,25,18,9,8,19,29
"Oct 27, 2019",LAL,CHA,H,48,120,49,93,52.7,11,31,35.5,11,14,78.6,10,37,47,30,14,7,8,22,19
"Oct 25, 2019",LAL,UTA,H,48,95,34,86,39.5,8,26,30.8,19,24,79.2,11,31,42,19,14,14,9,21,9
"Oct 22, 2019",LAC,LAL,H,48,102,37,85,43.5,13,33,39.4,15,21,71.4,9,32,41,20,15,4,7,24,-10
