Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 24, 2020",NOP,DEN,A,48,113,40,106,37.7,13,41,31.7,20,20,100,24,32,56,26,15,14,6,19,7
"Jan 22, 2020",HOU,DEN,H,48,105,42,92,45.7,10,28,35.7,11,15,73.3,13,27,40,25,15,12,6,21,-16
"Jan 20, 2020",MIN,DEN,A,48,107,43,90,47.8,11,31,35.5,10,12,83.3,13,40,53,26,13,9,1,18,7
"Jan 19, 2020",DEN,IND,A,48,107,41,88,46.6,3,23,13.0,22,32,68.8,12,32,44,22,9,10,4,19,-8
"Jan 16, 2020",GSW,DEN,A,53,134,47,100,47.0,17,35,48.6,23,26,88.5,15,41,56,31,21,11,6,23,3
"Jan 15, 2020",DEN,CHA,H,48,100,38,79,48.1,9,28,32.1,15,25,60.0,3,37,40,28,13,8,7,18,14
"Jan 12, 2020",DEN,LAC,H,48,114,37,77,48.1,11,25,44.0,29,37,78.4,9,35,44,24,14,7,4,26,10
"Jan 11, 2020",DEN,CLE,A,48,103,41,95,43.2,8,39,20.5,13,18,72.2,11,31,42,23,5,9,4,13,-8
"Jan 08, 2020",DAL,DEN,A,48,107,41,85,48.2,9,24,37.5,16,20,80.0,9,29,38,27,13,7,5,22,1
"Jan 06, 2020",ATL,DEN,A,48,123,47,92,51.1,9,27,33.3,20,27,74.1,7,34,41,27,4,4,6,23,8
"Jan 04, 2020",WAS,DEN,H,48,114,40,87,46.0,6,29,20.7,28,34,82.4,9,24,33,18,12,6,2,23,-14
"Jan 02, 2020",IND,DEN,A,48,124,46,87,52.9,8,27,29.6,24,27,88.9,15,32,47,27,10,7,2,21,8
"Dec 31, 2019",HOU,DEN,H,48,104,45,97,46.4,8,25,32.0,6,9,66.7,14,25,39,25,16,7,5,22,-26
"Dec 29, 2019",DEN,SAC,H,48,120,42,81,51.9,8,29,27.6,28,31,90.3,10,27,37,23,12,6,4,18,5
"Dec 28, 2019",DEN,MEM,H,48,119,45,93,48.4,9,29,31.0,20,27,74.1,10,33,43,28,10,9,4,20,9
"Dec 25, 2019",DEN,NOP,A,48,100,37,92,40.2,12,37,32.4,14,18,77.8,13,27,40,24,12,10,4,15,-12
"Dec 23, 2019",PHX,DEN,A,48,113,43,78,55.1,15,28,53.6,12,15,80.0,6,33,39,31,21,10,1,24,2
"Dec 22, 2019",LAL,DEN,A,48,128,45,92,48.9,11,32,34.4,27,30,90.0,17,27,44,31,10,13,2,19,24
"Dec 20, 2019",DEN,MIN,H,48,109,44,89,49.4,10,28,35.7,11,12,91.7,10,34,44,27,16,9,5,22,9
"Dec 18, 2019",DEN,ORL,H,48,113,40,84,47.6,11,27,40.7,22,25,88.0,14,38,52,28,19,8,3,17,9
"Dec 15, 2019",DEN,NYK,H,48,111,44,94,46.8,10,28,35.7,13,19,68.4,17,31,48,27,9,5,6,9,6
"Dec 14, 2019",DEN,OKC,H,48,110,43,85,50.6,7,27,25.9,17,23,73.9,10,34,44,30,16,6,3,23,8
"Dec 12, 2019",DEN,POR,H,48,114,42,88,47.7,18,36,50.0,12,19,63.2,15,33,48,25,11,6,2,13,15
"Dec 10, 2019",PHI,DEN,H,48,92,37,85,43.5,7,27,25.9,11,12,91.7,5,33,38,29,14,12,9,14,-5
"Dec 08, 2019",BKN,DEN,H,48,102,36,89,40.4,18,42,42.9,12,14,85.7,7,30,37,25,13,4,5,23,-3
"Dec 06, 2019",BOS,DEN,H,48,95,39,94,41.5,5,30,16.7,12,15,80.0,12,29,41,18,14,5,4,15,-13
"Dec 05, 2019",NYK,DEN,A,48,129,49,87,56.3,21,39,53.8,10,18,55.6,9,39,48,38,14,8,5,19,37
"Dec 03, 2019",DEN,LAL,A,48,96,37,91,40.7,6,29,20.7,16,17,94.1,7,28,35,26,11,9,4,25,-9
"Nov 30, 2019",SAC,DEN,H,53,97,36,87,41.4,11,32,34.4,14,21,66.7,9,39,48,23,17,11,5,21,-3
"Nov 26, 2019",DEN,WAS,H,48,117,47,90,52.2,6,24,25.0,17,23,73.9,10,48,58,31,21,8,6,20,13
"Nov 24, 2019",DEN,PHX,H,48,116,43,91,47.3,14,31,45.2,16,23,69.6,19,33,52,24,11,4,2,16,12
"Nov 22, 2019",DEN,BOS,H,48,96,39,88,44.3,7,28,25.0,11,13,84.6,11,37,48,24,18,7,5,17,4
"Nov 20, 2019",DEN,HOU,H,48,105,44,94,46.8,9,27,33.3,8,15,53.3,15,33,48,29,15,13,4,21,10
"Nov 17, 2019",MEM,DEN,A,48,131,49,89,55.1,18,32,56.3,15,23,65.2,6,33,39,36,12,10,10,24,17
"Nov 14, 2019",DEN,BKN,H,48,101,43,101,42.6,10,33,30.3,5,10,50.0,14,48,62,26,7,4,3,14,8
"Nov 12, 2019",DEN,ATL,A,48,121,46,104,44.2,11,41,26.8,18,22,81.8,15,25,40,31,3,7,5,24,-4
"Nov 10, 2019",MIN,DEN,A,53,100,39,101,38.6,11,28,39.3,11,17,64.7,14,43,57,26,20,6,4,30,2
"Nov 08, 2019",DEN,PHI,H,48,100,39,87,44.8,9,22,40.9,13,17,76.5,7,34,41,28,10,10,11,16,3
"Nov 05, 2019",DEN,MIA,H,48,109,45,86,52.3,9,23,39.1,10,16,62.5,9,38,47,35,20,10,3,21,20
"Nov 02, 2019",ORL,DEN,A,48,91,27,73,37.0,9,28,32.1,28,39,71.8,7,34,41,15,14,8,3,14,4
"Oct 31, 2019",NOP,DEN,H,48,107,43,89,48.3,7,26,26.9,14,16,87.5,5,30,35,24,15,5,3,24,-15
"Oct 29, 2019",DEN,DAL,A,48,106,43,91,47.3,11,32,34.4,9,13,69.2,14,36,50,24,11,6,1,24,-3
"Oct 28, 2019",SAC,DEN,A,48,101,36,98,36.7,10,36,27.8,19,21,90.5,19,35,54,19,12,8,5,18,7
"Oct 25, 2019",DEN,PHX,H,53,108,36,92,39.1,7,27,25.9,29,36,80.6,8,37,45,21,14,7,12,26,1
"Oct 23, 2019",POR,DEN,A,48,108,34,81,42.0,18,32,56.3,22,27,81.5,11,34,45,24,20,11,4,23,8
