Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 03, 2019",NOP,DAL,A,48,118,38,88,43.2,19,45,42.2,23,27,85.2,10,41,51,22,12,5,8,14,21
"Dec 01, 2019",LAL,DAL,A,48,114,42,97,43.3,17,49,34.7,13,18,72.2,16,35,51,24,13,11,1,20,14
"Nov 29, 2019",PHX,DAL,A,48,120,35,85,41.2,17,47,36.2,33,38,86.8,9,38,47,20,8,7,3,24,7
"Nov 26, 2019",DAL,LAC,A,48,99,30,79,38.0,11,38,28.9,28,35,80.0,9,37,46,16,20,12,2,21,-15
"Nov 24, 2019",HOU,DAL,A,48,137,49,102,48.0,17,44,38.6,22,28,78.6,12,34,46,28,12,9,5,22,14
"Nov 22, 2019",DAL,CLE,H,48,143,58,100,58.0,20,37,54.1,7,9,77.8,10,39,49,31,5,8,7,18,42
"Nov 20, 2019",DAL,GSW,H,48,142,51,90,56.7,22,38,57.9,18,23,78.3,8,42,50,33,12,7,7,21,48
"Nov 18, 2019",DAL,SAS,H,48,117,42,84,50.0,17,41,41.5,16,23,69.6,9,32,41,28,13,4,3,19,7
"Nov 16, 2019",DAL,TOR,H,48,110,37,88,42.0,9,39,23.1,27,33,81.8,12,43,55,24,13,7,4,15,8
"Nov 14, 2019",NYK,DAL,H,48,103,36,84,42.9,8,36,22.2,23,31,74.2,12,32,44,21,12,8,7,16,-3
"Nov 11, 2019",BOS,DAL,H,48,106,37,89,41.6,11,42,26.2,21,28,75.0,13,33,46,22,8,2,5,26,-10
"Nov 09, 2019",MEM,DAL,A,48,138,52,97,53.6,18,42,42.9,16,20,80.0,12,35,47,27,15,8,5,14,16
"Nov 08, 2019",DAL,NYK,A,48,102,37,90,41.1,14,44,31.8,14,17,82.4,7,40,47,18,13,4,6,21,-4
"Nov 06, 2019",DAL,ORL,H,48,107,36,84,42.9,11,31,35.5,24,30,80.0,12,31,43,20,17,4,1,23,1
"Nov 03, 2019",CLE,DAL,A,48,131,50,94,53.2,20,41,48.8,11,13,84.6,11,40,51,34,14,5,6,21,20
"Nov 01, 2019",DAL,LAL,A,53,110,40,102,39.2,14,36,38.9,16,23,69.6,18,43,61,23,23,5,1,21,-9
"Oct 29, 2019",DEN,DAL,A,48,109,41,84,48.8,13,37,35.1,14,24,58.3,10,32,42,29,9,6,5,14,3
"Oct 27, 2019",DAL,POR,A,48,119,37,94,39.4,13,50,26.0,32,41,78.0,12,34,46,27,12,7,3,22,-2
"Oct 25, 2019",NOP,DAL,A,48,123,45,93,48.4,14,40,35.0,19,26,73.1,12,37,49,23,11,8,7,19,7
"Oct 23, 2019",DAL,WAS,H,48,108,35,76,46.1,11,36,30.6,27,33,81.8,5,41,46,17,20,6,5,22,8
