Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 03, 2020",WAS,GSW,A,48,125,43,87,49.4,15,30,50.0,24,31,77.4,12,32,44,31,14,8,6,25,8
"Feb 01, 2020",CLE,GSW,A,48,131,48,90,53.3,18,35,51.4,17,19,89.5,10,34,44,39,11,11,10,16,19
"Jan 30, 2020",BOS,GSW,H,48,104,33,77,42.9,12,39,30.8,26,30,86.7,3,27,30,24,17,11,6,19,-15
"Jan 28, 2020",PHI,GSW,H,48,104,37,87,42.5,15,40,37.5,15,21,71.4,6,34,40,29,14,6,3,24,-11
"Jan 24, 2020",GSW,IND,A,48,118,40,82,48.8,19,39,48.7,19,23,82.6,7,31,38,31,20,6,3,16,-11
"Jan 22, 2020",GSW,UTA,A,48,96,35,88,39.8,6,23,26.1,20,24,83.3,11,26,37,20,8,5,5,23,-33
"Jan 20, 2020",POR,GSW,H,53,124,48,116,41.4,9,36,25.0,19,22,86.4,19,41,60,30,9,7,5,25,-5
"Jan 18, 2020",GSW,ORL,H,48,109,43,94,45.7,12,40,30.0,11,11,100,7,37,44,25,11,9,2,13,14
"Jan 16, 2020",GSW,DEN,A,53,131,42,95,44.2,20,45,44.4,27,31,87.1,10,32,42,36,19,12,6,20,-3
"Jan 14, 2020",GSW,DAL,A,48,97,39,87,44.8,9,32,28.1,10,13,76.9,7,29,36,27,14,4,1,16,-27
"Jan 12, 2020",MEM,GSW,H,48,102,35,92,38.0,17,34,50.0,15,21,71.4,12,35,47,23,22,11,6,18,-20
"Jan 10, 2020",LAC,GSW,H,48,100,37,96,38.5,8,39,20.5,18,25,72.0,13,33,46,28,10,9,1,22,-9
"Jan 08, 2020",GSW,MIL,A,48,98,33,87,37.9,15,38,39.5,17,20,85.0,12,40,52,29,19,7,4,30,-9
"Jan 06, 2020",SAC,GSW,H,48,98,34,86,39.5,5,26,19.2,25,32,78.1,10,34,44,19,19,13,4,18,-13
"Jan 04, 2020",GSW,DET,A,48,104,33,82,40.2,11,21,52.4,27,32,84.4,11,31,42,26,14,13,3,19,-7
"Jan 02, 2020",MIN,GSW,H,48,84,33,77,42.9,3,20,15.0,15,21,71.4,7,36,43,20,17,9,1,20,-15
"Dec 31, 2019",SAS,GSW,H,53,113,44,96,45.8,12,27,44.4,13,18,72.2,9,35,44,31,9,5,6,14,-4
"Dec 28, 2019",GSW,DAL,A,48,121,45,93,48.4,18,39,46.2,13,17,76.5,9,33,42,28,13,4,3,19,-20
"Dec 27, 2019",GSW,PHX,H,48,105,38,92,41.3,9,27,33.3,20,25,80.0,11,30,41,22,11,10,5,17,9
"Dec 25, 2019",GSW,HOU,H,48,116,41,87,47.1,9,28,32.1,25,28,89.3,11,43,54,27,16,7,8,18,12
"Dec 23, 2019",GSW,MIN,H,48,113,38,87,43.7,12,30,40.0,25,30,83.3,13,42,55,27,20,11,6,27,9
"Dec 20, 2019",GSW,NOP,H,48,106,36,83,43.4,10,33,30.3,24,25,96.0,10,37,47,25,18,10,4,24,4
"Dec 18, 2019",POR,GSW,H,48,112,41,103,39.8,16,38,42.1,14,23,60.9,17,33,50,24,8,7,7,23,-10
"Dec 15, 2019",GSW,SAC,A,48,79,30,76,39.5,6,25,24.0,13,18,72.2,7,18,25,24,21,14,1,17,-21
"Dec 13, 2019",UTA,GSW,H,48,106,41,91,45.1,9,29,31.0,15,22,68.2,14,34,48,19,12,9,7,26,-8
"Dec 11, 2019",GSW,NYK,A,53,122,45,104,43.3,10,37,27.0,22,30,73.3,14,32,46,27,8,10,6,25,-2
"Dec 09, 2019",GSW,MEM,A,48,102,35,93,37.6,11,27,40.7,21,25,84.0,10,36,46,23,16,10,6,21,-8
"Dec 06, 2019",CHI,GSW,A,48,100,38,71,53.5,9,24,37.5,15,22,68.2,6,33,39,24,20,9,4,19,2
"Dec 04, 2019",CHA,GSW,H,48,91,36,78,46.2,9,23,39.1,10,15,66.7,6,31,37,18,16,7,3,12,-15
"Dec 02, 2019",ATL,GSW,H,48,79,33,83,39.8,3,17,17.6,10,12,83.3,18,28,46,17,25,11,8,20,-25
"Dec 01, 2019",ORL,GSW,H,48,96,36,91,39.6,6,23,26.1,18,23,78.3,15,31,46,21,12,6,5,17,-4
"Nov 29, 2019",MIA,GSW,H,48,105,30,77,39.0,10,28,35.7,35,40,87.5,5,26,31,19,9,4,3,23,-17
"Nov 27, 2019",GSW,CHI,H,48,104,37,81,45.7,11,29,37.9,19,26,73.1,13,41,54,31,21,12,9,17,14
"Nov 25, 2019",GSW,OKC,A,48,97,37,89,41.6,9,20,45.0,14,16,87.5,9,32,41,27,13,10,7,17,-3
"Nov 22, 2019",UTA,GSW,H,48,109,43,94,45.7,12,28,42.9,11,12,91.7,6,31,37,28,9,11,3,18,-4
"Nov 20, 2019",DAL,GSW,H,48,94,35,90,38.9,8,27,29.6,16,25,64.0,9,25,34,18,10,7,5,16,-48
"Nov 19, 2019",MEM,GSW,A,48,114,43,90,47.8,9,29,31.0,19,22,86.4,11,40,51,33,15,5,10,24,19
"Nov 17, 2019",NOP,GSW,H,48,100,37,91,40.7,7,25,28.0,19,23,82.6,9,34,43,23,12,7,3,19,-8
"Nov 15, 2019",GSW,BOS,A,48,100,34,82,41.5,5,28,17.9,27,34,79.4,12,43,55,17,20,8,4,19,-5
"Nov 13, 2019",LAL,GSW,H,48,94,36,89,40.4,9,35,25.7,13,17,76.5,10,23,33,29,17,8,7,14,-26
"Nov 11, 2019",GSW,UTA,A,48,108,45,94,47.9,10,31,32.3,8,14,57.1,8,36,44,23,10,8,2,24,-14
"Nov 09, 2019",OKC,GSW,H,48,108,42,85,49.4,7,22,31.8,17,17,100,6,28,34,22,15,9,6,18,-6
"Nov 08, 2019",MIN,GSW,H,53,119,43,103,41.7,10,35,28.6,23,24,95.8,13,36,49,18,20,12,9,26,-6
"Nov 06, 2019",HOU,GSW,H,48,112,38,96,39.6,13,33,39.4,23,28,82.1,16,35,51,22,11,7,1,12,-17
"Nov 04, 2019",GSW,POR,H,48,127,42,86,48.8,10,26,38.5,33,36,91.7,8,39,47,28,10,4,4,17,9
"Nov 02, 2019",GSW,CHA,A,48,87,34,77,44.2,9,28,32.1,10,13,76.9,5,35,40,23,18,5,5,22,-6
"Nov 01, 2019",GSW,SAS,A,48,110,39,84,46.4,13,28,46.4,19,21,90.5,7,32,39,25,11,4,2,22,-17
"Oct 30, 2019",GSW,PHX,A,48,110,36,82,43.9,8,28,28.6,30,36,83.3,7,36,43,24,18,8,6,22,-11
"Oct 28, 2019",NOP,GSW,A,48,134,51,104,49.0,14,35,40.0,18,24,75.0,19,42,61,37,18,8,2,22,11
"Oct 27, 2019",OKC,GSW,H,48,92,30,92,32.6,5,33,15.2,27,31,87.1,12,27,39,17,15,13,2,15,-28
"Oct 24, 2019",GSW,LAC,A,48,122,39,99,39.4,15,42,35.7,29,30,96.7,15,27,42,27,13,7,0,21,-19
