Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 10, 2020",CHI,CLE,H,48,103,40,80,50.0,6,24,25.0,17,23,73.9,9,26,35,29,18,9,5,15,-5
"Mar 08, 2020",CLE,SAS,H,53,132,43,94,45.7,13,34,38.2,33,45,73.3,14,46,60,26,18,4,4,24,3
"Mar 07, 2020",CLE,DEN,H,48,104,42,76,55.3,12,28,42.9,8,12,66.7,8,31,39,32,22,8,2,17,2
"Mar 04, 2020",CLE,BOS,A,48,106,39,89,43.8,13,38,34.2,15,20,75.0,17,33,50,24,13,6,2,19,-6
"Mar 02, 2020",CLE,UTA,A,48,113,42,91,46.2,17,41,41.5,12,18,66.7,11,25,36,28,7,10,1,18,-13
"Feb 29, 2020",CLE,IND,A,48,104,41,85,48.2,5,22,22.7,17,20,85.0,6,30,36,30,16,9,3,13,-9
"Feb 28, 2020",NOP,CLE,H,48,104,43,95,45.3,11,31,35.5,7,12,58.3,10,24,34,27,14,7,2,13,-12
"Feb 26, 2020",CLE,PHI,H,48,108,41,78,52.6,11,24,45.8,15,17,88.2,9,39,48,24,19,5,4,16,14
"Feb 24, 2020",CLE,MIA,H,53,125,43,97,44.3,14,37,37.8,25,34,73.5,13,40,53,25,12,8,6,20,6
"Feb 22, 2020",MIA,CLE,H,48,105,38,79,48.1,13,36,36.1,16,22,72.7,11,29,40,29,25,8,2,18,-19
"Feb 21, 2020",WAS,CLE,A,48,113,43,81,53.1,11,27,40.7,16,25,64.0,10,37,47,19,22,3,6,24,5
"Feb 12, 2020",CLE,ATL,H,48,127,48,94,51.1,10,28,35.7,21,25,84.0,17,38,55,25,17,8,6,22,22
"Feb 09, 2020",CLE,LAC,A,48,92,35,95,36.8,7,33,21.2,15,22,68.2,16,29,45,22,16,9,1,17,-41
"Feb 05, 2020",OKC,CLE,H,48,103,41,89,46.1,15,38,39.5,6,11,54.5,9,36,45,31,20,4,2,24,-6
"Feb 03, 2020",CLE,NYK,A,53,134,52,92,56.5,18,35,51.4,12,18,66.7,5,29,34,34,15,6,3,18,-5
"Feb 01, 2020",CLE,GSW,A,48,112,41,95,43.2,16,44,36.4,14,14,100,13,33,46,26,16,8,3,15,-19
"Jan 30, 2020",CLE,TOR,A,48,109,42,90,46.7,13,36,36.1,12,14,85.7,15,37,52,23,23,7,3,21,-6
"Jan 28, 2020",CLE,NOP,A,48,111,42,97,43.3,11,34,32.4,16,18,88.9,14,32,46,25,14,7,2,20,-14
"Jan 27, 2020",DET,CLE,A,48,115,48,96,50.0,9,24,37.5,10,13,76.9,11,34,45,25,14,9,6,21,15
"Jan 25, 2020",CLE,CHI,A,48,106,42,84,50.0,13,30,43.3,9,11,81.8,11,32,43,30,21,5,1,20,-12
