Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 03, 2020",BOS,ATL,H,48,109,41,93,44.1,6,25,24.0,21,29,72.4,12,42,54,23,13,9,7,16,3
"Dec 31, 2019",CHA,BOS,A,48,109,44,97,45.4,14,38,36.8,7,10,70.0,15,39,54,25,13,12,9,16,17
"Dec 28, 2019",BOS,TOR,A,48,97,31,78,39.7,7,32,21.9,28,36,77.8,7,24,31,18,15,11,4,17,-16
"Dec 27, 2019",BOS,CLE,H,48,129,49,95,51.6,14,40,35.0,17,19,89.5,12,31,43,28,11,4,10,23,12
"Dec 25, 2019",TOR,BOS,A,48,118,46,92,50.0,14,33,42.4,12,14,85.7,13,32,45,26,19,7,3,22,16
"Dec 22, 2019",BOS,CHA,H,48,119,46,88,52.3,14,32,43.8,13,16,81.3,10,47,57,25,13,2,9,24,26
"Dec 20, 2019",BOS,DET,H,48,114,45,86,52.3,9,27,33.3,15,21,71.4,13,38,51,24,20,13,9,19,21
"Dec 18, 2019",DAL,BOS,A,48,109,35,86,40.7,12,38,31.6,27,30,90.0,14,40,54,13,16,3,4,21,6
"Dec 12, 2019",BOS,PHI,A,48,109,42,91,46.2,11,31,35.5,14,17,82.4,9,24,33,24,6,4,7,25,-6
"Dec 11, 2019",IND,BOS,H,48,117,43,87,49.4,14,36,38.9,17,22,77.3,8,36,44,25,15,6,4,27,-5
"Dec 09, 2019",BOS,CLE,H,48,110,45,78,57.7,15,27,55.6,5,8,62.5,5,34,39,22,18,8,9,19,22
"Dec 06, 2019",BOS,DEN,H,48,108,44,82,53.7,13,35,37.1,7,8,87.5,4,33,37,21,16,5,5,23,13
"Dec 04, 2019",BOS,MIA,H,48,112,35,79,44.3,16,41,39.0,26,32,81.3,10,36,46,21,11,8,8,20,19
"Dec 01, 2019",NYK,BOS,A,48,113,41,93,44.1,15,41,36.6,16,22,72.7,16,28,44,25,14,5,7,28,9
"Nov 29, 2019",BKN,BOS,H,48,107,41,93,44.1,9,28,32.1,16,21,76.2,16,32,48,16,19,11,7,14,-5
"Nov 27, 2019",BOS,BKN,H,48,121,43,97,44.3,13,34,38.2,22,24,91.7,19,36,55,23,14,10,5,17,11
"Nov 25, 2019",BOS,SAC,H,48,103,38,85,44.7,7,30,23.3,20,23,87.0,11,27,38,20,12,10,4,16,1
"Nov 22, 2019",DEN,BOS,H,48,92,33,81,40.7,7,27,25.9,19,23,82.6,5,35,40,21,13,12,6,19,-4
"Nov 20, 2019",LAC,BOS,H,53,104,41,104,39.4,12,45,26.7,10,14,71.4,18,35,53,26,18,11,2,22,-3
"Nov 18, 2019",PHX,BOS,A,48,99,37,89,41.6,12,41,29.3,13,17,76.5,11,41,52,22,17,12,5,21,14
