Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 01, 2019",DET,SAS,H,48,132,52,88,59.1,15,31,48.4,13,18,72.2,11,39,50,33,17,5,5,14,34
"Nov 29, 2019",DET,CHA,A,48,107,41,83,49.4,15,35,42.9,10,20,50.0,14,31,45,27,14,5,4,16,-3
"Nov 27, 2019",CHA,DET,H,48,101,41,88,46.6,10,32,31.3,9,15,60.0,9,37,46,23,9,2,2,18,-1
"Nov 25, 2019",DET,ORL,H,48,103,34,79,43.0,14,38,36.8,21,25,84.0,9,40,49,23,15,6,5,20,15
"Nov 23, 2019",MIL,DET,H,48,90,37,91,40.7,10,35,28.6,6,10,60.0,6,34,40,22,16,7,3,18,-14
"Nov 22, 2019",DET,ATL,H,48,128,49,82,59.8,17,34,50.0,13,20,65.0,12,30,42,30,19,13,10,17,25
"Nov 20, 2019",CHI,DET,H,48,89,28,83,33.7,8,33,24.2,25,32,78.1,12,34,46,23,17,6,8,20,-20
"Nov 15, 2019",CHA,DET,H,48,106,40,81,49.4,15,35,42.9,11,11,100,7,35,42,25,21,3,3,19,-3
"Nov 12, 2019",MIA,DET,H,48,108,34,78,43.6,15,41,36.6,25,37,67.6,8,24,32,27,16,9,9,28,-9
"Nov 11, 2019",DET,MIN,A,48,114,39,87,44.8,16,32,50.0,20,25,80.0,12,27,39,25,17,9,5,22,-6
"Nov 08, 2019",IND,DET,H,48,106,39,86,45.3,13,33,39.4,15,18,83.3,10,30,40,27,17,6,4,26,-6
"Nov 06, 2019",DET,NYK,H,48,122,44,79,55.7,15,30,50.0,19,24,79.2,8,35,43,37,17,7,1,17,20
"Nov 04, 2019",WAS,DET,H,48,99,34,82,41.5,13,27,48.1,18,23,78.3,13,29,42,21,21,4,9,20,-16
"Nov 02, 2019",DET,BKN,H,48,113,41,91,45.1,8,27,29.6,23,29,79.3,5,36,41,21,8,8,7,18,4
"Nov 01, 2019",CHI,DET,H,48,106,41,85,48.2,6,29,20.7,18,24,75.0,10,37,47,21,16,11,8,21,-6
"Oct 30, 2019",TOR,DET,H,48,113,41,88,46.6,14,30,46.7,17,23,73.9,11,31,42,30,20,5,1,15,-12
"Oct 28, 2019",DET,IND,H,48,96,37,81,45.7,13,24,54.2,9,10,90.0,9,39,48,21,20,2,3,18,2
"Oct 26, 2019",DET,PHI,A,48,111,41,76,53.9,8,19,42.1,21,36,58.3,5,30,35,20,23,11,7,28,-6
"Oct 24, 2019",DET,ATL,A,48,100,35,85,41.2,10,37,27.0,20,22,90.9,9,30,39,20,14,6,5,20,-17
"Oct 23, 2019",IND,DET,A,48,119,41,78,52.6,11,24,45.8,26,33,78.8,10,35,45,26,18,5,6,21,9
