DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 07, 2022",ORL,CHA,A,L,125.0,45.0,91.0,49.5,23.0,58.0,39.7,12.0,14.0,85.7,6.0,42.0,48.0,33.0,10.0,4.0,3.0,16.0,14.0
"Apr 05, 2022",ORL,CLE,H,W,113.0,41.5,93.0,44.75,19.0,53.0,35.5,11.0,13.5,81.3,7.0,38.5,45.5,30.0,13.0,5.0,3.5,19.0,-6.5
"Apr 03, 2022",ORL,NYK,H,L,115.33,43.33,93.0,46.67,18.0,47.0,38.9,10.67,14.0,76.43,7.33,37.33,44.67,30.33,11.0,6.33,5.0,19.0,-2.67
"Apr 01, 2022",ORL,TOR,H,L,108.5,40.0,91.0,43.83,16.5,46.25,36.0,12.0,17.25,72.15,7.5,36.0,43.5,27.25,11.0,6.0,4.25,17.25,-9.5
"Mar 30, 2022",ORL,WAS,A,L,104.6,38.8,88.6,43.66,15.4,44.0,35.08,11.6,16.0,75.9,7.8,36.0,43.8,26.6,13.2,6.0,4.2,16.6,-10.2
"Mar 28, 2022",ORL,CLE,A,L,105.5,39.0,89.83,43.33,14.67,42.33,34.63,12.83,17.0,77.65,8.33,35.17,43.5,25.67,13.0,6.33,4.33,17.67,-11.33
"Mar 26, 2022",ORL,SAC,H,L,104.86,39.43,89.43,44.04,14.0,41.57,33.54,12.0,16.43,74.24,8.29,35.43,43.71,26.43,13.57,6.29,3.86,18.57,-10.57
"Mar 23, 2022",ORL,OKC,A,L,105.5,40.12,91.5,43.85,13.88,40.88,33.86,11.38,15.25,77.46,9.12,36.25,45.38,26.5,13.5,6.62,3.75,18.75,-9.75
"Mar 22, 2022",ORL,GSW,H,W,105.11,39.67,91.67,43.28,14.22,42.0,33.8,11.56,15.33,77.89,9.11,36.22,45.33,26.22,13.22,6.22,3.67,19.11,-10.44
"Mar 20, 2022",ORL,OKC,H,W,104.0,39.1,90.4,43.25,13.8,41.4,33.2,12.0,15.8,78.1,8.8,35.9,44.7,26.1,13.3,6.5,3.9,18.6,-9.0
"Mar 17, 2022",ORL,DET,H,L,102.73,38.45,89.73,42.83,13.18,40.45,32.24,12.64,16.55,78.2,9.36,36.73,46.09,25.73,14.0,6.91,3.91,18.45,-7.73
"Mar 15, 2022",ORL,BKN,H,L,104.17,39.17,90.33,43.3,13.0,39.58,32.61,12.83,16.92,77.63,9.42,36.58,46.0,25.58,14.0,6.58,3.92,18.67,-8.25
"Mar 13, 2022",ORL,PHI,H,L,104.46,38.92,90.69,42.88,13.15,39.69,32.92,13.46,17.69,77.65,9.54,35.77,45.31,25.54,13.85,6.23,3.92,19.15,-10.85
"Mar 11, 2022",ORL,MIN,H,W,105.14,39.07,90.71,43.04,13.5,39.93,33.56,13.5,17.86,77.1,9.43,36.21,45.64,25.71,13.71,6.29,4.14,19.71,-10.21
"Mar 09, 2022",ORL,NOP,A,W,106.0,39.13,90.4,43.27,13.67,39.93,33.99,14.07,18.33,77.83,9.47,36.4,45.87,26.07,13.6,6.13,4.07,19.13,-9.0
"Mar 08, 2022",ORL,PHX,H,L,106.12,38.94,89.5,43.53,13.69,39.75,34.23,14.56,18.81,78.25,9.31,36.5,45.81,26.0,13.94,6.0,3.88,19.19,-8.06
"Mar 05, 2022",ORL,MEM,A,L,105.71,38.71,89.65,43.21,13.29,39.71,33.26,15.0,19.18,78.82,9.24,37.0,46.24,25.47,13.82,6.0,3.76,19.24,-7.76
