DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 08, 2022",TOR,HOU,H,W,94.0,36.0,92.0,39.1,12.0,42.0,28.6,10.0,11.0,90.9,9.0,34.0,43.0,27.0,14.0,10.0,2.0,17.0,-11.0
"Apr 07, 2022",TOR,PHI,H,W,105.5,40.0,94.0,42.45,9.5,35.5,26.35,16.0,17.0,93.3,11.0,31.0,42.0,23.5,12.0,11.5,3.0,17.5,-4.5
"Apr 05, 2022",TOR,ATL,H,W,110.0,41.67,93.0,44.8,11.33,34.67,32.73,15.33,17.33,88.13,11.33,30.33,41.67,23.0,11.67,10.0,3.33,17.33,-1.33
"Apr 03, 2022",TOR,MIA,H,L,112.0,42.25,95.0,44.5,10.75,34.75,30.98,16.75,20.75,83.03,13.5,32.75,46.25,22.25,10.75,9.0,3.75,16.5,1.5
"Apr 01, 2022",TOR,ORL,A,W,111.4,40.8,92.6,44.04,11.0,35.6,30.94,18.8,23.4,82.3,12.8,31.8,44.6,21.6,12.0,9.6,3.2,17.2,0.2
"Mar 30, 2022",TOR,MIN,H,W,109.83,40.0,91.5,43.68,11.33,36.67,30.95,18.5,22.83,82.75,12.33,31.67,44.0,21.5,11.67,10.17,3.17,16.67,2.33
"Mar 28, 2022",TOR,BOS,H,W,112.0,41.14,92.14,44.59,12.29,36.57,33.67,17.43,21.71,81.4,12.14,32.29,44.43,23.0,12.71,10.0,3.29,17.57,5.29
"Mar 26, 2022",TOR,IND,H,W,112.38,41.75,93.88,44.44,12.0,36.88,32.66,16.88,21.25,80.25,12.62,32.75,45.38,22.12,12.38,10.0,4.25,18.88,5.0
"Mar 24, 2022",TOR,CLE,H,W,114.44,42.78,92.78,46.24,12.33,36.33,34.24,16.56,21.0,79.52,12.22,32.78,45.0,23.44,11.67,9.89,4.11,18.56,8.89
"Mar 21, 2022",TOR,CHI,A,L,114.7,42.7,92.4,46.34,12.7,36.4,35.14,16.6,20.8,80.52,12.3,32.2,44.5,23.7,11.4,9.8,4.2,18.9,9.3
"Mar 20, 2022",TOR,PHI,A,W,113.27,42.45,92.27,46.13,12.09,36.0,33.65,16.27,20.27,81.08,12.45,32.45,44.91,23.91,11.64,9.36,4.36,19.0,7.18
"Mar 18, 2022",TOR,LAL,H,L,111.58,41.83,92.33,45.42,11.67,35.17,33.09,16.25,20.5,80.13,13.08,32.75,45.83,23.25,11.42,9.0,4.33,18.75,7.0
"Mar 16, 2022",TOR,LAC,A,W,112.46,42.38,92.69,45.81,11.69,35.31,33.04,16.0,20.46,78.96,13.31,32.54,45.85,23.38,11.46,8.92,4.15,18.77,6.08
"Mar 14, 2022",TOR,LAL,A,W,111.79,42.07,92.0,45.81,11.64,35.07,33.14,16.0,20.5,78.76,13.29,32.36,45.64,22.71,11.43,8.64,3.93,18.29,5.86
"Mar 12, 2022",TOR,DEN,A,W,111.93,41.87,92.27,45.46,11.53,35.2,32.73,16.67,21.53,78.33,13.67,33.2,46.87,22.8,11.53,8.6,4.27,18.4,6.2
"Mar 11, 2022",TOR,PHX,A,W,112.88,42.25,92.88,45.56,11.56,34.94,33.1,16.81,21.75,78.18,14.25,32.81,47.06,23.12,11.31,8.81,4.38,18.69,6.56
"Mar 09, 2022",TOR,SAS,A,W,113.12,42.24,92.94,45.51,11.71,34.76,33.73,16.94,21.71,78.91,14.12,33.0,47.12,22.88,11.65,8.94,4.35,18.71,6.47
"Mar 06, 2022",TOR,CLE,A,L,113.44,42.17,92.5,45.66,11.67,34.5,33.89,17.44,22.06,79.68,14.06,33.06,47.11,22.28,11.56,8.83,4.17,18.94,6.94
"Mar 04, 2022",TOR,ORL,H,L,112.53,41.89,92.58,45.33,11.37,33.95,33.43,17.37,22.26,78.73,14.05,32.95,47.0,22.0,11.32,9.05,4.11,19.0,6.16
"Mar 03, 2022",TOR,DET,H,L,111.75,41.65,92.6,45.05,11.4,34.1,33.37,17.05,22.0,78.03,13.95,33.4,47.35,22.0,11.35,8.7,4.3,18.95,5.55
"Mar 01, 2022",TOR,BKN,H,W,111.48,41.38,92.14,44.98,11.19,33.71,33.07,17.52,22.67,77.88,13.95,33.1,47.05,21.52,11.29,8.52,4.29,19.1,5.19
"Feb 28, 2022",TOR,BKN,A,W,111.36,41.36,92.05,45.0,11.0,33.23,32.95,17.64,22.68,78.3,14.05,33.05,47.09,21.77,11.36,8.36,4.18,19.09,5.0
"Feb 26, 2022",TOR,ATL,A,L,112.3,41.78,92.35,45.29,11.3,33.43,33.57,17.43,22.65,77.46,14.13,32.96,47.09,22.35,11.43,8.74,4.22,19.13,6.35
"Feb 25, 2022",TOR,CHA,A,L,111.79,41.62,92.46,45.07,11.25,33.38,33.48,17.29,22.5,77.3,14.0,32.88,46.88,22.46,11.5,8.58,4.12,19.42,4.96
"Feb 16, 2022",TOR,MIN,A,W,111.04,41.44,92.12,45.02,11.04,32.96,33.18,17.12,22.52,76.47,13.84,32.6,46.44,22.28,11.72,8.48,4.12,19.12,3.48
