DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 07, 2022",BOS,MIL,A,L,139.0,54.0,99.0,54.5,18.0,48.0,37.5,13.0,13.0,100.0,14.0,42.0,56.0,34.0,15.0,5.0,2.0,20.0,29.0
"Apr 06, 2022",BOS,CHI,A,W,130.0,48.5,93.0,51.95,19.5,49.0,39.75,13.5,16.0,86.85,11.0,39.0,50.0,32.0,15.5,6.5,3.0,17.5,11.5
"Apr 03, 2022",BOS,WAS,H,W,125.67,46.67,91.33,50.93,18.67,45.0,41.8,13.67,18.0,79.1,10.0,37.33,47.33,31.0,14.67,8.0,4.0,17.67,15.33
"Apr 01, 2022",BOS,IND,H,W,130.25,49.0,91.25,53.58,19.75,44.75,44.42,12.5,16.75,76.62,9.25,36.0,45.25,33.0,13.0,7.5,4.25,18.25,22.0
"Mar 30, 2022",BOS,MIA,H,L,129.8,48.2,89.6,53.7,18.2,42.4,42.82,15.2,19.0,79.88,9.6,34.6,44.2,32.2,13.6,7.4,4.2,18.4,18.6
"Mar 28, 2022",BOS,TOR,A,L,124.5,46.0,88.83,51.62,17.0,41.5,40.63,15.5,19.67,78.88,9.33,34.83,44.17,31.33,14.33,7.67,3.67,19.0,14.17
"Mar 27, 2022",BOS,MIN,H,W,122.71,45.0,89.71,50.11,16.29,41.29,39.11,16.43,20.86,78.84,10.29,35.71,46.0,30.14,14.71,7.29,4.14,18.43,11.71
"Mar 23, 2022",BOS,UTA,H,W,124.12,45.5,89.38,50.89,16.38,41.0,39.67,16.75,20.88,80.3,10.25,35.62,45.88,29.75,14.5,7.25,4.25,18.62,13.0
"Mar 21, 2022",BOS,OKC,A,W,124.22,46.0,88.78,51.84,16.67,40.44,41.13,15.56,19.33,80.9,10.0,35.11,45.11,30.56,14.33,7.33,4.89,18.78,14.67
"Mar 20, 2022",BOS,DEN,A,W,125.0,45.8,88.5,51.78,16.5,40.4,40.77,16.9,20.8,81.34,9.6,35.2,44.8,29.7,13.8,7.4,5.1,18.7,14.1
"Mar 18, 2022",BOS,SAC,A,W,124.91,45.91,87.91,52.28,16.73,40.36,41.38,16.36,19.91,83.04,9.18,35.0,44.18,29.64,13.36,7.09,5.18,18.64,14.64
"Mar 16, 2022",BOS,GSW,A,W,125.0,45.92,87.42,52.6,17.17,40.33,42.52,16.0,19.67,82.0,8.92,35.17,44.08,29.92,13.33,7.42,4.83,19.0,15.83
"Mar 13, 2022",BOS,DAL,H,L,123.85,45.31,86.92,52.16,17.0,40.31,42.13,16.23,19.85,82.34,8.85,35.92,44.77,29.38,13.08,7.15,4.77,18.69,16.31
"Mar 11, 2022",BOS,DET,H,W,121.57,44.43,87.0,51.11,16.43,40.07,40.86,16.29,19.79,82.85,9.0,35.79,44.79,28.43,12.93,7.21,4.64,18.21,14.93
"Mar 09, 2022",BOS,CHA,A,W,121.07,44.27,87.2,50.82,15.73,39.53,39.39,16.8,20.47,82.66,9.27,35.67,44.93,28.07,12.67,7.4,4.53,18.27,14.67
"Mar 06, 2022",BOS,BKN,H,W,120.69,44.38,87.56,50.74,15.5,39.38,38.95,16.44,20.06,82.41,9.69,35.38,45.06,28.19,12.56,7.56,4.75,18.38,14.62
"Mar 03, 2022",BOS,MEM,H,W,121.0,44.12,87.29,50.59,15.59,39.18,39.44,17.18,21.12,82.05,9.71,34.88,44.59,28.0,12.41,7.65,4.88,18.41,14.12
"Mar 01, 2022",BOS,ATL,H,W,120.94,44.22,87.39,50.65,15.61,39.06,39.64,16.89,20.78,81.93,10.0,34.94,44.94,28.28,12.5,7.44,5.0,18.22,14.06
"Feb 27, 2022",BOS,IND,A,L,120.21,43.95,87.16,50.46,15.37,38.84,39.21,16.95,20.68,82.61,10.05,35.0,45.05,28.21,12.58,7.26,5.16,18.32,13.79
"Feb 26, 2022",BOS,DET,A,W,119.55,43.7,87.35,50.08,15.2,39.05,38.64,16.95,20.65,82.72,10.15,34.65,44.8,28.05,12.45,7.15,5.35,18.05,12.05
"Feb 24, 2022",BOS,BKN,A,W,119.24,43.62,87.38,49.97,14.95,38.43,38.64,17.05,20.67,83.1,10.14,34.29,44.43,28.19,12.33,7.05,5.38,18.19,11.9
"Feb 16, 2022",BOS,DET,H,L,119.68,43.73,87.27,50.15,15.05,38.59,38.72,17.18,20.95,82.69,10.05,34.55,44.59,28.18,12.41,7.14,5.27,18.27,12.41
"Feb 15, 2022",BOS,PHI,A,W,119.3,43.65,86.83,50.34,14.96,38.3,38.8,17.04,20.83,82.47,9.7,34.26,43.96,28.22,12.61,7.17,5.3,18.09,11.83
"Feb 13, 2022",BOS,ATL,H,W,119.96,43.75,86.62,50.58,15.38,38.58,39.5,17.08,20.88,82.45,9.58,34.67,44.25,28.21,12.54,6.96,5.5,18.38,13.33
"Feb 11, 2022",BOS,DEN,H,W,119.36,43.44,86.56,50.26,15.2,38.56,39.08,17.28,21.12,82.41,9.68,34.96,44.64,27.92,12.52,6.88,5.52,18.24,13.2
"Feb 08, 2022",BOS,BKN,A,W,118.92,43.23,86.92,49.85,15.0,38.5,38.62,17.46,21.46,82.06,10.0,35.0,45.0,27.77,12.5,7.12,5.62,18.31,12.92
"Feb 06, 2022",BOS,ORL,A,W,119.19,43.48,87.07,50.03,14.96,38.56,38.48,17.26,21.26,81.8,10.04,35.22,45.26,27.93,12.56,7.07,5.7,18.15,13.74
"Feb 04, 2022",BOS,DET,A,W,119.07,43.54,87.5,49.87,14.89,38.82,38.12,17.11,21.0,82.19,10.25,35.36,45.61,27.96,12.68,7.14,5.71,18.11,14.43
