Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2023",CLE,CHA,A,48,95,35,89,39.3,10,37,27.0,15,16,93.8,11,33,44,27,16,9,5,24,-11
"Apr 06, 2023",ORL,CLE,A,48,118,46,88,52.3,18,38,47.4,8,9,88.9,9,33,42,31,17,13,7,21,24
"Apr 04, 2023",ORL,CLE,A,48,117,42,84,50.0,15,31,48.4,18,20,90.0,5,25,30,23,9,3,7,16,4
"Apr 02, 2023",CLE,IND,H,48,115,44,90,48.9,9,24,37.5,18,26,69.2,13,30,43,23,13,7,7,22,10
"Mar 31, 2023",CLE,NYK,A,48,116,44,86,51.2,17,37,45.9,11,13,84.6,3,30,33,33,10,2,9,21,-14
"Mar 28, 2023",ATL,CLE,H,48,118,47,93,50.5,9,25,36.0,15,22,68.2,10,30,40,20,8,5,6,24,-2
"Mar 26, 2023",CLE,HOU,H,48,108,39,83,47.0,9,30,30.0,21,24,87.5,13,28,41,20,11,5,7,16,17
"Mar 23, 2023",BKN,CLE,A,48,116,42,89,47.2,12,32,37.5,20,26,76.9,13,27,40,24,10,7,7,21,2
"Mar 21, 2023",BKN,CLE,A,48,115,42,83,50.6,14,29,48.3,17,21,81.0,8,26,34,23,14,6,3,20,6
"Mar 17, 2023",CLE,WAS,H,48,117,48,87,55.2,4,19,21.1,17,22,77.3,9,32,41,31,11,9,7,19,23
"Mar 15, 2023",CLE,PHI,A,48,109,40,85,47.1,14,41,34.1,15,22,68.2,12,21,33,20,12,6,2,18,-9
"Mar 14, 2023",CHA,CLE,A,48,120,45,88,51.1,14,30,46.7,16,19,84.2,8,22,30,29,9,8,6,19,16
"Mar 12, 2023",CHA,CLE,A,48,114,41,87,47.1,7,27,25.9,25,34,73.5,11,29,40,18,10,8,3,22,6
"Mar 10, 2023",MIA,CLE,H,48,115,40,86,46.5,18,43,41.9,17,21,81.0,8,26,34,25,11,5,6,20,-4
