Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2023",POR,GSW,A,48,157,58,96,60.4,27,49,55.1,14,16,87.5,9,49,58,47,16,13,6,18,56
"Apr 07, 2023",SAC,GSW,A,48,119,41,78,52.6,16,36,44.4,21,24,87.5,10,37,47,36,24,6,7,22,22
"Apr 04, 2023",GSW,OKC,H,48,136,47,95,49.5,20,47,42.6,22,30,73.3,19,35,54,25,14,6,6,22,11
"Apr 02, 2023",DEN,GSW,H,48,110,42,105,40.0,9,42,21.4,17,17,100,22,35,57,26,15,9,4,22,-2
"Mar 31, 2023",GSW,SAS,H,48,130,47,93,50.5,21,49,42.9,15,21,71.4,14,31,45,37,15,5,4,18,15
"Mar 28, 2023",GSW,NOP,H,48,120,43,82,52.4,18,40,45.0,16,22,72.7,11,30,41,32,19,11,4,18,11
"Mar 26, 2023",GSW,MIN,A,48,96,34,82,41.5,15,40,37.5,13,17,76.5,6,31,37,25,16,9,2,19,-3
"Mar 24, 2023",GSW,PHI,H,48,120,42,88,47.7,18,50,36.0,18,24,75.0,10,39,49,27,11,3,0,21,8
"Mar 22, 2023",DAL,GSW,A,48,127,50,90,55.6,12,39,30.8,15,18,83.3,11,33,44,33,13,7,5,20,2
"Mar 20, 2023",HOU,GSW,A,48,121,44,88,50.0,17,48,35.4,16,19,84.2,16,32,48,31,20,12,6,14,13
"Mar 18, 2023",MEM,GSW,H,48,119,39,91,42.9,13,35,37.1,28,34,82.4,15,27,42,27,13,3,8,21,-14
"Mar 17, 2023",ATL,GSW,H,48,119,47,98,48.0,11,40,27.5,14,20,70.0,16,38,54,28,17,6,9,20,-8
"Mar 15, 2023",LAC,GSW,H,48,126,49,88,55.7,17,36,47.2,11,15,73.3,7,29,36,28,16,5,1,25,-8
"Mar 13, 2023",GSW,PHX,H,48,123,45,83,54.2,19,39,48.7,14,24,58.3,9,32,41,28,16,8,6,21,11
"Mar 11, 2023",GSW,MIL,H,53,125,46,112,41.1,23,55,41.8,10,11,90.9,18,47,65,33,15,12,4,15,9
"Mar 09, 2023",MEM,GSW,H,48,110,36,82,43.9,15,45,33.3,23,24,95.8,8,24,32,25,17,9,3,17,-21
"Mar 07, 2023",OKC,GSW,H,48,128,47,89,52.8,20,51,39.2,14,16,87.5,8,25,33,36,21,8,3,21,-9
"Mar 05, 2023",LAL,GSW,H,48,105,36,91,39.6,18,52,34.6,15,18,83.3,7,35,42,27,13,2,6,21,-8
"Mar 03, 2023",GSW,NOP,H,48,108,40,78,51.3,10,31,32.3,18,20,90.0,9,34,43,28,18,7,4,22,9
"Mar 02, 2023",GSW,LAC,H,48,115,39,93,41.9,14,46,30.4,23,27,85.2,15,45,60,25,12,9,6,20,24
"Feb 28, 2023",GSW,POR,H,48,123,49,91,53.8,12,30,40.0,13,16,81.3,12,34,46,34,18,5,2,19,18
"Feb 26, 2023",GSW,MIN,H,48,109,39,91,42.9,15,42,35.7,16,22,72.7,16,40,56,23,18,11,5,19,5
"Feb 24, 2023",GSW,HOU,H,48,116,37,78,47.4,26,54,48.1,16,18,88.9,7,40,47,27,19,3,3,20,15
"Feb 23, 2023",LAL,GSW,H,48,111,40,105,38.1,14,49,28.6,17,21,81.0,17,31,48,24,10,10,3,23,-13
"Feb 14, 2023",LAC,GSW,H,48,124,45,83,54.2,15,34,44.1,19,27,70.4,8,28,36,28,11,2,1,22,-10
"Feb 13, 2023",GSW,WAS,H,48,135,52,89,58.4,20,40,50.0,11,15,73.3,11,23,34,40,16,10,0,19,9
"Feb 11, 2023",GSW,LAL,A,48,103,40,96,41.7,12,44,27.3,11,12,91.7,7,36,43,31,16,11,6,21,-6
"Feb 08, 2023",POR,GSW,H,48,122,46,97,47.4,21,49,42.9,9,10,90.0,10,22,32,31,11,11,2,24,-3
"Feb 06, 2023",GSW,OKC,H,48,141,56,97,57.7,26,50,52.0,3,7,42.9,11,34,45,43,16,6,3,17,27
"Feb 04, 2023",GSW,DAL,H,48,119,45,82,54.9,14,35,40.0,15,19,78.9,5,33,38,33,14,6,5,24,6
