Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 26, 2023",PHX,DAL,W,48,99,33,77,42.9,13,34,38.2,20,28,71.4,7,36,43,20,9,3,3,10,4
"Jan 24, 2023",DAL,WAS,L,48,126,47,89,52.8,10,30,33.3,22,26,84.6,8,30,38,24,9,6,2,25,-1
"Jan 22, 2023",DAL,LAC,L,48,98,35,80,43.8,13,35,37.1,15,26,57.7,12,26,38,15,10,3,3,21,-14
"Jan 20, 2023",DAL,MIA,W,48,115,37,80,46.3,18,38,47.4,23,28,82.1,10,27,37,21,10,7,1,22,25
"Jan 18, 2023",DAL,ATL,L,48,122,44,84,52.4,16,42,38.1,18,24,75.0,10,21,31,26,16,5,3,19,-8
"Jan 15, 2023",POR,DAL,L,48,123,41,89,46.1,14,42,33.3,27,33,81.8,13,26,39,31,9,3,2,29,-17
"Jan 14, 2023",POR,DAL,L,48,119,43,82,52.4,22,46,47.8,11,19,57.9,2,23,25,28,11,4,3,18,-17
"Jan 12, 2023",LAL,DAL,W,58,119,48,96,50.0,14,42,33.3,9,17,52.9,3,51,54,25,19,4,9,26,4
"Jan 10, 2023",LAC,DAL,L,48,101,30,69,43.5,12,38,31.6,29,36,80.6,3,29,32,15,12,5,6,17,-12
"Jan 08, 2023",OKC,DAL,L,48,109,31,73,42.5,14,39,35.9,33,42,78.6,8,31,39,21,13,3,1,19,-11
"Jan 07, 2023",DAL,NOP,W,48,127,42,74,56.8,13,29,44.8,30,38,78.9,5,34,39,23,17,5,7,24,10
"Jan 05, 2023",DAL,BOS,L,48,95,34,90,37.8,7,32,21.9,20,25,80.0,11,31,42,15,11,4,3,19,-29
"Jan 02, 2023",HOU,DAL,W,48,111,34,81,42.0,13,43,30.2,30,34,88.2,8,33,41,19,8,8,6,19,5
"Dec 31, 2022",SAS,DAL,W,48,126,50,86,58.1,14,34,41.2,12,21,57.1,6,20,26,21,5,5,3,24,1
"Dec 29, 2022",DAL,HOU,W,48,129,47,91,51.6,18,45,40.0,17,25,68.0,6,38,44,30,9,7,8,26,15
"Dec 27, 2022",DAL,NYK,W,53,126,44,90,48.9,13,46,28.3,25,33,75.8,7,40,47,20,9,4,5,25,5
"Dec 25, 2022",DAL,LAL,W,48,124,44,84,52.4,18,44,40.9,18,25,72.0,11,27,38,31,11,6,3,26,9
"Dec 23, 2022",HOU,DAL,W,48,112,36,80,45.0,16,44,36.4,24,27,88.9,7,27,34,20,14,10,7,21,6
"Dec 21, 2022",MIN,DAL,W,48,104,34,75,45.3,13,39,33.3,23,27,85.2,7,32,39,17,13,6,3,12,5
"Dec 19, 2022",MIN,DAL,L,48,106,31,76,40.8,19,45,42.2,25,31,80.6,8,34,42,23,16,5,5,23,-10
"Dec 17, 2022",CLE,DAL,L,53,99,36,88,40.9,15,49,30.6,12,19,63.2,5,40,45,19,12,5,6,20,-1
"Dec 16, 2022",DAL,POR,W,48,130,45,81,55.6,18,43,41.9,22,26,84.6,3,37,40,25,13,4,5,19,20
"Dec 14, 2022",DAL,CLE,L,48,90,29,74,39.2,13,38,34.2,19,26,73.1,6,27,33,17,13,2,3,15,-15
"Dec 12, 2022",DAL,OKC,W,48,121,39,93,41.9,22,54,40.7,21,25,84.0,16,34,50,24,14,4,3,19,7
"Dec 10, 2022",CHI,DAL,L,48,115,41,90,45.6,11,44,25.0,22,26,84.6,8,29,37,24,8,5,4,17,-29
"Dec 09, 2022",DAL,MIL,L,48,105,41,88,46.6,13,40,32.5,10,24,41.7,12,31,43,21,11,8,6,21,-1
"Dec 06, 2022",DEN,DAL,W,48,116,36,72,50.0,17,36,47.2,27,31,87.1,4,31,35,27,17,10,4,32,1
"Dec 05, 2022",DAL,PHX,W,48,130,44,84,52.4,20,41,48.8,22,26,84.6,10,31,41,23,13,7,6,23,19
"Dec 03, 2022",NYK,DAL,W,48,121,43,100,43.0,24,61,39.3,11,14,78.6,14,36,50,27,11,7,5,20,21
"Dec 01, 2022",DET,DAL,L,53,125,46,86,53.5,19,46,41.3,14,29,48.3,4,26,30,25,13,8,7,24,-6
"Nov 29, 2022",DAL,GSW,W,48,116,42,91,46.2,15,44,34.1,17,27,63.0,8,31,39,21,14,7,4,21,3
"Nov 27, 2022",MIL,DAL,L,48,115,41,80,51.3,17,41,41.5,16,25,64.0,6,26,32,23,13,6,2,17,-9
"Nov 26, 2022",TOR,DAL,L,48,100,35,73,47.9,11,39,28.2,19,24,79.2,4,30,34,28,16,7,5,26,-5
"Nov 23, 2022",BOS,DAL,L,48,112,44,82,53.7,11,31,35.5,13,21,61.9,5,30,35,20,14,4,3,23,-13
"Nov 20, 2022",DAL,DEN,L,48,97,35,78,44.9,15,42,35.7,12,21,57.1,6,30,36,24,13,5,3,18,-1
"Nov 18, 2022",DAL,DEN,W,48,127,46,77,59.7,13,32,40.6,22,28,78.6,6,38,44,29,10,5,3,19,28
"Nov 16, 2022",DAL,HOU,L,48,92,31,102,30.4,12,55,21.8,18,19,94.7,13,25,38,21,6,9,2,19,-9
"Nov 15, 2022",DAL,LAC,W,48,103,35,80,43.8,17,43,39.5,16,24,66.7,8,26,34,20,12,12,1,20,2
"Nov 12, 2022",DAL,POR,W,48,117,41,81,50.6,14,43,32.6,21,26,80.8,7,33,40,26,11,8,2,27,5
"Nov 10, 2022",WAS,DAL,L,48,105,37,86,43.0,18,47,38.3,13,21,61.9,7,34,41,19,13,9,1,13,-8
"Nov 09, 2022",ORL,DAL,L,48,87,32,85,37.6,11,42,26.2,12,19,63.2,4,25,29,17,6,14,4,19,-7
"Nov 07, 2022",DAL,BKN,W,48,96,32,72,44.4,12,28,42.9,20,24,83.3,12,29,41,18,22,7,3,20,2
"Nov 04, 2022",DAL,TOR,W,48,111,39,77,50.6,12,34,35.3,21,25,84.0,6,25,31,23,19,12,3,21,1
"Nov 02, 2022",DAL,UTA,W,48,103,42,84,50.0,11,38,28.9,8,15,53.3,7,30,37,20,12,9,4,14,3
"Oct 30, 2022",DAL,ORL,W,48,114,41,83,49.4,11,35,31.4,21,28,75.0,5,32,37,15,4,10,1,22,9
"Oct 29, 2022",DAL,OKC,L,53,111,38,95,40.0,8,40,20.0,27,34,79.4,12,37,49,17,16,8,5,30,-6
"Oct 27, 2022",BKN,DAL,W,53,129,41,81,50.6,20,40,50.0,27,35,77.1,7,30,37,25,18,8,4,23,4
"Oct 25, 2022",NOP,DAL,L,48,111,41,82,50.0,12,39,30.8,17,24,70.8,11,26,37,18,12,8,5,16,-2
"Oct 22, 2022",DAL,MEM,W,48,137,45,90,50.0,17,39,43.6,30,36,83.3,15,37,52,23,15,7,7,24,41
"Oct 19, 2022",PHX,DAL,L,48,105,35,75,46.7,14,35,40.0,21,34,61.8,5,35,40,17,12,6,4,22,-2
