Date,Home,Away,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 08, 2023",DEN,CHI,W,48,117,46,89,51.7,8,24,33.3,17,18,94.4,9,41,50,26,9,9,2,16,21
"Mar 05, 2023",CHI,IND,L,48,122,45,74,60.8,10,22,45.5,22,25,88.0,4,29,33,18,15,6,3,20,-3
"Mar 03, 2023",CHI,PHX,L,48,104,39,83,47.0,7,23,30.4,19,25,76.0,9,25,34,24,9,7,1,15,-21
"Mar 01, 2023",DET,CHI,W,48,117,41,85,48.2,12,27,44.4,23,31,74.2,10,30,40,27,15,9,4,22,2
"Feb 28, 2023",TOR,CHI,L,48,98,37,71,52.1,10,25,40.0,14,17,82.4,6,29,35,28,20,6,7,18,-6
"Feb 26, 2023",CHI,WAS,W,48,102,40,79,50.6,8,30,26.7,14,17,82.4,8,31,39,21,11,7,3,19,20
"Feb 24, 2023",CHI,BKN,W,48,131,50,88,56.8,12,26,46.2,19,28,67.9,12,45,57,25,11,6,4,15,44
"Feb 16, 2023",CHI,MIL,L,48,100,37,97,38.1,10,32,31.3,16,21,76.2,15,36,51,19,6,4,2,17,-12
"Feb 15, 2023",IND,CHI,L,48,113,41,84,48.8,15,35,42.9,16,21,76.2,6,32,38,23,14,10,6,21,-4
"Feb 13, 2023",CHI,ORL,L,48,91,35,86,40.7,3,21,14.3,18,19,94.7,10,34,44,17,16,8,3,21,-9
"Feb 11, 2023",CLE,CHI,L,48,89,36,74,48.6,5,21,23.8,12,15,80.0,6,38,44,27,23,7,3,22,-8
"Feb 09, 2023",BKN,CHI,L,48,105,42,91,46.2,5,26,19.2,16,21,76.2,8,38,46,15,12,4,2,16,-11
"Feb 07, 2023",MEM,CHI,L,48,89,32,87,36.8,7,35,20.0,18,27,66.7,11,38,49,24,20,9,3,16,-15
"Feb 06, 2023",CHI,SAS,W,48,128,50,89,56.2,6,22,27.3,22,25,88.0,7,42,49,27,14,10,6,12,24
"Feb 04, 2023",CHI,POR,W,48,129,48,80,60.0,12,26,46.2,21,25,84.0,6,35,41,32,12,6,3,19,8
"Feb 02, 2023",CHI,CHA,W,48,114,41,79,51.9,11,28,39.3,21,26,80.8,8,32,40,24,14,9,3,18,16
"Jan 31, 2023",CHI,LAC,L,48,103,38,77,49.4,12,24,50.0,15,21,71.4,6,45,51,26,20,6,6,19,-5
"Jan 28, 2023",ORL,CHI,W,48,128,48,81,59.3,16,35,45.7,16,19,84.2,4,34,38,30,12,5,6,22,19
"Jan 26, 2023",CHA,CHI,L,48,96,37,91,40.7,4,25,16.0,18,22,81.8,7,36,43,16,13,8,2,20,-15
"Jan 24, 2023",IND,CHI,L,48,110,43,88,48.9,5,24,20.8,19,25,76.0,11,34,45,19,16,5,5,23,-6
"Jan 23, 2023",CHI,ATL,W,48,111,44,95,46.3,11,34,32.4,12,18,66.7,15,32,47,28,11,13,3,20,11
"Jan 19, 2023",DET,CHI,W,48,126,50,92,54.3,7,23,30.4,19,21,90.5,11,37,48,23,14,11,8,17,18
"Jan 15, 2023",CHI,GSW,W,48,132,48,95,50.5,15,39,38.5,21,24,87.5,7,31,38,29,10,12,1,18,14
"Jan 13, 2023",CHI,OKC,L,48,110,38,85,44.7,12,38,31.6,22,24,91.7,10,32,42,30,16,7,5,17,-14
"Jan 11, 2023",WAS,CHI,L,48,97,41,88,46.6,9,29,31.0,6,9,66.7,8,31,39,16,12,7,6,19,-3
"Jan 09, 2023",BOS,CHI,L,48,99,39,86,45.3,12,35,34.3,9,14,64.3,6,36,42,19,8,6,1,18,-8
"Jan 07, 2023",CHI,UTA,W,48,126,44,83,53.0,13,28,46.4,25,32,78.1,7,37,44,22,10,4,4,22,8
"Jan 06, 2023",PHI,CHI,W,48,126,48,84,57.1,20,34,58.8,10,17,58.8,8,37,45,33,12,3,4,14,14
"Jan 04, 2023",CHI,BKN,W,48,121,43,81,53.1,8,20,40.0,27,29,93.1,6,40,46,21,17,7,7,16,9
"Jan 02, 2023",CLE,CHI,L,53,134,47,95,49.5,10,33,30.3,30,34,88.2,6,36,42,22,7,8,2,33,-11
"Dec 31, 2022",CHI,CLE,L,48,102,39,81,48.1,7,21,33.3,17,24,70.8,9,31,40,14,15,15,6,15,-1
"Dec 30, 2022",CHI,DET,W,48,132,53,92,57.6,12,27,44.4,14,15,93.3,12,26,38,21,14,10,4,20,14
"Dec 28, 2022",CHI,MIL,W,53,119,42,92,45.7,9,23,39.1,26,30,86.7,7,45,52,21,14,5,10,23,6
"Dec 26, 2022",CHI,HOU,L,48,118,45,92,48.9,13,35,37.1,15,21,71.4,8,27,35,27,8,6,2,19,-15
"Dec 23, 2022",NYK,CHI,W,48,118,45,93,48.4,14,31,45.2,14,18,77.8,11,30,41,24,4,6,4,22,1
"Dec 21, 2022",ATL,CHI,W,48,110,43,86,50.0,7,24,29.2,17,22,77.3,8,39,47,20,11,9,4,15,2
"Dec 20, 2022",MIA,CHI,W,48,113,40,73,54.8,13,31,41.9,20,24,83.3,5,34,39,24,17,7,0,16,10
"Dec 18, 2022",MIN,CHI,L,48,126,46,88,52.3,16,38,42.1,18,24,75.0,6,24,30,31,11,6,1,16,-24
"Dec 16, 2022",CHI,NYK,L,48,91,36,77,46.8,12,30,40.0,7,8,87.5,2,37,39,26,20,3,2,25,-23
"Dec 14, 2022",CHI,NYK,L,53,120,46,84,54.8,9,28,32.1,19,22,86.4,3,28,31,25,12,6,7,18,-8
"Dec 11, 2022",ATL,CHI,L,53,122,48,100,48.0,7,27,25.9,19,23,82.6,13,40,53,28,19,11,6,21,-1
"Dec 10, 2022",CHI,DAL,W,48,144,54,85,63.5,19,34,55.9,17,24,70.8,4,40,44,33,10,8,5,17,29
"Dec 07, 2022",CHI,WAS,W,48,115,45,90,50.0,10,23,43.5,15,17,88.2,6,35,41,29,19,11,4,20,4
"Dec 04, 2022",SAC,CHI,L,48,101,38,86,44.2,9,25,36.0,16,19,84.2,7,32,39,17,16,9,5,16,-9
"Dec 02, 2022",GSW,CHI,L,48,111,43,93,46.2,9,27,33.3,16,24,66.7,6,38,44,28,12,7,1,28,-8
"Nov 30, 2022",PHX,CHI,L,48,113,41,82,50.0,4,25,16.0,27,33,81.8,5,30,35,21,12,5,6,19,-19
"Nov 28, 2022",UTA,CHI,W,48,114,43,93,46.2,6,22,27.3,22,25,88.0,13,37,50,21,8,6,3,17,7
"Nov 25, 2022",OKC,CHI,L,53,119,44,101,43.6,12,33,36.4,19,23,82.6,14,33,47,25,15,5,4,24,-4
"Nov 23, 2022",MIL,CHI,W,48,118,43,87,49.4,18,42,42.9,14,18,77.8,5,30,35,30,13,9,12,20,5
"Nov 21, 2022",CHI,BOS,W,48,121,46,89,51.7,14,29,48.3,15,20,75.0,8,43,51,26,15,10,1,19,14
"Nov 18, 2022",CHI,ORL,L,48,107,41,89,46.1,5,21,23.8,20,25,80.0,13,33,46,27,11,6,6,19,-1
"Nov 16, 2022",NOP,CHI,L,48,110,44,89,49.4,11,32,34.4,11,17,64.7,7,30,37,25,12,2,1,18,-14
"Nov 13, 2022",CHI,DEN,L,48,103,40,81,49.4,6,22,27.3,17,21,81.0,8,28,36,24,19,9,4,19,-23
"Nov 09, 2022",CHI,NOP,L,48,111,44,87,50.6,7,27,25.9,16,18,88.9,6,29,35,23,15,5,8,23,-4
"Nov 07, 2022",CHI,TOR,W,48,111,42,80,52.5,9,28,32.1,18,22,81.8,9,40,49,30,22,7,7,21,14
"Nov 06, 2022",TOR,CHI,L,48,104,40,88,45.5,13,36,36.1,11,13,84.6,15,31,46,27,17,5,10,20,-9
"Nov 04, 2022",BOS,CHI,L,48,119,43,83,51.8,11,28,39.3,22,25,88.0,4,33,37,21,17,8,5,28,-4
"Nov 02, 2022",CHI,CHA,W,48,106,38,88,43.2,14,31,45.2,16,18,88.9,11,40,51,28,20,6,9,18,18
"Nov 01, 2022",BKN,CHI,W,48,108,39,89,43.8,12,30,40.0,18,21,85.7,11,33,44,20,10,8,4,13,9
"Oct 29, 2022",CHI,PHI,L,48,109,36,80,45.0,11,31,35.5,26,29,89.7,9,31,40,22,18,7,3,20,-5
"Oct 28, 2022",SAS,CHI,L,48,124,47,99,47.5,9,27,33.3,21,26,80.8,15,27,42,20,13,13,3,19,-5
"Oct 26, 2022",CHI,IND,W,48,124,43,87,49.4,16,30,53.3,22,24,91.7,9,35,44,34,18,10,5,25,15
"Oct 24, 2022",CHI,BOS,W,48,120,42,87,48.3,10,21,47.6,26,29,89.7,14,46,60,29,14,4,6,18,18
"Oct 22, 2022",CHI,CLE,L,48,96,34,84,40.5,7,29,24.1,21,25,84.0,10,25,35,19,10,12,7,19,-32
"Oct 21, 2022",WAS,CHI,L,48,100,33,79,41.8,7,27,25.9,27,33,81.8,10,28,38,19,13,8,3,15,-2
"Oct 19, 2022",MIA,CHI,W,48,116,41,93,44.1,13,36,36.1,21,28,75.0,12,34,46,23,15,12,6,26,8
