Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2023",DEN,SAC,H,48,109,42,84,50.0,7,28,25.0,18,25,72.0,15,36,51,25,20,11,2,15,14
"Apr 08, 2023",UTA,DEN,H,48,114,41,90,45.6,15,46,32.6,17,24,70.8,5,36,41,32,14,7,9,20,-4
"Apr 06, 2023",PHX,DEN,H,48,115,44,83,53.0,8,23,34.8,19,23,82.6,9,29,38,24,13,7,2,19,-4
"Apr 04, 2023",HOU,DEN,H,48,103,41,87,47.1,11,36,30.6,10,18,55.6,13,34,47,26,20,9,13,18,-21
"Apr 02, 2023",DEN,GSW,H,48,112,44,100,44.0,9,33,27.3,15,18,83.3,17,30,47,24,13,11,7,17,2
"Mar 31, 2023",PHX,DEN,H,48,93,38,95,40.0,6,26,23.1,11,20,55.0,15,36,51,19,11,11,5,16,-7
"Mar 30, 2023",DEN,NOP,A,48,88,32,80,40.0,4,28,14.3,20,32,62.5,11,29,40,21,10,4,5,21,-19
"Mar 27, 2023",DEN,PHI,H,48,116,43,85,50.6,11,32,34.4,19,22,86.4,10,32,42,34,12,8,4,16,5
"Mar 25, 2023",DEN,MIL,H,48,129,47,89,52.8,15,36,41.7,20,28,71.4,7,41,48,28,12,4,3,18,23
"Mar 22, 2023",WAS,DEN,A,48,118,42,83,50.6,15,32,46.9,19,21,90.5,11,30,41,28,10,7,2,18,14
"Mar 19, 2023",BKN,DEN,A,48,108,42,80,52.5,12,23,52.2,12,13,92.3,6,34,40,31,17,5,3,17,6
"Mar 18, 2023",NYK,DEN,H,48,110,43,84,51.2,12,33,36.4,12,15,80.0,6,27,33,30,13,3,2,21,-6
"Mar 16, 2023",DET,DEN,A,48,119,47,89,52.8,8,24,33.3,17,25,68.0,13,34,47,29,10,9,7,15,19
"Mar 14, 2023",TOR,DEN,H,48,110,42,76,55.3,6,25,24.0,20,25,80.0,4,28,32,29,14,9,4,17,-15
