Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2023",BOS,ATL,H,48,120,42,89,47.2,25,54,46.3,11,14,78.6,12,35,47,33,15,5,3,13,6
"Apr 07, 2023",BOS,TOR,H,48,121,45,81,55.6,15,44,34.1,16,21,76.2,13,40,53,37,21,4,7,14,19
"Apr 05, 2023",BOS,TOR,H,48,97,38,89,42.7,11,38,28.9,10,18,55.6,11,37,48,20,15,5,7,14,4
"Apr 04, 2023",PHI,BOS,H,48,101,38,91,41.8,15,45,33.3,10,16,62.5,13,30,43,28,8,4,4,17,-2
"Mar 31, 2023",BOS,UTA,H,48,122,42,96,43.8,17,51,33.3,21,22,95.5,10,32,42,27,12,8,4,14,8
"Mar 30, 2023",MIL,BOS,A,48,140,51,91,56.0,22,43,51.2,16,20,80.0,7,40,47,28,9,8,5,18,41
"Mar 28, 2023",WAS,BOS,H,48,111,45,93,48.4,11,44,25.0,10,11,90.9,7,31,38,29,12,5,8,14,-19
"Mar 26, 2023",BOS,SAS,H,48,137,52,91,57.1,18,44,40.9,15,21,71.4,9,52,61,29,15,4,11,18,44
"Mar 24, 2023",BOS,IND,H,48,120,44,93,47.3,18,42,42.9,14,19,73.7,9,40,49,28,15,11,6,15,25
"Mar 21, 2023",SAC,BOS,A,48,132,49,92,53.3,18,44,40.9,16,23,69.6,11,32,43,33,6,9,3,15,23
"Mar 18, 2023",UTA,BOS,H,48,117,42,88,47.7,22,51,43.1,11,16,68.8,5,35,40,30,8,2,2,17,-1
"Mar 17, 2023",POR,BOS,A,48,126,41,87,47.1,15,42,35.7,29,35,82.9,18,34,52,29,18,12,2,19,14
"Mar 15, 2023",MIN,BOS,A,48,104,34,84,40.5,12,40,30.0,24,30,80.0,8,36,44,20,11,7,5,22,2
"Mar 13, 2023",HOU,BOS,H,48,109,39,87,44.8,12,42,28.6,19,21,90.5,10,28,38,19,14,7,5,22,-2
"Mar 11, 2023",ATL,BOS,A,48,134,52,95,54.7,20,42,47.6,10,12,83.3,5,35,40,35,9,6,6,21,9
"Mar 08, 2023",BOS,POR,H,48,115,42,88,47.7,18,49,36.7,13,20,65.0,5,40,45,26,11,9,2,20,22
"Mar 06, 2023",CLE,BOS,H,53,114,42,101,41.6,16,48,33.3,14,21,66.7,15,37,52,25,14,5,5,21,-4
"Mar 05, 2023",BOS,NYK,A,58,129,43,109,39.4,21,59,35.6,22,25,88.0,17,37,54,27,16,8,5,28,-2
"Mar 03, 2023",BOS,BKN,A,48,105,41,84,48.8,9,29,31.0,14,20,70.0,9,39,48,26,19,8,8,19,-10
"Mar 01, 2023",BOS,CLE,H,48,117,39,78,50.0,16,32,50.0,23,28,82.1,7,36,43,27,13,5,4,18,4
"Feb 27, 2023",NYK,BOS,H,48,94,37,84,44.0,9,42,21.4,11,14,78.6,7,28,35,21,12,5,8,22,-15
"Feb 25, 2023",PHI,BOS,A,48,110,43,86,50.0,16,36,44.4,8,12,66.7,9,35,44,20,13,6,4,22,3
"Feb 23, 2023",IND,BOS,A,53,142,51,99,51.5,18,39,46.2,22,26,84.6,20,31,51,31,15,7,6,18,4
"Feb 15, 2023",BOS,DET,H,48,127,49,92,53.3,21,45,46.7,8,10,80.0,8,35,43,30,11,10,5,18,18
"Feb 14, 2023",MIL,BOS,H,53,125,46,99,46.5,17,50,34.0,16,20,80.0,8,36,44,28,13,8,1,26,-6
"Feb 12, 2023",BOS,MEM,H,48,119,39,88,44.3,21,51,41.2,20,26,76.9,15,40,55,28,11,5,3,14,10
"Feb 10, 2023",BOS,CHA,H,48,127,44,89,49.4,25,55,45.5,14,17,82.4,5,38,43,34,15,7,7,22,11
"Feb 08, 2023",BOS,PHI,H,48,106,40,76,52.6,19,35,54.3,7,10,70.0,5,39,44,25,15,2,5,19,7
"Feb 06, 2023",DET,BOS,A,48,111,39,83,47.0,16,37,43.2,17,21,81.0,10,41,51,25,12,2,5,22,12
"Feb 03, 2023",BOS,PHX,A,48,94,29,75,38.7,10,38,26.3,26,31,83.9,3,40,43,18,15,5,3,21,-12
"Feb 01, 2023",BOS,BKN,H,48,139,53,92,57.6,26,54,48.1,7,10,70.0,11,46,57,28,12,4,4,13,43
"Jan 28, 2023",BOS,LAL,H,53,125,39,84,46.4,13,40,32.5,34,39,87.2,7,39,46,18,12,8,9,22,4
"Jan 26, 2023",BOS,NYK,A,53,117,41,100,41.0,16,46,34.8,19,23,82.6,15,39,54,22,13,4,4,19,-3
"Jan 24, 2023",MIA,BOS,H,48,95,32,74,43.2,10,32,31.3,21,27,77.8,5,39,44,21,17,5,6,22,-3
"Jan 23, 2023",ORL,BOS,H,48,98,36,83,43.4,18,46,39.1,8,11,72.7,8,29,37,24,18,5,4,23,-15
"Jan 21, 2023",TOR,BOS,A,48,106,38,85,44.7,16,35,45.7,14,15,93.3,11,30,41,25,15,9,8,17,2
"Jan 19, 2023",BOS,GSW,H,53,121,43,108,39.8,13,41,31.7,22,30,73.3,18,45,63,21,17,10,5,19,3
"Jan 16, 2023",CHA,BOS,A,48,130,43,87,49.4,20,43,46.5,24,25,96.0,14,33,47,34,12,1,4,21,12
"Jan 14, 2023",CHA,BOS,A,48,122,47,99,47.5,19,53,35.8,9,10,90.0,14,32,46,35,7,8,4,15,16
