Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2023",OKC,MEM,H,48,115,45,90,50.0,12,36,33.3,13,16,81.3,8,41,49,30,16,5,2,17,15
"Apr 06, 2023",UTA,OKC,A,48,114,39,97,40.2,15,45,33.3,21,26,80.8,17,33,50,29,13,12,2,17,16
"Apr 04, 2023",GSW,OKC,H,48,125,44,93,47.3,11,32,34.4,26,35,74.3,13,25,38,23,10,4,1,22,-11
"Apr 02, 2023",OKC,PHX,A,48,118,36,88,40.9,11,32,34.4,35,41,85.4,13,28,41,21,8,7,0,23,-10
"Mar 31, 2023",IND,OKC,H,48,117,42,88,47.7,4,30,13.3,29,34,85.3,11,34,45,21,11,10,3,24,-4
"Mar 29, 2023",OKC,DET,H,48,107,39,87,44.8,10,29,34.5,19,25,76.0,10,28,38,19,10,7,3,18,1
"Mar 28, 2023",OKC,CHA,A,48,134,50,96,52.1,11,30,36.7,23,29,79.3,7,32,39,25,11,11,3,21,-3
"Mar 26, 2023",POR,OKC,A,48,118,41,94,43.6,12,35,34.3,24,28,85.7,13,29,42,23,11,13,2,19,6
"Mar 24, 2023",LAL,OKC,H,48,111,40,92,43.5,14,36,38.9,17,19,89.5,12,33,45,21,10,6,5,19,-5
"Mar 23, 2023",LAC,OKC,H,48,105,41,93,44.1,13,39,33.3,10,11,90.9,13,27,40,24,14,6,3,20,-22
"Mar 21, 2023",LAC,OKC,A,48,101,39,93,41.9,10,37,27.0,13,14,92.9,12,35,47,19,12,2,4,21,1
"Mar 19, 2023",OKC,PHX,H,48,124,42,84,50.0,11,28,39.3,29,36,80.6,6,38,44,20,16,8,3,20,4
"Mar 16, 2023",TOR,OKC,H,48,111,40,94,42.6,13,31,41.9,18,20,90.0,11,28,39,18,13,5,4,17,-17
"Mar 14, 2023",OKC,BKN,H,48,121,45,99,45.5,11,33,33.3,20,23,87.0,14,37,51,22,11,9,0,25,14
"Mar 12, 2023",SAS,OKC,A,48,102,36,95,37.9,10,39,25.6,20,23,87.0,12,43,55,26,9,8,3,19,12
"Mar 11, 2023",NOP,OKC,A,48,110,37,80,46.3,9,28,32.1,27,32,84.4,4,34,38,17,12,11,2,17,14
"Mar 08, 2023",PHX,OKC,H,48,101,33,88,37.5,15,43,34.9,20,21,95.2,7,30,37,23,16,9,2,13,-31
"Mar 07, 2023",OKC,GSW,H,48,137,50,94,53.2,17,37,45.9,20,24,83.3,13,31,44,28,18,10,2,17,9
"Mar 05, 2023",OKC,UTA,H,48,129,44,87,50.6,14,37,37.8,27,33,81.8,11,31,42,24,12,9,4,20,10
"Mar 03, 2023",OKC,UTA,H,48,130,52,104,50.0,17,43,39.5,9,14,64.3,11,29,40,31,7,12,5,22,27
"Mar 01, 2023",OKC,LAL,A,48,117,44,91,48.4,11,40,27.5,18,24,75.0,12,30,42,29,13,8,4,27,-6
"Feb 28, 2023",OKC,SAC,A,48,117,43,98,43.9,11,35,31.4,20,24,83.3,12,30,42,28,10,9,1,23,-6
"Feb 26, 2023",OKC,SAC,A,48,115,41,86,47.7,16,40,40.0,17,23,73.9,9,28,37,24,14,10,0,19,-9
"Feb 24, 2023",PHX,OKC,H,48,115,41,95,43.2,15,38,39.5,18,24,75.0,14,33,47,27,9,5,2,21,-9
"Feb 23, 2023",UTA,OKC,H,53,119,45,112,40.2,8,37,21.6,21,27,77.8,20,34,54,23,11,8,3,23,-1
"Feb 15, 2023",OKC,HOU,H,48,133,42,87,48.3,9,34,26.5,40,47,85.1,10,39,49,21,11,8,4,21,37
"Feb 13, 2023",OKC,NOP,A,48,100,38,90,42.2,9,33,27.3,15,18,83.3,14,29,43,20,17,8,3,17,-3
"Feb 10, 2023",POR,OKC,A,48,138,47,83,56.6,12,24,50.0,32,35,91.4,10,19,29,29,11,9,3,26,9
"Feb 07, 2023",LAL,OKC,A,48,133,49,94,52.1,17,34,50.0,18,20,90.0,7,30,37,32,13,12,2,18,3
"Feb 06, 2023",GSW,OKC,H,48,114,44,91,48.4,11,32,34.4,15,21,71.4,7,29,36,21,11,8,3,10,-27
"Feb 04, 2023",OKC,HOU,H,48,153,56,97,57.7,21,46,45.7,20,23,87.0,9,33,42,39,9,11,6,19,32
"Feb 01, 2023",HOU,OKC,H,48,106,38,103,36.9,12,43,27.9,18,22,81.8,24,28,52,22,10,11,6,23,-6
"Jan 30, 2023",OKC,GSW,A,48,120,46,93,49.5,11,24,45.8,17,20,85.0,8,35,43,23,17,10,4,18,-8
"Jan 27, 2023",OKC,CLE,H,48,112,40,76,52.6,10,18,55.6,22,25,88.0,10,36,46,19,15,5,2,17,12
"Jan 25, 2023",OKC,ATL,A,48,132,53,102,52.0,15,34,44.1,11,16,68.8,12,25,37,31,12,12,2,23,-5
"Jan 22, 2023",DEN,OKC,A,48,101,40,89,44.9,7,26,26.9,14,16,87.5,14,36,50,21,8,4,5,24,2
"Jan 20, 2023",SAC,OKC,H,48,113,45,93,48.4,16,40,40.0,7,11,63.6,8,28,36,21,9,4,1,20,-5
"Jan 18, 2023",OKC,IND,H,48,126,47,93,50.5,16,38,42.1,16,21,76.2,13,29,42,41,19,12,7,25,20
"Jan 15, 2023",BKN,OKC,A,48,112,40,90,44.4,12,31,38.7,20,26,76.9,11,39,50,21,9,5,7,14,10
"Jan 13, 2023",CHI,OKC,A,48,124,47,92,51.1,11,33,33.3,19,22,86.4,12,34,46,22,11,12,6,19,14
"Jan 12, 2023",PHI,OKC,A,48,133,44,86,51.2,14,33,42.4,31,33,93.9,5,34,39,28,11,7,6,22,19
"Jan 10, 2023",MIA,OKC,H,48,111,44,91,48.4,9,35,25.7,14,21,66.7,14,30,44,27,19,8,3,27,-1
"Jan 08, 2023",OKC,DAL,H,48,120,46,95,48.4,12,28,42.9,16,20,80.0,13,35,48,27,8,5,8,26,11
"Jan 06, 2023",OKC,WAS,H,48,127,50,98,51.0,17,37,45.9,10,14,71.4,11,30,41,30,10,9,6,26,17
"Jan 04, 2023",ORL,OKC,H,48,115,36,89,40.4,15,37,40.5,28,31,90.3,9,24,33,23,9,9,3,23,-11
"Jan 03, 2023",OKC,BOS,H,48,150,58,98,59.2,20,40,50.0,14,22,63.6,9,35,44,31,13,14,3,23,33
"Dec 31, 2022",OKC,PHI,A,48,96,35,92,38.0,12,36,33.3,14,22,63.6,15,35,50,16,16,7,6,21,-19
"Dec 29, 2022",CHA,OKC,H,48,113,42,99,42.4,11,36,30.6,18,21,85.7,11,30,41,15,12,9,1,27,-8
"Dec 27, 2022",OKC,SAS,H,48,130,46,86,53.5,13,24,54.2,25,31,80.6,13,32,45,25,14,10,10,18,16
"Dec 23, 2022",OKC,NOP,A,53,125,47,102,46.1,13,35,37.1,18,25,72.0,10,37,47,27,18,9,5,26,-3
"Dec 21, 2022",OKC,POR,H,48,101,36,77,46.8,8,24,33.3,21,25,84.0,9,28,37,19,18,9,3,16,3
"Dec 19, 2022",OKC,POR,H,48,123,40,88,45.5,11,31,35.5,32,37,86.5,11,28,39,20,12,7,5,21,2
"Dec 17, 2022",OKC,MEM,H,48,115,38,92,41.3,19,45,42.2,20,31,64.5,9,45,54,29,11,7,0,25,6
"Dec 16, 2022",OKC,MIN,A,48,110,41,88,46.6,11,37,29.7,17,21,81.0,9,36,45,29,22,7,4,21,-2
"Dec 14, 2022",OKC,MIA,A,48,108,41,82,50.0,9,24,37.5,17,23,73.9,7,37,44,26,14,7,4,16,-2
"Dec 12, 2022",DAL,OKC,H,48,114,42,88,47.7,10,31,32.3,20,21,95.2,10,32,42,21,13,4,1,22,-7
"Dec 10, 2022",CLE,OKC,H,48,102,38,83,45.8,10,29,34.5,16,20,80.0,7,33,40,25,11,8,6,26,-8
"Dec 07, 2022",MEM,OKC,H,48,102,34,92,37.0,14,38,36.8,20,23,87.0,14,34,48,25,19,9,3,16,-21
"Dec 05, 2022",ATL,OKC,A,48,121,43,95,45.3,12,34,35.3,23,24,95.8,14,35,49,25,16,8,4,19,7
"Dec 03, 2022",MIN,OKC,A,48,135,48,93,51.6,11,26,42.3,28,35,80.0,13,29,42,26,21,11,5,18,7
"Nov 30, 2022",OKC,SAS,H,48,119,48,94,51.1,9,27,33.3,14,21,66.7,15,37,52,17,12,4,4,20,8
"Nov 28, 2022",NOP,OKC,H,48,101,34,92,37.0,12,38,31.6,21,23,91.3,18,29,47,16,19,11,4,22,-4
"Nov 26, 2022",HOU,OKC,H,48,105,38,97,39.2,10,44,22.7,19,23,82.6,16,25,41,19,15,12,3,15,-13
"Nov 25, 2022",OKC,CHI,H,53,123,44,95,46.3,7,29,24.1,28,32,87.5,10,40,50,24,13,7,5,21,4
"Nov 23, 2022",OKC,DEN,A,53,126,42,97,43.3,18,40,45.0,24,28,85.7,12,27,39,26,10,6,7,27,-5
"Nov 21, 2022",OKC,NYK,A,48,119,43,88,48.9,8,24,33.3,25,32,78.1,11,27,38,25,14,5,5,18,-10
"Nov 18, 2022",MEM,OKC,H,48,110,45,96,46.9,11,34,32.4,9,11,81.8,8,35,43,34,11,5,9,28,-11
"Nov 16, 2022",WAS,OKC,A,48,121,44,81,54.3,16,31,51.6,17,26,65.4,9,28,37,24,15,4,7,22,1
"Nov 14, 2022",BOS,OKC,H,48,122,47,98,48.0,11,30,36.7,17,21,81.0,10,41,51,21,20,4,6,21,-4
"Nov 13, 2022",NYK,OKC,A,48,145,55,88,62.5,17,31,54.8,18,20,90.0,4,34,38,31,19,9,5,27,10
"Nov 11, 2022",OKC,TOR,H,48,132,52,93,55.9,15,36,41.7,13,17,76.5,15,29,44,31,19,10,6,27,19
"Nov 09, 2022",OKC,MIL,A,58,132,50,111,45.0,18,45,40.0,14,19,73.7,16,39,55,24,13,9,9,26,-4
"Nov 07, 2022",DET,OKC,H,48,103,41,102,40.2,10,33,30.3,11,17,64.7,16,30,46,23,10,9,11,26,-9
"Nov 05, 2022",MIL,OKC,H,48,94,36,84,42.9,12,35,34.3,10,16,62.5,9,29,38,22,16,6,3,18,-14
"Nov 03, 2022",OKC,DEN,A,48,110,45,93,48.4,6,29,20.7,14,19,73.7,10,30,40,19,10,9,5,19,-12
"Nov 01, 2022",OKC,ORL,H,48,116,45,95,47.4,10,34,29.4,16,20,80.0,8,28,36,28,17,13,9,17,8
"Oct 29, 2022",DAL,OKC,A,53,117,44,89,49.4,5,25,20.0,24,31,77.4,9,38,47,25,15,9,6,29,6
"Oct 27, 2022",OKC,LAC,H,48,118,47,95,49.5,17,38,44.7,7,8,87.5,13,23,36,27,12,10,4,21,8
"Oct 25, 2022",OKC,LAC,H,48,108,42,110,38.2,4,30,13.3,20,25,80.0,21,39,60,19,6,12,8,13,14
"Oct 23, 2022",OKC,MIN,A,48,106,41,94,43.6,9,41,22.0,15,21,71.4,11,31,42,24,11,7,4,15,-10
"Oct 22, 2022",DEN,OKC,H,48,117,42,94,44.7,15,38,39.5,18,23,78.3,10,37,47,29,13,10,5,27,-5
"Oct 19, 2022",MIN,OKC,H,48,108,38,99,38.4,14,45,31.1,18,22,81.8,16,41,57,22,14,6,6,26,-7
