Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2023",BKN,PHI,A,48,134,53,101,52.5,14,32,43.8,14,19,73.7,13,37,50,31,13,10,5,23,29
"Apr 07, 2023",ATL,PHI,A,53,136,51,102,50.0,11,22,50.0,23,29,79.3,13,39,52,33,20,10,2,22,5
"Apr 06, 2023",PHI,MIA,A,48,101,39,76,51.3,10,36,27.8,13,15,86.7,3,29,32,23,17,7,4,18,-28
"Apr 04, 2023",PHI,BOS,H,48,103,39,78,50.0,11,29,37.9,14,16,87.5,6,31,37,21,12,3,7,21,2
"Apr 02, 2023",MIL,PHI,H,48,104,40,87,46.0,12,36,33.3,12,13,92.3,11,25,36,19,11,3,2,17,-13
"Mar 31, 2023",PHI,TOR,H,48,117,41,73,56.2,12,31,38.7,23,25,92.0,9,28,37,28,18,7,6,20,7
"Mar 29, 2023",PHI,DAL,H,48,116,37,80,46.3,17,36,47.2,25,30,83.3,11,32,43,26,11,9,4,19,8
"Mar 27, 2023",DEN,PHI,H,48,111,43,89,48.3,8,30,26.7,17,22,77.3,11,29,40,18,11,10,3,20,-5
"Mar 25, 2023",PHX,PHI,H,48,105,34,78,43.6,13,31,41.9,24,27,88.9,8,28,36,21,13,3,7,16,-20
"Mar 24, 2023",GSW,PHI,H,48,112,38,78,48.7,8,29,27.6,28,34,82.4,4,34,38,23,10,8,1,20,-8
"Mar 22, 2023",CHI,PHI,A,48,116,39,82,47.6,16,37,43.2,22,26,84.6,11,33,44,30,18,9,4,22,25
"Mar 20, 2023",PHI,CHI,A,58,105,38,90,42.2,10,36,27.8,19,22,86.4,9,45,54,28,21,8,8,25,-4
"Mar 18, 2023",IND,PHI,A,48,141,54,88,61.4,15,35,42.9,18,22,81.8,6,24,30,31,8,11,6,17,20
"Mar 17, 2023",CHA,PHI,A,48,121,46,92,50.0,10,32,31.3,19,25,76.0,14,48,62,24,15,9,9,19,39
"Mar 15, 2023",CLE,PHI,A,48,118,39,75,52.0,17,36,47.2,23,27,85.2,13,33,46,24,20,8,6,21,9
"Mar 12, 2023",PHI,WAS,H,48,112,41,80,51.3,11,29,37.9,19,23,82.6,9,33,42,29,9,6,10,19,19
"Mar 10, 2023",PHI,POR,H,48,120,43,83,51.8,11,30,36.7,23,29,79.3,12,30,42,25,10,7,4,24,1
"Mar 07, 2023",MIN,PHI,A,48,117,40,81,49.4,15,25,60.0,22,23,95.7,8,46,54,21,16,8,6,17,23
"Mar 06, 2023",IND,PHI,A,48,147,48,82,58.5,16,34,47.1,35,38,92.1,5,31,36,37,12,6,5,26,4
"Mar 04, 2023",MIL,PHI,A,48,133,42,84,50.0,18,37,48.6,31,37,83.8,9,23,32,24,6,5,1,21,3
