Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 03, 2022",SAS,SAC,A,48,112,46,93,49.5,12,32,37.5,8,16,50.0,6,34,40,28,11,8,5,24,-3
"Feb 28, 2022",MEM,SAS,H,48,105,41,99,41.4,9,32,28.1,14,19,73.7,12,26,38,30,9,13,3,18,-13
"Feb 26, 2022",MIA,SAS,H,48,129,50,90,55.6,14,31,45.2,15,19,78.9,12,34,46,33,22,5,1,31,-4
"Feb 25, 2022",WAS,SAS,A,58,157,57,105,54.3,9,29,31.0,34,43,79.1,16,34,50,35,17,6,3,22,4
"Feb 16, 2022",OKC,SAS,A,48,114,43,98,43.9,10,34,29.4,18,22,81.8,14,43,57,29,14,3,7,15,8
"Feb 14, 2022",CHI,SAS,H,48,109,44,92,47.8,6,20,30.0,15,21,71.4,4,29,33,28,7,9,2,15,-11
"Feb 12, 2022",NOP,SAS,A,48,124,47,93,50.5,14,37,37.8,16,19,84.2,7,27,34,26,5,9,5,19,10
"Feb 11, 2022",ATL,SAS,A,48,136,50,90,55.6,18,32,56.3,18,21,85.7,5,36,41,37,14,11,4,21,15
"Feb 09, 2022",CLE,SAS,H,48,92,38,99,38.4,8,33,24.2,8,11,72.7,15,31,46,24,13,8,4,17,-13
"Feb 04, 2022",SAS,HOU,H,48,131,51,89,57.3,13,28,46.4,16,20,80.0,11,33,44,33,13,14,5,25,25
"Feb 03, 2022",SAS,MIA,A,48,95,30,80,37.5,8,33,24.2,27,38,71.1,12,31,43,21,17,9,5,19,-17
"Feb 01, 2022",SAS,GSW,A,48,120,46,83,55.4,16,33,48.5,12,17,70.6,5,29,34,33,14,7,7,17,-4
"Jan 30, 2022",PHX,SAS,H,48,110,45,100,45.0,13,37,35.1,7,8,87.5,11,32,43,27,11,6,3,15,-5
"Jan 28, 2022",SAS,CHI,H,48,131,50,95,52.6,16,37,43.2,15,18,83.3,10,34,44,35,7,3,1,18,9
"Jan 26, 2022",SAS,MEM,A,48,110,43,94,45.7,9,37,24.3,15,19,78.9,13,26,39,30,13,9,7,19,-8
"Jan 25, 2022",HOU,SAS,A,48,134,58,101,57.4,12,32,37.5,6,6,100,11,38,49,38,13,8,5,22,30
"Jan 23, 2022",SAS,PHI,A,48,109,42,89,47.2,10,30,33.3,15,22,68.2,12,31,43,30,9,4,5,15,-6
"Jan 21, 2022",SAS,BKN,A,48,102,37,95,38.9,8,29,27.6,20,24,83.3,16,33,49,24,6,3,7,13,-15
"Jan 19, 2022",SAS,OKC,H,48,118,47,96,49.0,15,40,37.5,9,14,64.3,11,39,50,32,9,9,13,17,22
"Jan 17, 2022",SAS,PHX,A,48,107,41,92,44.6,9,30,30.0,16,22,72.7,13,34,47,21,12,3,2,16,-14
"Jan 15, 2022",SAS,LAC,H,48,101,34,83,41.0,11,37,29.7,22,27,81.5,15,39,54,19,15,6,5,12,7
"Jan 14, 2022",SAS,CLE,A,48,109,42,92,45.7,15,34,44.1,10,13,76.9,10,37,47,22,15,6,5,24,-5
"Jan 12, 2022",SAS,HOU,A,48,124,43,99,43.4,17,46,37.0,21,27,77.8,9,34,43,27,9,10,5,24,-4
"Jan 10, 2022",NYK,SAS,H,48,96,39,95,41.1,8,29,27.6,10,15,66.7,13,30,43,19,10,7,7,18,-15
"Jan 09, 2022",BKN,SAS,H,53,119,46,107,43.0,13,32,40.6,14,18,77.8,12,32,44,33,15,12,8,19,-2
"Jan 07, 2022",PHI,SAS,H,48,100,38,92,41.3,9,30,30.0,15,20,75.0,11,28,39,22,12,6,6,21,-19
