Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 10, 2022",DEN,LAL,A,53,146,44,94,46.8,16,43,37.2,42,47,89.4,13,37,50,26,13,4,6,24,5
"Apr 08, 2022",LAL,OKC,H,48,120,41,82,50.0,9,31,29.0,29,39,74.4,7,38,45,23,10,8,4,17,19
"Apr 07, 2022",GSW,LAL,H,48,112,37,83,44.6,9,32,28.1,29,38,76.3,8,34,42,14,19,8,4,13,-16
"Apr 05, 2022",PHX,LAL,H,48,110,39,86,45.3,9,29,31.0,23,30,76.7,7,39,46,22,16,7,3,14,-11
"Apr 03, 2022",LAL,DEN,A,48,118,49,92,53.3,6,20,30.0,14,21,66.7,6,34,40,31,13,4,5,25,-11
"Apr 01, 2022",LAL,NOP,A,48,111,39,82,47.6,11,27,40.7,22,31,71.0,7,33,40,24,17,10,1,24,-3
"Mar 31, 2022",UTA,LAL,H,48,109,41,83,49.4,7,25,28.0,20,28,71.4,9,31,40,18,11,5,3,21,-13
"Mar 29, 2022",DAL,LAL,H,48,110,40,89,44.9,12,44,27.3,18,22,81.8,14,34,48,20,9,7,2,22,-18
"Mar 27, 2022",NOP,LAL,H,48,108,42,80,52.5,14,35,40.0,10,16,62.5,7,32,39,26,15,5,2,20,-8
"Mar 23, 2022",LAL,PHI,A,48,121,50,97,51.5,11,30,36.7,10,16,62.5,11,34,45,25,12,6,3,19,-5
"Mar 21, 2022",CLE,LAL,A,48,131,53,94,56.4,12,32,37.5,13,16,81.3,9,32,41,34,8,7,3,19,11
"Mar 19, 2022",WAS,LAL,H,48,119,48,91,52.7,13,35,37.1,10,11,90.9,9,32,41,25,15,3,1,23,-8
"Mar 18, 2022",TOR,LAL,A,53,128,47,96,49.0,19,43,44.2,15,21,71.4,13,30,43,33,14,6,4,19,5
"Mar 16, 2022",MIN,LAL,H,48,104,39,93,41.9,10,44,22.7,16,23,69.6,13,25,38,23,14,7,4,25,-20
"Mar 14, 2022",LAL,TOR,A,48,103,34,87,39.1,13,42,31.0,22,29,75.9,9,34,43,20,13,7,7,27,-11
"Mar 13, 2022",PHX,LAL,H,48,111,36,81,44.4,16,40,40.0,23,31,74.2,7,30,37,24,19,4,2,14,-29
"Mar 11, 2022",LAL,WAS,H,48,122,48,91,52.7,14,31,45.2,12,17,70.6,7,30,37,25,9,5,3,25,13
"Mar 09, 2022",HOU,LAL,H,53,130,47,101,46.5,18,47,38.3,18,26,69.2,12,36,48,25,16,10,7,21,-9
"Mar 07, 2022",SAS,LAL,H,48,110,43,91,47.3,8,26,30.8,16,23,69.6,12,31,43,19,15,7,3,26,-7
"Mar 05, 2022",LAL,GSW,H,48,124,44,89,49.4,18,41,43.9,18,21,85.7,12,35,47,25,20,10,6,18,8
"Mar 03, 2022",LAC,LAL,H,48,111,41,84,48.8,12,35,34.3,17,22,77.3,9,27,36,26,14,8,4,17,-21
"Mar 01, 2022",LAL,DAL,A,48,104,37,82,45.1,14,34,41.2,16,20,80.0,4,33,37,22,12,8,6,20,-5
"Feb 27, 2022",LAL,NOP,A,48,95,35,84,41.7,7,34,20.6,18,20,90.0,7,31,38,15,23,8,7,18,-28
"Feb 25, 2022",LAL,LAC,A,48,102,39,93,41.9,8,31,25.8,16,21,76.2,13,34,47,18,12,8,7,17,-3
"Feb 16, 2022",LAL,UTA,H,48,106,41,86,47.7,10,36,27.8,14,22,63.6,12,32,44,24,12,9,7,18,5
"Feb 12, 2022",GSW,LAL,H,48,115,41,88,46.6,11,27,40.7,22,33,66.7,12,36,48,25,9,5,6,24,-2
"Feb 09, 2022",POR,LAL,H,48,105,41,74,55.4,17,37,45.9,6,13,46.2,3,35,38,29,21,7,7,15,-2
"Feb 08, 2022",LAL,MIL,A,48,116,44,85,51.8,10,32,31.3,18,30,60.0,12,29,41,28,16,7,6,20,-15
"Feb 05, 2022",LAL,NYK,H,53,122,48,102,47.1,9,34,26.5,17,28,60.7,14,43,57,29,13,8,7,23,7
"Feb 03, 2022",LAC,LAL,H,48,110,41,88,46.6,11,29,37.9,17,25,68.0,11,33,44,19,11,6,6,13,-1
"Feb 02, 2022",LAL,POR,H,48,99,33,78,42.3,11,30,36.7,22,33,66.7,12,41,53,25,17,8,7,18,5
"Jan 30, 2022",ATL,LAL,H,48,121,47,87,54.0,15,35,42.9,12,23,52.2,6,32,38,29,13,5,2,24,-8
"Jan 28, 2022",CHA,LAL,H,48,114,38,91,41.8,15,40,37.5,23,32,71.9,12,32,44,19,7,7,3,23,-3
"Jan 27, 2022",PHI,LAL,H,48,87,36,88,40.9,6,29,20.7,9,9,100,9,33,42,19,19,7,9,16,-18
"Jan 25, 2022",BKN,LAL,A,48,106,42,89,47.2,12,38,31.6,10,10,100,5,28,33,23,10,12,9,19,10
"Jan 23, 2022",MIA,LAL,H,48,107,36,79,45.6,11,40,27.5,24,30,80.0,7,31,38,20,18,7,1,20,-6
"Jan 21, 2022",ORL,LAL,A,48,116,42,85,49.4,13,30,43.3,19,23,82.6,8,37,45,23,19,12,4,24,11
"Jan 19, 2022",LAL,IND,A,48,104,40,90,44.4,11,34,32.4,13,18,72.2,12,28,40,23,11,4,7,18,-7
"Jan 17, 2022",LAL,UTA,H,48,101,38,86,44.2,11,37,29.7,14,23,60.9,10,35,45,15,13,7,5,19,6
"Jan 15, 2022",DEN,LAL,H,48,96,36,82,43.9,10,30,33.3,14,19,73.7,8,33,41,21,11,4,3,15,-37
"Jan 12, 2022",SAC,LAL,H,48,116,42,98,42.9,16,47,34.0,16,24,66.7,15,30,45,25,9,6,3,19,-9
"Jan 09, 2022",LAL,MEM,A,48,119,45,97,46.4,14,33,42.4,15,19,78.9,14,27,41,26,12,6,7,25,-8
"Jan 07, 2022",LAL,ATL,H,48,134,50,101,49.5,17,41,41.5,17,19,89.5,8,39,47,37,8,14,4,26,16
"Jan 04, 2022",LAL,SAC,H,48,122,49,99,49.5,11,32,34.4,13,20,65.0,14,30,44,24,5,6,5,16,8
"Jan 02, 2022",LAL,MIN,H,48,108,36,75,48.0,13,41,31.7,23,29,79.3,4,24,28,20,18,13,5,16,5
