Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 10, 2022",CLE,MIL,H,48,133,51,94,54.3,19,38,50.0,12,17,70.6,10,38,48,39,12,5,5,26,18
"Apr 08, 2022",BKN,CLE,H,48,107,40,82,48.8,8,27,29.6,19,24,79.2,10,21,31,19,9,4,4,20,-11
"Apr 05, 2022",ORL,CLE,H,48,115,42,86,48.8,16,36,44.4,15,22,68.2,9,38,47,25,12,6,4,11,-5
"Apr 03, 2022",CLE,PHI,A,48,108,35,78,44.9,15,33,45.5,23,31,74.2,7,34,41,24,12,10,3,28,-4
"Apr 02, 2022",NYK,CLE,A,48,119,44,81,54.3,15,34,44.1,16,21,76.2,7,36,43,26,12,6,3,24,18
"Mar 31, 2022",ATL,CLE,H,48,107,39,90,43.3,7,30,23.3,22,28,78.6,15,32,47,19,14,6,5,20,-24
"Mar 30, 2022",CLE,DAL,A,48,112,42,83,50.6,11,25,44.0,17,22,77.3,9,30,39,24,15,7,3,15,-8
"Mar 28, 2022",CLE,ORL,H,48,107,37,83,44.6,13,41,31.7,20,23,87.0,6,35,41,26,15,11,4,13,6
"Mar 26, 2022",CLE,CHI,A,48,94,34,82,41.5,7,31,22.6,19,27,70.4,15,31,46,17,13,7,3,23,-4
"Mar 24, 2022",TOR,CLE,H,48,104,37,79,46.8,12,30,40.0,18,22,81.8,9,27,36,24,13,4,3,14,-13
"Mar 21, 2022",CLE,LAL,A,48,120,45,86,52.3,14,39,35.9,16,19,84.2,8,30,38,29,12,3,2,19,-11
"Mar 19, 2022",CLE,DET,H,48,113,45,88,51.1,10,26,38.5,13,23,56.5,12,32,44,28,16,7,4,16,4
"Mar 18, 2022",CLE,DEN,H,53,119,44,98,44.9,14,37,37.8,17,26,65.4,15,31,46,31,11,11,4,17,3
"Mar 16, 2022",CLE,PHI,A,48,114,39,80,48.8,9,28,32.1,27,32,84.4,8,31,39,25,9,9,4,17,-4
"Mar 14, 2022",CLE,LAC,H,53,120,41,86,47.7,15,30,50.0,23,32,71.9,12,37,49,28,12,7,4,19,9
"Mar 12, 2022",CHI,CLE,H,48,91,36,86,41.9,5,24,20.8,14,17,82.4,5,35,40,19,14,7,4,19,-10
"Mar 11, 2022",MIA,CLE,H,48,105,35,79,44.3,8,25,32.0,27,29,93.1,7,33,40,25,18,5,2,23,-12
"Mar 08, 2022",IND,CLE,A,48,127,47,94,50.0,9,32,28.1,24,27,88.9,14,26,40,25,8,13,6,16,3
"Mar 06, 2022",CLE,TOR,H,48,104,39,85,45.9,11,36,30.6,15,23,65.2,15,43,58,24,19,5,7,22,8
"Mar 04, 2022",PHI,CLE,H,48,119,44,82,53.7,10,28,35.7,21,24,87.5,10,31,41,30,12,5,4,22,-6
"Mar 02, 2022",CLE,CHA,A,48,98,37,79,46.8,10,31,32.3,14,21,66.7,4,33,37,21,14,6,1,18,-21
