Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 10, 2022",ORL,MIA,H,48,125,45,91,49.5,23,58,39.7,12,14,85.7,6,42,48,33,10,4,3,16,14
"Apr 07, 2022",CHA,ORL,H,48,101,38,95,40.0,15,48,31.3,10,13,76.9,8,35,43,27,16,6,4,22,-27
"Apr 05, 2022",ORL,CLE,H,48,120,47,93,50.5,16,35,45.7,10,15,66.7,8,35,43,31,7,9,8,19,5
"Apr 03, 2022",ORL,NYK,A,48,88,30,85,35.3,12,44,27.3,16,27,59.3,8,32,40,18,11,5,2,12,-30
"Apr 01, 2022",ORL,TOR,A,48,89,34,79,43.0,11,35,31.4,10,11,90.9,9,36,45,24,22,6,4,14,-13
"Mar 30, 2022",WAS,ORL,H,48,110,40,96,41.7,11,34,32.4,19,22,86.4,11,31,42,21,12,8,5,23,-17
"Mar 28, 2022",CLE,ORL,H,48,101,42,87,48.3,10,37,27.0,7,13,53.8,8,37,45,31,17,6,1,24,-6
"Mar 26, 2022",ORL,SAC,A,53,110,45,106,42.5,13,36,36.1,7,7,100,15,42,57,27,13,9,3,20,-4
"Mar 23, 2022",OKC,ORL,H,48,102,36,93,38.7,17,51,33.3,13,16,81.3,9,36,45,24,11,3,3,22,-16
"Mar 22, 2022",ORL,GSW,H,48,94,34,79,43.0,10,36,27.8,16,20,80.0,6,33,39,25,14,9,6,14,4
"Mar 20, 2022",ORL,OKC,H,48,90,32,83,38.6,7,31,22.6,19,24,79.2,15,45,60,22,21,11,4,17,5
"Mar 17, 2022",ORL,DET,A,48,120,47,97,48.5,11,30,36.7,15,21,71.4,10,35,45,24,14,3,4,21,-14
"Mar 15, 2022",ORL,BKN,A,48,108,36,95,37.9,15,41,36.6,21,27,77.8,11,26,37,25,12,2,4,25,-42
"Mar 13, 2022",ORL,PHI,A,53,114,41,91,45.1,18,43,41.9,14,20,70.0,8,42,50,28,12,7,7,27,-2
"Mar 11, 2022",ORL,MIN,H,48,118,40,86,46.5,16,40,40.0,22,25,88.0,10,39,49,31,12,4,3,11,8
"Mar 09, 2022",NOP,ORL,A,48,108,36,76,47.4,14,37,37.8,22,26,84.6,7,38,45,25,19,4,1,20,6
"Mar 08, 2022",ORL,PHX,A,48,99,35,92,38.0,7,39,17.9,22,25,88.0,8,45,53,17,12,6,2,20,-3
"Mar 05, 2022",MEM,ORL,H,48,96,37,86,43.0,11,35,31.4,11,16,68.8,1,40,41,25,12,7,5,20,-28
"Mar 04, 2022",TOR,ORL,A,48,103,36,95,37.9,11,37,29.7,20,21,95.2,12,43,55,24,11,5,4,18,6
"Mar 02, 2022",ORL,IND,A,53,114,44,97,45.4,10,32,31.3,16,20,80.0,12,40,52,22,20,12,5,28,-8
"Feb 28, 2022",ORL,IND,H,48,119,45,96,46.9,12,37,32.4,17,22,77.3,10,29,39,29,11,10,2,19,16
"Feb 25, 2022",ORL,HOU,H,48,119,42,83,50.6,13,36,36.1,22,29,75.9,10,44,54,20,19,7,4,22,8
"Feb 16, 2022",ORL,ATL,A,48,109,42,98,42.9,13,41,31.7,12,13,92.3,12,33,45,23,13,3,5,19,-21
"Feb 14, 2022",DEN,ORL,H,48,111,40,91,44.0,11,39,28.2,20,23,87.0,11,31,42,24,15,16,5,19,-10
"Feb 12, 2022",PHX,ORL,H,48,105,37,87,42.5,15,41,36.6,16,24,66.7,4,40,44,25,15,2,2,9,-27
"Feb 11, 2022",UTA,ORL,H,48,99,37,84,44.0,13,35,37.1,12,16,75.0,9,31,40,23,18,12,5,15,-15
"Feb 08, 2022",POR,ORL,A,48,113,44,90,48.9,19,38,50.0,6,8,75.0,10,40,50,34,15,8,7,18,18
"Feb 06, 2022",ORL,BOS,A,48,83,29,81,35.8,5,26,19.2,20,21,95.2,8,32,40,17,19,8,5,16,-33
"Feb 05, 2022",ORL,MEM,A,48,115,39,90,43.3,17,48,35.4,20,29,69.0,7,31,38,27,9,2,2,20,-20
"Feb 02, 2022",IND,ORL,A,48,119,42,95,44.2,11,35,31.4,24,26,92.3,9,43,52,29,12,5,3,21,1
"Feb 01, 2022",CHI,ORL,H,48,115,46,93,49.5,14,39,35.9,9,11,81.8,3,33,36,33,9,7,4,18,-11
"Jan 30, 2022",ORL,DAL,H,48,110,43,84,51.2,11,34,32.4,13,16,81.3,9,31,40,26,16,8,1,16,2
"Jan 28, 2022",ORL,DET,H,48,119,41,83,49.4,12,25,48.0,25,26,96.2,8,39,47,28,17,5,7,22,16
"Jan 26, 2022",ORL,LAC,A,48,102,38,84,45.2,9,35,25.7,17,22,77.3,8,31,39,29,13,9,3,23,-9
"Jan 23, 2022",ORL,CHI,H,48,114,42,80,52.5,12,26,46.2,18,23,78.3,3,32,35,31,14,7,8,25,19
"Jan 21, 2022",ORL,LAL,A,48,105,36,81,44.4,11,40,27.5,22,29,75.9,3,32,35,23,18,6,9,21,-11
"Jan 19, 2022",PHI,ORL,H,48,110,40,90,44.4,18,35,51.4,12,16,75.0,9,34,43,26,11,4,4,19,-13
"Jan 17, 2022",ORL,POR,A,48,88,34,90,37.8,8,32,25.0,12,20,60.0,10,40,50,21,16,9,7,15,-10
"Jan 15, 2022",DAL,ORL,H,48,92,37,77,48.1,7,26,26.9,11,16,68.8,5,32,37,16,17,7,3,26,-16
"Jan 14, 2022",CHA,ORL,A,48,116,45,87,51.7,15,45,33.3,11,15,73.3,4,39,43,32,20,9,4,18,7
"Jan 12, 2022",WAS,ORL,H,48,106,41,99,41.4,11,35,31.4,13,16,81.3,18,31,49,31,9,6,6,16,-6
"Jan 09, 2022",ORL,WAS,A,48,100,38,95,40.0,9,28,32.1,15,16,93.8,9,33,42,18,8,9,6,21,-2
"Jan 08, 2022",DET,ORL,H,48,92,29,86,33.7,14,46,30.4,20,23,87.0,8,36,44,25,13,6,9,20,-5
"Jan 05, 2022",ORL,PHI,A,48,106,40,90,44.4,12,39,30.8,14,20,70.0,14,33,47,22,19,9,3,30,-10
"Jan 03, 2022",CHI,ORL,H,48,98,36,85,42.4,10,27,37.0,16,18,88.9,5,39,44,24,13,5,2,17,-4
"Jan 02, 2022",BOS,ORL,H,53,111,40,95,42.1,9,27,33.3,22,27,81.5,10,35,45,17,16,12,3,24,-5
"Dec 30, 2021",ORL,MIL,A,48,118,42,87,48.3,13,36,36.1,21,27,77.8,6,27,33,26,10,5,1,26,-18
"Dec 28, 2021",ORL,MIL,A,48,110,38,83,45.8,12,39,30.8,22,26,84.6,7,30,37,24,13,7,4,25,-17
"Dec 26, 2021",MIA,ORL,H,48,83,31,72,43.1,10,32,31.3,11,17,64.7,8,35,43,17,19,6,4,19,-10
"Dec 23, 2021",ORL,NOP,A,48,104,38,88,43.2,9,32,28.1,19,21,90.5,10,34,44,19,9,6,11,26,-6
"Dec 22, 2021",ATL,ORL,A,48,104,38,85,44.7,11,37,29.7,17,23,73.9,8,32,40,27,10,11,5,24,6
"Dec 18, 2021",BKN,ORL,A,48,100,39,94,41.5,10,31,32.3,12,13,92.3,12,38,50,20,16,6,4,14,7
"Dec 17, 2021",ORL,MIA,A,48,105,43,89,48.3,11,32,34.4,8,10,80.0,9,27,36,23,11,10,5,19,-10
"Dec 15, 2021",ORL,ATL,A,48,99,35,90,38.9,10,35,28.6,19,21,90.5,12,34,46,25,17,4,2,17,-12
"Dec 12, 2021",LAL,ORL,H,48,94,33,88,37.5,13,38,34.2,15,19,78.9,14,33,47,17,19,6,4,13,-12
"Dec 11, 2021",LAC,ORL,H,48,104,35,80,43.8,12,33,36.4,22,24,91.7,10,35,45,21,11,4,5,11,-2
"Dec 08, 2021",SAC,ORL,H,48,130,48,97,49.5,16,34,47.1,18,23,78.3,17,26,43,29,13,2,5,18,-12
"Dec 06, 2021",GSW,ORL,H,48,95,33,76,43.4,11,38,28.9,18,22,81.8,5,33,38,18,23,10,4,20,-31
"Dec 03, 2021",HOU,ORL,H,48,116,42,86,48.8,13,37,35.1,19,21,90.5,10,35,45,24,18,6,4,21,-2
"Dec 01, 2021",ORL,DEN,H,48,108,44,81,54.3,6,27,22.2,14,19,73.7,1,38,39,26,13,8,6,15,5
"Nov 29, 2021",PHI,ORL,H,48,96,37,90,41.1,8,33,24.2,14,18,77.8,8,47,55,20,12,7,6,21,-5
"Nov 27, 2021",CLE,ORL,H,48,92,35,88,39.8,8,32,25.0,14,23,60.9,8,35,43,21,9,11,5,16,-13
"Nov 26, 2021",ORL,CHI,A,48,88,30,80,37.5,7,32,21.9,21,30,70.0,5,31,36,18,15,7,5,16,-35
"Nov 24, 2021",ORL,CHA,A,48,99,38,93,40.9,15,42,35.7,8,10,80.0,10,41,51,23,15,5,1,19,-7
"Nov 22, 2021",MIL,ORL,H,48,92,34,93,36.6,11,41,26.8,13,18,72.2,15,32,47,16,16,6,4,17,-31
"Nov 20, 2021",MIL,ORL,H,48,108,39,98,39.8,19,51,37.3,11,14,78.6,6,33,39,26,10,5,3,24,-9
"Nov 19, 2021",BKN,ORL,H,48,113,40,89,44.9,14,38,36.8,19,25,76.0,11,34,45,26,13,7,6,25,-2
"Nov 17, 2021",NYK,ORL,A,48,104,39,96,40.6,11,38,28.9,15,18,83.3,14,37,51,20,15,7,3,19,6
"Nov 15, 2021",ATL,ORL,H,48,111,43,95,45.3,16,43,37.2,9,14,64.3,12,29,41,30,16,8,5,27,-18
"Nov 13, 2021",ORL,WAS,A,48,92,31,92,33.7,13,40,32.5,17,20,85.0,14,30,44,21,13,7,5,15,-12
"Nov 10, 2021",ORL,BKN,A,48,90,35,92,38.0,4,33,12.1,16,24,66.7,12,37,49,19,17,10,3,18,-33
"Nov 07, 2021",ORL,UTA,H,48,107,43,87,49.4,12,32,37.5,9,11,81.8,7,32,39,24,13,8,8,22,7
"Nov 05, 2021",ORL,SAS,A,48,89,35,89,39.3,12,41,29.3,7,10,70.0,7,36,43,23,18,9,12,13,-13
"Nov 03, 2021",ORL,BOS,A,48,79,27,84,32.1,9,43,20.9,16,20,80.0,8,38,46,15,15,8,1,20,-13
"Nov 01, 2021",MIN,ORL,A,48,115,37,82,45.1,17,43,39.5,24,30,80.0,12,39,51,21,16,5,7,19,18
"Oct 30, 2021",DET,ORL,H,48,103,38,87,43.7,16,32,50.0,11,15,73.3,12,34,46,21,18,5,6,21,-7
"Oct 29, 2021",TOR,ORL,H,48,109,41,87,47.1,16,34,47.1,11,16,68.8,12,34,46,24,17,1,5,24,-1
"Oct 27, 2021",ORL,CHA,A,48,111,43,88,48.9,15,40,37.5,10,13,76.9,8,25,33,22,19,6,2,21,-9
"Oct 25, 2021",MIA,ORL,H,48,90,33,81,40.7,12,44,27.3,12,19,63.2,6,33,39,21,18,7,6,22,-17
"Oct 24, 2021",NYK,ORL,A,48,110,36,88,40.9,12,43,27.9,26,34,76.5,10,47,57,22,13,7,4,25,6
"Oct 22, 2021",ORL,NYK,A,48,96,33,83,39.8,17,43,39.5,13,15,86.7,9,37,46,24,19,5,3,18,-25
"Oct 20, 2021",SAS,ORL,H,48,97,35,86,40.7,9,29,31.0,18,23,78.3,13,31,44,17,16,6,6,20,-26
