MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 16, 2022 - BOS @ GSW",W,48,110,38,81,46.9,15,40,37.5,19,22,86.4,8,45,53,23,10,4,4,15,22
"Mar 13, 2022 - BOS vs. DAL",L,48,92,33,88,37.5,9,37,24.3,17,19,89.5,11,34,45,16,11,8,3,12,-3
"Mar 11, 2022 - BOS vs. DET",W,48,114,42,90,46.7,6,32,18.8,24,30,80.0,13,34,47,23,9,10,3,19,11
"Mar 09, 2022 - BOS @ CHA",W,48,115,46,93,49.5,12,37,32.4,11,14,78.6,16,31,47,30,11,10,8,20,14
"Mar 06, 2022 - BOS vs. BKN",W,48,126,40,83,48.2,17,36,47.2,29,38,76.3,10,27,37,25,10,9,7,19,6
"Mar 03, 2022 - BOS vs. MEM",W,48,120,46,89,51.7,16,37,43.2,12,15,80.0,15,36,51,33,14,4,7,15,13
"Mar 01, 2022 - BOS vs. ATL",W,48,107,39,83,47.0,11,35,31.4,18,19,94.7,11,36,47,27,14,4,8,20,9
"Feb 27, 2022 - BOS @ IND",L,48,107,39,91,42.9,12,43,27.9,17,20,85.0,12,28,40,25,10,5,9,13,-21
"Feb 26, 2022 - BOS @ DET",W,48,113,42,88,47.7,10,26,38.5,19,21,90.5,10,27,37,31,10,5,6,21,9
"Feb 24, 2022 - BOS @ BKN",W,48,129,46,85,54.1,17,42,40.5,20,27,74.1,8,40,48,28,14,9,3,20,23
"Feb 16, 2022 - BOS vs. DET",L,48,111,42,77,54.5,13,32,40.6,14,18,77.8,2,28,30,29,17,8,6,14,-1
"Feb 15, 2022 - BOS @ PHI",W,48,135,46,82,56.1,25,45,55.6,18,22,81.8,7,44,51,28,11,2,10,25,48
"Feb 13, 2022 - BOS vs. ATL",W,48,105,36,85,42.4,11,38,28.9,22,27,81.5,12,42,54,21,12,5,6,15,10
"Feb 11, 2022 - BOS vs. DEN",W,48,108,38,96,39.6,10,37,27.0,22,30,73.3,18,36,54,24,12,13,8,20,6
"Feb 08, 2022 - BOS @ BKN",W,48,126,50,91,54.9,14,40,35.0,12,16,75.0,11,41,52,32,14,6,8,14,35
"Feb 06, 2022 - BOS @ ORL",W,48,116,45,99,45.5,13,46,28.3,13,14,92.9,16,39,55,29,16,9,6,17,33
"Feb 04, 2022 - BOS @ DET",W,48,102,37,82,45.1,9,28,32.1,19,25,76.0,11,44,55,23,14,4,9,17,9
"Feb 02, 2022 - BOS vs. CHA",W,48,113,42,82,51.2,14,36,38.9,15,17,88.2,6,36,42,31,19,9,5,21,6
"Jan 31, 2022 - BOS vs. MIA",W,48,122,44,84,52.4,16,42,38.1,18,27,66.7,9,35,44,24,10,9,6,15,30
"Jan 29, 2022 - BOS @ NOP",W,48,107,43,81,53.1,14,41,34.1,7,11,63.6,6,37,43,31,15,6,7,19,10
"Jan 28, 2022 - BOS @ ATL",L,48,92,30,86,34.9,7,36,19.4,25,27,92.6,16,36,52,15,18,5,8,25,-16
"Jan 25, 2022 - BOS vs. SAC",W,48,128,51,103,49.5,20,45,44.4,6,7,85.7,17,50,67,32,11,6,6,12,53
"Jan 23, 2022 - BOS @ WAS",W,48,116,40,90,44.4,19,39,48.7,17,21,81.0,11,46,57,26,13,5,3,16,29
