DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 07, 2022",MIN,SAS,H,W,120.0,46.0,91.0,50.5,11.0,31.0,35.5,17.0,22.0,77.3,9.0,23.0,32.0,30.0,13.0,7.0,9.0,23.0,-4.0
"Apr 05, 2022",MIN,WAS,H,L,123.5,43.5,93.5,46.6,15.5,42.0,36.6,21.0,26.5,78.95,11.0,28.5,39.5,27.5,12.0,7.5,5.5,26.0,1.0
"Apr 03, 2022",MIN,HOU,A,W,120.33,42.67,92.67,46.1,15.0,41.67,35.77,20.0,26.0,76.63,9.33,29.67,39.0,27.33,11.33,7.0,4.67,22.67,-5.33
"Apr 01, 2022",MIN,DEN,A,W,125.0,44.75,91.0,49.4,15.5,41.5,37.2,20.0,25.75,77.47,8.75,28.5,37.25,28.5,13.25,8.5,5.0,23.75,-2.25
"Mar 30, 2022",MIN,TOR,A,L,127.2,44.4,90.0,49.52,16.2,41.2,39.26,22.2,27.8,79.2,9.0,28.4,37.4,28.0,13.0,9.6,4.8,23.6,-0.6
"Mar 27, 2022",MIN,BOS,A,L,123.0,43.17,90.33,47.97,15.33,40.5,37.67,21.33,27.0,78.32,10.33,28.83,39.17,27.67,14.5,9.83,5.5,22.83,-4.33
"Mar 25, 2022",MIN,DAL,H,W,121.43,43.43,89.43,48.77,15.14,39.29,38.54,19.43,24.86,76.66,9.43,28.43,37.86,27.43,14.43,9.43,5.14,22.57,-6.86
"Mar 23, 2022",MIN,PHX,H,L,120.75,43.38,88.75,49.08,14.62,38.38,38.02,19.38,24.75,76.98,9.0,29.75,38.75,27.25,13.75,8.75,4.75,22.38,-3.38
"Mar 21, 2022",MIN,DAL,A,L,120.22,43.22,89.44,48.53,14.44,38.89,37.16,19.33,24.44,78.02,9.67,29.78,39.44,27.22,13.56,8.33,4.78,22.22,-4.0
"Mar 19, 2022",MIN,MIL,H,W,119.0,42.5,89.6,47.64,14.3,38.6,37.05,19.7,24.9,78.15,10.2,30.3,40.5,26.6,13.1,8.4,4.6,21.8,-3.8
"Mar 16, 2022",MIN,LAL,H,W,120.73,42.91,89.82,47.95,15.0,39.36,37.94,19.91,25.0,78.74,10.0,30.82,40.82,26.91,12.91,8.73,4.36,21.55,-1.73
"Mar 14, 2022",MIN,SAS,A,W,121.0,42.67,89.83,47.66,15.17,39.58,38.15,20.5,25.5,79.43,10.42,31.25,41.67,26.5,13.25,8.58,4.5,21.67,0.08
"Mar 12, 2022",MIN,MIA,A,W,123.15,43.38,89.85,48.44,15.31,39.08,39.18,21.08,26.0,80.05,10.15,31.38,41.54,26.62,13.46,8.54,4.38,21.54,0.85
"Mar 11, 2022",MIN,ORL,A,L,122.43,42.79,89.36,47.99,15.29,39.29,38.93,21.57,26.43,80.59,9.86,32.0,41.86,26.21,13.57,8.79,4.43,21.36,1.43
"Mar 09, 2022",MIN,OKC,H,W,121.6,42.67,89.4,47.83,15.27,39.67,38.55,21.0,25.53,81.88,9.53,32.0,41.53,26.07,13.27,8.73,4.47,21.53,0.8
"Mar 07, 2022",MIN,POR,H,W,122.25,42.81,89.19,48.11,15.69,40.44,38.79,20.94,25.56,81.57,9.31,32.62,41.94,26.56,13.31,8.81,4.5,21.31,2.62
"Mar 05, 2022",MIN,POR,H,W,122.35,42.53,89.35,47.71,15.53,40.59,38.28,21.76,26.65,81.45,9.88,33.53,43.41,26.24,13.82,8.88,4.76,21.53,5.0
"Mar 04, 2022",MIN,OKC,A,W,123.06,42.83,89.11,48.2,15.5,40.39,38.41,21.89,26.78,81.52,9.83,33.5,43.33,26.78,13.67,8.94,4.89,21.5,5.5
"Mar 01, 2022",MIN,GSW,H,W,123.84,43.16,89.21,48.49,15.84,40.74,38.85,21.68,26.58,81.35,9.68,33.53,43.21,27.21,13.89,9.37,5.0,21.26,7.16
"Feb 28, 2022",MIN,CLE,A,W,124.1,43.35,89.2,48.71,15.85,40.7,38.9,21.55,26.4,81.41,9.5,33.65,43.15,27.2,14.0,9.4,4.85,21.2,7.55
"Feb 25, 2022",MIN,PHI,H,L,124.24,43.52,89.05,49.0,15.95,40.76,39.1,21.24,26.05,81.3,9.43,33.14,42.57,27.33,13.95,9.52,4.9,21.67,7.43
"Feb 24, 2022",MIN,MEM,H,W,123.23,43.18,88.91,48.67,15.64,40.68,38.37,21.23,26.0,81.42,9.41,33.09,42.5,27.14,14.05,9.27,4.73,21.91,5.68
"Feb 16, 2022",MIN,TOR,H,L,123.04,43.17,89.09,48.57,15.65,40.74,38.36,21.04,25.96,80.83,9.52,32.96,42.48,27.09,13.96,9.13,5.0,22.13,5.65
"Feb 15, 2022",MIN,CHA,H,W,121.71,42.62,88.58,48.17,15.42,40.79,37.75,21.04,26.08,80.48,9.38,33.08,42.46,26.92,14.08,9.0,5.08,21.96,4.92
"Feb 13, 2022",MIN,IND,A,W,121.88,42.64,89.4,47.82,15.32,41.36,37.18,21.28,26.76,79.78,9.68,33.4,43.08,27.0,14.08,9.04,5.2,22.12,4.96
"Feb 11, 2022",MIN,CHI,A,L,122.15,42.65,89.19,47.95,15.42,41.08,37.79,21.42,26.81,80.14,9.62,33.27,42.88,26.85,14.08,9.0,5.31,22.23,5.12
"Feb 09, 2022",MIN,SAC,A,L,122.15,42.85,89.44,48.02,15.33,41.04,37.59,21.11,26.41,80.19,9.52,32.96,42.48,27.04,13.89,8.93,5.26,21.85,4.48
"Feb 08, 2022",MIN,SAC,A,W,122.04,42.89,89.75,47.91,15.36,41.21,37.49,20.89,26.11,80.3,9.39,32.79,42.18,27.07,13.75,8.75,5.29,21.82,3.86
"Feb 06, 2022",MIN,DET,H,W,122.45,43.14,90.24,47.92,15.59,41.31,37.92,20.59,25.79,79.96,9.62,32.79,42.41,27.31,13.76,8.79,5.24,21.9,4.41
"Feb 03, 2022",MIN,DET,A,W,122.3,43.1,90.27,47.86,15.63,41.13,38.23,20.47,25.63,80.0,9.67,33.03,42.7,27.3,13.63,8.7,5.3,21.8,4.7
"Feb 01, 2022",MIN,DEN,H,W,122.48,43.13,90.16,47.95,15.61,40.9,38.42,20.61,25.71,80.3,9.65,33.03,42.68,27.35,13.65,8.77,5.23,21.68,4.9
"Jan 30, 2022",MIN,UTA,H,W,122.72,43.22,90.25,48.0,15.72,41.03,38.54,20.56,25.69,80.16,9.75,33.22,42.97,27.59,13.53,8.75,5.34,21.66,5.22
"Jan 28, 2022",MIN,PHX,A,L,122.82,43.39,90.21,48.21,15.64,40.73,38.64,20.39,25.45,80.26,9.76,33.12,42.88,27.82,13.61,8.82,5.24,21.45,5.67
"Jan 27, 2022",MIN,GSW,A,L,122.85,43.41,90.21,48.23,15.59,40.68,38.56,20.44,25.5,80.29,9.71,33.03,42.74,27.59,13.41,8.76,5.26,21.59,5.21
"Jan 25, 2022",MIN,POR,A,W,122.63,43.37,90.34,48.12,15.43,40.77,38.11,20.46,25.54,80.22,9.71,32.97,42.69,27.43,13.29,8.8,5.23,21.4,4.8
"Jan 23, 2022",MIN,BKN,H,W,122.25,43.17,90.11,48.0,15.39,40.83,37.96,20.53,25.69,80.06,9.75,33.11,42.86,27.25,13.39,8.78,5.36,21.33,4.72
"Jan 19, 2022",MIN,ATL,A,L,122.62,43.3,90.16,48.11,15.35,40.59,38.11,20.68,25.84,80.16,9.76,32.95,42.7,27.16,13.27,8.84,5.41,21.22,4.89
"Jan 18, 2022",MIN,NYK,A,W,122.61,43.26,90.34,47.99,15.39,40.74,38.08,20.68,25.92,79.96,9.92,32.84,42.76,27.0,13.26,8.87,5.34,21.29,4.45
"Jan 16, 2022",MIN,GSW,H,W,122.33,43.05,90.1,47.86,15.33,40.74,37.92,20.9,26.23,79.86,9.87,32.77,42.64,26.85,13.26,8.9,5.36,21.38,4.38
"Jan 13, 2022",MIN,MEM,A,L,122.25,43.1,90.12,47.91,15.35,40.8,37.9,20.7,26.07,79.49,9.78,32.98,42.75,26.93,13.32,8.88,5.45,21.38,4.78
"Jan 11, 2022",MIN,NOP,A,L,121.9,43.05,90.27,47.78,15.34,40.98,37.74,20.46,25.78,79.47,9.83,33.0,42.83,26.83,13.44,8.76,5.51,21.49,4.46
"Jan 09, 2022",MIN,HOU,A,W,121.98,43.02,90.17,47.8,15.4,40.93,37.94,20.52,25.9,79.34,9.81,32.76,42.57,26.83,13.43,8.81,5.48,21.55,4.29
"Jan 07, 2022",MIN,OKC,A,W,122.42,43.3,90.58,47.87,15.4,40.95,37.89,20.42,25.79,79.27,10.0,32.88,42.88,27.07,13.37,8.84,5.58,21.56,4.6
"Jan 05, 2022",MIN,OKC,H,W,122.7,43.45,90.57,48.05,15.43,40.95,37.97,20.36,25.77,79.1,9.95,32.98,42.93,27.34,13.41,8.91,5.64,21.48,5.18
"Jan 03, 2022",MIN,LAC,A,W,122.16,43.29,90.56,47.87,15.36,41.02,37.74,20.22,25.64,78.9,10.07,33.13,43.2,27.24,13.47,8.96,5.67,21.36,5.24
"Jan 02, 2022",MIN,LAL,A,L,122.15,43.41,90.61,47.98,15.37,41.11,37.69,19.96,25.28,79.12,10.09,33.04,43.13,27.39,13.54,8.96,5.63,21.2,5.52
"Dec 31, 2021",MIN,UTA,A,L,121.74,43.36,90.64,47.9,15.23,41.04,37.39,19.79,25.09,79.03,10.3,33.11,43.4,27.26,13.77,8.96,5.55,21.21,5.3
"Dec 28, 2021",MIN,NYK,H,L,121.46,43.29,90.69,47.8,15.21,41.04,37.32,19.67,25.02,78.71,10.31,33.04,43.35,27.17,13.69,8.96,5.54,21.4,4.94
"Dec 27, 2021",MIN,BOS,H,W,120.78,43.1,90.57,47.64,15.04,40.98,36.94,19.53,24.92,78.43,10.31,33.08,43.39,27.06,13.63,8.9,5.65,21.41,4.67
"Dec 23, 2021",MIN,UTA,A,L,120.52,43.04,90.56,47.58,15.02,40.84,37.02,19.42,24.8,78.34,10.32,33.26,43.58,27.12,13.64,8.86,5.64,21.32,4.68
"Dec 21, 2021",MIN,DAL,A,L,120.43,43.08,90.76,47.52,15.06,40.92,37.04,19.22,24.55,78.27,10.41,33.18,43.59,27.16,13.65,8.82,5.61,21.27,4.35
"Dec 19, 2021",MIN,DAL,H,W,120.08,42.94,90.54,47.48,15.02,40.9,36.95,19.17,24.46,78.4,10.38,33.12,43.5,27.13,13.71,8.73,5.6,21.29,4.04
"Dec 17, 2021",MIN,LAL,H,W,119.91,42.81,90.28,47.47,15.02,40.77,37.08,19.26,24.58,78.38,10.3,33.08,43.38,27.11,13.62,8.68,5.55,21.3,4.08
"Dec 15, 2021",MIN,DEN,A,W,119.72,42.78,90.43,47.36,14.96,40.83,36.9,19.2,24.57,78.16,10.39,33.31,43.7,27.04,13.65,8.76,5.56,21.37,4.33
"Dec 12, 2021",MIN,POR,A,W,119.8,42.82,90.38,47.43,15.11,40.96,37.1,19.05,24.42,77.99,10.31,33.31,43.62,26.98,13.62,8.78,5.55,21.4,4.56
"Dec 10, 2021",MIN,CLE,H,L,119.73,42.73,90.29,47.38,15.09,40.88,37.14,19.18,24.55,78.05,10.3,33.29,43.59,26.91,13.68,8.79,5.48,21.41,4.57
"Dec 08, 2021",MIN,UTA,H,L,119.49,42.61,90.32,47.24,15.02,40.84,36.98,19.25,24.61,78.12,10.3,33.23,43.53,26.86,13.68,8.79,5.47,21.37,4.19
"Dec 06, 2021",MIN,ATL,H,L,119.22,42.53,90.4,47.11,15.05,40.95,36.97,19.1,24.48,77.89,10.28,33.14,43.41,26.72,13.72,8.79,5.43,21.29,3.57
"Dec 03, 2021",MIN,BKN,A,L,119.07,42.47,90.53,46.99,15.08,40.93,37.06,19.03,24.39,77.91,10.37,33.15,43.53,26.64,13.63,8.8,5.42,21.22,3.32
"Dec 01, 2021",MIN,WAS,A,L,118.83,42.37,90.57,46.85,15.05,40.95,36.96,19.05,24.38,78.0,10.47,33.07,43.53,26.57,13.7,8.73,5.4,21.28,3.18
"Nov 29, 2021",MIN,IND,H,W,118.64,42.28,90.52,46.77,14.98,40.89,36.84,19.1,24.41,78.11,10.49,32.97,43.46,26.38,13.69,8.64,5.41,21.31,3.0
"Nov 27, 2021",MIN,PHI,A,W,118.34,42.18,90.39,46.73,14.89,40.79,36.66,19.1,24.44,78.03,10.45,33.06,43.52,26.35,13.69,8.63,5.4,21.37,2.98
"Nov 26, 2021",MIN,CHA,A,L,118.38,42.27,90.48,46.78,14.87,40.71,36.7,18.97,24.3,77.88,10.46,33.22,43.68,26.29,13.81,8.6,5.41,21.52,2.95
"Nov 24, 2021",MIN,MIA,H,W,118.33,42.31,90.62,46.75,14.81,40.62,36.61,18.89,24.22,77.82,10.53,33.17,43.7,26.25,13.78,8.59,5.42,21.5,2.62
"Nov 22, 2021",MIN,NOP,A,W,118.25,42.25,90.66,46.66,14.86,40.85,36.55,18.89,24.17,78.01,10.6,33.23,43.83,26.22,13.85,8.62,5.45,21.57,2.77
"Nov 20, 2021",MIN,MEM,H,W,118.12,42.21,90.8,46.56,14.79,40.89,36.34,18.91,24.23,77.91,10.76,33.15,43.91,26.14,13.82,8.7,5.5,21.55,2.94
"Nov 18, 2021",MIN,SAS,H,W,118.42,42.31,90.81,46.67,14.87,40.9,36.53,18.93,24.28,77.81,10.87,33.13,44.0,26.16,13.81,8.75,5.51,21.61,3.54
"Nov 17, 2021",MIN,SAC,H,W,118.37,42.29,90.74,46.68,14.96,41.01,36.62,18.82,24.15,77.85,10.88,33.16,44.04,26.22,13.79,8.69,5.56,21.54,3.85
"Nov 15, 2021",MIN,PHX,H,L,118.2,42.28,90.61,46.73,14.88,40.94,36.49,18.77,24.06,77.92,10.87,33.04,43.91,26.13,13.84,8.68,5.62,21.58,3.94
"Nov 13, 2021",MIN,LAC,A,L,117.89,42.11,90.53,46.58,14.86,40.99,36.39,18.8,24.1,77.92,10.9,33.16,44.06,26.01,13.94,8.67,5.59,21.67,3.84
"Nov 12, 2021",MIN,LAL,A,W,117.66,42.08,90.69,46.48,14.8,40.92,36.31,18.69,23.99,77.79,10.92,33.1,44.01,26.0,13.9,8.66,5.59,21.58,3.41
"Nov 10, 2021",MIN,GSW,A,L,117.51,42.1,90.74,46.47,14.76,40.86,36.26,18.56,23.82,77.76,10.96,33.19,44.15,25.97,13.93,8.68,5.57,21.57,3.69
"Nov 08, 2021",MIN,MEM,A,L,117.41,42.05,90.79,46.4,14.79,40.9,36.29,18.51,23.77,77.72,11.04,33.05,44.1,26.03,13.97,8.67,5.55,21.66,3.47
"Nov 05, 2021",MIN,LAC,H,L,117.42,42.04,90.88,46.34,14.82,40.96,36.31,18.51,23.76,77.78,11.09,33.01,44.11,25.99,14.0,8.65,5.58,21.73,3.32
"Nov 03, 2021",MIN,LAC,H,L,116.97,41.89,90.85,46.19,14.85,41.11,36.26,18.33,23.53,77.7,11.04,33.04,44.08,25.87,14.11,8.64,5.6,21.88,3.01
"Nov 01, 2021",MIN,ORL,H,L,116.95,41.91,90.89,46.18,14.84,41.09,36.25,18.29,23.43,77.91,11.09,32.92,44.01,25.88,14.14,8.67,5.55,21.8,2.83
"Oct 30, 2021",MIN,DEN,H,L,116.69,41.83,90.97,46.06,14.83,41.22,36.13,18.19,23.38,77.65,11.16,32.9,44.05,25.82,14.14,8.66,5.49,21.78,2.56
"Oct 27, 2021",MIN,MIL,A,W,116.36,41.74,90.95,45.98,14.81,41.22,36.08,18.06,23.19,77.79,11.21,32.87,44.08,25.76,14.22,8.65,5.5,21.79,2.5
"Oct 25, 2021",MIN,NOP,H,L,116.32,41.76,90.95,45.99,14.78,41.27,35.98,18.01,23.11,77.85,11.19,32.95,44.14,25.8,14.25,8.61,5.48,21.77,2.53
"Oct 23, 2021",MIN,NOP,H,W,116.09,41.62,90.94,45.85,14.79,41.38,35.91,18.05,23.16,77.85,11.19,32.91,44.1,25.73,14.21,8.62,5.5,21.74,2.39
"Oct 20, 2021",MIN,HOU,H,W,115.84,41.59,91.0,45.78,14.75,41.33,35.86,17.9,23.0,77.63,11.21,32.93,44.14,25.68,14.28,8.68,5.53,21.78,2.44
