DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2022",GSW,SAS,A,W,128.0,49.0,81.0,60.5,19.0,33.0,57.6,11.0,13.0,84.6,7.0,34.0,41.0,33.0,17.0,5.0,2.0,15.0,21.0
"Apr 07, 2022",GSW,LAL,H,W,114.0,41.0,81.0,50.6,13.5,32.5,41.3,18.5,23.0,81.7,10.0,36.0,46.0,28.0,14.5,6.5,1.5,18.5,13.5
"Apr 03, 2022",GSW,SAC,A,W,118.67,44.33,86.33,51.27,14.33,32.33,44.2,15.67,18.67,87.8,9.67,36.0,45.67,31.67,14.67,7.67,2.67,21.0,14.33
"Apr 02, 2022",GSW,UTA,H,W,116.25,43.5,84.5,51.43,14.75,32.75,44.92,14.5,17.75,84.17,9.0,37.0,46.0,31.0,15.25,7.75,4.0,22.75,15.5
"Mar 30, 2022",GSW,PHX,H,L,115.2,42.8,84.4,50.66,15.8,35.8,44.28,13.8,16.6,85.68,8.4,36.6,45.0,30.8,14.4,7.2,4.4,22.6,13.2
"Mar 28, 2022",GSW,MEM,A,L,113.17,41.5,84.17,49.25,15.33,36.17,42.6,14.83,18.0,84.73,8.67,36.83,45.5,30.0,15.5,7.17,4.33,22.83,10.33
"Mar 27, 2022",GSW,WAS,A,L,110.57,40.29,83.71,48.03,14.43,35.14,40.94,15.57,19.14,83.61,8.43,36.29,44.71,28.29,15.71,7.0,4.71,23.43,4.86
"Mar 25, 2022",GSW,ATL,A,L,111.12,40.0,84.38,47.36,13.62,34.88,38.85,17.5,21.62,83.1,9.0,35.88,44.88,27.25,15.0,7.12,4.38,23.5,3.25
"Mar 23, 2022",GSW,MIA,A,W,111.0,40.33,85.0,47.41,13.67,35.56,38.32,16.67,20.67,82.41,9.56,35.56,45.11,27.22,15.11,6.78,4.0,23.33,1.67
"Mar 22, 2022",GSW,ORL,A,L,111.7,40.3,84.2,47.86,13.8,35.6,38.66,17.3,21.3,82.69,9.3,35.8,45.1,26.8,14.9,6.6,3.8,23.4,2.9
"Mar 20, 2022",GSW,SAS,H,L,109.73,39.73,84.27,47.15,13.55,35.27,38.27,16.73,20.82,81.43,9.55,35.82,45.36,26.27,15.18,6.55,3.73,23.36,2.27
"Mar 16, 2022",GSW,BOS,H,L,109.58,39.83,84.75,47.02,13.33,35.08,37.86,16.58,20.83,80.59,10.42,35.92,46.33,26.25,15.17,6.42,3.5,23.08,1.92
"Mar 14, 2022",GSW,WAS,H,W,107.92,39.23,84.85,46.26,13.15,36.08,36.71,16.31,20.46,80.65,10.15,35.54,45.69,25.69,14.62,6.54,3.54,22.92,0.08
"Mar 12, 2022",GSW,MIL,H,W,109.21,39.64,84.79,46.79,13.5,36.71,36.94,16.43,20.57,80.73,9.86,35.71,45.57,25.71,14.5,6.57,3.57,22.79,1.07
"Mar 10, 2022",GSW,DEN,A,W,110.07,40.0,85.33,46.89,13.8,37.27,37.15,16.27,20.2,81.57,10.0,36.2,46.2,26.2,14.33,6.33,3.8,22.53,1.87
