DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 09, 2022",IND,PHI,A,L,126.0,47.0,104.0,45.2,19.0,46.0,41.3,13.0,19.0,68.4,11.0,19.0,30.0,32.0,7.0,16.0,1.0,23.0,-8.0
"Apr 05, 2022",IND,PHI,H,L,123.0,44.0,91.0,48.9,14.5,34.5,42.4,20.5,27.5,73.1,9.0,21.5,30.5,30.0,12.0,12.0,3.5,22.5,-10.5
"Apr 03, 2022",IND,DET,H,L,122.67,44.33,92.33,48.4,13.67,36.33,38.27,20.33,25.33,80.47,11.33,25.0,36.33,29.67,13.33,10.67,5.67,21.0,-10.0
"Apr 01, 2022",IND,BOS,A,L,121.25,44.5,92.75,48.28,13.25,36.75,36.6,19.0,23.75,80.07,12.75,29.0,41.75,30.5,14.75,9.5,7.0,21.0,-8.5
"Mar 30, 2022",IND,DEN,H,L,121.6,44.0,90.4,49.0,14.0,36.6,38.72,19.6,23.6,83.2,11.8,27.6,39.4,29.4,15.0,9.4,6.2,22.8,-7.8
"Mar 28, 2022",IND,ATL,H,L,121.0,44.0,91.5,48.4,13.67,37.17,37.27,19.33,23.5,82.38,12.83,26.17,39.0,29.33,13.83,9.67,5.83,22.5,-7.67
"Mar 26, 2022",IND,TOR,A,L,121.29,44.14,90.86,48.87,14.14,37.0,38.69,18.86,22.71,83.31,12.14,25.29,37.43,29.71,13.86,9.29,5.86,22.43,-7.86
"Mar 24, 2022",IND,MEM,A,L,117.5,42.75,89.38,47.99,13.75,36.88,37.68,18.25,22.38,81.65,11.75,25.38,37.12,28.88,13.88,8.75,5.5,21.38,-11.88
"Mar 23, 2022",IND,SAC,H,L,115.89,42.33,89.67,47.37,13.22,36.44,36.52,18.0,22.44,80.31,11.44,25.0,36.44,27.89,13.56,8.56,5.78,21.11,-13.89
"Mar 20, 2022",IND,POR,H,W,115.2,42.3,89.8,47.25,13.3,36.4,36.76,17.3,21.3,82.28,11.3,25.7,37.0,28.5,13.7,8.8,5.5,20.7,-12.6
"Mar 18, 2022",IND,HOU,A,W,116.45,42.82,89.27,48.15,13.45,36.27,37.32,17.36,21.27,82.59,11.27,26.09,37.36,29.36,13.91,8.91,5.18,20.55,-8.64
"Mar 15, 2022",IND,MEM,H,L,116.83,43.17,90.25,48.01,13.5,36.83,36.93,17.0,21.08,81.41,11.67,26.42,38.08,29.33,13.83,8.75,5.08,21.0,-7.67
"Mar 13, 2022",IND,ATL,A,L,115.69,43.0,90.85,47.53,12.92,36.31,35.62,16.77,20.92,80.82,12.0,26.92,38.92,28.85,14.23,8.38,4.92,21.0,-9.62
"Mar 12, 2022",IND,SAS,A,W,116.57,43.21,90.71,47.83,13.07,36.21,36.14,17.07,21.29,80.81,12.21,27.0,39.21,28.43,14.29,8.29,4.86,21.0,-9.14
"Mar 08, 2022",IND,CLE,H,L,116.73,43.33,90.8,47.9,13.13,36.2,36.33,16.93,20.87,82.09,12.0,27.73,39.73,28.07,14.2,8.13,5.2,20.93,-7.8
"Mar 06, 2022",IND,WAS,A,L,117.19,43.69,90.81,48.27,13.31,35.94,37.18,16.5,20.5,81.13,11.94,27.69,39.62,28.5,14.44,8.0,5.31,20.88,-7.5
"Mar 04, 2022",IND,DET,A,L,117.53,43.71,90.47,48.48,13.12,35.65,36.89,17.0,21.0,81.43,11.65,28.12,39.76,28.47,14.18,7.71,5.29,20.94,-7.65
