DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 08, 2022",POR,DAL,A,L,80.0,31.0,83.0,37.3,9.0,34.0,26.5,9.0,12.0,75.0,5.0,27.0,32.0,21.0,16.0,11.0,8.0,27.0,-31.0
"Apr 07, 2022",POR,NOP,A,L,79.0,31.0,83.0,37.3,8.0,33.0,24.2,9.0,12.0,75.0,5.0,25.5,30.5,20.5,16.5,10.0,5.0,25.0,-40.5
"Apr 05, 2022",POR,OKC,A,L,84.0,32.67,78.33,42.27,9.0,32.33,27.97,9.67,12.33,78.2,4.33,25.0,29.33,23.0,18.33,10.0,4.67,25.67,-38.0
"Apr 03, 2022",POR,SAS,A,L,86.5,33.25,79.5,42.25,9.5,32.25,29.58,10.5,13.25,78.97,5.75,26.25,32.0,23.25,18.0,10.0,5.0,24.0,-29.5
"Apr 01, 2022",POR,SAS,A,L,87.6,33.2,80.4,41.66,10.8,34.8,30.78,10.4,13.6,76.52,6.0,27.4,33.4,23.0,17.2,9.4,4.8,23.6,-27.8
"Mar 30, 2022",POR,NOP,H,L,91.5,34.5,82.33,42.15,11.5,34.83,32.8,11.0,14.67,75.43,7.0,27.83,34.83,23.67,16.33,9.83,4.33,23.0,-26.33
"Mar 28, 2022",POR,OKC,H,L,93.71,35.14,82.71,42.69,11.86,35.86,32.87,11.57,15.14,76.56,7.86,27.86,35.71,24.57,17.14,9.43,4.29,23.57,-24.0
"Mar 26, 2022",POR,HOU,H,L,98.38,37.12,86.38,43.04,12.88,37.62,33.76,11.25,14.88,75.64,9.25,27.88,37.12,25.0,16.38,10.38,4.38,23.5,-21.38
"Mar 25, 2022",POR,HOU,H,L,98.33,37.11,87.11,42.68,12.78,37.89,33.34,11.33,15.11,75.08,10.56,28.11,38.67,24.56,17.11,10.78,4.33,23.0,-20.89
"Mar 23, 2022",POR,SAS,H,L,99.1,37.7,86.9,43.47,11.8,36.1,31.51,11.9,15.9,74.96,10.8,27.8,38.6,24.9,17.1,10.3,4.2,22.8,-20.7
"Mar 21, 2022",POR,DET,A,W,98.82,37.55,87.55,43.0,11.36,35.18,31.09,12.36,16.09,76.73,10.91,28.09,39.0,24.27,17.18,9.82,4.27,22.64,-22.18
"Mar 20, 2022",POR,IND,A,L,100.5,37.5,87.58,42.92,11.08,34.58,30.88,14.42,18.83,76.62,11.42,28.25,39.67,24.08,16.5,10.25,4.5,22.92,-20.0
"Mar 18, 2022",POR,BKN,A,L,100.31,37.54,87.08,43.22,10.92,34.46,30.61,14.31,18.77,76.28,11.31,27.77,39.08,24.0,16.62,10.23,4.38,22.62,-20.85
"Mar 16, 2022",POR,NYK,A,L,101.93,38.29,87.71,43.71,11.07,34.5,31.07,14.29,19.14,75.0,11.71,27.21,38.93,24.36,16.43,10.5,4.36,22.86,-19.71
"Mar 14, 2022",POR,ATL,A,L,101.67,38.4,87.93,43.73,11.07,34.47,31.16,13.8,18.8,73.33,11.6,27.47,39.07,24.47,16.13,9.87,4.27,23.4,-20.4
"Mar 12, 2022",POR,WAS,H,W,102.38,38.75,87.94,44.12,11.0,33.81,31.82,13.88,18.94,73.21,11.56,28.56,40.12,24.5,16.44,9.5,4.56,23.5,-19.69
"Mar 09, 2022",POR,UTA,A,L,103.82,39.29,88.24,44.56,11.0,33.59,32.11,14.24,19.12,74.25,11.59,28.71,40.29,24.29,16.12,9.53,4.47,23.35,-18.0
"Mar 07, 2022",POR,MIN,A,L,102.78,38.72,88.28,43.89,10.89,33.72,31.71,14.44,19.28,74.67,11.44,28.61,40.06,24.0,15.78,9.22,4.33,23.33,-19.11
"Mar 05, 2022",POR,MIN,A,L,101.63,37.89,88.0,43.04,10.68,33.42,31.36,15.16,20.26,74.62,11.26,28.89,40.16,23.32,15.89,9.26,4.37,23.68,-20.37
"Mar 02, 2022",POR,PHX,A,L,102.6,38.0,87.85,43.25,10.95,33.65,31.9,15.65,20.75,75.06,11.25,28.95,40.2,23.35,15.9,9.05,4.2,23.65,-20.05
"Feb 27, 2022",POR,DEN,H,L,102.0,37.62,87.38,43.02,10.95,33.52,32.07,15.81,20.95,75.1,10.95,29.0,39.95,23.29,16.05,9.1,4.1,23.62,-20.52
"Feb 24, 2022",POR,GSW,H,L,101.55,37.45,87.55,42.76,10.73,33.64,31.37,15.91,21.18,74.83,10.95,29.09,40.05,23.23,16.0,9.23,4.05,23.68,-21.05
"Feb 16, 2022",POR,MEM,A,W,101.26,37.17,87.17,42.61,10.65,33.7,31.12,16.26,21.52,75.18,10.74,28.91,39.65,22.91,16.09,9.04,4.04,23.91,-21.74
"Feb 14, 2022",POR,MIL,A,W,102.17,37.42,87.08,42.94,10.75,33.62,31.52,16.58,21.96,75.17,10.83,28.96,39.79,22.92,15.92,8.92,4.08,24.04,-20.67
"Feb 12, 2022",POR,NYK,H,W,102.96,37.72,87.56,43.04,11.04,34.0,31.93,16.48,21.84,75.11,10.96,29.56,40.52,23.2,15.84,8.88,4.16,23.84,-19.24
"Feb 09, 2022",POR,LAL,H,W,103.31,37.81,87.42,43.22,11.19,34.23,32.15,16.5,21.77,75.49,10.88,30.04,40.92,23.42,15.88,8.65,4.08,23.92,-18.15
"Feb 08, 2022",POR,ORL,H,L,103.44,37.96,87.48,43.37,11.15,34.15,32.11,16.37,21.56,75.71,10.89,30.04,40.93,23.52,15.7,8.89,4.04,23.59,-17.41
"Feb 05, 2022",POR,MIL,H,L,103.14,37.75,87.61,43.08,11.14,34.29,32.0,16.5,21.71,75.75,11.11,30.14,41.25,23.43,15.61,8.89,4.07,23.18,-17.43
"Feb 04, 2022",POR,OKC,H,L,103.31,37.86,87.52,43.25,11.24,34.66,31.97,16.34,21.69,75.11,11.03,30.1,41.14,23.48,15.62,8.79,4.14,23.0,-17.83
"Feb 02, 2022",POR,LAL,A,L,102.97,37.93,87.97,43.13,11.07,34.6,31.51,16.03,21.3,74.94,11.23,30.3,41.53,23.3,15.5,8.73,4.13,22.83,-17.33
"Jan 31, 2022",POR,OKC,A,L,102.68,37.84,88.29,42.89,11.16,34.84,31.57,15.84,21.23,74.22,11.45,30.52,41.97,23.29,15.42,8.81,4.1,23.0,-16.94
"Jan 30, 2022",POR,CHI,A,L,102.0,37.72,88.06,42.86,11.03,34.94,31.16,15.53,20.81,74.24,11.28,30.66,41.94,23.12,15.41,8.75,4.16,22.91,-16.94
"Jan 28, 2022",POR,HOU,A,W,102.42,37.88,87.91,43.13,11.24,35.06,31.61,15.42,20.67,74.26,11.09,30.67,41.76,23.12,15.3,8.61,4.12,22.58,-16.85
"Jan 26, 2022",POR,DAL,H,L,103.09,38.12,87.71,43.54,11.41,35.18,31.96,15.44,20.65,74.43,10.88,30.65,41.53,23.03,15.29,8.65,4.12,22.62,-15.91
"Jan 25, 2022",POR,MIN,H,L,103.34,38.23,87.54,43.75,11.49,35.26,32.1,15.4,20.71,74.05,10.66,30.77,41.43,23.14,15.11,8.51,4.03,22.57,-16.03
"Jan 23, 2022",POR,TOR,A,W,103.44,38.19,87.72,43.63,11.61,35.42,32.29,15.44,20.69,74.35,10.78,30.89,41.67,23.22,15.08,8.39,3.97,22.61,-15.64
"Jan 21, 2022",POR,BOS,A,W,103.73,38.38,87.65,43.88,11.78,35.32,32.94,15.19,20.49,73.59,10.76,31.05,41.81,23.43,15.27,8.38,4.05,22.46,-14.97
"Jan 19, 2022",POR,MIA,A,L,103.87,38.32,87.34,43.98,11.89,35.26,33.35,15.34,20.74,73.49,10.66,31.16,41.82,23.34,15.21,8.32,4.05,22.42,-14.47
"Jan 17, 2022",POR,ORL,A,W,103.56,38.18,87.18,43.89,11.95,35.54,33.28,15.26,20.62,73.53,10.64,31.21,41.85,23.23,15.28,8.28,4.1,22.41,-14.41
"Jan 15, 2022",POR,WAS,A,W,103.42,38.15,87.25,43.82,11.82,35.5,32.96,15.3,20.55,74.05,10.65,31.52,42.17,23.15,15.32,8.3,4.2,22.27,-13.8
"Jan 13, 2022",POR,DEN,A,L,103.71,38.17,87.2,43.87,11.85,35.59,32.97,15.51,20.9,73.92,10.59,31.51,42.1,23.05,15.27,8.41,4.15,22.34,-13.34
