MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 26, 2023 - OKC vs. MIN",W,119.61,44.74,89.37,50.16,13.54,34.72,38.91,16.59,20.54,81.62,9.02,33.56,42.57,27.63,12.59,8.43,6.63,18.28,7.3
"Dec 23, 2023 - OKC vs. LAL",L,119.78,44.82,89.22,50.35,13.62,34.8,39.04,16.53,20.45,81.61,8.91,33.42,42.33,27.76,12.64,8.44,6.64,18.38,7.58
"Dec 21, 2023 - OKC vs. LAC",W,119.79,44.84,89.32,50.31,13.61,34.91,38.91,16.5,20.43,81.56,8.95,33.38,42.32,27.7,12.57,8.39,6.64,18.36,7.29
"Dec 18, 2023 - OKC vs. MEM",W,120.04,44.95,89.28,50.46,13.65,34.89,39.06,16.49,20.39,81.69,8.89,33.35,42.25,27.82,12.56,8.4,6.61,18.23,7.49
"Dec 16, 2023 - OKC @ DEN",W,119.97,44.9,89.33,50.38,13.6,34.91,38.91,16.57,20.43,81.86,8.91,33.52,42.43,27.88,12.55,8.45,6.67,18.22,7.69
"Dec 14, 2023 - OKC @ SAC",L,119.93,44.86,89.24,50.39,13.49,34.68,38.82,16.71,20.59,81.88,8.92,33.47,42.39,27.78,12.53,8.37,6.71,18.24,7.58
"Dec 11, 2023 - OKC vs. UTA",W,119.98,44.85,89.45,50.27,13.45,34.7,38.68,16.83,20.7,82.0,9.03,33.38,42.42,27.75,12.55,8.37,6.72,18.35,7.37
"Dec 08, 2023 - OKC vs. GSW",W,120.21,44.93,89.56,50.3,13.52,34.75,38.82,16.82,20.64,82.2,9.0,33.36,42.36,27.87,12.54,8.38,6.72,18.33,7.48
"Dec 06, 2023 - OKC @ HOU",L,120.5,45.03,89.69,50.33,13.39,34.66,38.47,17.05,20.89,82.26,9.03,33.27,42.31,27.66,12.52,8.52,6.73,18.39,7.39
"Dec 02, 2023 - OKC @ DAL",W,120.19,44.9,89.65,50.2,13.3,34.57,38.3,17.08,20.94,82.21,8.95,33.16,42.11,27.57,12.46,8.6,6.78,18.43,7.13
"Nov 30, 2023 - OKC vs. LAL",W,120.28,44.89,89.81,50.11,13.41,34.72,38.41,17.09,20.95,82.2,9.06,33.17,42.23,27.52,12.47,8.59,6.75,18.52,7.11
"Nov 28, 2023 - OKC @ MIN",L,120.48,44.97,89.88,50.15,13.42,34.83,38.33,17.12,20.97,82.27,9.05,33.28,42.32,27.54,12.42,8.6,6.74,18.6,7.35
"Nov 25, 2023 - OKC vs. PHI",L,120.21,44.85,89.88,50.02,13.38,34.76,38.31,17.14,21.0,82.21,9.05,33.18,42.23,27.45,12.38,8.59,6.7,18.67,7.2
"Nov 22, 2023 - OKC vs. CHI",W,120.25,44.82,90.0,49.93,13.42,34.88,38.29,17.19,21.07,82.19,9.1,33.06,42.16,27.48,12.25,8.51,6.64,18.79,7.03
"Nov 19, 2023 - OKC @ POR",W,120.19,44.71,89.78,49.92,13.38,34.79,38.29,17.4,21.32,82.18,9.13,33.07,42.21,27.43,12.28,8.44,6.72,18.76,7.13
"Nov 18, 2023 - OKC @ GSW",W,120.39,44.77,89.65,50.07,13.51,34.81,38.62,17.35,21.22,82.44,9.14,33.07,42.22,27.43,12.36,8.43,6.67,18.75,7.65
"Nov 16, 2023 - OKC @ GSW",W,120.53,44.87,89.8,50.1,13.43,34.64,38.56,17.36,21.2,82.55,9.14,33.14,42.29,27.41,12.36,8.43,6.67,18.71,7.64
"Nov 14, 2023 - OKC vs. SAS",W,120.63,44.86,89.76,50.1,13.51,34.61,38.86,17.41,21.23,82.67,9.11,33.17,42.28,27.46,12.37,8.45,6.62,18.73,7.8
"Nov 12, 2023 - OKC @ PHX",W,120.67,44.88,89.75,50.13,13.53,34.67,38.85,17.39,21.21,82.63,9.04,33.21,42.25,27.56,12.42,8.6,6.61,18.71,8.19
"Nov 10, 2023 - OKC @ SAC",L,120.53,44.81,89.64,50.11,13.48,34.56,38.83,17.44,21.26,82.65,9.0,33.12,42.12,27.49,12.37,8.6,6.63,18.74,8.25
"Nov 08, 2023 - OKC vs. CLE",W,120.23,44.73,89.61,50.04,13.39,34.5,38.62,17.38,21.19,82.63,8.95,33.12,42.07,27.42,12.42,8.61,6.61,18.69,8.04
"Nov 06, 2023 - OKC vs. ATL",W,120.33,44.72,89.56,50.05,13.37,34.41,38.67,17.52,21.31,82.77,8.99,33.07,42.05,27.36,12.44,8.63,6.63,18.8,8.04
"Nov 03, 2023 - OKC vs. GSW",L,120.41,44.72,89.62,50.02,13.38,34.42,38.69,17.58,21.33,82.94,9.01,33.13,42.14,27.36,12.45,8.61,6.63,18.84,8.05
"Nov 01, 2023 - OKC vs. NOP",L,120.65,44.79,89.53,50.16,13.4,34.35,38.86,17.66,21.44,82.91,8.99,33.03,42.01,27.34,12.53,8.53,6.56,18.86,7.92
"Oct 30, 2023 - OKC vs. DET",W,120.46,44.71,89.51,50.07,13.32,34.35,38.63,17.73,21.49,83.02,8.95,33.15,42.1,27.28,12.56,8.5,6.54,18.92,7.77
"Oct 29, 2023 - OKC vs. DEN",L,120.51,44.7,89.43,50.1,13.32,34.28,38.7,17.8,21.57,83.01,8.91,33.22,42.13,27.2,12.59,8.51,6.58,18.92,7.82
"Oct 27, 2023 - OKC @ CLE",W,120.19,44.6,89.44,49.99,13.22,34.25,38.45,17.76,21.52,83.02,8.89,33.08,41.96,27.14,12.56,8.5,6.55,18.86,7.31
"Oct 25, 2023 - OKC @ CHI",W,120.04,44.54,89.41,49.94,13.22,34.15,38.6,17.73,21.49,82.96,8.85,33.17,42.02,27.07,12.63,8.49,6.59,18.84,7.26
