MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 23, 2024 - NYK vs. BKN",W,118.75,44.0,89.33,49.28,14.42,35.33,40.88,16.33,21.33,76.87,12.08,30.0,42.08,27.0,12.67,8.25,3.92,17.58,7.92
"Mar 21, 2024 - NYK @ DEN",L,117.69,43.85,89.92,48.82,14.46,35.69,40.62,15.54,20.62,74.8,12.38,30.08,42.46,26.85,12.46,8.38,3.92,17.38,8.23
"Mar 18, 2024 - NYK @ GSW",W,116.43,43.43,89.14,48.77,14.21,35.36,40.26,15.36,20.36,74.92,11.79,29.86,41.64,26.93,12.29,8.21,4.07,17.43,6.71
"Mar 16, 2024 - NYK @ SAC",W,116.6,43.47,89.27,48.75,14.2,35.47,40.09,15.47,20.33,75.59,11.93,29.87,41.8,27.07,12.33,8.07,3.87,17.4,6.73
"Mar 14, 2024 - NYK @ POR",W,115.44,43.06,89.06,48.39,14.0,35.69,39.35,15.31,20.06,75.95,11.81,30.62,42.44,26.56,12.56,8.06,4.19,17.62,6.75
"Mar 12, 2024 - NYK vs. PHI",W,114.82,42.76,88.94,48.11,13.53,35.29,38.25,15.76,20.41,76.69,12.0,30.88,42.88,25.94,12.71,8.24,4.0,17.65,7.06
"Mar 10, 2024 - NYK vs. PHI",L,114.33,42.61,88.39,48.25,13.56,35.56,38.07,15.56,20.11,76.87,11.83,31.5,43.33,26.28,12.72,8.0,4.0,17.5,8.17
"Mar 08, 2024 - NYK vs. ORL",W,112.16,41.74,87.95,47.42,13.32,35.79,37.25,15.37,19.89,76.77,12.05,31.63,43.68,25.89,13.16,8.05,4.05,17.32,7.42
"Mar 05, 2024 - NYK vs. ATL",L,111.45,41.55,87.5,47.45,13.45,35.65,37.82,14.9,19.3,76.69,12.0,31.65,43.65,25.6,13.3,8.0,4.35,17.15,8.25
"Mar 03, 2024 - NYK @ CLE",W,110.9,41.38,88.05,47.02,13.57,36.43,37.48,14.57,18.9,76.5,12.24,31.24,43.48,25.67,13.24,8.0,4.43,17.19,7.1
"Feb 29, 2024 - NYK vs. GSW",L,110.73,41.41,87.95,47.1,13.68,36.55,37.64,14.23,18.5,76.2,12.14,31.5,43.64,25.95,13.18,8.0,4.64,17.0,7.18
"Feb 27, 2024 - NYK vs. NOP",L,110.22,41.13,88.26,46.66,13.61,36.65,37.34,14.35,18.74,75.97,12.35,31.83,44.17,25.83,13.17,7.96,4.57,16.91,6.39
"Feb 26, 2024 - NYK vs. DET",W,109.46,40.71,88.04,46.27,13.62,37.04,37.05,14.42,18.92,75.7,12.38,31.54,43.92,25.88,13.17,7.88,4.58,17.04,5.17
"Feb 24, 2024 - NYK vs. BOS",L,109.6,40.72,88.2,46.2,13.68,37.12,37.11,14.48,19.0,75.72,12.48,31.44,43.92,26.08,13.2,7.92,4.56,17.0,5.04
"Feb 22, 2024 - NYK @ PHI",W,109.31,40.58,87.96,46.16,13.65,37.15,37.0,14.5,18.88,76.42,12.58,31.15,43.73,25.88,13.23,7.65,4.5,16.92,4.31
"Feb 14, 2024 - NYK @ ORL",L,109.33,40.48,87.63,46.23,13.7,37.04,37.26,14.67,19.19,76.19,12.56,31.22,43.78,25.81,13.41,7.78,4.56,16.78,4.67
"Feb 12, 2024 - NYK @ HOU",L,109.0,40.29,87.5,46.07,13.61,36.75,37.29,14.82,19.36,76.3,12.68,30.75,43.43,25.43,13.36,7.79,4.39,16.57,3.86
"Feb 10, 2024 - NYK vs. IND",L,108.79,40.34,87.66,46.06,13.55,36.72,37.15,14.55,19.1,75.68,12.9,30.79,43.69,25.21,13.48,7.66,4.38,16.79,3.66
"Feb 08, 2024 - NYK vs. DAL",L,108.87,40.33,87.53,46.11,13.43,36.57,36.95,14.77,19.23,76.2,12.63,30.67,43.3,24.9,13.33,7.63,4.37,16.73,3.07
"Feb 06, 2024 - NYK vs. MEM",W,108.84,40.39,87.74,46.06,13.45,36.58,36.98,14.61,18.97,76.67,12.68,30.71,43.39,24.97,13.35,7.55,4.29,16.81,2.52
"Feb 03, 2024 - NYK vs. LAL",L,109.28,40.62,87.69,46.37,13.38,36.28,37.1,14.66,19.0,76.78,12.53,30.66,43.19,25.06,13.25,7.69,4.31,16.66,2.75
"Feb 01, 2024 - NYK vs. IND",W,109.15,40.64,88.06,46.2,13.27,36.24,36.84,14.61,18.88,77.08,12.7,30.73,43.42,24.94,13.06,7.48,4.3,16.76,2.42
"Jan 30, 2024 - NYK vs. UTA",W,109.15,40.65,88.5,46.01,13.12,36.29,36.38,14.74,19.06,77.05,13.03,30.88,43.91,24.65,12.97,7.5,4.38,16.68,2.47
"Jan 29, 2024 - NYK @ CHA",W,109.4,40.74,88.66,46.04,13.11,36.23,36.43,14.8,19.03,77.54,13.06,30.89,43.94,24.77,12.77,7.54,4.46,16.66,2.83
"Jan 27, 2024 - NYK vs. MIA",W,109.5,40.83,88.53,46.21,13.08,36.25,36.32,14.75,18.94,77.65,12.89,31.0,43.89,24.78,12.67,7.47,4.42,16.64,3.33
"Jan 25, 2024 - NYK vs. DEN",W,109.92,40.95,88.49,46.36,13.19,36.16,36.73,14.84,19.14,77.42,12.84,31.11,43.95,24.78,12.51,7.43,4.38,16.59,3.68
"Jan 23, 2024 - NYK @ BKN",W,110.24,41.05,88.39,46.53,13.24,36.21,36.8,14.89,19.16,77.62,12.82,31.13,43.95,24.82,12.45,7.55,4.34,16.53,4.58
"Jan 20, 2024 - NYK vs. TOR",W,110.18,41.03,88.33,46.53,13.15,36.03,36.74,14.97,19.15,78.06,12.77,31.13,43.9,24.72,12.49,7.56,4.44,16.44,4.59
"Jan 18, 2024 - NYK vs. WAS",W,110.58,41.2,88.33,46.73,13.18,36.1,36.72,15.0,19.18,78.1,12.82,31.5,44.33,24.77,12.72,7.47,4.5,16.52,5.12
"Jan 17, 2024 - NYK vs. HOU",W,110.63,41.15,88.27,46.7,13.17,36.15,36.66,15.17,19.34,78.26,12.68,31.71,44.39,24.71,12.83,7.44,4.51,16.56,5.1
"Jan 15, 2024 - NYK vs. ORL",L,110.6,41.1,88.24,46.65,13.17,36.17,36.62,15.24,19.4,78.35,12.67,31.88,44.55,24.69,12.88,7.4,4.52,16.64,5.33
"Jan 13, 2024 - NYK @ MEM",W,110.21,40.91,88.12,46.49,13.16,36.26,36.53,15.23,19.47,78.11,12.67,31.79,44.47,24.58,12.81,7.3,4.49,16.72,5.12
"Jan 11, 2024 - NYK @ DAL",L,110.11,40.89,88.0,46.53,13.16,36.3,36.47,15.18,19.45,77.89,12.73,32.0,44.73,24.59,13.05,7.39,4.64,16.68,5.27
"Jan 09, 2024 - NYK vs. POR",W,110.42,40.96,88.02,46.6,13.18,36.42,36.4,15.33,19.64,77.91,12.73,32.0,44.73,24.64,13.11,7.38,4.58,16.87,5.07
"Jan 06, 2024 - NYK @ WAS",W,110.46,40.87,88.04,46.49,13.28,36.67,36.43,15.43,19.72,78.1,12.78,32.17,44.96,24.67,13.15,7.46,4.57,16.85,5.57
"Jan 05, 2024 - NYK @ PHI",W,110.68,40.91,88.02,46.55,13.3,36.66,36.48,15.55,19.81,78.3,12.74,32.21,44.96,24.72,13.17,7.49,4.51,16.83,5.79
"Jan 03, 2024 - NYK vs. CHI",W,111.04,40.96,88.04,46.59,13.4,36.75,36.63,15.73,19.92,78.67,12.69,32.35,45.04,24.77,13.17,7.48,4.56,16.94,6.42
"Jan 01, 2024 - NYK vs. MIN",W,111.14,41.06,88.06,46.69,13.43,36.78,36.69,15.59,19.73,78.74,12.69,32.49,45.18,24.86,13.22,7.45,4.61,16.94,6.61
"Dec 30, 2023 - NYK @ IND",L,111.16,41.02,88.08,46.63,13.4,36.72,36.66,15.72,19.9,78.73,12.76,32.5,45.26,24.82,13.26,7.44,4.6,17.08,6.6
"Dec 29, 2023 - NYK @ ORL",L,111.45,41.1,88.22,46.65,13.47,36.73,36.85,15.78,20.04,78.57,12.8,32.39,45.2,24.8,13.27,7.53,4.55,17.12,6.2
"Dec 27, 2023 - NYK @ OKC",L,111.38,41.04,88.17,46.6,13.33,36.6,36.52,15.98,20.21,78.78,12.67,32.42,45.1,24.75,13.33,7.54,4.54,17.37,5.9
"Dec 25, 2023 - NYK vs. MIL",W,111.55,41.04,88.06,46.66,13.34,36.55,36.61,16.13,20.4,78.81,12.6,32.4,45.0,24.74,13.42,7.43,4.49,17.43,5.62
"Dec 23, 2023 - NYK vs. MIL",L,111.87,41.2,88.13,46.81,13.24,36.35,36.5,16.22,20.5,78.84,12.5,32.43,44.93,24.78,13.39,7.43,4.48,17.44,5.65
"Dec 20, 2023 - NYK @ BKN",W,111.85,41.2,88.22,46.76,13.16,36.22,36.4,16.29,20.51,79.14,12.47,32.38,44.85,24.64,13.35,7.38,4.44,17.53,5.2
"Dec 18, 2023 - NYK @ LAL",W,112.02,41.25,88.34,46.75,13.16,36.16,36.46,16.36,20.59,79.16,12.46,32.55,45.02,24.62,13.3,7.39,4.48,17.48,5.45
"Dec 16, 2023 - NYK @ LAC",L,112.05,41.26,88.33,46.76,13.11,36.05,36.4,16.42,20.63,79.29,12.44,32.7,45.14,24.56,13.35,7.35,4.51,17.46,5.44
"Dec 15, 2023 - NYK @ PHX",W,112.22,41.31,88.43,46.77,13.07,36.03,36.31,16.53,20.72,79.45,12.43,32.6,45.03,24.48,13.29,7.34,4.5,17.53,4.97
"Dec 13, 2023 - NYK @ UTA",L,112.68,41.44,88.32,46.99,13.14,35.92,36.69,16.66,20.85,79.56,12.37,32.54,44.92,24.54,13.25,7.37,4.51,17.58,5.17
"Dec 11, 2023 - NYK vs. TOR",W,112.68,41.43,88.42,46.93,13.07,35.97,36.47,16.75,21.03,79.38,12.4,32.53,44.93,24.48,13.22,7.42,4.5,17.63,5.02
"Dec 08, 2023 - NYK @ BOS",L,113.07,41.61,88.38,47.15,13.13,35.85,36.83,16.72,21.07,79.15,12.43,32.46,44.89,24.67,13.25,7.38,4.48,17.7,5.03
"Dec 05, 2023 - NYK @ MIL",L,113.23,41.65,88.37,47.2,13.16,35.87,36.89,16.77,21.16,79.07,12.42,32.45,44.87,24.73,13.26,7.32,4.45,17.74,4.79
"Dec 01, 2023 - NYK @ TOR",W,113.37,41.67,88.35,47.23,13.06,35.67,36.78,16.97,21.35,79.21,12.41,32.32,44.73,24.76,13.32,7.33,4.44,17.73,4.33
"Nov 30, 2023 - NYK vs. DET",W,113.45,41.72,88.38,47.28,13.11,35.67,36.9,16.91,21.27,79.24,12.39,32.31,44.7,24.84,13.31,7.31,4.42,17.69,4.47
"Nov 28, 2023 - NYK vs. CHA",W,113.52,41.71,88.37,47.27,13.15,35.75,36.94,16.95,21.37,79.12,12.38,32.26,44.65,24.85,13.28,7.32,4.4,17.68,4.49
"Nov 26, 2023 - NYK vs. PHX",L,113.55,41.7,88.36,47.26,13.18,35.79,36.97,16.97,21.35,79.28,12.42,32.36,44.79,24.79,13.32,7.36,4.44,17.59,4.79
"Nov 24, 2023 - NYK vs. MIA",W,113.54,41.66,88.33,47.23,13.16,35.69,37.04,17.06,21.51,79.17,12.43,32.25,44.69,24.69,13.22,7.36,4.45,17.61,4.67
"Nov 20, 2023 - NYK @ MIN",L,113.34,41.62,88.22,47.24,13.12,35.59,37.0,16.99,21.46,78.99,12.34,32.37,44.71,24.63,13.31,7.35,4.41,17.56,4.63
"Nov 18, 2023 - NYK @ CHA",W,113.14,41.48,88.28,47.06,13.06,35.62,36.81,17.13,21.64,79.0,12.41,32.38,44.78,24.51,13.26,7.36,4.39,17.64,4.32
"Nov 17, 2023 - NYK @ WAS",W,113.27,41.54,88.31,47.11,13.1,35.64,36.9,17.09,21.6,78.92,12.41,32.4,44.81,24.54,13.24,7.36,4.39,17.57,4.46
"Nov 15, 2023 - NYK @ ATL",W,113.37,41.59,88.35,47.14,13.14,35.68,36.97,17.04,21.58,78.79,12.44,32.42,44.86,24.56,13.21,7.32,4.41,17.62,4.69
"Nov 13, 2023 - NYK @ BOS",L,113.4,41.64,88.43,47.15,13.18,35.65,37.12,16.94,21.43,78.96,12.46,32.36,44.82,24.62,13.26,7.35,4.38,17.65,4.65
"Nov 12, 2023 - NYK vs. CHA",W,113.19,41.52,88.3,47.08,13.21,35.64,37.19,16.95,21.47,78.85,12.45,32.26,44.71,24.52,13.25,7.32,4.34,17.63,4.37
"Nov 08, 2023 - NYK vs. SAS",W,113.41,41.59,88.28,47.17,13.23,35.65,37.26,16.99,21.58,78.69,12.42,32.23,44.65,24.53,13.19,7.32,4.34,17.64,4.61
"Nov 06, 2023 - NYK vs. LAC",W,113.57,41.65,88.44,47.16,13.31,35.73,37.36,16.96,21.59,78.55,12.43,32.25,44.68,24.57,13.07,7.32,4.28,17.59,4.83
"Nov 03, 2023 - NYK @ MIL",L,113.54,41.64,88.43,47.15,13.29,35.67,37.38,16.96,21.54,78.76,12.5,32.22,44.72,24.62,13.16,7.39,4.24,17.53,4.95
"Nov 01, 2023 - NYK vs. CLE",L,113.43,41.6,88.53,47.05,13.25,35.71,37.23,16.99,21.58,78.72,12.55,32.32,44.87,24.53,13.13,7.38,4.19,17.58,4.82
"Oct 31, 2023 - NYK @ CLE",W,113.12,41.47,88.58,46.89,13.14,35.64,36.96,17.03,21.69,78.57,12.59,32.35,44.94,24.45,13.14,7.41,4.18,17.56,4.68
"Oct 28, 2023 - NYK @ NOP",L,113.06,41.43,88.54,46.86,13.14,35.62,36.98,17.06,21.73,78.58,12.58,32.39,44.97,24.37,13.15,7.43,4.14,17.56,4.85
"Oct 27, 2023 - NYK @ ATL",W,112.74,41.33,88.56,46.73,13.06,35.64,36.75,17.02,21.69,78.57,12.62,32.52,45.15,24.3,13.22,7.42,4.12,17.55,4.67
"Oct 25, 2023 - NYK vs. BOS",L,112.9,41.35,88.58,46.75,13.15,35.74,36.86,17.06,21.77,78.49,12.62,32.53,45.15,24.37,13.26,7.44,4.15,17.59,4.69
