MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 12, 2024 - MIL @ SAC",L,112.62,42.12,87.75,48.31,14.0,37.88,36.99,14.38,18.31,76.33,10.25,34.06,44.31,27.06,14.19,6.56,5.0,17.88,0.12
"Mar 10, 2024 - MIL @ LAC",W,111.53,41.41,87.41,47.62,13.59,37.94,35.86,15.12,19.29,76.38,10.24,34.06,44.29,26.82,14.12,6.35,4.82,17.88,-1.94
"Mar 08, 2024 - MIL @ LAL",L,112.22,41.5,87.39,47.72,13.78,37.94,36.36,15.44,19.72,76.46,10.06,34.06,44.11,26.89,13.72,6.28,4.89,17.72,-1.44
"Mar 06, 2024 - MIL @ GSW",L,112.74,41.74,87.68,47.82,13.89,38.11,36.49,15.37,19.58,76.77,9.84,34.21,44.05,26.95,13.42,6.11,4.74,17.68,-1.42
"Mar 04, 2024 - MIL vs. LAC",W,111.6,41.35,87.75,47.34,13.75,38.15,36.08,15.15,19.35,76.59,9.65,34.0,43.65,26.55,13.5,6.2,4.75,17.3,-3.1
"Mar 01, 2024 - MIL @ CHI",W,111.67,41.14,87.29,47.34,13.81,38.14,36.24,15.57,19.76,77.03,9.52,34.24,43.76,26.24,13.43,6.29,4.67,17.43,-2.62
"Feb 29, 2024 - MIL @ CHA",W,111.73,40.95,87.23,47.14,13.86,38.5,36.08,15.95,20.32,76.94,9.59,34.41,44.0,26.05,13.14,6.32,4.64,17.45,-1.77
"Feb 27, 2024 - MIL vs. CHA",W,111.7,40.87,87.17,47.06,13.96,38.52,36.29,16.0,20.3,77.29,9.52,34.48,44.0,25.83,12.91,6.43,4.57,17.48,-1.17
"Feb 25, 2024 - MIL @ PHI",W,112.17,41.08,87.25,47.25,14.04,38.58,36.45,15.96,20.21,77.54,9.58,34.71,44.29,25.96,12.79,6.46,4.5,17.46,0.46
"Feb 23, 2024 - MIL @ MIN",W,112.44,41.16,86.92,47.54,14.2,38.52,36.93,15.92,20.12,77.77,9.48,34.92,44.4,26.2,13.04,6.44,4.72,17.28,1.28
"Feb 15, 2024 - MIL @ MEM",L,112.42,41.15,86.92,47.52,14.15,38.46,36.86,15.96,20.31,77.39,9.54,34.96,44.5,26.12,12.92,6.58,4.69,17.31,1.42
"Feb 13, 2024 - MIL vs. MIA",L,112.33,41.19,87.04,47.49,14.04,38.67,36.42,15.93,20.3,77.3,9.59,34.89,44.48,26.04,12.96,6.7,4.7,17.48,1.26
"Feb 12, 2024 - MIL vs. DEN",W,111.79,41.04,86.89,47.39,14.0,38.68,36.31,15.71,19.96,77.79,9.43,34.82,44.25,25.96,13.14,6.75,4.68,17.29,0.29
"Feb 09, 2024 - MIL vs. CHA",W,111.79,41.07,86.79,47.48,14.07,38.52,36.68,15.59,19.9,77.41,9.41,35.07,44.48,26.1,13.14,6.79,4.72,17.34,0.86
"Feb 08, 2024 - MIL vs. MIN",L,112.07,41.07,87.03,47.35,14.2,38.97,36.61,15.73,20.03,77.6,9.43,35.33,44.77,26.1,12.93,6.83,4.73,17.57,2.03
"Feb 06, 2024 - MIL @ PHX",L,111.84,41.03,86.84,47.42,14.19,38.77,36.8,15.58,19.9,77.32,9.45,35.0,44.45,26.39,12.94,6.81,4.68,17.32,1.19
"Feb 04, 2024 - MIL @ UTA",L,111.66,40.97,86.94,47.29,14.16,38.81,36.67,15.56,20.06,76.78,9.47,34.97,44.44,26.28,12.94,6.91,4.66,17.44,0.91
"Feb 03, 2024 - MIL @ DAL",W,111.55,40.91,86.85,47.26,14.18,38.88,36.66,15.55,20.21,76.27,9.39,34.67,44.06,26.3,12.91,6.94,4.61,17.55,0.42
"Jan 31, 2024 - MIL @ POR",L,112.06,41.18,86.88,47.54,14.12,38.62,36.76,15.59,20.35,76.03,9.26,34.56,43.82,26.53,12.88,7.12,4.53,17.65,0.76
"Jan 29, 2024 - MIL @ DEN",L,112.17,41.29,87.03,47.58,14.09,38.8,36.54,15.51,20.29,75.92,9.29,34.4,43.69,26.54,12.89,7.11,4.54,17.63,0.66
"Jan 27, 2024 - MIL vs. NOP",W,112.03,41.14,86.94,47.45,14.14,38.83,36.63,15.61,20.42,75.92,9.22,34.36,43.58,26.47,12.89,7.0,4.61,17.75,0.47
"Jan 26, 2024 - MIL vs. CLE",L,112.81,41.41,87.05,47.68,14.3,39.0,36.84,15.7,20.54,75.92,9.14,34.49,43.62,26.57,12.78,7.14,4.49,17.95,1.11
"Jan 24, 2024 - MIL vs. CLE",W,112.47,41.24,87.05,47.48,14.26,38.87,36.88,15.74,20.63,75.79,9.21,34.61,43.82,26.42,12.92,7.11,4.47,18.11,0.76
"Jan 22, 2024 - MIL @ DET",W,112.82,41.33,87.13,47.55,14.18,38.62,36.91,15.97,20.82,76.13,9.23,34.64,43.87,26.36,12.9,7.15,4.44,18.05,1.0
"Jan 20, 2024 - MIL @ DET",W,113.05,41.35,87.3,47.48,14.07,38.62,36.62,16.27,21.15,76.29,9.25,34.75,44.0,26.35,12.8,7.15,4.53,18.15,1.2
"Jan 17, 2024 - MIL @ CLE",L,113.73,41.49,87.24,47.67,14.02,38.46,36.64,16.73,21.83,76.17,9.22,34.9,44.12,26.44,12.73,7.12,4.56,18.15,1.32
"Jan 14, 2024 - MIL vs. SAC",W,113.29,41.4,87.43,47.49,13.98,38.55,36.45,16.5,21.55,76.02,9.21,34.71,43.93,26.26,12.67,7.1,4.6,18.14,0.33
"Jan 13, 2024 - MIL vs. GSW",W,113.98,41.56,87.53,47.6,14.12,38.65,36.69,16.74,21.79,76.22,9.09,34.74,43.84,26.37,12.7,7.05,4.56,18.23,0.35
"Jan 11, 2024 - MIL vs. BOS",W,114.32,41.77,87.68,47.75,14.09,38.48,36.8,16.68,21.68,76.36,9.2,34.77,43.98,26.52,12.68,7.02,4.57,18.16,0.59
"Jan 08, 2024 - MIL vs. UTA",L,114.78,42.0,87.78,47.94,14.18,38.56,36.94,16.6,21.56,76.47,9.27,34.93,44.2,26.69,12.64,6.93,4.6,18.24,1.31
"Jan 06, 2024 - MIL @ HOU",L,114.8,42.0,87.91,47.87,14.24,38.5,37.16,16.57,21.5,76.52,9.3,34.76,44.07,26.78,12.57,6.91,4.63,18.28,0.93
