MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 24, 2024 - NOP @ DET",W,110.82,39.91,86.18,46.37,13.73,34.55,39.25,17.27,21.36,80.63,8.82,31.45,40.27,25.82,11.82,9.45,2.82,16.45,-1.55
"Mar 22, 2024 - NOP @ MIA",W,111.08,40.0,85.75,46.73,13.5,34.5,38.67,17.58,22.17,79.55,8.58,31.75,40.33,25.92,11.67,9.33,3.17,16.92,-0.33
"Mar 21, 2024 - NOP @ ORL",L,111.08,40.15,85.46,47.07,13.85,34.62,39.55,16.92,21.38,79.2,8.85,32.69,41.54,25.85,11.77,8.85,3.08,16.62,1.46
"Mar 19, 2024 - NOP @ BKN",W,110.71,40.29,84.93,47.55,13.29,33.57,38.86,16.86,21.36,78.99,8.43,32.5,40.93,25.71,12.29,9.0,2.93,16.71,0.29
"Mar 16, 2024 - NOP vs. POR",W,110.27,40.4,84.8,47.75,13.07,33.6,38.23,16.4,20.8,78.85,8.6,32.8,41.4,25.93,12.4,8.87,3.07,16.87,1.13
"Mar 15, 2024 - NOP vs. LAC",W,111.25,41.12,85.56,48.12,13.06,33.56,38.31,15.94,20.12,79.54,8.69,32.56,41.25,26.56,12.25,8.81,3.19,16.62,2.25
"Mar 13, 2024 - NOP vs. CLE",L,111.29,41.18,85.65,48.13,13.06,33.65,38.24,15.88,20.12,79.28,8.71,32.47,41.18,26.65,12.06,8.76,3.12,16.88,2.59
"Mar 10, 2024 - NOP @ ATL",W,110.39,40.83,85.33,47.89,12.56,33.0,37.12,16.17,20.44,79.36,8.61,32.67,41.28,26.39,12.06,8.67,3.28,16.67,1.28
"Mar 08, 2024 - NOP @ PHI",W,110.68,40.95,84.79,48.38,12.63,32.68,37.9,16.16,20.53,79.01,8.37,33.0,41.37,26.68,12.05,8.63,3.47,16.32,1.89
"Mar 05, 2024 - NOP @ TOR",W,110.3,40.65,84.5,48.18,12.55,32.6,37.78,16.45,20.65,79.85,8.4,33.3,41.7,26.45,12.15,8.55,3.8,16.4,2.2
"Mar 01, 2024 - NOP vs. IND",W,111.67,41.24,85.48,48.29,13.1,33.38,38.31,16.1,20.19,79.94,8.81,33.86,42.67,27.0,12.1,8.57,3.86,16.52,4.05
"Feb 28, 2024 - NOP @ IND",L,112.45,41.55,85.5,48.63,13.18,33.32,38.7,16.18,20.45,79.45,8.91,33.95,42.86,26.91,12.32,8.59,3.86,16.55,5.09
"Feb 27, 2024 - NOP @ NYK",W,112.52,41.57,85.7,48.55,13.09,33.13,38.67,16.3,20.57,79.59,8.83,33.91,42.74,26.87,12.22,8.3,3.87,16.35,4.48
"Feb 25, 2024 - NOP vs. CHI",L,112.62,41.46,85.33,48.63,13.29,33.17,39.26,16.42,20.67,79.71,8.88,33.92,42.79,26.71,12.33,8.12,3.92,16.54,5.25
"Feb 23, 2024 - NOP vs. MIA",L,112.36,41.4,85.44,48.51,13.4,33.48,39.25,16.16,20.4,79.38,9.0,34.04,43.04,26.64,12.6,8.0,4.04,16.56,4.72
"Feb 22, 2024 - NOP vs. HOU",W,111.69,41.31,86.15,48.08,13.15,33.42,38.58,15.92,20.12,79.28,9.35,34.12,43.46,26.38,12.54,7.92,4.15,16.65,4.12
"Feb 14, 2024 - NOP vs. WAS",W,112.26,41.63,86.52,48.23,13.26,33.7,38.6,15.74,20.04,78.61,9.33,34.11,43.44,26.7,12.59,8.22,4.22,16.81,4.78
"Feb 12, 2024 - NOP @ MEM",W,113.0,41.93,86.61,48.52,13.14,33.64,38.34,16.0,20.36,78.64,9.29,34.0,43.29,27.04,12.5,8.43,4.29,16.96,4.86
"Feb 10, 2024 - NOP @ POR",W,112.41,41.59,86.31,48.26,13.14,33.69,38.3,16.1,20.48,78.66,9.38,34.1,43.48,26.83,12.72,8.55,4.28,17.0,5.0
"Feb 09, 2024 - NOP @ LAL",L,111.77,41.4,85.97,48.23,13.03,33.47,38.25,15.93,20.33,78.33,9.33,33.9,43.23,26.83,12.7,8.57,4.33,16.9,5.13
"Feb 07, 2024 - NOP @ LAC",W,112.1,41.55,86.06,48.34,12.97,33.32,38.24,16.03,20.42,78.46,9.35,33.81,43.16,26.87,12.71,8.45,4.42,17.06,4.42
"Feb 05, 2024 - NOP vs. TOR",W,112.25,41.72,86.12,48.5,12.94,33.28,38.22,15.88,20.28,78.16,9.31,33.69,43.0,26.97,12.78,8.59,4.44,17.06,4.62
"Feb 02, 2024 - NOP @ SAS",W,113.03,42.06,86.67,48.58,13.12,33.64,38.34,15.79,20.06,78.82,9.55,33.7,43.24,27.24,12.61,8.67,4.45,16.94,5.64
"Jan 31, 2024 - NOP @ HOU",W,113.06,42.18,86.91,48.57,12.94,33.41,38.0,15.76,20.09,78.61,9.65,33.47,43.12,27.29,12.5,8.82,4.41,16.94,5.5
"Jan 29, 2024 - NOP @ BOS",L,112.97,42.14,86.77,48.61,12.89,33.43,37.84,15.8,20.2,78.38,9.71,33.77,43.49,27.09,12.6,8.66,4.46,17.09,5.66
"Jan 27, 2024 - NOP @ MIL",L,112.94,42.25,86.89,48.66,12.81,33.47,37.59,15.64,20.0,78.34,9.69,33.69,43.39,26.92,12.58,8.61,4.5,17.0,5.33
"Jan 26, 2024 - NOP vs. OKC",L,113.05,42.19,86.84,48.62,12.7,33.19,37.63,15.97,20.43,78.33,9.68,33.7,43.38,26.73,12.65,8.51,4.46,17.0,4.54
"Jan 23, 2024 - NOP vs. UTA",W,112.26,41.92,86.71,48.37,12.61,33.26,37.29,15.82,20.26,78.14,9.63,33.68,43.32,26.66,12.84,8.53,4.47,16.97,3.79
"Jan 19, 2024 - NOP vs. PHX",L,113.31,42.38,87.15,48.61,12.87,33.59,37.62,15.67,20.13,77.85,9.69,33.97,43.67,27.03,12.74,8.44,4.46,17.15,4.44
"Jan 17, 2024 - NOP vs. CHA",W,113.2,42.35,87.3,48.49,12.8,33.8,37.27,15.7,20.2,77.75,9.68,33.95,43.62,27.02,12.7,8.32,4.47,17.12,3.98
"Jan 15, 2024 - NOP @ DAL",L,113.66,42.39,87.32,48.53,13.1,34.12,37.66,15.78,20.27,77.87,9.83,33.95,43.78,27.15,12.71,8.39,4.44,17.05,4.37
"Jan 13, 2024 - NOP @ DAL",W,113.81,42.36,87.17,48.58,12.95,33.86,37.49,16.14,20.76,77.82,9.79,33.83,43.62,27.0,12.64,8.4,4.38,17.31,4.14
"Jan 12, 2024 - NOP @ DEN",L,113.91,42.28,86.98,48.6,12.93,33.77,37.55,16.42,21.14,77.77,9.88,33.74,43.63,27.05,12.6,8.37,4.37,17.37,4.28
"Jan 10, 2024 - NOP @ GSW",W,113.89,42.27,87.02,48.57,12.93,33.75,37.59,16.41,21.16,77.65,9.84,33.59,43.43,27.11,12.52,8.39,4.34,17.2,3.91
"Jan 07, 2024 - NOP @ SAC",W,114.49,42.53,87.18,48.76,13.07,33.89,37.81,16.36,21.11,77.56,9.91,33.6,43.51,27.33,12.49,8.44,4.4,17.24,4.62
"Jan 05, 2024 - NOP vs. LAC",L,114.89,42.7,87.07,49.03,13.2,33.91,38.17,16.3,21.0,77.78,9.89,33.78,43.67,27.5,12.57,8.3,4.5,17.17,5.24
"Jan 03, 2024 - NOP @ MIN",W,114.47,42.49,87.17,48.75,13.17,33.81,38.24,16.32,21.04,77.7,9.98,33.68,43.66,27.38,12.49,8.32,4.51,17.17,4.79
"Jan 02, 2024 - NOP vs. BKN",W,114.52,42.54,87.04,48.89,13.15,33.65,38.4,16.29,20.96,77.92,9.96,33.65,43.6,27.44,12.52,8.29,4.52,17.31,4.92
"Dec 31, 2023 - NOP vs. LAL",W,114.47,42.51,87.06,48.85,13.2,33.76,38.46,16.24,20.9,77.91,10.1,33.69,43.8,27.35,12.61,8.33,4.61,17.2,5.37
"Dec 28, 2023 - NOP vs. UTA",W,114.76,42.56,87.06,48.9,13.28,33.76,38.69,16.36,21.02,77.99,10.14,33.72,43.86,27.46,12.62,8.34,4.64,17.3,5.66
"Dec 26, 2023 - NOP vs. MEM",L,114.71,42.61,86.96,49.02,13.22,33.63,38.65,16.27,20.9,78.03,10.06,33.63,43.69,27.45,12.67,8.37,4.69,17.33,5.69
"Dec 23, 2023 - NOP vs. HOU",L,114.71,42.6,87.15,48.91,13.15,33.58,38.53,16.37,21.13,77.75,10.06,33.67,43.73,27.27,12.71,8.44,4.71,17.5,5.56
"Dec 21, 2023 - NOP @ CLE",W,114.51,42.51,87.06,48.86,13.06,33.53,38.29,16.43,21.28,77.58,10.11,33.66,43.77,27.15,12.77,8.45,4.75,17.58,5.42
"Dec 19, 2023 - NOP vs. MEM",L,114.67,42.59,87.04,48.97,13.09,33.56,38.38,16.39,21.19,77.77,10.06,33.65,43.7,27.24,12.7,8.43,4.74,17.54,5.67
"Dec 17, 2023 - NOP @ SAS",W,114.64,42.55,87.0,48.94,13.05,33.4,38.48,16.49,21.24,78.02,10.07,33.55,43.62,27.16,12.67,8.35,4.71,17.64,5.53
"Dec 15, 2023 - NOP @ CHA",W,115.2,42.77,87.2,49.06,13.21,33.55,38.73,16.45,21.25,77.76,10.09,33.66,43.75,27.36,12.71,8.39,4.68,17.66,6.07
"Dec 13, 2023 - NOP @ WAS",W,115.14,42.68,87.07,49.04,13.14,33.44,38.63,16.63,21.44,77.88,10.11,33.74,43.84,27.3,12.77,8.32,4.68,17.65,6.05
"Dec 11, 2023 - NOP vs. MIN",W,115.6,42.81,87.22,49.09,13.19,33.45,38.78,16.79,21.59,78.03,10.1,33.78,43.88,27.34,12.72,8.36,4.66,17.64,6.29
"Dec 07, 2023 - NOP @ LAL",L,115.69,42.76,87.14,49.08,13.14,33.34,38.75,17.03,21.9,78.02,10.1,33.83,43.93,27.34,12.75,8.34,4.69,17.68,6.42
"Dec 04, 2023 - NOP @ SAC",W,115.25,42.62,87.27,48.86,13.03,33.3,38.48,16.98,21.87,77.89,10.13,33.77,43.9,27.25,12.73,8.32,4.7,17.73,5.58
"Dec 02, 2023 - NOP @ CHI",L,115.44,42.69,87.26,48.95,13.05,33.26,38.59,17.02,21.89,77.97,10.18,33.69,43.87,27.28,12.75,8.38,4.74,17.8,5.66
"Dec 01, 2023 - NOP vs. SAS",W,115.48,42.66,87.18,48.96,12.97,33.13,38.48,17.19,22.1,78.0,10.23,33.56,43.79,27.16,12.74,8.4,4.68,17.79,5.47
"Nov 29, 2023 - NOP vs. PHI",W,115.57,42.65,87.14,48.97,12.92,33.1,38.39,17.35,22.21,78.24,10.22,33.54,43.76,27.14,12.73,8.4,4.7,17.75,5.62
"Nov 27, 2023 - NOP @ UTA",L,115.7,42.64,87.0,49.05,12.88,33.05,38.31,17.55,22.39,78.39,10.27,33.44,43.7,27.23,12.86,8.44,4.69,17.81,5.69
"Nov 25, 2023 - NOP @ UTA",L,115.65,42.66,87.02,49.06,12.78,32.88,38.21,17.54,22.43,78.23,10.28,33.49,43.77,27.23,12.78,8.38,4.63,17.92,5.57
"Nov 24, 2023 - NOP @ LAC",W,115.41,42.61,87.11,48.95,12.76,32.92,38.09,17.44,22.36,77.97,10.32,33.42,43.74,27.29,12.79,8.48,4.62,17.91,5.41
"Nov 22, 2023 - NOP vs. SAC",W,115.42,42.61,87.12,48.95,12.72,32.79,38.14,17.48,22.43,77.92,10.34,33.49,43.84,27.27,12.82,8.45,4.63,17.93,5.48
"Nov 20, 2023 - NOP vs. SAC",W,115.44,42.59,87.12,48.93,12.63,32.75,37.93,17.63,22.65,77.88,10.38,33.51,43.9,27.21,12.78,8.47,4.59,18.07,5.47
"Nov 18, 2023 - NOP vs. MIN",L,115.64,42.7,87.19,49.0,12.62,32.68,38.0,17.62,22.62,77.93,10.38,33.68,44.06,27.36,12.77,8.46,4.61,18.09,5.91
"Nov 17, 2023 - NOP vs. DEN",W,115.7,42.71,87.17,49.03,12.61,32.63,38.05,17.66,22.63,78.06,10.41,33.59,44.0,27.36,12.83,8.47,4.61,18.2,5.81
"Nov 14, 2023 - NOP vs. DAL",W,115.69,42.76,87.18,49.08,12.61,32.49,38.25,17.56,22.61,77.7,10.32,33.61,43.93,27.44,12.8,8.46,4.62,18.13,5.8
"Nov 12, 2023 - NOP vs. DAL",L,115.9,42.85,87.28,49.12,12.62,32.57,38.23,17.58,22.65,77.63,10.35,33.56,43.9,27.51,12.81,8.58,4.64,18.15,6.01
"Nov 10, 2023 - NOP @ HOU",L,116.01,42.9,87.34,49.15,12.68,32.62,38.35,17.52,22.64,77.38,10.38,33.66,44.04,27.56,12.88,8.49,4.62,18.18,5.77
"Nov 08, 2023 - NOP @ MIN",L,115.81,42.78,87.18,49.1,12.62,32.51,38.26,17.62,22.8,77.33,10.35,33.76,44.11,27.35,12.95,8.46,4.64,18.28,5.65
"Nov 06, 2023 - NOP @ DEN",L,115.61,42.69,87.25,48.96,12.56,32.45,38.13,17.67,22.79,77.57,10.36,33.69,44.05,27.29,13.0,8.43,4.59,18.35,5.29
"Nov 04, 2023 - NOP vs. ATL",L,115.62,42.72,87.29,48.97,12.57,32.42,38.2,17.61,22.68,77.69,10.33,33.64,43.97,27.25,13.0,8.39,4.55,18.34,4.99
"Nov 02, 2023 - NOP vs. DET",W,115.48,42.69,87.25,48.95,12.51,32.4,38.04,17.6,22.66,77.73,10.31,33.55,43.86,27.21,12.97,8.4,4.58,18.3,4.69
"Nov 01, 2023 - NOP @ OKC",W,115.6,42.64,87.15,48.95,12.53,32.4,38.12,17.79,22.82,77.94,10.27,33.49,43.76,27.21,12.96,8.36,4.62,18.29,4.74
"Oct 30, 2023 - NOP vs. GSW",L,115.53,42.61,87.34,48.83,12.53,32.52,38.03,17.78,22.9,77.7,10.42,33.52,43.94,27.15,12.94,8.35,4.62,18.32,4.73
"Oct 28, 2023 - NOP vs. NYK",W,115.36,42.55,87.41,48.73,12.5,32.6,37.87,17.76,22.94,77.5,10.46,33.41,43.88,27.1,12.91,8.35,4.6,18.31,4.33
"Oct 25, 2023 - NOP @ MEM",W,115.12,42.52,87.41,48.7,12.46,32.6,37.74,17.63,22.85,77.08,10.38,33.48,43.86,27.01,12.91,8.35,4.6,18.36,4.38
