DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 09, 2020",ATL,CHA,H,W,131.0,48.0,106.0,45.3,14.0,41.0,34.1,21.0,26.0,80.8,15.0,38.0,53.0,26.0,17.0,6.0,3.0,25.0,-5.0
"Mar 07, 2020",ATL,MEM,A,L,137.0,50.5,101.0,50.25,17.5,42.0,41.45,18.5,26.5,70.05,13.5,39.5,53.0,29.5,16.5,3.5,4.0,25.5,0.0
"Mar 06, 2020",ATL,WAS,A,L,125.0,44.33,99.0,44.73,16.0,44.33,36.47,20.33,27.0,75.27,13.67,37.0,50.67,27.33,15.67,5.33,3.33,25.0,-5.67
"Mar 02, 2020",ATL,MEM,H,L,121.75,44.75,95.75,46.92,15.0,41.25,36.73,17.25,23.25,73.12,11.75,35.25,47.0,26.75,16.25,6.25,3.5,25.0,-5.75
"Feb 29, 2020",ATL,POR,H,W,115.0,42.2,96.4,44.0,13.8,40.0,34.52,16.8,21.8,77.26,12.6,33.6,46.2,25.4,16.4,6.2,4.4,24.2,-12.4
"Feb 28, 2020",ATL,BKN,H,W,117.33,42.83,94.33,45.8,14.5,40.33,35.92,17.17,21.83,78.78,11.33,33.17,44.5,26.83,16.83,6.33,4.5,23.17,-8.33
"Feb 26, 2020",ATL,ORL,H,L,120.71,43.86,94.71,46.61,15.14,40.14,37.74,17.86,23.0,78.0,11.86,33.71,45.57,27.57,15.86,6.57,4.43,22.0,-3.86
"Feb 24, 2020",ATL,PHI,A,L,120.62,43.62,94.62,46.38,14.88,39.62,37.54,18.5,23.25,79.75,11.5,33.62,45.12,27.88,15.0,6.38,4.5,22.0,-4.62
"Feb 22, 2020",ATL,DAL,H,W,119.67,43.22,94.89,45.8,14.11,39.44,35.71,19.11,23.67,80.77,11.78,33.22,45.0,26.89,14.78,6.22,4.22,22.44,-6.0
"Feb 20, 2020",ATL,MIA,H,W,118.8,43.2,95.2,45.61,13.5,39.2,34.3,18.9,23.9,79.23,11.9,33.9,45.8,26.9,14.3,6.5,4.2,22.3,-5.0
"Feb 12, 2020",ATL,CLE,A,L,119.73,43.0,94.27,45.85,13.73,38.82,35.34,20.0,24.91,80.08,11.36,34.0,45.36,26.45,14.45,6.64,4.36,22.73,-4.09
"Feb 10, 2020",ATL,ORL,A,L,118.5,42.42,93.42,45.6,13.67,38.42,35.58,20.0,24.92,80.08,11.17,33.58,44.75,26.25,14.67,7.0,4.42,23.0,-5.58
"Feb 09, 2020",ATL,NYK,H,W,119.08,42.77,93.0,46.2,13.85,38.31,36.16,19.69,24.31,81.15,10.62,33.08,43.69,26.77,14.46,6.85,4.46,22.62,-5.85
"Feb 07, 2020",ATL,BOS,A,L,120.57,43.21,94.07,46.14,13.86,38.43,36.08,20.29,24.79,81.81,10.64,33.5,44.14,26.93,14.5,7.0,4.71,22.71,-5.07
"Feb 05, 2020",ATL,MIN,A,W,119.67,42.67,93.53,45.78,13.8,38.47,35.89,20.53,24.87,82.51,10.73,33.53,44.27,26.53,14.47,7.0,4.93,22.6,-5.07
"Feb 03, 2020",ATL,BOS,H,L,120.12,42.69,92.81,46.19,13.75,38.06,36.19,21.0,25.19,83.18,10.5,33.75,44.25,26.31,14.88,7.0,4.88,22.56,-4.31
"Feb 01, 2020",ATL,DAL,A,L,119.82,42.65,92.29,46.42,13.65,37.59,36.41,20.88,24.94,83.61,10.24,33.29,43.53,26.06,15.0,7.12,4.94,22.35,-4.53
"Jan 30, 2020",ATL,PHI,H,W,118.72,42.33,92.22,46.1,13.44,37.33,36.07,20.61,24.72,83.2,10.22,33.67,43.89,25.67,14.78,7.06,4.89,21.94,-5.56
"Jan 28, 2020",ATL,TOR,A,L,119.16,42.32,91.95,46.22,13.32,37.21,35.83,21.21,25.37,83.37,10.21,33.89,44.11,25.84,14.84,6.95,4.84,22.32,-4.74
"Jan 26, 2020",ATL,WAS,H,W,118.9,42.25,91.95,46.13,13.25,37.7,35.31,21.15,25.35,83.2,10.2,33.9,44.1,25.95,15.0,7.1,4.7,22.35,-5.3
"Jan 24, 2020",ATL,OKC,A,L,120.48,42.81,92.0,46.7,13.33,37.57,35.67,21.52,25.76,83.3,10.29,34.0,44.29,26.14,15.0,7.1,4.62,22.95,-4.14
"Jan 22, 2020",ATL,LAC,H,W,120.05,42.77,92.0,46.66,13.23,37.5,35.44,21.27,25.5,83.15,10.27,33.68,43.95,26.05,14.82,7.05,4.73,23.14,-5.27
"Jan 20, 2020",ATL,TOR,H,L,119.26,42.48,92.43,46.17,13.13,37.39,35.27,21.17,25.39,83.13,10.83,33.96,44.78,25.83,14.83,7.09,4.65,23.48,-4.74
