DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Aug 10, 2020",LAL,DEN,H,W,122.0,48.0,98.0,49.0,15.0,35.0,42.9,11.0,15.0,73.3,15.0,32.0,47.0,29.0,17.0,6.0,1.0,18.0,-14.0
"Aug 08, 2020",LAL,IND,A,L,123.0,46.0,89.5,51.65,14.5,32.0,45.6,16.5,23.5,71.05,14.5,25.0,39.5,28.5,13.5,7.0,2.5,18.0,-5.5
"Aug 06, 2020",LAL,HOU,A,L,119.0,44.67,93.0,48.43,14.0,34.33,41.5,15.67,22.0,71.93,14.67,26.33,41.0,25.67,14.0,9.0,3.67,17.33,-5.33
"Aug 05, 2020",LAL,OKC,H,L,113.5,42.25,89.0,47.7,11.0,30.5,33.75,18.0,25.5,71.3,14.0,28.75,42.75,23.75,16.75,9.5,4.25,18.0,-8.0
"Aug 03, 2020",LAL,UTA,A,W,108.0,40.0,88.8,45.2,9.8,31.8,29.7,18.2,26.2,70.14,13.2,30.2,43.4,22.4,15.6,9.0,4.0,19.2,-10.2
"Aug 01, 2020",LAL,TOR,A,L,109.33,40.17,87.67,46.0,9.67,30.83,30.52,19.33,27.0,71.88,11.67,30.83,42.5,22.5,15.33,9.5,3.83,20.0,-7.17
"Jul 30, 2020",LAL,LAC,H,W,106.86,38.57,86.86,44.49,9.71,32.14,29.73,20.0,27.86,72.0,11.14,31.0,42.14,21.71,15.71,9.29,5.0,20.71,-8.29
"Mar 10, 2020",LAL,BKN,H,L,106.38,37.75,86.25,43.8,9.88,32.62,29.84,21.0,29.0,72.46,11.12,31.38,42.5,21.62,15.75,8.88,4.75,21.5,-7.0
"Mar 08, 2020",LAL,LAC,A,W,105.89,38.0,86.33,44.04,10.44,33.44,30.69,19.44,27.11,70.89,10.78,32.11,42.89,21.89,15.67,8.67,4.67,21.56,-6.44
"Mar 06, 2020",LAL,MIL,H,W,106.5,38.1,86.4,44.12,10.4,33.6,30.48,19.9,27.2,72.37,10.6,32.5,43.1,21.9,15.5,8.6,4.9,22.2,-4.9
"Mar 03, 2020",LAL,PHI,H,W,107.09,38.09,86.82,43.91,10.0,33.45,29.42,20.91,28.18,73.21,10.55,33.36,43.91,21.64,15.55,8.82,4.82,22.64,-3.55
"Mar 01, 2020",LAL,NOP,A,W,108.17,38.75,86.75,44.71,10.25,33.42,30.25,20.42,27.33,74.05,10.5,33.33,43.83,21.92,15.33,8.83,4.92,22.25,-2.17
"Feb 29, 2020",LAL,MEM,A,L,109.23,39.62,87.54,45.23,10.46,33.54,30.78,19.54,26.0,75.28,10.15,33.08,43.23,22.0,15.15,8.85,5.31,22.54,-1.38
"Feb 27, 2020",LAL,GSW,A,W,107.71,39.36,87.5,44.96,10.36,33.64,30.41,18.64,25.0,74.06,10.36,33.0,43.36,22.29,15.21,8.57,5.14,21.86,-2.5
"Feb 25, 2020",LAL,NOP,H,W,108.27,39.73,87.53,45.37,10.2,33.0,30.61,18.6,25.13,73.57,10.2,33.2,43.4,22.4,15.33,8.87,5.13,21.53,-0.33
"Feb 23, 2020",LAL,BOS,H,W,108.88,40.06,88.44,45.29,10.38,33.69,30.54,18.38,24.88,73.44,10.44,33.44,43.88,22.69,15.38,8.94,5.56,21.44,0.25
"Feb 21, 2020",LAL,MEM,H,W,109.18,40.0,88.29,45.29,10.41,33.71,30.65,18.76,25.59,73.09,10.47,33.53,44.0,22.53,15.24,8.94,5.47,21.47,0.35
"Feb 12, 2020",LAL,DEN,A,W,109.61,40.06,88.17,45.42,10.33,33.44,30.67,19.17,26.39,72.64,10.56,33.72,44.28,22.67,15.22,8.94,5.94,21.61,1.0
"Feb 10, 2020",LAL,PHX,H,W,110.16,40.42,88.42,45.69,10.42,33.42,30.97,18.89,26.42,71.55,10.53,34.0,44.53,23.0,15.05,8.89,5.84,21.63,1.16
"Feb 08, 2020",LAL,GSW,A,W,110.9,40.75,88.55,45.98,10.6,33.6,31.31,18.8,26.35,71.38,10.8,34.45,45.25,23.25,15.1,8.85,5.75,21.65,2.35
"Feb 06, 2020",LAL,HOU,H,L,111.57,40.86,88.24,46.29,10.76,33.38,32.12,19.1,26.71,71.48,10.86,34.48,45.33,23.52,15.52,8.95,5.57,21.67,2.48
"Feb 04, 2020",LAL,SAS,H,W,111.55,41.05,88.36,46.44,10.68,33.27,31.98,18.77,26.23,71.64,10.64,34.36,45.0,23.95,15.55,9.0,5.5,21.5,1.91
"Feb 01, 2020",LAL,SAC,A,W,112.3,41.43,88.22,46.97,10.74,33.04,32.45,18.7,26.17,71.48,10.7,34.87,45.57,24.13,15.48,8.83,5.43,21.22,3.0
"Jan 31, 2020",LAL,POR,H,L,113.0,41.54,88.12,47.15,11.08,33.46,32.94,18.83,26.21,71.9,10.71,34.88,45.58,24.5,15.46,8.88,5.42,21.25,3.54
"Jan 25, 2020",LAL,PHI,A,L,113.24,41.68,88.44,47.14,11.08,33.4,33.0,18.8,26.28,71.59,11.04,35.2,46.24,24.64,15.6,8.6,5.6,21.24,3.08
"Jan 23, 2020",LAL,BKN,A,W,112.38,41.42,87.96,47.1,10.88,33.31,32.48,18.65,26.15,71.35,10.85,34.96,45.81,24.58,15.85,8.73,5.42,21.12,2.31
"Jan 22, 2020",LAL,NYK,A,W,112.96,41.63,88.19,47.21,11.19,33.48,33.13,18.52,25.93,71.48,10.85,35.19,46.04,24.7,15.85,8.74,5.44,20.89,2.78
"Jan 20, 2020",LAL,BOS,A,L,112.5,41.43,87.96,47.09,11.11,33.25,33.13,18.54,26.0,71.35,10.86,35.07,45.93,24.46,15.64,8.89,5.54,20.64,2.96
"Jan 18, 2020",LAL,HOU,A,W,112.31,41.34,88.0,46.98,10.97,33.0,32.92,18.66,26.1,71.51,10.9,34.69,45.59,24.38,15.62,8.76,5.62,20.72,1.76
"Jan 15, 2020",LAL,ORL,H,L,112.7,41.47,88.17,47.02,10.97,33.0,32.93,18.8,26.3,71.52,11.03,34.67,45.7,24.4,15.67,8.9,5.73,20.93,2.0
"Jan 13, 2020",LAL,CLE,H,W,112.87,41.68,88.45,47.1,11.1,33.16,33.14,18.42,25.81,71.27,11.1,34.68,45.77,24.71,15.68,8.84,5.74,20.9,1.9
"Jan 11, 2020",LAL,OKC,A,W,113.34,41.88,88.44,47.33,11.09,33.06,33.25,18.5,25.88,71.38,11.09,34.66,45.75,24.97,15.47,8.81,5.66,21.03,2.75
"Jan 10, 2020",LAL,DAL,A,W,113.7,42.15,88.76,47.46,11.21,33.03,33.67,18.18,25.39,71.65,11.12,34.88,46.0,24.85,15.36,8.64,5.61,20.91,3.12
"Jan 07, 2020",LAL,NYK,H,W,114.15,42.29,88.76,47.62,11.18,32.76,33.9,18.38,25.59,71.84,11.15,34.94,46.09,24.65,15.12,8.56,5.59,21.09,3.47
"Jan 05, 2020",LAL,DET,H,W,114.23,42.26,88.57,47.69,11.34,32.86,34.28,18.37,25.46,72.23,11.0,35.14,46.14,24.71,15.23,8.63,5.74,21.03,4.23
"Jan 03, 2020",LAL,NOP,H,W,114.0,42.25,88.67,47.63,11.19,32.5,34.16,18.31,25.39,72.16,11.0,35.25,46.25,24.67,15.17,8.61,6.14,21.06,4.31
"Jan 01, 2020",LAL,PHX,H,W,114.24,42.27,88.59,47.69,11.27,32.41,34.55,18.43,25.46,72.43,10.92,35.35,46.27,24.78,15.14,8.62,6.08,20.86,4.46
"Dec 29, 2019",LAL,DAL,H,W,114.32,42.29,88.63,47.7,11.16,32.29,34.29,18.58,25.68,72.38,10.97,35.26,46.24,24.79,15.08,8.63,6.05,20.76,4.61
"Dec 28, 2019",LAL,POR,A,W,114.15,42.18,88.36,47.72,11.1,32.05,34.42,18.69,25.74,72.63,10.85,35.21,46.05,24.87,15.1,8.72,6.08,20.82,4.82
"Dec 25, 2019",LAL,LAC,H,L,114.5,42.3,88.42,47.82,11.1,32.05,34.42,18.8,25.8,72.86,10.85,35.15,46.0,25.05,15.0,8.65,6.1,20.93,4.9
"Dec 22, 2019",LAL,DEN,H,L,114.29,42.22,88.61,47.64,11.12,32.37,34.23,18.73,25.68,72.95,10.88,35.02,45.9,25.02,14.95,8.71,6.2,20.98,4.66
"Dec 19, 2019",LAL,MIL,A,L,114.05,42.14,88.48,47.63,11.1,32.29,34.24,18.67,25.6,72.94,11.05,34.83,45.88,24.86,15.05,8.67,6.26,21.07,3.98
"Dec 17, 2019",LAL,IND,A,L,113.81,42.02,88.28,47.6,11.12,32.35,34.24,18.65,25.53,73.07,10.95,34.74,45.7,24.84,15.14,8.56,6.26,21.14,3.72
