MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 14, 2021 - POR @ DAL",W,48,121,45,85,52.9,18,40,45.0,13,19,68.4,10,26,36,15,15,7,2,23,3
"Feb 12, 2021 - POR vs. CLE",W,48,129,43,83,51.8,13,35,37.1,30,33,90.9,9,36,45,16,14,3,4,29,19
"Feb 11, 2021 - POR vs. PHI",W,48,118,40,93,43.0,17,38,44.7,21,23,91.3,15,32,47,15,8,5,2,21,4
"Feb 09, 2021 - POR vs. ORL",W,48,106,35,90,38.9,18,46,39.1,18,19,94.7,9,45,54,18,9,6,6,17,9
"Feb 06, 2021 - POR @ NYK",L,48,99,37,89,41.6,17,47,36.2,8,16,50.0,11,30,41,15,11,7,7,15,-11
"Feb 04, 2021 - POR @ PHI",W,48,121,45,98,45.9,13,31,41.9,18,23,78.3,19,34,53,17,12,8,5,18,16
"Feb 02, 2021 - POR @ WAS",W,48,132,44,95,46.3,21,46,45.7,23,23,100,14,30,44,19,9,6,1,19,11
"Feb 01, 2021 - POR @ MIL",L,48,106,39,104,37.5,15,42,35.7,13,13,100,14,31,45,19,11,8,6,10,-28
"Jan 30, 2021 - POR @ CHI",W,48,123,45,88,51.1,17,42,40.5,16,19,84.2,9,26,35,20,8,11,1,17,1
"Jan 28, 2021 - POR @ HOU",L,48,101,39,93,41.9,17,41,41.5,6,8,75.0,10,39,49,16,15,6,7,16,-3
"Jan 25, 2021 - POR vs. OKC",L,48,122,46,98,46.9,14,41,34.1,16,21,76.2,15,35,50,17,9,6,3,23,-3
"Jan 24, 2021 - POR vs. NYK",W,48,116,39,83,47.0,17,46,37.0,21,23,91.3,9,30,39,19,11,5,8,16,3
"Jan 18, 2021 - POR vs. SAS",L,48,104,39,90,43.3,10,35,28.6,16,19,84.2,8,26,34,20,13,9,6,15,-21
"Jan 16, 2021 - POR vs. ATL",W,48,112,40,103,38.8,15,44,34.1,17,20,85.0,17,38,55,18,8,6,8,20,6
"Jan 14, 2021 - POR vs. IND",L,48,87,32,87,36.8,13,43,30.2,10,10,100,14,29,43,16,18,8,5,22,-24
"Jan 13, 2021 - POR @ SAC",W,48,132,44,90,48.9,23,48,47.9,21,27,77.8,12,26,38,28,8,9,8,24,6
"Jan 11, 2021 - POR vs. TOR",W,48,112,38,83,45.8,14,42,33.3,22,25,88.0,8,34,42,18,13,9,6,14,1
"Jan 09, 2021 - POR @ SAC",W,48,125,44,100,44.0,17,41,41.5,20,23,87.0,9,41,50,26,8,10,5,27,26
"Jan 07, 2021 - POR vs. MIN",W,48,135,49,90,54.4,18,41,43.9,19,23,82.6,6,38,44,25,15,10,6,23,18
"Jan 05, 2021 - POR vs. CHI",L,48,108,39,94,41.5,19,51,37.3,11,17,64.7,10,36,46,23,11,8,3,16,-3
"Jan 03, 2021 - POR @ GSW",L,48,122,41,98,41.8,14,43,32.6,26,33,78.8,12,28,40,16,12,7,2,27,-15
"Jan 01, 2021 - POR @ GSW",W,48,123,40,92,43.5,20,43,46.5,23,30,76.7,8,43,51,23,10,11,3,27,25
"Dec 30, 2020 - POR @ LAC",L,48,105,32,76,42.1,12,38,31.6,29,34,85.3,5,36,41,14,19,5,4,17,-23
"Dec 28, 2020 - POR @ LAL",W,48,115,43,92,46.7,16,46,34.8,13,15,86.7,7,38,45,27,10,9,6,16,8
"Dec 26, 2020 - POR vs. HOU",W,53,128,47,102,46.1,19,45,42.2,15,23,65.2,11,34,45,27,14,10,5,20,2
"Dec 23, 2020 - POR vs. UTA",L,48,100,37,92,40.2,12,33,36.4,14,17,82.4,6,34,40,23,6,6,3,18,-20
