MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 21, 2019 - BKN vs. ATL",W,48,122,46,100,46.0,11,30,36.7,19,28,67.9,12,49,61,23,16,8,4,18,10
"Dec 19, 2019 - BKN @ SAS",L,48,105,35,83,42.2,7,36,19.4,28,30,93.3,6,41,47,16,18,9,3,21,-13
"Dec 17, 2019 - BKN @ NOP",W,53,108,40,96,41.7,11,39,28.2,17,23,73.9,6,48,54,25,13,3,10,22,7
"Dec 15, 2019 - BKN vs. PHI",W,48,109,43,94,45.7,9,24,37.5,14,18,77.8,12,39,51,22,16,9,1,23,20
"Dec 14, 2019 - BKN @ TOR",L,48,102,39,101,38.6,12,46,26.1,12,17,70.6,13,46,59,24,20,4,7,20,-8
"Dec 11, 2019 - BKN vs. CHA",L,48,108,38,88,43.2,10,38,26.3,22,33,66.7,17,35,52,20,12,5,3,21,-5
"Dec 08, 2019 - BKN vs. DEN",W,48,105,40,87,46.0,7,28,25.0,18,23,78.3,10,38,48,25,13,5,1,15,3
"Dec 06, 2019 - BKN @ CHA",W,48,111,42,88,47.7,15,38,39.5,12,15,80.0,15,34,49,35,18,12,5,21,7
"Dec 04, 2019 - BKN @ ATL",W,48,130,50,101,49.5,14,31,45.2,16,18,88.9,18,35,53,26,15,8,6,20,12
"Dec 01, 2019 - BKN vs. MIA",L,48,106,40,91,44.0,14,42,33.3,12,16,75.0,9,39,48,24,12,3,5,21,-3
"Nov 29, 2019 - BKN vs. BOS",W,48,112,43,93,46.2,17,41,41.5,9,13,69.2,13,36,49,30,20,9,6,24,5
"Nov 27, 2019 - BKN @ BOS",L,48,110,40,90,44.4,21,56,37.5,9,19,47.4,11,27,38,32,17,5,6,22,-11
"Nov 25, 2019 - BKN @ CLE",W,48,108,44,94,46.8,11,34,32.4,9,11,81.8,12,36,48,29,10,8,10,21,2
"Nov 24, 2019 - BKN @ NYK",W,48,103,31,77,40.3,14,38,36.8,27,34,79.4,7,28,35,18,12,6,1,16,2
"Nov 22, 2019 - BKN vs. SAC",W,48,116,41,81,50.6,12,34,35.3,22,31,71.0,13,35,48,22,18,9,3,18,19
"Nov 20, 2019 - BKN vs. CHA",W,48,101,36,90,40.0,10,39,25.6,19,23,82.6,13,40,53,19,17,11,1,21,10
"Nov 18, 2019 - BKN vs. IND",L,48,86,30,84,35.7,11,34,32.4,15,24,62.5,4,36,40,18,10,2,7,19,-29
"Nov 16, 2019 - BKN @ CHI",W,48,117,40,88,45.5,10,43,23.3,27,31,87.1,5,35,40,30,15,10,9,30,6
"Nov 14, 2019 - BKN @ DEN",L,48,93,36,95,37.9,8,38,21.1,13,16,81.3,7,44,51,19,7,3,2,14,-8
"Nov 12, 2019 - BKN @ UTA",L,48,114,41,90,45.6,11,37,29.7,21,25,84.0,10,33,43,19,17,5,8,29,-5
"Nov 10, 2019 - BKN @ PHX",L,48,112,44,91,48.4,8,34,23.5,16,17,94.1,5,38,43,27,17,4,2,24,-26
"Nov 08, 2019 - BKN @ POR",W,48,119,41,99,41.4,16,37,43.2,21,30,70.0,16,35,51,18,9,6,9,25,4
"Nov 04, 2019 - BKN vs. NOP",W,48,135,49,92,53.3,16,41,39.0,21,28,75.0,12,33,45,32,23,13,3,18,10
"Nov 02, 2019 - BKN @ DET",L,48,109,43,93,46.2,10,32,31.3,13,17,76.5,10,38,48,24,15,4,4,24,-4
"Nov 01, 2019 - BKN vs. HOU",W,48,123,42,85,49.4,19,32,59.4,20,28,71.4,10,45,55,26,22,8,7,21,7
"Oct 30, 2019 - BKN vs. IND",L,48,108,41,93,44.1,10,31,32.3,16,26,61.5,18,36,54,21,20,6,5,19,-10
"Oct 27, 2019 - BKN @ MEM",L,53,133,44,101,43.6,15,45,33.3,30,37,81.1,11,42,53,28,17,6,5,22,-1
"Oct 25, 2019 - BKN vs. NYK",W,48,113,37,78,47.4,16,37,43.2,23,34,67.6,11,35,46,21,26,11,2,26,4
"Oct 23, 2019 - BKN vs. MIN",L,53,126,48,101,47.5,15,34,44.1,15,26,57.7,10,38,48,19,16,8,9,30,-1
