MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 17, 2019 - IND vs. LAL",W,48,105,41,85,48.2,10,25,40.0,13,20,65.0,13,30,43,22,13,9,6,21,3
"Dec 15, 2019 - IND vs. CHA",W,48,107,40,88,45.5,10,35,28.6,17,20,85.0,8,43,51,30,9,6,9,25,22
"Dec 13, 2019 - IND @ ATL",W,48,110,46,92,50.0,7,22,31.8,11,15,73.3,6,40,46,28,15,7,0,21,10
"Dec 11, 2019 - IND vs. BOS",W,48,122,41,85,48.2,10,25,40.0,30,36,83.3,5,31,36,27,10,11,4,18,5
"Dec 09, 2019 - IND vs. LAC",L,48,99,34,97,35.1,10,35,28.6,21,28,75.0,14,42,56,16,13,7,3,21,-11
"Dec 07, 2019 - IND @ NYK",W,48,104,41,85,48.2,12,28,42.9,10,13,76.9,5,37,42,26,17,7,9,17,1
"Dec 06, 2019 - IND @ DET",L,48,101,38,83,45.8,9,24,37.5,16,20,80.0,5,28,33,24,12,8,9,18,-7
"Dec 04, 2019 - IND @ OKC",W,48,107,42,87,48.3,9,24,37.5,14,17,82.4,11,28,39,19,9,5,1,21,7
"Dec 02, 2019 - IND @ MEM",W,48,117,44,88,50.0,16,38,42.1,13,15,86.7,8,36,44,31,15,4,2,22,13
"Nov 30, 2019 - IND @ PHI",L,48,116,42,76,55.3,11,22,50.0,21,25,84.0,3,28,31,22,20,7,3,24,-3
"Nov 29, 2019 - IND vs. ATL",W,53,105,39,92,42.4,6,26,23.1,21,28,75.0,9,33,42,19,16,12,6,20,1
"Nov 27, 2019 - IND vs. UTA",W,48,121,50,96,52.1,8,22,36.4,13,16,81.3,11,31,42,23,12,8,4,19,19
"Nov 25, 2019 - IND vs. MEM",W,48,126,51,94,54.3,18,33,54.5,6,10,60.0,10,37,47,29,13,6,6,11,12
"Nov 23, 2019 - IND vs. ORL",W,48,111,43,79,54.4,10,24,41.7,15,16,93.8,7,35,42,26,19,6,6,14,5
"Nov 18, 2019 - IND @ BKN",W,48,115,44,101,43.6,14,33,42.4,13,17,76.5,15,48,63,26,10,5,8,22,29
"Nov 16, 2019 - IND vs. MIL",L,48,83,32,100,32.0,12,34,35.3,7,9,77.8,14,40,54,19,15,8,7,10,-19
"Nov 15, 2019 - IND @ HOU",L,48,102,37,82,45.1,8,33,24.2,20,26,76.9,8,34,42,24,17,2,2,25,-9
"Nov 12, 2019 - IND vs. OKC",W,48,111,46,94,48.9,7,23,30.4,12,13,92.3,11,39,50,21,15,6,4,20,26
"Nov 10, 2019 - IND @ ORL",W,48,109,48,91,52.7,9,20,45.0,4,5,80.0,10,33,43,31,9,6,3,13,7
"Nov 08, 2019 - IND vs. DET",W,48,112,43,83,51.8,4,15,26.7,22,25,88.0,10,34,44,23,13,6,8,16,6
"Nov 06, 2019 - IND vs. WAS",W,48,121,44,94,46.8,12,30,40.0,21,26,80.8,13,35,48,35,13,8,3,25,15
"Nov 05, 2019 - IND @ CHA",L,53,120,51,94,54.3,12,30,40.0,6,7,85.7,7,36,43,27,18,5,7,34,-2
"Nov 03, 2019 - IND vs. CHI",W,48,108,40,85,47.1,8,26,30.8,20,27,74.1,10,39,49,28,18,6,10,24,13
"Nov 01, 2019 - IND vs. CLE",W,48,102,39,96,40.6,5,27,18.5,19,21,90.5,13,45,58,20,14,8,10,24,7
"Oct 30, 2019 - IND @ BKN",W,48,118,45,96,46.9,11,26,42.3,17,20,85.0,11,30,41,25,9,9,2,24,10
"Oct 28, 2019 - IND @ DET",L,48,94,39,94,41.5,6,21,28.6,10,13,76.9,13,32,45,24,8,11,4,18,-2
"Oct 26, 2019 - IND @ CLE",L,48,99,39,87,44.8,10,28,35.7,11,13,84.6,6,30,36,23,17,7,3,27,-11
"Oct 23, 2019 - IND vs. DET",L,48,110,41,89,46.1,8,21,38.1,20,24,83.3,10,26,36,26,15,8,6,28,-9
