MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 07, 2024 - PHX vs. TOR",W,48,120,44,86,51.2,15,35,42.9,17,20,85.0,10,39,49,29,16,6,6,16,7
"Mar 05, 2024 - PHX @ DEN",W,53,117,42,96,43.8,15,34,44.1,18,22,81.8,11,41,52,32,10,9,7,19,10
"Mar 03, 2024 - PHX vs. OKC",L,48,110,40,91,44.0,14,39,35.9,16,18,88.9,15,35,50,26,22,2,7,15,-8
"Mar 02, 2024 - PHX vs. HOU",L,48,109,39,85,45.9,9,29,31.0,22,29,75.9,9,38,47,23,19,6,6,17,-9
"Feb 29, 2024 - PHX vs. HOU",W,48,110,36,89,40.4,13,37,35.1,25,37,67.6,14,37,51,20,14,6,6,21,5
"Feb 25, 2024 - PHX vs. LAL",W,48,123,44,93,47.3,17,40,42.5,18,19,94.7,14,37,51,32,15,6,9,12,10
"Feb 23, 2024 - PHX @ HOU",L,48,110,38,95,40.0,7,31,22.6,27,35,77.1,19,39,58,23,10,10,8,20,-4
"Feb 22, 2024 - PHX @ DAL",L,48,113,40,83,48.2,15,36,41.7,18,24,75.0,11,30,41,20,16,7,4,21,-10
"Feb 14, 2024 - PHX vs. DET",W,48,116,35,77,45.5,10,31,32.3,36,44,81.8,9,45,54,28,24,15,11,20,16
"Feb 13, 2024 - PHX vs. SAC",W,48,130,44,85,51.8,13,31,41.9,29,36,80.6,7,32,39,29,12,11,6,16,5
"Feb 10, 2024 - PHX @ GSW",L,48,112,43,94,45.7,11,34,32.4,15,16,93.8,9,33,42,28,14,9,8,13,-1
"Feb 08, 2024 - PHX vs. UTA",W,48,129,52,88,59.1,14,29,48.3,11,16,68.8,5,32,37,37,12,10,7,22,14
"Feb 06, 2024 - PHX vs. MIL",W,48,114,44,87,50.6,8,28,28.6,18,27,66.7,8,41,49,17,14,8,5,19,8
"Feb 04, 2024 - PHX @ WAS",W,48,140,54,88,61.4,11,25,44.0,21,26,80.8,9,33,42,33,18,13,6,12,28
"Feb 02, 2024 - PHX @ ATL",L,48,120,47,88,53.4,14,37,37.8,12,14,85.7,8,30,38,31,17,6,5,17,-9
"Jan 31, 2024 - PHX @ BKN",W,48,136,49,79,62.0,14,28,50.0,24,32,75.0,9,33,42,35,16,5,6,12,16
"Jan 29, 2024 - PHX @ MIA",W,48,118,46,94,48.9,14,40,35.0,12,17,70.6,10,37,47,30,8,8,8,16,13
"Jan 28, 2024 - PHX @ ORL",L,48,98,41,73,56.2,4,14,28.6,12,21,57.1,6,33,39,19,23,4,5,19,-15
"Jan 26, 2024 - PHX @ IND",L,48,131,51,89,57.3,13,30,43.3,16,18,88.9,7,31,38,24,20,8,5,17,-2
"Jan 24, 2024 - PHX @ DAL",W,48,132,51,85,60.0,14,34,41.2,16,22,72.7,11,38,49,30,16,10,4,20,23
"Jan 22, 2024 - PHX vs. CHI",W,48,115,44,85,51.8,14,34,41.2,13,17,76.5,5,34,39,32,7,5,5,13,2
"Jan 21, 2024 - PHX vs. IND",W,48,117,47,82,57.3,8,25,32.0,15,18,83.3,6,38,44,25,17,7,5,24,7
"Jan 19, 2024 - PHX @ NOP",W,48,123,46,93,49.5,15,41,36.6,16,21,76.2,7,41,48,32,10,7,3,17,14
"Jan 16, 2024 - PHX vs. SAC",W,48,119,42,85,49.4,17,37,45.9,18,20,90.0,8,38,46,32,20,7,6,15,2
"Jan 14, 2024 - PHX @ POR",W,48,127,46,76,60.5,13,28,46.4,22,27,81.5,7,34,41,27,14,7,5,20,11
"Jan 11, 2024 - PHX @ LAL",W,48,127,46,93,49.5,14,39,35.9,21,23,91.3,13,33,46,23,13,12,3,16,18
"Jan 08, 2024 - PHX @ LAC",L,48,111,38,77,49.4,10,30,33.3,25,29,86.2,5,20,25,17,14,6,4,20,-27
"Jan 07, 2024 - PHX vs. MEM",L,48,115,46,102,45.1,8,28,28.6,15,22,68.2,16,34,50,29,12,5,6,27,-6
"Jan 05, 2024 - PHX vs. MIA",W,48,113,44,87,50.6,14,35,40.0,11,17,64.7,9,35,44,30,11,13,5,18,16
"Jan 03, 2024 - PHX vs. LAC",L,48,122,42,79,53.2,15,35,42.9,23,26,88.5,10,22,32,23,17,9,2,23,-9
"Jan 01, 2024 - PHX vs. POR",W,48,109,38,80,47.5,11,29,37.9,22,33,66.7,9,38,47,24,16,10,5,20,21
"Dec 31, 2023 - PHX vs. ORL",W,48,112,44,88,50.0,8,27,29.6,16,19,84.2,6,29,35,21,6,11,4,17,5
"Dec 29, 2023 - PHX vs. CHA",W,48,133,46,74,62.2,18,30,60.0,23,24,95.8,6,33,39,34,15,3,11,14,14
"Dec 27, 2023 - PHX @ HOU",W,48,129,47,82,57.3,14,33,42.4,21,26,80.8,8,36,44,28,19,4,11,17,16
"Dec 25, 2023 - PHX vs. DAL",L,48,114,40,90,44.4,14,41,34.1,20,25,80.0,14,33,47,28,16,5,2,21,-14
"Dec 22, 2023 - PHX @ SAC",L,48,105,39,88,44.3,5,25,20.0,22,28,78.6,15,30,45,19,15,8,4,19,-15
"Dec 19, 2023 - PHX @ POR",L,48,104,42,94,44.7,5,23,21.7,15,21,71.4,14,33,47,23,15,10,6,15,-5
"Dec 17, 2023 - PHX vs. WAS",W,48,112,41,90,45.6,7,31,22.6,23,30,76.7,13,41,54,29,17,8,6,16,4
"Dec 15, 2023 - PHX vs. NYK",L,48,122,47,90,52.2,11,28,39.3,17,21,81.0,10,23,33,30,12,4,3,17,-17
"Dec 13, 2023 - PHX vs. BKN",L,48,112,40,84,47.6,9,28,32.1,23,27,85.2,14,35,49,28,12,5,4,20,-4
"Dec 12, 2023 - PHX vs. GSW",W,48,119,38,84,45.2,14,39,35.9,29,34,85.3,7,34,41,27,15,8,7,22,3
"Dec 08, 2023 - PHX vs. SAC",L,48,106,40,83,48.2,11,32,34.4,15,23,65.2,8,32,40,26,11,8,5,19,-8
"Dec 05, 2023 - PHX @ LAL",L,48,103,37,75,49.3,12,25,48.0,17,21,81.0,8,36,44,25,22,8,5,21,-3
"Dec 02, 2023 - PHX vs. MEM",W,48,116,36,83,43.4,9,26,34.6,35,43,81.4,12,32,44,24,17,10,5,21,7
"Dec 01, 2023 - PHX vs. DEN",L,48,111,39,84,46.4,9,27,33.3,24,26,92.3,8,35,43,22,12,4,9,17,-8
"Nov 29, 2023 - PHX @ TOR",L,48,105,38,94,40.4,7,26,26.9,22,23,95.7,12,35,47,25,10,3,5,15,-7
"Nov 26, 2023 - PHX @ NYK",W,48,116,42,91,46.2,16,38,42.1,16,21,76.2,18,29,47,27,13,4,11,25,3
"Nov 24, 2023 - PHX @ MEM",W,48,110,39,76,51.3,11,31,35.5,21,28,75.0,7,34,41,22,13,10,6,12,21
"Nov 22, 2023 - PHX vs. GSW",W,48,123,34,76,44.7,11,28,39.3,44,52,84.6,11,32,43,22,15,9,8,22,8
"Nov 21, 2023 - PHX vs. POR",W,48,120,43,76,56.6,7,17,41.2,27,28,96.4,11,27,38,26,15,8,8,18,13
"Nov 19, 2023 - PHX @ UTA",W,58,140,50,102,49.0,18,45,40.0,22,26,84.6,11,33,44,36,18,11,13,28,3
"Nov 17, 2023 - PHX @ UTA",W,48,131,45,86,52.3,18,33,54.5,23,26,88.5,5,31,36,35,9,5,4,22,3
"Nov 15, 2023 - PHX vs. MIN",W,48,133,51,85,60.0,17,31,54.8,14,15,93.3,5,27,32,31,9,1,4,21,18
"Nov 12, 2023 - PHX vs. OKC",L,48,99,32,83,38.6,9,29,31.0,26,31,83.9,16,35,51,20,17,4,7,19,-12
"Nov 10, 2023 - PHX vs. LAL",L,48,119,42,94,44.7,15,37,40.5,20,27,74.1,17,35,52,22,13,9,1,24,-3
"Nov 08, 2023 - PHX @ CHI",W,53,116,38,90,42.2,19,48,39.6,21,25,84.0,13,41,54,32,22,7,10,20,1
"Nov 05, 2023 - PHX @ DET",W,48,120,43,86,50.0,8,21,38.1,26,29,89.7,14,29,43,29,18,8,10,13,14
"Nov 04, 2023 - PHX @ PHI",L,48,100,32,89,36.0,9,35,25.7,27,33,81.8,15,27,42,22,11,11,12,11,-12
"Nov 02, 2023 - PHX vs. SAS",L,48,121,43,80,53.8,16,32,50.0,19,26,73.1,5,29,34,26,14,5,4,15,-11
"Oct 31, 2023 - PHX vs. SAS",L,48,114,42,83,50.6,18,39,46.2,12,15,80.0,6,37,43,29,19,8,7,18,-1
"Oct 28, 2023 - PHX vs. UTA",W,48,126,45,85,52.9,10,37,27.0,26,28,92.9,7,32,39,31,11,10,7,19,22
"Oct 26, 2023 - PHX @ LAL",L,48,95,34,81,42.0,9,31,29.0,18,23,78.3,10,39,49,16,24,7,3,21,-5
"Oct 24, 2023 - PHX @ GSW",W,48,108,42,95,44.2,11,33,33.3,13,17,76.5,17,43,60,23,19,5,7,22,4
