MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 07, 2021 - PHX vs. BOS",W,48,100,40,82,48.8,8,29,27.6,12,12,100,9,41,50,25,10,4,5,15,9
"Feb 05, 2021 - PHX vs. DET",W,48,109,42,85,49.4,12,32,37.5,13,16,81.3,10,40,50,26,22,7,3,26,17
"Feb 03, 2021 - PHX @ NOP",L,48,101,38,82,46.3,8,35,22.9,17,20,85.0,11,28,39,26,15,3,6,18,-22
"Feb 01, 2021 - PHX @ DAL",W,48,109,43,92,46.7,13,35,37.1,10,12,83.3,11,34,45,19,16,7,3,24,1
"Jan 30, 2021 - PHX @ DAL",W,48,111,37,81,45.7,10,22,45.5,27,31,87.1,9,33,42,22,13,9,0,19,6
"Jan 28, 2021 - PHX vs. GSW",W,48,114,41,88,46.6,11,32,34.4,21,23,91.3,9,48,57,34,14,7,1,14,21
"Jan 27, 2021 - PHX vs. OKC",L,48,97,36,95,37.9,15,43,34.9,10,12,83.3,9,40,49,19,15,7,3,16,-5
"Jan 23, 2021 - PHX vs. DEN",L,58,112,41,102,40.2,16,53,30.2,14,18,77.8,7,43,50,26,10,8,4,31,-8
"Jan 22, 2021 - PHX vs. DEN",L,53,126,47,94,50.0,17,44,38.6,15,15,100,9,36,45,30,16,7,4,23,-4
"Jan 20, 2021 - PHX @ HOU",W,48,109,42,89,47.2,8,34,23.5,17,19,89.5,8,37,45,25,17,6,11,21,6
"Jan 18, 2021 - PHX @ MEM",L,48,104,40,88,45.5,15,36,41.7,9,16,56.3,12,32,44,30,18,8,4,20,-4
"Jan 11, 2021 - PHX @ WAS",L,48,107,39,87,44.8,4,27,14.8,25,30,83.3,8,34,42,21,6,3,6,22,-21
"Jan 09, 2021 - PHX @ IND",W,48,125,46,94,48.9,16,41,39.0,17,17,100,4,36,40,33,3,6,2,17,8
"Jan 08, 2021 - PHX @ DET",L,53,105,41,91,45.1,17,52,32.7,6,13,46.2,9,41,50,24,21,10,7,25,-5
"Jan 06, 2021 - PHX vs. TOR",W,48,123,40,83,48.2,21,40,52.5,22,24,91.7,8,33,41,30,12,4,3,23,8
"Jan 03, 2021 - PHX vs. LAC",L,48,107,37,75,49.3,10,33,30.3,23,28,82.1,7,33,40,23,14,4,3,22,-5
"Jan 01, 2021 - PHX @ DEN",W,48,106,37,76,48.7,13,35,37.1,19,21,90.5,8,29,37,24,17,1,4,20,3
"Dec 31, 2020 - PHX @ UTA",W,48,106,41,84,48.8,17,33,51.5,7,10,70.0,5,36,41,26,15,5,6,17,11
"Dec 29, 2020 - PHX vs. NOP",W,48,111,37,84,44.0,19,47,40.4,18,19,94.7,12,31,43,24,12,7,4,18,25
"Dec 27, 2020 - PHX @ SAC",W,48,116,46,94,48.9,14,35,40.0,10,11,90.9,8,36,44,34,9,6,3,20,16
"Dec 26, 2020 - PHX @ SAC",L,48,103,41,98,41.8,11,44,25.0,10,13,76.9,10,30,40,25,11,8,5,23,-3
"Dec 23, 2020 - PHX vs. DAL",W,48,106,38,79,48.1,11,30,36.7,19,27,70.4,6,42,48,21,19,7,7,26,4
