MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 31, 2021 - WAS vs. BKN",W,48,149,56,108,51.9,12,39,30.8,25,32,78.1,11,28,39,24,7,10,2,22,3
"Jan 29, 2021 - WAS vs. ATL",L,48,100,31,85,36.5,7,28,25.0,31,38,81.6,13,34,47,13,13,6,4,27,-16
"Jan 27, 2021 - WAS @ NOP",L,48,106,37,92,40.2,13,38,34.2,19,21,90.5,11,28,39,29,11,11,2,20,-18
"Jan 26, 2021 - WAS @ HOU",L,48,88,33,85,38.8,5,26,19.2,17,23,73.9,12,38,50,19,21,7,3,22,-19
"Jan 24, 2021 - WAS @ SAS",L,48,101,39,92,42.4,14,42,33.3,9,14,64.3,12,38,50,23,14,5,5,14,-20
"Jan 11, 2021 - WAS vs. PHX",W,48,128,48,92,52.2,15,34,44.1,17,28,60.7,14,39,53,29,8,3,3,23,21
"Jan 09, 2021 - WAS vs. MIA",L,48,124,44,99,44.4,15,40,37.5,21,28,75.0,7,32,39,25,6,9,2,24,-4
"Jan 08, 2021 - WAS @ BOS",L,48,107,41,88,46.6,11,29,37.9,14,16,87.5,7,31,38,22,17,9,4,24,-9
"Jan 06, 2021 - WAS @ PHI",L,48,136,47,94,50.0,16,37,43.2,26,35,74.3,9,26,35,27,13,9,2,27,-5
"Jan 03, 2021 - WAS @ BKN",W,48,123,43,104,41.3,12,33,36.4,25,34,73.5,13,36,49,27,7,9,3,22,1
"Jan 01, 2021 - WAS @ MIN",W,48,130,49,89,55.1,16,33,48.5,16,21,76.2,8,35,43,35,16,9,3,19,21
"Dec 31, 2020 - WAS vs. CHI",L,48,130,42,84,50.0,14,29,48.3,32,41,78.0,9,28,37,27,14,8,4,27,-3
"Dec 29, 2020 - WAS vs. CHI",L,48,107,37,84,44.0,10,37,27.0,23,26,88.5,8,39,47,25,21,6,6,28,-8
"Dec 27, 2020 - WAS vs. ORL",L,48,113,47,97,48.5,8,32,25.0,11,13,84.6,13,34,47,27,13,6,4,26,-7
"Dec 26, 2020 - WAS vs. ORL",L,48,120,46,95,48.4,13,37,35.1,15,28,53.6,7,36,43,28,14,5,3,25,-10
"Dec 23, 2020 - WAS @ PHI",L,48,107,39,85,45.9,13,27,48.1,16,23,69.6,5,35,40,28,20,7,4,26,-6
