DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 07, 2023",CHI,DAL,A,W,103.0,40.0,95.0,42.1,6.0,30.0,20.0,17.0,22.0,77.3,11.0,37.0,48.0,21.0,4.0,15.0,7.0,16.0,22.0
"Apr 05, 2023",CHI,MIL,A,L,109.0,43.0,91.5,47.2,8.5,30.5,27.75,14.5,20.0,72.0,9.5,39.5,49.0,22.5,8.0,10.5,5.5,15.5,12.5
"Apr 04, 2023",CHI,ATL,H,L,103.33,40.67,88.67,45.93,9.33,31.33,29.6,12.67,17.0,75.27,8.0,37.33,45.33,24.33,10.33,10.33,4.67,14.0,4.0
"Apr 02, 2023",CHI,MEM,H,W,103.75,40.75,88.75,45.98,8.75,31.25,27.85,13.5,17.75,76.45,7.5,34.5,42.0,22.25,9.75,9.75,5.0,15.0,-1.5
"Mar 31, 2023",CHI,CHA,A,W,108.6,42.6,89.8,47.42,8.8,31.2,28.08,14.6,18.6,78.44,6.8,34.0,40.8,23.6,8.4,9.6,5.2,14.6,3.0
"Mar 29, 2023",CHI,LAL,H,L,110.67,43.0,89.5,48.03,9.5,31.17,30.38,15.17,19.17,79.0,7.17,33.83,41.0,23.83,8.17,10.0,5.0,14.33,7.5
"Mar 27, 2023",CHI,LAC,A,L,110.57,43.29,89.29,48.47,9.43,31.43,29.94,14.57,18.29,79.8,7.0,32.71,39.71,24.86,9.0,10.0,4.86,15.43,4.86
"Mar 26, 2023",CHI,LAL,A,W,110.75,43.38,88.38,49.13,9.38,30.38,31.09,14.62,18.62,78.75,7.12,31.88,39.0,25.0,9.75,9.88,4.62,14.88,2.75
"Mar 24, 2023",CHI,POR,A,W,111.56,43.78,88.22,49.67,9.89,30.44,32.66,14.11,18.0,78.54,7.22,32.11,39.33,25.78,9.67,9.67,4.33,15.78,3.56
"Mar 22, 2023",CHI,PHI,H,L,112.8,44.2,87.8,50.41,10.6,30.2,35.46,13.8,17.6,78.55,7.6,32.5,40.1,26.5,10.4,9.3,4.7,16.1,6.0
"Mar 20, 2023",CHI,PHI,A,W,110.82,43.27,87.36,49.55,10.18,29.73,34.42,14.09,18.0,78.44,8.27,32.0,40.27,25.73,11.18,9.09,4.64,16.09,3.18
"Mar 18, 2023",CHI,MIA,H,W,110.67,42.92,87.92,48.88,9.92,30.0,33.32,14.92,18.92,78.8,7.92,32.5,40.42,25.25,11.17,9.33,4.83,16.25,3.25
"Mar 17, 2023",CHI,MIN,H,W,110.85,43.08,87.31,49.45,10.46,30.31,34.6,14.23,17.92,80.43,7.69,32.08,39.77,25.92,11.38,9.23,4.85,16.38,4.08
"Mar 15, 2023",CHI,SAC,H,L,112.86,43.64,87.79,49.8,10.5,29.86,35.4,15.07,18.79,80.88,7.57,32.71,40.29,25.71,11.43,9.21,4.93,16.71,4.36
"Mar 11, 2023",CHI,HOU,A,W,112.93,43.27,88.4,49.09,10.87,30.67,35.58,15.53,19.2,81.35,7.93,32.87,40.8,25.87,11.67,9.47,4.87,17.2,3.87
"Mar 08, 2023",CHI,DEN,A,W,113.31,43.31,88.25,49.23,11.12,30.75,36.29,15.56,19.38,80.81,8.25,32.75,41.0,25.81,11.81,9.31,5.12,17.19,4.12
"Mar 05, 2023",CHI,IND,H,L,113.53,43.47,88.29,49.37,10.94,30.35,36.11,15.65,19.29,81.61,8.29,33.24,41.53,25.82,11.65,9.29,4.94,17.12,5.12
"Mar 03, 2023",CHI,PHX,H,L,114.0,43.56,87.5,50.01,10.89,29.89,36.63,16.0,19.61,81.97,8.06,33.0,41.06,25.39,11.83,9.11,4.83,17.28,4.67
"Mar 01, 2023",CHI,DET,A,W,113.47,43.32,87.26,49.85,10.68,29.53,36.31,16.16,19.89,81.65,8.11,32.58,40.68,25.32,11.68,9.0,4.63,17.16,3.32
"Feb 28, 2023",CHI,TOR,A,L,113.65,43.2,87.15,49.77,10.75,29.4,36.71,16.5,20.45,81.28,8.2,32.45,40.65,25.4,11.85,9.0,4.6,17.4,3.25
