DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 08, 2023",DEN,UTA,A,L,109.0,42.0,84.0,50.0,7.0,28.0,25.0,18.0,25.0,72.0,15.0,36.0,51.0,25.0,20.0,11.0,2.0,15.0,14.0
"Apr 06, 2023",DEN,PHX,A,L,111.5,41.5,87.0,47.8,11.0,37.0,28.8,17.5,24.5,71.4,10.0,36.0,46.0,28.5,17.0,9.0,5.5,17.5,5.0
"Apr 04, 2023",DEN,HOU,A,L,112.67,42.33,85.67,49.53,10.0,32.33,30.8,18.0,24.0,75.13,9.67,33.67,43.33,27.0,15.67,8.33,4.33,18.0,2.0
"Apr 02, 2023",DEN,GSW,H,W,110.25,42.0,86.0,48.92,10.25,33.25,30.75,16.0,22.5,70.25,10.5,33.75,44.25,26.75,16.75,8.5,6.5,18.0,-3.75
"Mar 31, 2023",DEN,PHX,A,L,110.6,42.4,88.8,47.94,10.0,33.2,30.06,15.8,21.6,72.86,11.8,33.0,44.8,26.2,16.0,9.0,6.6,17.8,-2.6
"Mar 30, 2023",DEN,NOP,H,L,107.67,41.67,89.83,46.62,9.33,32.0,28.9,15.0,21.33,69.88,12.33,33.5,45.83,25.0,15.17,9.33,6.33,17.5,-3.33
"Mar 27, 2023",DEN,PHI,H,W,104.86,40.29,88.43,45.67,8.57,31.43,26.81,15.71,22.86,68.83,12.14,32.86,45.0,24.43,14.43,8.57,6.14,18.0,-5.57
"Mar 25, 2023",DEN,MIL,H,W,106.25,40.62,88.0,46.29,8.88,31.5,27.76,16.12,22.75,71.03,11.88,32.75,44.62,25.62,14.12,8.5,5.88,17.75,-4.25
"Mar 22, 2023",DEN,WAS,A,W,108.78,41.33,88.11,47.01,9.56,32.0,29.31,16.56,23.33,71.07,11.33,33.67,45.0,25.89,13.89,8.0,5.56,17.78,-1.22
"Mar 19, 2023",DEN,BKN,A,W,109.7,41.4,87.6,47.37,10.1,32.0,31.07,16.8,23.1,73.01,11.3,33.3,44.6,26.1,13.5,7.9,5.2,17.8,0.3
"Mar 18, 2023",DEN,NYK,A,L,109.55,41.45,86.91,47.84,10.27,31.18,32.99,16.36,22.18,74.76,10.82,33.36,44.18,26.55,13.82,7.64,5.0,17.73,0.82
