Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 16, 2021",GSW,MEM,H,48,101,40,92,43.5,6,25,24.0,15,19,78.9,12,27,39,25,13,12,5,21,-12
"May 14, 2021",MEM,SAC,H,48,107,37,84,44.0,11,33,33.3,22,35,62.9,9,40,49,23,13,8,5,20,1
"May 13, 2021",MEM,SAC,H,48,116,45,90,50.0,11,33,33.3,15,18,83.3,12,36,48,30,18,2,9,13,6
"May 11, 2021",MEM,DAL,H,48,133,51,89,57.3,16,33,48.5,15,16,93.8,10,34,44,32,11,11,6,16,29
"May 10, 2021",MEM,NOP,H,48,115,45,91,49.5,9,30,30.0,16,27,59.3,10,39,49,33,12,8,19,17,5
"May 08, 2021",TOR,MEM,A,48,109,38,85,44.7,14,43,32.6,19,26,73.1,14,42,56,24,17,7,8,21,10
"May 06, 2021",DET,MEM,H,48,97,38,89,42.7,10,37,27.0,11,17,64.7,12,30,42,25,15,7,5,14,-14
"May 05, 2021",MIN,MEM,A,48,139,52,97,53.6,14,29,48.3,21,28,75.0,12,34,46,30,14,6,4,19,4
"May 03, 2021",MEM,NYK,A,48,104,34,86,39.5,16,41,39.0,20,24,83.3,13,33,46,26,12,7,4,14,-14
"May 01, 2021",ORL,MEM,H,48,111,44,96,45.8,10,29,34.5,13,21,61.9,17,38,55,21,17,6,10,20,-1
"Apr 30, 2021",MEM,ORL,H,48,92,34,99,34.3,11,39,28.2,13,16,81.3,15,42,57,25,9,10,8,15,17
"Apr 28, 2021",MEM,POR,A,48,109,37,88,42.0,9,32,28.1,26,30,86.7,8,36,44,26,11,7,6,21,-21
"Apr 26, 2021",DEN,MEM,H,48,96,34,81,42.0,4,32,12.5,24,31,77.4,6,39,45,20,16,8,6,22,-24
"Apr 25, 2021",POR,MEM,A,48,120,42,91,46.2,12,23,52.2,24,28,85.7,8,46,54,22,15,9,7,22,7
"Apr 23, 2021",POR,MEM,A,48,130,52,98,53.1,9,30,30.0,17,22,77.3,8,31,39,33,9,7,5,21,2
"Apr 21, 2021",LAC,MEM,H,48,105,38,84,45.2,13,30,43.3,16,23,69.6,11,31,42,19,13,6,8,29,-12
"Apr 19, 2021",DEN,MEM,H,58,137,51,107,47.7,17,40,42.5,18,24,75.0,10,37,47,33,15,15,3,24,-2
"Apr 17, 2021",MIL,MEM,A,48,128,51,93,54.8,15,40,37.5,11,12,91.7,7,36,43,31,11,10,3,18,13
"Apr 16, 2021",CHI,MEM,A,48,126,45,86,52.3,17,40,42.5,19,24,79.2,6,36,42,33,6,9,4,17,11
"Apr 14, 2021",MEM,DAL,A,48,113,42,90,46.7,13,34,38.2,16,21,76.2,11,34,45,27,7,7,3,18,-1
"Apr 12, 2021",MEM,CHI,H,48,101,40,85,47.1,9,28,32.1,12,14,85.7,10,41,51,27,20,7,7,20,11
"Apr 11, 2021",MEM,IND,A,48,125,53,115,46.1,6,20,30.0,13,19,68.4,24,26,50,27,6,11,6,12,-7
"Apr 09, 2021",NYK,MEM,H,53,129,47,94,50.0,14,30,46.7,21,34,61.8,10,33,43,33,14,7,6,27,-4
"Apr 07, 2021",ATL,MEM,A,48,131,48,89,53.9,17,40,42.5,18,21,85.7,11,43,54,30,14,5,5,17,18
"Apr 06, 2021",MIA,MEM,A,48,124,46,84,54.8,17,41,41.5,15,20,75.0,9,33,42,30,14,11,2,13,12
"Apr 04, 2021",PHI,MEM,A,48,116,44,89,49.4,16,38,42.1,12,15,80.0,10,39,49,30,12,6,10,23,16
"Apr 02, 2021",MEM,MIN,H,48,120,42,95,44.2,19,39,48.7,17,25,68.0,14,39,53,26,12,8,4,20,12
"Mar 31, 2021",MEM,UTA,A,48,107,42,90,46.7,5,18,27.8,18,23,78.3,11,35,46,23,11,10,4,20,-4
"Mar 29, 2021",HOU,MEM,A,48,120,46,85,54.1,11,31,35.5,17,24,70.8,7,40,47,31,16,8,4,18,10
"Mar 27, 2021",UTA,MEM,H,48,110,39,97,40.2,9,33,27.3,23,30,76.7,16,31,47,24,15,16,2,14,-16
"Mar 26, 2021",UTA,MEM,H,48,114,44,97,45.4,12,30,40.0,14,18,77.8,12,36,48,27,7,3,2,14,-3
"Mar 24, 2021",OKC,MEM,A,48,116,47,99,47.5,11,30,36.7,11,13,84.6,14,42,56,19,18,12,10,10,9
"Mar 22, 2021",MEM,BOS,H,53,132,55,110,50.0,12,35,34.3,10,15,66.7,17,37,54,38,10,8,6,20,6
"Mar 20, 2021",MEM,GSW,H,48,111,37,95,38.9,10,32,31.3,27,31,87.1,13,47,60,25,12,8,5,22,8
"Mar 19, 2021",MEM,GSW,A,48,103,39,84,46.4,8,26,30.8,17,21,81.0,9,37,46,24,21,10,6,17,-13
"Mar 17, 2021",MEM,MIA,H,48,89,30,85,35.3,10,42,23.8,19,25,76.0,8,42,50,22,10,5,4,17,4
"Mar 15, 2021",PHX,MEM,H,48,99,38,87,43.7,5,23,21.7,18,26,69.2,10,29,39,15,11,11,0,17,-23
"Mar 14, 2021",OKC,MEM,H,48,122,47,92,51.1,7,22,31.8,21,29,72.4,11,21,32,27,7,13,3,21,-6
"Mar 12, 2021",MEM,DEN,A,48,102,40,87,46.0,14,28,50.0,8,8,100,8,37,45,27,17,6,5,15,-1
"Mar 10, 2021",MEM,WAS,H,48,127,50,99,50.5,8,23,34.8,19,29,65.5,14,46,60,31,16,4,6,26,15
"Mar 04, 2021",MEM,MIL,A,48,111,40,101,39.6,8,34,23.5,23,24,95.8,17,39,56,21,12,13,8,20,-1
"Mar 02, 2021",WAS,MEM,A,48,125,47,95,49.5,13,29,44.8,18,23,78.3,9,35,44,26,13,15,1,21,14
"Feb 28, 2021",HOU,MEM,A,48,133,50,94,53.2,10,30,33.3,23,28,82.1,11,45,56,27,18,16,3,31,49
"Feb 26, 2021",MEM,LAC,A,48,99,39,97,40.2,9,28,32.1,12,16,75.0,8,29,37,24,9,10,4,14,-20
"Feb 25, 2021",MEM,LAC,H,48,122,50,92,54.3,11,19,57.9,11,16,68.8,7,41,48,27,7,7,1,17,28
"Feb 22, 2021",DAL,MEM,H,48,92,37,94,39.4,6,31,19.4,12,19,63.2,13,38,51,17,14,7,1,23,-10
"Feb 20, 2021",MEM,PHX,A,48,97,36,93,38.7,5,33,15.2,20,23,87.0,17,32,49,19,12,5,4,12,-31
"Feb 19, 2021",MEM,DET,H,48,109,42,90,46.7,5,20,25.0,20,23,87.0,13,36,49,20,13,12,4,13,14
"Feb 17, 2021",MEM,OKC,H,48,122,42,83,50.6,12,26,46.2,26,33,78.8,7,37,44,31,13,14,4,18,9
"Feb 16, 2021",MEM,NOP,A,48,113,42,88,47.7,13,31,41.9,16,18,88.9,9,23,32,23,19,10,0,18,-31
"Feb 14, 2021",SAC,MEM,A,48,124,50,94,53.2,9,21,42.9,15,19,78.9,9,34,43,31,11,10,2,20,14
"Feb 12, 2021",LAL,MEM,H,48,105,39,80,48.8,12,29,41.4,15,19,78.9,6,27,33,31,17,9,2,25,-10
"Feb 10, 2021",MEM,CHA,H,48,130,47,94,50.0,23,49,46.9,13,18,72.2,19,27,46,34,17,10,2,18,16
"Feb 08, 2021",MEM,TOR,A,48,113,37,87,42.5,13,39,33.3,26,29,89.7,19,23,42,27,15,7,4,18,-15
"Feb 06, 2021",NOP,MEM,H,48,109,40,90,44.4,13,39,33.3,16,19,84.2,11,34,45,27,10,5,5,17,-9
"Feb 04, 2021",MEM,HOU,A,48,103,37,87,42.5,12,35,34.3,17,24,70.8,11,32,43,28,13,10,6,15,-12
"Feb 02, 2021",IND,MEM,H,48,116,42,93,45.2,9,25,36.0,23,24,95.8,10,26,36,27,16,11,7,22,-18
"Feb 01, 2021",SAS,MEM,A,48,133,52,93,55.9,15,30,50.0,14,18,77.8,10,43,53,37,11,11,11,16,31
"Jan 30, 2021",SAS,MEM,A,48,129,51,91,56.0,17,35,48.6,10,15,66.7,10,35,45,34,15,7,7,23,17
"Jan 18, 2021",MEM,PHX,H,48,108,41,83,49.4,11,26,42.3,15,20,75.0,9,31,40,31,15,13,3,15,4
"Jan 16, 2021",MEM,PHI,H,48,106,43,99,43.4,8,29,27.6,12,18,66.7,11,32,43,27,11,15,3,25,2
"Jan 13, 2021",MIN,MEM,A,48,118,50,106,47.2,8,25,32.0,10,13,76.9,15,32,47,33,7,11,5,24,11
"Jan 11, 2021",CLE,MEM,A,48,101,40,78,51.3,5,20,25.0,16,21,76.2,7,33,40,32,15,10,6,17,10
"Jan 08, 2021",MEM,BKN,H,48,115,45,98,45.9,13,32,40.6,12,14,85.7,12,34,46,29,14,14,6,18,5
"Jan 07, 2021",MEM,CLE,A,48,90,36,83,43.4,11,31,35.5,7,8,87.5,11,37,48,27,18,13,6,17,-4
"Jan 05, 2021",MEM,LAL,A,48,92,36,87,41.4,10,26,38.5,10,13,76.9,5,33,38,24,13,14,4,14,-2
"Jan 03, 2021",MEM,LAL,A,48,94,39,95,41.1,9,33,27.3,7,8,87.5,14,36,50,23,13,6,3,18,-14
"Jan 01, 2021",CHA,MEM,A,48,108,43,90,47.8,14,39,35.9,8,10,80.0,10,38,48,34,17,10,6,18,15
"Dec 30, 2020",BOS,MEM,H,48,107,40,93,43.0,9,33,27.3,18,25,72.0,14,32,46,26,22,8,3,13,-19
"Dec 28, 2020",BKN,MEM,A,53,116,42,98,42.9,10,29,34.5,22,29,75.9,16,40,56,20,19,10,4,17,5
"Dec 26, 2020",MEM,ATL,A,48,112,37,93,39.8,13,43,30.2,25,29,86.2,9,37,46,20,10,5,6,27,-10
"Dec 23, 2020",MEM,SAS,A,48,119,49,95,51.6,10,27,37.0,11,18,61.1,5,37,42,27,11,6,8,20,-12
