Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 16, 2021",DET,MIA,A,48,107,40,86,46.5,11,35,31.4,16,22,72.7,7,26,33,26,16,4,4,21,-13
"May 14, 2021",DET,DEN,A,48,91,34,83,41.0,6,37,16.2,17,23,73.9,9,32,41,21,10,6,8,13,-13
"May 11, 2021",DET,MIN,A,48,100,35,75,46.7,10,23,43.5,20,26,76.9,6,40,46,21,28,8,5,23,-19
"May 09, 2021",DET,CHI,A,48,96,36,79,45.6,11,27,40.7,13,22,59.1,5,32,37,22,14,4,4,14,-12
"May 08, 2021",PHI,DET,H,48,104,41,84,48.8,11,34,32.4,11,16,68.8,10,34,44,22,18,5,7,25,-14
"May 06, 2021",DET,MEM,H,48,111,44,83,53.0,11,28,39.3,12,14,85.7,5,34,39,24,12,9,6,18,14
"May 04, 2021",DET,CHA,A,48,99,39,85,45.9,9,32,28.1,12,20,60.0,10,36,46,21,13,3,3,21,-3
"May 03, 2021",DET,ORL,A,48,112,44,93,47.3,11,35,31.4,13,18,72.2,12,30,42,24,11,8,4,19,-7
"May 01, 2021",CHA,DET,H,48,94,35,91,38.5,13,37,35.1,11,17,64.7,12,31,43,27,13,6,7,16,-13
"Apr 29, 2021",DET,DAL,A,48,105,36,71,50.7,10,29,34.5,23,34,67.6,3,36,39,26,18,7,5,23,-10
"Apr 26, 2021",DET,ATL,H,48,100,40,84,47.6,9,26,34.6,11,15,73.3,8,39,47,22,14,9,8,16,14
"Apr 24, 2021",IND,DET,H,48,109,39,96,40.6,10,34,29.4,21,26,80.8,15,47,62,26,18,3,7,25,-6
"Apr 22, 2021",SAS,DET,H,48,91,35,77,45.5,8,22,36.4,13,22,59.1,9,34,43,15,18,2,5,22,-15
"Apr 21, 2021",DAL,DET,H,48,117,40,79,50.6,13,32,40.6,24,31,77.4,7,35,42,30,14,2,2,24,-10
"Apr 19, 2021",DET,CLE,H,48,109,42,86,48.8,10,27,37.0,15,21,71.4,10,34,44,25,17,8,5,22,4
"Apr 17, 2021",WAS,DET,H,48,100,37,84,44.0,9,27,33.3,17,23,73.9,9,36,45,19,18,7,6,20,-21
"Apr 16, 2021",DET,OKC,H,48,110,38,90,42.2,10,35,28.6,24,34,70.6,15,39,54,22,18,13,7,24,6
"Apr 14, 2021",DET,LAC,A,48,98,37,85,43.5,7,24,29.2,17,22,77.3,11,35,46,17,16,5,4,21,-2
"Apr 11, 2021",LAC,DET,H,48,124,46,87,52.9,15,32,46.9,17,19,89.5,12,19,31,33,13,12,4,24,-7
"Apr 10, 2021",POR,DET,H,48,103,37,83,44.6,9,26,34.6,20,28,71.4,9,29,38,25,12,9,6,23,-15
"Apr 08, 2021",SAC,DET,A,48,113,44,84,52.4,8,23,34.8,17,20,85.0,7,36,43,24,16,7,4,24,12
"Apr 06, 2021",DEN,DET,H,48,119,44,81,54.3,15,35,42.9,16,20,80.0,7,23,30,27,13,4,2,12,-15
"Apr 05, 2021",OKC,DET,A,48,132,49,95,51.6,13,28,46.4,21,24,87.5,13,37,50,32,14,10,7,20,24
"Apr 03, 2021",DET,NYK,A,48,81,29,82,35.4,9,28,32.1,14,20,70.0,12,31,43,20,15,4,4,20,-44
"Apr 01, 2021",DET,WAS,H,48,120,45,94,47.9,12,29,41.4,18,22,81.8,10,38,48,31,13,8,5,18,29
"Mar 31, 2021",DET,POR,A,48,101,40,86,46.5,9,27,33.3,12,17,70.6,5,31,36,29,17,7,7,26,-23
"Mar 29, 2021",DET,TOR,H,48,118,38,75,50.7,15,30,50.0,27,34,79.4,9,34,43,26,19,6,6,24,14
"Mar 27, 2021",WAS,DET,H,48,92,33,85,38.8,10,29,34.5,16,19,84.2,7,36,43,19,19,9,5,18,-14
"Mar 26, 2021",DET,BKN,A,48,111,33,73,45.2,11,31,35.5,34,47,72.3,7,29,36,19,11,6,4,30,-2
"Mar 24, 2021",IND,DET,H,48,111,44,83,53.0,11,28,39.3,12,19,63.2,5,36,41,29,15,8,9,18,-5
"Mar 21, 2021",DET,CHI,A,48,86,32,82,39.0,4,25,16.0,18,25,72.0,8,29,37,20,15,11,5,16,-14
