MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 05, 2021 - MIL @ CLE",W,48,123,50,97,51.5,7,22,31.8,16,22,72.7,13,41,54,28,13,6,7,18,18
"Feb 03, 2021 - MIL vs. IND",W,48,130,48,102,47.1,21,48,43.8,13,14,92.9,11,42,53,33,13,13,7,11,20
"Feb 01, 2021 - MIL vs. POR",W,48,134,53,96,55.2,21,42,50.0,7,12,58.3,9,44,53,38,13,10,7,13,28
"Jan 30, 2021 - MIL @ CHA",L,48,114,40,82,48.8,18,45,40.0,16,24,66.7,8,38,46,22,16,6,6,17,-12
"Jan 29, 2021 - MIL @ NOP",L,48,126,48,96,50.0,13,35,37.1,17,22,77.3,12,37,49,29,12,5,5,19,-5
"Jan 27, 2021 - MIL @ TOR",W,48,115,40,93,43.0,16,44,36.4,19,26,73.1,14,45,59,30,15,9,3,14,7
"Jan 24, 2021 - MIL vs. ATL",W,48,129,50,91,54.9,10,31,32.3,19,27,70.4,16,36,52,32,17,4,2,16,14
"Jan 21, 2021 - MIL vs. LAL",L,48,106,44,87,50.6,9,28,32.1,9,12,75.0,5,41,46,27,15,5,5,18,-7
"Jan 18, 2021 - MIL @ BKN",L,48,123,46,105,43.8,11,38,28.9,20,24,83.3,11,30,41,21,6,9,2,15,-2
"Jan 15, 2021 - MIL vs. DAL",W,48,112,43,96,44.8,14,37,37.8,12,25,48.0,16,41,57,22,11,5,3,14,3
"Jan 13, 2021 - MIL @ DET",W,48,110,41,85,48.2,19,43,44.2,9,14,64.3,10,38,48,31,14,10,9,20,9
"Jan 11, 2021 - MIL @ ORL",W,48,121,46,91,50.5,13,35,37.1,16,20,80.0,11,32,43,25,15,15,7,17,22
"Jan 09, 2021 - MIL vs. CLE",W,48,100,37,84,44.0,12,36,33.3,14,18,77.8,11,34,45,25,16,11,4,14,10
"Jan 08, 2021 - MIL vs. UTA",L,48,118,44,98,44.9,13,42,31.0,17,21,81.0,9,36,45,18,12,5,5,19,-13
"Jan 06, 2021 - MIL vs. DET",W,48,130,49,90,54.4,19,43,44.2,13,21,61.9,9,38,47,35,14,5,4,22,15
"Jan 04, 2021 - MIL vs. DET",W,48,125,49,85,57.6,14,34,41.2,13,16,81.3,7,42,49,32,19,6,4,18,10
"Jan 01, 2021 - MIL vs. CHI",W,48,126,42,85,49.4,22,45,48.9,20,30,66.7,5,39,44,27,17,16,6,19,30
"Dec 30, 2020 - MIL @ MIA",L,48,108,40,102,39.2,16,41,39.0,12,13,92.3,16,31,47,26,13,14,6,25,-11
"Dec 29, 2020 - MIL @ MIA",W,48,144,51,92,55.4,29,51,56.9,13,15,86.7,10,35,45,32,17,14,2,22,47
"Dec 27, 2020 - MIL @ NYK",L,48,110,41,95,43.2,7,38,18.4,21,29,72.4,17,27,44,24,11,7,5,21,-20
"Dec 25, 2020 - MIL vs. GSW",W,48,138,50,90,55.6,20,36,55.6,18,26,69.2,11,49,60,25,18,6,4,17,39
"Dec 23, 2020 - MIL @ BOS",L,48,121,46,90,51.1,14,35,40.0,15,18,83.3,11,41,52,19,16,4,6,20,-1
