Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 14, 2021",DEN,LAL,H,48,105,40,87,46.0,6,28,21.4,19,29,65.5,8,38,46,27,10,4,4,26,-17
"Feb 12, 2021",LAL,MEM,H,48,115,43,85,50.6,6,30,20.0,23,33,69.7,13,34,47,26,18,9,4,16,10
"Feb 10, 2021",LAL,OKC,H,53,114,42,89,47.2,10,35,28.6,20,24,83.3,6,37,43,22,17,6,6,15,1
"Feb 08, 2021",LAL,OKC,H,53,119,44,95,46.3,9,38,23.7,22,29,75.9,10,49,59,28,15,7,12,19,7
"Feb 06, 2021",LAL,DET,H,58,135,51,91,56.0,9,19,47.4,24,28,85.7,9,32,41,32,24,12,5,24,6
"Feb 04, 2021",LAL,DEN,H,48,114,46,81,56.8,8,24,33.3,14,22,63.6,8,32,40,29,16,10,7,19,21
"Feb 01, 2021",ATL,LAL,A,48,107,40,77,51.9,7,23,30.4,20,24,83.3,4,27,31,24,13,10,7,20,8
"Jan 30, 2021",BOS,LAL,A,48,96,37,84,44.0,9,31,29.0,13,19,68.4,13,32,45,20,14,8,4,15,1
"Jan 28, 2021",DET,LAL,H,48,92,36,88,40.9,12,28,42.9,8,12,66.7,12,32,44,25,11,2,3,16,-15
"Jan 27, 2021",PHI,LAL,H,48,106,41,86,47.7,8,24,33.3,16,25,64.0,6,31,37,20,12,5,2,20,-1
"Jan 25, 2021",CLE,LAL,A,48,115,42,87,48.3,10,32,31.3,21,28,75.0,15,25,40,21,14,7,7,23,7
"Jan 23, 2021",CHI,LAL,A,48,101,36,79,45.6,4,19,21.1,25,31,80.6,5,37,42,20,19,7,4,18,11
"Jan 21, 2021",MIL,LAL,A,48,113,41,88,46.6,19,37,51.4,12,15,80.0,6,32,38,25,10,8,8,14,7
"Jan 18, 2021",LAL,GSW,A,48,113,40,83,48.2,9,29,31.0,24,33,72.7,12,38,50,23,19,6,5,22,-2
"Jan 15, 2021",LAL,NOP,H,48,112,39,93,41.9,15,37,40.5,19,26,73.1,13,31,44,31,8,11,6,16,17
"Jan 13, 2021",OKC,LAL,A,48,128,47,95,49.5,17,37,45.9,17,22,77.3,12,38,50,26,10,6,6,16,29
"Jan 12, 2021",HOU,LAL,A,48,117,42,84,50.0,14,32,43.8,19,27,70.4,11,44,55,26,21,10,12,18,17
"Jan 10, 2021",HOU,LAL,A,48,120,46,91,50.5,10,29,34.5,18,24,75.0,10,39,49,28,17,13,8,23,18
"Jan 08, 2021",LAL,CHI,H,48,117,41,81,50.6,12,29,41.4,23,27,85.2,10,32,42,21,15,3,8,15,2
"Jan 07, 2021",LAL,SAS,A,48,109,43,86,50.0,10,30,33.3,13,21,61.9,9,39,48,21,13,2,4,20,-9
"Jan 05, 2021",MEM,LAL,A,48,94,38,87,43.7,9,31,29.0,9,11,81.8,9,43,52,24,17,7,8,14,2
"Jan 03, 2021",MEM,LAL,A,48,108,41,89,46.1,12,35,34.3,14,19,73.7,12,37,49,24,10,9,5,15,14
"Jan 01, 2021",SAS,LAL,A,48,109,41,101,40.6,14,33,42.4,13,16,81.3,16,42,58,27,13,8,7,20,6
"Dec 30, 2020",SAS,LAL,A,48,121,46,82,56.1,14,26,53.8,15,20,75.0,7,40,47,25,17,4,3,24,14
"Dec 28, 2020",LAL,POR,A,48,107,41,87,47.1,10,27,37.0,15,18,83.3,6,35,41,20,15,6,5,14,-8
"Dec 27, 2020",LAL,MIN,H,48,127,50,90,55.6,13,35,37.1,14,18,77.8,5,41,46,32,17,6,14,19,36
"Dec 25, 2020",LAL,DAL,H,48,138,51,91,56.0,19,39,48.7,17,24,70.8,17,36,53,33,17,9,4,23,23
"Dec 22, 2020",LAL,LAC,A,48,109,38,81,46.9,9,29,31.0,24,31,77.4,8,37,45,22,19,4,2,20,-7
