Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Jan 19, 2021",UTA,NOP,H,48,118,43,85,50.6,21,47,44.7,11,17,64.7,11,43,54,28,16,4,7,17,16
"Jan 17, 2021",DEN,UTA,A,48,109,39,76,51.3,15,37,40.5,16,28,57.1,7,29,36,24,13,7,6,21,4
"Jan 15, 2021",UTA,ATL,H,48,116,43,92,46.7,20,44,45.5,10,14,71.4,12,41,53,27,19,7,6,18,24
"Jan 12, 2021",CLE,UTA,A,48,117,42,84,50.0,24,45,53.3,9,12,75.0,10,38,48,26,18,8,8,16,30
"Jan 10, 2021",DET,UTA,A,48,96,35,82,42.7,11,35,31.4,15,22,68.2,16,47,63,17,16,3,5,17,10
"Jan 08, 2021",MIL,UTA,A,48,131,49,97,50.5,25,53,47.2,8,13,61.5,10,40,50,31,10,6,8,18,13
"Jan 06, 2021",NYK,UTA,H,48,100,40,91,44.0,14,44,31.8,6,11,54.5,10,32,42,20,15,5,9,15,-12
"Jan 05, 2021",BKN,UTA,H,48,96,33,86,38.4,11,34,32.4,19,27,70.4,9,32,41,17,15,6,3,18,-34
"Jan 03, 2021",SAS,UTA,A,48,130,49,89,55.1,21,41,51.2,11,19,57.9,9,48,57,29,20,4,11,18,21
"Jan 01, 2021",UTA,LAC,H,48,106,41,89,46.1,15,42,35.7,9,14,64.3,13,33,46,28,14,3,3,20,6
"Dec 31, 2020",UTA,PHX,A,48,95,35,84,41.7,12,34,35.3,13,19,68.4,10,36,46,16,14,8,3,15,-11
"Dec 28, 2020",OKC,UTA,A,48,110,43,86,50.0,13,36,36.1,11,14,78.6,8,35,43,24,17,9,6,19,1
"Dec 26, 2020",UTA,MIN,A,48,111,36,94,38.3,10,34,29.4,29,37,78.4,19,38,57,15,19,5,4,20,-5
"Dec 23, 2020",POR,UTA,A,48,120,43,94,45.7,19,50,38.0,15,19,78.9,12,47,59,24,11,3,3,16,20
