Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 16, 2021",WAS,CHA,H,48,110,37,94,39.4,14,45,31.1,22,24,91.7,10,32,42,25,13,8,5,15,-5
"May 15, 2021",NYK,CHA,H,53,109,39,102,38.2,13,49,26.5,18,24,75.0,15,36,51,28,8,5,2,18,-9
"May 13, 2021",CHA,LAC,A,48,90,33,84,39.3,9,33,27.3,15,19,78.9,8,27,35,24,12,9,1,15,-23
"May 11, 2021",CHA,DEN,A,48,112,42,91,46.2,11,39,28.2,17,20,85.0,15,34,49,30,17,9,5,17,-5
"May 09, 2021",CHA,NOP,A,48,110,42,95,44.2,13,37,35.1,13,18,72.2,11,35,46,22,19,6,8,19,-2
"May 07, 2021",CHA,ORL,H,48,122,44,89,49.4,9,33,27.3,25,33,75.8,11,40,51,28,11,5,4,23,10
"May 06, 2021",CHA,CHI,A,48,99,38,90,42.2,16,35,45.7,7,18,38.9,13,32,45,29,15,11,3,16,-21
"May 04, 2021",DET,CHA,A,48,102,38,93,40.9,8,31,25.8,18,24,75.0,16,35,51,23,8,8,5,23,3
"May 02, 2021",CHA,MIA,A,48,111,40,81,49.4,14,33,42.4,17,22,77.3,8,31,39,30,15,9,1,20,-10
"May 01, 2021",CHA,DET,H,48,107,42,87,48.3,14,37,37.8,9,20,45.0,14,40,54,24,14,8,15,16,13
"Apr 28, 2021",BOS,CHA,H,48,111,37,87,42.5,13,35,37.1,24,32,75.0,11,22,33,29,11,7,5,18,-9
"Apr 27, 2021",CHA,MIL,A,48,104,38,82,46.3,12,35,34.3,16,23,69.6,7,31,38,26,18,6,7,17,-10
"Apr 25, 2021",CHA,BOS,H,48,125,47,93,50.5,21,43,48.8,10,11,90.9,10,36,46,39,11,7,8,21,21
"Apr 23, 2021",CHA,CLE,H,48,108,40,94,42.6,14,40,35.0,14,18,77.8,15,23,38,26,5,7,1,16,6
"Apr 22, 2021",CHI,CHA,H,48,91,35,82,42.7,8,31,25.8,13,17,76.5,7,31,38,30,14,5,3,18,-17
"Apr 20, 2021",NYK,CHA,H,48,97,39,86,45.3,16,39,41.0,3,8,37.5,11,28,39,26,13,6,3,10,-12
"Apr 18, 2021",CHA,POR,H,48,109,39,83,47.0,18,43,41.9,13,17,76.5,7,39,46,26,14,6,8,25,8
"Apr 16, 2021",BKN,CHA,H,48,115,44,83,53.0,12,34,35.3,15,20,75.0,8,29,37,26,19,12,3,18,-15
"Apr 14, 2021",CHA,CLE,A,48,90,34,84,40.5,16,44,36.4,6,12,50.0,10,28,38,23,13,8,5,18,-13
"Apr 13, 2021",CHA,LAL,A,48,93,36,83,43.4,9,35,25.7,12,18,66.7,12,33,45,22,18,5,3,18,-8
"Apr 11, 2021",CHA,ATL,A,48,101,37,80,46.3,15,43,34.9,12,14,85.7,6,32,38,28,12,5,5,14,-4
"Apr 09, 2021",MIL,CHA,A,48,127,44,91,48.4,19,50,38.0,20,22,90.9,13,36,49,35,20,4,10,19,8
"Apr 07, 2021",OKC,CHA,A,48,113,43,97,44.3,15,44,34.1,12,13,92.3,11,31,42,27,12,12,5,16,11
"Apr 04, 2021",BOS,CHA,H,48,86,32,80,40.0,10,31,32.3,12,20,60.0,9,33,42,23,17,3,5,15,-30
"Apr 02, 2021",IND,CHA,A,48,114,43,95,45.3,8,31,25.8,20,29,69.0,11,33,44,27,10,16,3,16,17
"Apr 01, 2021",BKN,CHA,H,48,89,30,86,34.9,13,38,34.2,16,19,84.2,11,32,43,22,12,11,5,9,-22
"Mar 30, 2021",WAS,CHA,A,48,114,42,90,46.7,14,34,41.2,16,19,84.2,9,41,50,24,14,6,6,17,10
"Mar 28, 2021",CHA,PHX,A,53,97,34,85,40.0,13,43,30.2,16,23,69.6,16,36,52,16,21,8,3,23,-4
"Mar 26, 2021",CHA,MIA,H,48,110,39,79,49.4,18,43,41.9,14,19,73.7,6,36,42,30,16,6,7,16,5
"Mar 24, 2021",HOU,CHA,A,48,122,41,80,51.3,18,38,47.4,22,29,75.9,10,40,50,27,14,4,3,20,25
"Mar 22, 2021",SAS,CHA,A,48,100,34,81,42.0,12,32,37.5,20,23,87.0,7,33,40,27,15,5,7,14,3
"Mar 20, 2021",LAC,CHA,H,48,98,31,80,38.8,15,41,36.6,21,28,75.0,13,26,39,25,14,5,4,20,-27
"Mar 18, 2021",LAL,CHA,H,48,105,41,83,49.4,11,29,37.9,12,20,60.0,8,36,44,26,19,7,8,19,-11
"Mar 17, 2021",DEN,CHA,H,48,104,36,80,45.0,12,38,31.6,20,28,71.4,7,26,33,25,17,11,1,16,-25
"Mar 15, 2021",CHA,SAC,H,48,122,45,94,47.9,12,30,40.0,20,25,80.0,10,36,46,30,9,7,3,15,6
"Mar 13, 2021",CHA,TOR,H,48,114,39,81,48.1,21,49,42.9,15,19,78.9,8,43,51,30,27,10,6,22,10
"Mar 11, 2021",CHA,DET,H,48,105,36,90,40.0,10,30,33.3,23,24,95.8,12,33,45,26,9,9,3,14,3
"Mar 03, 2021",MIN,CHA,A,48,135,51,98,52.0,17,39,43.6,16,21,76.2,13,41,54,33,17,14,7,18,33
"Mar 01, 2021",POR,CHA,H,48,111,43,88,48.9,15,34,44.1,10,17,58.8,11,26,37,25,16,12,5,16,-12
"Feb 28, 2021",SAC,CHA,A,48,127,45,83,54.2,11,30,36.7,26,27,96.3,7,30,37,30,16,3,6,20,1
"Feb 26, 2021",GSW,CHA,H,48,121,41,89,46.1,17,41,41.5,22,32,68.8,13,25,38,27,21,11,1,23,-9
"Feb 24, 2021",PHX,CHA,A,48,124,43,88,48.9,13,36,36.1,25,27,92.6,9,37,46,24,14,8,5,21,3
"Feb 22, 2021",UTA,CHA,H,48,110,41,89,46.1,11,36,30.6,17,21,81.0,8,27,35,18,16,13,2,17,-22
"Feb 20, 2021",CHA,GSW,H,48,102,37,75,49.3,20,40,50.0,8,9,88.9,4,40,44,23,25,7,2,22,2
"Feb 14, 2021",CHA,SAS,A,48,110,45,95,47.4,12,34,35.3,8,11,72.7,12,37,49,23,17,6,6,20,-12
"Feb 12, 2021",CHA,MIN,H,48,120,44,90,48.9,13,36,36.1,19,19,100,12,43,55,20,20,4,3,17,6
"Feb 10, 2021",MEM,CHA,H,48,114,45,82,54.9,14,29,48.3,10,12,83.3,8,27,35,23,19,11,4,14,-16
"Feb 08, 2021",CHA,HOU,H,48,119,44,90,48.9,19,41,46.3,12,13,92.3,11,40,51,28,15,5,6,15,25
"Feb 07, 2021",CHA,WAS,H,48,119,42,99,42.4,15,36,41.7,20,26,76.9,18,41,59,21,11,6,6,25,22
"Feb 05, 2021",CHA,UTA,A,48,121,48,104,46.2,11,35,31.4,14,17,82.4,14,26,40,26,7,9,2,17,-17
"Feb 03, 2021",CHA,PHI,A,48,111,39,87,44.8,14,37,37.8,19,23,82.6,10,27,37,28,19,5,4,22,-7
"Feb 01, 2021",MIA,CHA,A,53,129,43,95,45.3,21,41,51.2,22,26,84.6,13,31,44,31,12,6,4,22,8
"Jan 30, 2021",CHA,MIL,H,48,126,44,92,47.8,21,44,47.7,17,20,85.0,7,34,41,32,9,8,5,20,12
"Jan 29, 2021",CHA,IND,H,48,108,43,85,50.6,16,37,43.2,6,9,66.7,9,33,42,35,17,7,5,13,3
"Jan 27, 2021",CHA,IND,A,48,106,37,90,41.1,13,38,34.2,19,21,90.5,11,28,39,28,11,3,3,14,-10
"Jan 25, 2021",ORL,CHA,H,48,108,39,89,43.8,11,38,28.9,19,27,70.4,11,30,41,22,14,5,6,20,-9
"Jan 24, 2021",ORL,CHA,A,48,107,42,88,47.7,14,36,38.9,9,16,56.3,9,34,43,28,12,10,5,17,3
"Jan 22, 2021",CHA,CHI,A,48,110,42,85,49.4,7,32,21.9,19,25,76.0,12,34,46,22,21,8,1,12,-13
"Jan 16, 2021",TOR,CHA,H,48,113,38,87,43.7,15,36,41.7,22,29,75.9,12,36,48,26,15,6,5,20,-3
"Jan 14, 2021",TOR,CHA,H,48,108,42,87,48.3,15,35,42.9,9,12,75.0,14,30,44,32,20,11,5,15,-3
"Jan 13, 2021",CHA,DAL,A,48,93,38,100,38.0,10,38,26.3,7,14,50.0,15,38,53,26,14,8,7,17,-11
"Jan 11, 2021",CHA,NYK,H,48,109,38,78,48.7,13,32,40.6,20,23,87.0,5,32,37,28,10,8,8,13,21
"Jan 09, 2021",CHA,ATL,H,48,113,40,77,51.9,15,33,45.5,18,24,75.0,6,35,41,27,15,11,7,19,8
