MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 18, 2021 - TOR @ MIL",W,48,110,38,78,48.7,12,35,34.3,22,23,95.7,2,35,37,26,9,6,6,21,14
"Feb 16, 2021 - TOR @ MIL",W,48,124,46,91,50.5,17,43,39.5,15,21,71.4,8,36,44,25,15,8,6,18,11
"Feb 14, 2021 - TOR vs. MIN",L,48,112,38,91,41.8,10,33,30.3,26,31,83.9,10,28,38,24,12,6,3,22,-4
"Feb 11, 2021 - TOR @ BOS",L,48,106,41,83,49.4,9,28,32.1,15,19,78.9,3,29,32,26,13,7,8,26,-14
"Feb 10, 2021 - TOR @ WAS",W,48,137,49,93,52.7,19,32,59.4,20,23,87.0,9,37,46,28,12,5,5,17,22
"Feb 08, 2021 - TOR @ MEM",W,48,128,42,77,54.5,20,37,54.1,24,26,92.3,7,30,37,28,16,11,2,24,15
"Feb 06, 2021 - TOR @ ATL",L,48,121,41,97,42.3,13,38,34.2,26,34,76.5,14,24,38,24,7,9,5,27,-11
"Feb 05, 2021 - TOR @ BKN",W,48,123,49,97,50.5,13,32,40.6,12,14,85.7,12,29,41,22,10,10,6,25,6
"Feb 02, 2021 - TOR @ ORL",W,48,123,40,83,48.2,20,45,44.4,23,25,92.0,6,34,40,32,11,14,4,18,15
"Jan 31, 2021 - TOR vs. ORL",W,48,115,41,90,45.6,12,39,30.8,21,22,95.5,9,39,48,27,11,8,5,22,13
"Jan 29, 2021 - TOR vs. SAC",L,48,124,42,86,48.8,13,32,40.6,27,33,81.8,12,23,35,20,15,14,2,27,-2
"Jan 27, 2021 - TOR vs. MIL",L,48,108,38,94,40.4,22,55,40.0,10,12,83.3,10,36,46,26,12,8,8,20,-7
"Jan 25, 2021 - TOR @ IND",L,48,114,38,93,40.9,14,38,36.8,24,27,88.9,13,26,39,24,12,9,6,25,-15
"Jan 24, 2021 - TOR @ IND",W,48,107,37,90,41.1,15,35,42.9,18,26,69.2,12,33,45,24,17,12,8,18,5
"Jan 22, 2021 - TOR vs. MIA",W,48,101,39,84,46.4,17,40,42.5,6,9,66.7,12,33,45,22,22,11,3,16,20
"Jan 20, 2021 - TOR vs. MIA",L,48,102,35,88,39.8,16,49,32.7,16,18,88.9,12,29,41,27,13,8,3,21,-9
"Jan 18, 2021 - TOR vs. DAL",W,48,116,44,88,50.0,12,33,36.4,16,18,88.9,9,37,46,23,15,9,6,23,23
"Jan 16, 2021 - TOR vs. CHA",W,48,116,36,86,41.9,21,49,42.9,23,26,88.5,7,36,43,28,15,5,8,22,3
"Jan 14, 2021 - TOR vs. CHA",W,48,111,40,88,45.5,20,50,40.0,11,13,84.6,13,27,40,33,18,13,6,16,3
"Jan 11, 2021 - TOR @ POR",L,48,111,40,89,44.9,19,47,40.4,12,12,100,7,36,43,27,15,6,5,22,-1
"Jan 10, 2021 - TOR @ GSW",L,48,105,39,96,40.6,13,38,34.2,14,22,63.6,13,35,48,20,12,8,10,22,-1
"Jan 08, 2021 - TOR @ SAC",W,48,144,53,91,58.2,20,39,51.3,18,22,81.8,12,32,44,30,13,8,5,20,21
"Jan 06, 2021 - TOR @ PHX",L,48,115,39,79,49.4,14,35,40.0,23,32,71.9,10,32,42,18,12,6,5,19,-8
"Jan 04, 2021 - TOR vs. BOS",L,48,114,36,90,40.0,13,37,35.1,29,38,76.3,8,29,37,20,10,13,4,26,-12
"Jan 02, 2021 - TOR @ NOP",L,48,116,38,91,41.8,14,48,29.2,26,27,96.3,10,30,40,21,10,6,4,29,-4
"Dec 31, 2020 - TOR vs. NYK",W,48,100,34,83,41.0,17,52,32.7,15,21,71.4,9,44,53,21,18,7,6,22,17
"Dec 29, 2020 - TOR @ PHI",L,48,93,32,90,35.6,17,45,37.8,12,14,85.7,10,37,47,21,20,12,7,28,-7
"Dec 26, 2020 - TOR @ SAS",L,48,114,44,96,45.8,15,41,36.6,11,15,73.3,10,36,46,32,12,8,9,23,-5
"Dec 23, 2020 - TOR vs. NOP",L,48,99,38,89,42.7,14,46,30.4,9,12,75.0,7,28,35,26,21,10,5,22,-14
