Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 18, 2021",SAC,MIA,A,48,110,43,93,46.2,15,41,36.6,9,16,56.3,13,31,44,29,16,7,3,18,-8
"Feb 15, 2021",SAC,BKN,A,48,125,51,96,53.1,12,33,36.4,11,13,84.6,15,26,41,24,15,6,6,13,-11
"Feb 14, 2021",SAC,MEM,A,48,110,41,82,50.0,8,33,24.2,20,26,76.9,5,28,33,22,16,8,5,19,-14
"Feb 12, 2021",SAC,ORL,A,48,112,43,83,51.8,12,33,36.4,14,19,73.7,8,34,42,33,18,8,1,18,-11
"Feb 09, 2021",SAC,PHI,A,48,111,43,99,43.4,14,42,33.3,11,19,57.9,8,31,39,24,11,6,8,28,-8
"Feb 07, 2021",LAC,SAC,A,48,113,46,94,48.9,10,29,34.5,11,15,73.3,11,41,52,25,12,5,4,18,3
"Feb 06, 2021",SAC,DEN,H,48,119,44,91,48.4,14,35,40.0,17,24,70.8,10,35,45,30,7,5,7,11,5
"Feb 03, 2021",SAC,BOS,H,48,116,42,92,45.7,13,37,35.1,19,23,82.6,12,32,44,23,11,7,2,19,5
"Feb 01, 2021",NOP,SAC,A,48,118,42,88,47.7,14,43,32.6,20,26,76.9,13,39,52,31,20,3,8,18,9
"Jan 30, 2021",MIA,SAC,H,48,104,41,85,48.2,17,45,37.8,5,11,45.5,12,29,41,22,17,12,3,21,-1
"Jan 29, 2021",TOR,SAC,A,48,126,43,78,55.1,16,36,44.4,24,31,77.4,11,27,38,31,22,7,5,25,2
"Jan 27, 2021",ORL,SAC,A,48,121,45,92,48.9,14,33,42.4,17,26,65.4,17,33,50,30,15,8,3,18,14
"Jan 22, 2021",SAC,NYK,H,48,103,38,91,41.8,12,34,35.3,15,21,71.4,12,43,55,21,6,6,14,25,9
"Jan 20, 2021",LAC,SAC,H,48,96,39,86,45.3,13,28,46.4,5,12,41.7,4,35,39,25,18,11,4,15,-19
"Jan 17, 2021",SAC,NOP,A,48,123,47,91,51.6,13,39,33.3,16,18,88.9,8,25,33,23,11,7,7,24,-5
"Jan 15, 2021",SAC,LAC,A,48,100,40,85,47.1,8,26,30.8,12,17,70.6,9,23,32,23,14,4,2,16,-38
"Jan 13, 2021",SAC,POR,A,48,126,44,84,52.4,19,38,50.0,19,26,73.1,8,34,42,35,13,4,2,18,-6
"Jan 11, 2021",SAC,IND,H,48,127,47,84,56.0,15,32,46.9,18,23,78.3,7,37,44,29,19,6,9,17,5
"Jan 09, 2021",SAC,POR,A,48,99,33,81,40.7,8,30,26.7,25,35,71.4,6,41,47,21,15,4,5,20,-26
"Jan 08, 2021",SAC,TOR,A,48,123,46,81,56.8,15,34,44.1,16,28,57.1,3,23,26,36,12,9,8,18,-21
"Jan 06, 2021",SAC,CHI,H,48,128,47,91,51.6,14,37,37.8,20,27,74.1,12,27,39,30,7,8,3,16,4
"Jan 04, 2021",GSW,SAC,H,48,106,34,90,37.8,10,35,28.6,28,39,71.8,11,41,52,20,15,5,6,20,-31
"Jan 02, 2021",HOU,SAC,H,48,94,35,90,38.9,9,28,32.1,15,21,71.4,14,33,47,11,15,5,4,21,-8
"Dec 31, 2020",HOU,SAC,H,48,119,45,96,46.9,11,33,33.3,18,24,75.0,14,31,45,23,15,11,5,21,-3
"Dec 29, 2020",SAC,DEN,H,48,125,46,94,48.9,16,33,48.5,17,22,77.3,12,25,37,33,11,9,2,18,10
"Dec 27, 2020",SAC,PHX,A,48,100,36,76,47.4,10,23,43.5,18,25,72.0,3,36,39,21,15,5,4,23,-16
"Dec 26, 2020",SAC,PHX,H,48,106,39,86,45.3,5,23,21.7,23,33,69.7,15,41,56,20,18,4,9,22,3
"Dec 23, 2020",DEN,SAC,A,53,124,45,102,44.1,10,31,32.3,24,31,77.4,18,36,54,27,15,5,7,29,2
