MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 14, 2021 - DAL vs. POR",L,48,118,40,81,49.4,14,41,34.1,24,25,96.0,10,25,35,19,14,5,6,21,-3
"Feb 12, 2021 - DAL vs. NOP",W,48,143,51,88,58.0,25,45,55.6,16,21,76.2,5,32,37,30,6,4,2,22,13
"Feb 10, 2021 - DAL vs. ATL",W,48,118,43,84,51.2,14,35,40.0,18,20,90.0,4,33,37,25,11,3,3,24,1
"Feb 08, 2021 - DAL vs. MIN",W,48,127,45,87,51.7,12,34,35.3,25,30,83.3,10,38,48,30,14,4,6,22,5
"Feb 06, 2021 - DAL vs. GSW",W,48,134,44,96,45.8,21,47,44.7,25,30,83.3,15,32,47,27,14,5,0,19,2
"Feb 04, 2021 - DAL vs. GSW",L,48,116,38,92,41.3,20,50,40.0,20,23,87.0,10,32,42,26,10,2,3,24,-31
"Feb 03, 2021 - DAL @ ATL",W,48,122,43,93,46.2,13,40,32.5,23,25,92.0,13,32,45,27,10,8,7,19,6
"Feb 01, 2021 - DAL vs. PHX",L,48,108,37,86,43.0,10,32,31.3,24,25,96.0,7,35,42,16,14,9,7,17,-1
"Jan 30, 2021 - DAL vs. PHX",L,48,105,44,83,53.0,9,29,31.0,8,14,57.1,5,32,37,22,16,5,4,26,-6
"Jan 29, 2021 - DAL @ UTA",L,48,101,37,86,43.0,9,33,27.3,18,27,66.7,8,32,40,20,11,6,4,27,-19
"Jan 27, 2021 - DAL @ UTA",L,48,104,42,91,46.2,12,35,34.3,8,9,88.9,4,32,36,22,8,4,7,12,-12
"Jan 25, 2021 - DAL vs. DEN",L,48,113,41,84,48.8,11,32,34.4,20,24,83.3,8,26,34,26,11,11,4,22,-4
"Jan 23, 2021 - DAL vs. HOU",L,48,108,37,83,44.6,5,25,20.0,29,40,72.5,10,26,36,15,10,7,4,23,-25
"Jan 22, 2021 - DAL @ SAS",W,48,122,45,93,48.4,14,39,35.9,18,20,90.0,7,35,42,23,6,3,2,21,5
"Jan 20, 2021 - DAL @ IND",W,48,124,51,97,52.6,8,27,29.6,14,17,82.4,9,40,49,32,8,5,6,17,12
"Jan 18, 2021 - DAL @ TOR",L,48,93,31,82,37.8,9,36,25.0,22,27,81.5,8,30,38,21,17,6,4,16,-23
"Jan 17, 2021 - DAL vs. CHI",L,48,101,41,93,44.1,8,31,25.8,11,19,57.9,12,35,47,18,17,6,2,23,-16
"Jan 15, 2021 - DAL @ MIL",L,48,109,45,97,46.4,13,36,36.1,6,13,46.2,11,40,51,22,9,5,6,23,-3
"Jan 13, 2021 - DAL @ CHA",W,48,104,40,96,41.7,15,46,32.6,9,16,56.3,13,41,54,22,10,8,12,15,11
"Jan 09, 2021 - DAL vs. ORL",W,48,112,39,79,49.4,20,40,50.0,14,18,77.8,6,38,44,25,18,5,8,17,14
"Jan 07, 2021 - DAL @ DEN",W,53,124,42,87,48.3,16,40,40.0,24,31,77.4,7,37,44,27,13,12,7,21,7
"Jan 04, 2021 - DAL @ HOU",W,48,113,39,82,47.6,16,39,41.0,19,20,95.0,10,41,51,24,18,4,3,31,13
"Jan 03, 2021 - DAL @ CHI",L,48,108,39,89,43.8,11,42,26.2,19,27,70.4,11,30,41,23,15,6,4,27,-10
"Jan 01, 2021 - DAL vs. MIA",W,48,93,32,78,41.0,12,37,32.4,17,23,73.9,4,45,49,18,17,9,3,25,10
"Dec 30, 2020 - DAL vs. CHA",L,48,99,34,87,39.1,12,42,28.6,19,33,57.6,13,26,39,24,14,10,6,16,-19
"Dec 27, 2020 - DAL @ LAC",W,48,124,43,87,49.4,14,41,34.1,24,27,88.9,11,43,54,25,8,10,2,14,51
"Dec 25, 2020 - DAL @ LAL",L,48,115,41,83,49.4,13,32,40.6,20,26,76.9,3,24,27,20,9,13,3,22,-23
"Dec 23, 2020 - DAL @ PHX",L,48,102,36,85,42.4,9,37,24.3,21,26,80.8,6,33,39,17,12,6,0,23,-4
