Date,Home,Away,Winner (H/A),MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 16, 2021",BKN,CLE,H,48,123,47,83,56.6,16,30,53.3,13,17,76.5,4,33,37,35,12,9,9,20,14
"May 15, 2021",BKN,CHI,H,48,105,41,87,47.1,14,34,41.2,9,15,60.0,8,44,52,26,10,6,8,16,14
"May 12, 2021",BKN,SAS,H,48,128,48,79,60.8,12,28,42.9,20,27,74.1,3,40,43,33,11,3,9,19,12
"May 11, 2021",CHI,BKN,A,48,115,42,89,47.2,12,33,36.4,19,25,76.0,13,38,51,32,8,4,8,19,8
"May 08, 2021",DEN,BKN,A,48,125,41,66,62.1,16,31,51.6,27,33,81.8,2,33,35,27,17,10,5,24,6
"May 06, 2021",DAL,BKN,H,48,109,41,95,43.2,13,37,35.1,14,15,93.3,10,41,51,18,13,8,4,18,-4
"May 04, 2021",MIL,BKN,H,48,118,41,84,48.8,20,43,46.5,16,26,61.5,6,33,39,21,13,6,6,25,-6
"May 02, 2021",MIL,BKN,H,48,114,41,96,42.7,17,42,40.5,15,17,88.2,14,39,53,18,16,5,1,11,-3
"Apr 30, 2021",BKN,POR,A,48,109,40,95,42.1,13,41,31.7,16,19,84.2,11,31,42,20,8,6,3,18,-19
"Apr 29, 2021",IND,BKN,A,48,130,47,89,52.8,12,35,34.3,24,28,85.7,8,42,50,35,14,3,5,19,17
"Apr 27, 2021",TOR,BKN,A,48,116,40,83,48.2,18,45,40.0,18,18,100,7,34,41,30,11,9,6,20,13
"Apr 25, 2021",BKN,PHX,H,48,128,46,87,52.9,13,28,46.4,23,27,85.2,11,33,44,30,11,6,4,17,9
"Apr 23, 2021",BKN,BOS,H,48,109,37,86,43.0,11,32,34.4,24,28,85.7,6,41,47,26,11,12,7,19,5
"Apr 21, 2021",TOR,BKN,H,48,103,36,91,39.6,13,41,31.7,18,23,78.3,12,38,50,19,13,3,6,17,-11
"Apr 20, 2021",NOP,BKN,A,48,134,49,89,55.1,14,37,37.8,22,28,78.6,10,34,44,30,13,7,2,21,5
"Apr 18, 2021",MIA,BKN,H,48,107,39,82,47.6,17,43,39.5,12,18,66.7,8,30,38,26,11,10,6,17,-2
"Apr 16, 2021",BKN,CHA,H,48,130,47,85,55.3,21,41,51.2,15,16,93.8,7,30,37,35,18,12,5,17,15
"Apr 14, 2021",PHI,BKN,H,48,117,43,83,51.8,4,21,19.0,27,30,90.0,11,32,43,23,16,6,3,21,-6
"Apr 13, 2021",MIN,BKN,A,48,127,46,91,50.5,15,36,41.7,20,24,83.3,11,46,57,31,19,8,4,22,30
"Apr 10, 2021",BKN,LAL,A,48,101,35,80,43.8,5,27,18.5,26,30,86.7,9,33,42,19,19,6,10,20,-25
"Apr 07, 2021",BKN,NOP,H,48,139,51,92,55.4,19,41,46.3,18,22,81.8,10,35,45,37,17,10,8,31,28
"Apr 05, 2021",BKN,NYK,H,48,114,42,92,45.7,10,32,31.3,20,26,76.9,11,34,45,27,10,6,6,14,2
"Apr 04, 2021",CHI,BKN,H,48,107,45,93,48.4,11,28,39.3,6,7,85.7,4,31,35,28,5,3,3,17,-8
"Apr 01, 2021",BKN,CHA,H,48,111,44,91,48.4,20,45,44.4,3,4,75.0,13,43,56,34,15,8,5,18,22
"Mar 31, 2021",BKN,HOU,H,48,120,44,90,48.9,13,36,36.1,19,19,100,12,33,45,25,12,6,3,21,12
"Mar 29, 2021",BKN,MIN,H,48,112,40,85,47.1,10,30,33.3,22,25,88.0,7,43,50,31,16,10,7,18,5
"Mar 26, 2021",DET,BKN,A,48,113,37,84,44.0,13,33,39.4,26,34,76.5,16,33,49,19,10,3,4,27,2
"Mar 24, 2021",UTA,BKN,H,48,88,35,97,36.1,7,35,20.0,11,15,73.3,13,35,48,19,9,9,1,10,-30
"Mar 23, 2021",POR,BKN,A,48,116,43,87,49.4,9,30,30.0,21,27,77.8,10,37,47,25,11,5,2,17,4
"Mar 21, 2021",BKN,WAS,H,48,113,44,90,48.9,9,29,31.0,16,22,72.7,10,25,35,24,7,11,8,18,7
"Mar 19, 2021",ORL,BKN,H,48,113,43,91,47.3,10,37,27.0,17,23,73.9,9,30,39,24,8,9,3,16,-8
"Mar 17, 2021",IND,BKN,A,48,124,42,87,48.3,9,27,33.3,31,40,77.5,15,35,50,22,18,10,2,20,9
"Mar 15, 2021",BKN,NYK,H,48,117,44,76,57.9,12,29,41.4,17,22,77.3,3,38,41,29,15,3,6,19,5
"Mar 13, 2021",BKN,DET,H,48,100,39,80,48.8,6,27,22.2,16,22,72.7,5,30,35,22,12,8,7,16,5
"Mar 11, 2021",BKN,BOS,H,48,121,42,88,47.7,19,42,45.2,18,22,81.8,11,34,45,21,15,3,5,22,12
"Mar 03, 2021",HOU,BKN,A,48,132,49,85,57.6,17,35,48.6,17,24,70.8,10,43,53,33,15,5,1,24,18
"Mar 01, 2021",SAS,BKN,A,53,124,47,100,47.0,17,41,41.5,13,17,76.5,13,38,51,35,5,6,8,13,11
"Feb 27, 2021",BKN,DAL,A,48,98,35,86,40.7,14,44,31.8,14,19,73.7,14,33,47,21,19,5,4,16,-17
"Feb 25, 2021",BKN,ORL,H,48,129,49,92,53.3,20,45,44.4,11,14,78.6,7,44,51,30,13,11,2,18,37
"Feb 23, 2021",BKN,SAC,H,48,127,44,89,49.4,17,40,42.5,22,31,71.0,10,31,41,30,8,8,5,16,9
"Feb 21, 2021",LAC,BKN,A,48,112,44,92,47.8,11,38,28.9,13,19,68.4,9,31,40,21,6,10,4,19,4
"Feb 18, 2021",LAL,BKN,A,48,109,38,77,49.4,18,39,46.2,15,24,62.5,8,31,39,23,14,9,3,18,11
"Feb 16, 2021",PHX,BKN,A,48,128,47,82,57.3,20,40,50.0,14,15,93.3,4,33,37,28,10,4,4,11,4
"Feb 15, 2021",SAC,BKN,A,48,136,51,89,57.3,27,47,57.4,7,12,58.3,9,26,35,31,15,7,4,16,11
"Feb 13, 2021",GSW,BKN,A,48,134,50,93,53.8,16,39,41.0,18,20,90.0,8,37,45,35,13,9,5,15,17
"Feb 10, 2021",BKN,IND,H,48,104,32,76,42.1,9,31,29.0,31,35,88.6,9,37,46,20,13,2,5,20,10
"Feb 09, 2021",DET,BKN,H,48,111,43,86,50.0,11,30,36.7,14,16,87.5,8,26,34,30,15,8,6,22,-11
"Feb 06, 2021",PHI,BKN,H,48,108,39,88,44.3,15,41,36.6,15,17,88.2,8,26,34,21,17,6,3,18,-16
"Feb 05, 2021",BKN,TOR,A,48,117,39,80,48.8,17,42,40.5,22,29,75.9,8,32,40,29,18,5,6,19,-6
"Feb 02, 2021",BKN,LAC,H,48,124,45,79,57.0,13,31,41.9,21,26,80.8,6,38,44,25,17,6,4,17,4
"Jan 31, 2021",WAS,BKN,H,48,146,50,88,56.8,19,36,52.8,27,33,81.8,7,38,45,33,17,6,5,24,-3
"Jan 29, 2021",OKC,BKN,A,48,147,57,100,57.0,19,45,42.2,14,16,87.5,10,40,50,33,11,7,4,25,22
"Jan 27, 2021",ATL,BKN,A,53,132,52,98,53.1,11,32,34.4,17,20,85.0,11,25,36,29,11,7,10,25,4
"Jan 25, 2021",BKN,MIA,H,48,98,34,85,40.0,11,38,28.9,19,22,86.4,6,43,49,24,9,6,5,18,13
"Jan 23, 2021",BKN,MIA,H,48,128,44,83,53.0,19,37,51.4,21,26,80.8,9,38,47,34,17,0,6,26,4
"Jan 22, 2021",CLE,BKN,H,48,113,42,87,48.3,14,43,32.6,15,17,88.2,6,23,29,23,11,5,8,25,-12
"Jan 20, 2021",CLE,BKN,H,58,135,48,106,45.3,15,41,36.6,24,27,88.9,13,39,52,30,16,8,11,24,-12
"Jan 18, 2021",BKN,MIL,H,48,125,46,84,54.8,15,31,48.4,18,21,85.7,7,42,49,26,17,2,5,19,2
"Jan 16, 2021",BKN,ORL,H,48,122,42,78,53.8,16,35,45.7,22,25,88.0,4,37,41,24,19,9,5,14,7
