MATCH UP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Feb 12, 2021 - ORL @ SAC",W,48,123,46,91,50.5,15,34,44.1,16,20,80.0,10,32,42,25,10,8,2,15,11
"Feb 11, 2021 - ORL @ GSW",L,48,105,38,97,39.2,15,33,45.5,14,18,77.8,13,36,49,19,15,7,6,17,-6
"Feb 09, 2021 - ORL @ POR",L,48,97,37,88,42.0,11,35,31.4,12,22,54.5,10,43,53,22,11,7,3,11,-9
"Feb 06, 2021 - ORL vs. CHI",L,48,92,37,95,38.9,6,27,22.2,12,12,100,15,32,47,17,13,5,10,10,-26
"Feb 05, 2021 - ORL vs. CHI",W,48,123,42,81,51.9,11,27,40.7,28,37,75.7,10,39,49,27,16,5,2,22,4
"Feb 02, 2021 - ORL vs. TOR",L,48,108,41,89,46.1,14,38,36.8,12,14,85.7,9,37,46,24,17,4,4,22,-15
"Jan 31, 2021 - ORL @ TOR",L,48,102,33,82,40.2,13,36,36.1,23,28,82.1,6,36,42,22,11,8,5,18,-13
"Jan 29, 2021 - ORL vs. LAC",L,48,90,32,89,36.0,10,33,30.3,16,18,88.9,12,37,49,20,17,6,2,12,-26
"Jan 27, 2021 - ORL vs. SAC",L,48,107,40,96,41.7,10,26,38.5,17,18,94.4,17,30,47,25,14,8,8,23,-14
"Jan 25, 2021 - ORL vs. CHA",W,48,117,42,88,47.7,19,37,51.4,14,22,63.6,10,39,49,31,16,10,3,21,9
"Jan 24, 2021 - ORL vs. CHA",L,48,104,39,87,44.8,17,38,44.7,9,13,69.2,11,32,43,27,16,4,4,18,-3
"Jan 22, 2021 - ORL @ IND",L,53,118,43,94,45.7,17,37,45.9,15,24,62.5,13,36,49,29,14,7,3,14,-2
"Jan 20, 2021 - ORL @ MIN",W,48,97,36,92,39.1,10,31,32.3,15,21,71.4,13,35,48,26,12,5,8,17,1
"Jan 18, 2021 - ORL @ NYK",L,48,84,29,86,33.7,12,38,31.6,14,16,87.5,10,41,51,18,12,4,9,24,-7
"Jan 16, 2021 - ORL @ BKN",L,48,115,44,95,46.3,14,46,30.4,13,16,81.3,9,29,38,28,12,13,4,19,-7
"Jan 15, 2021 - ORL @ BOS",L,48,97,38,94,40.4,7,28,25.0,14,22,63.6,15,31,46,14,13,5,1,16,-27
"Jan 11, 2021 - ORL vs. MIL",L,48,99,39,91,42.9,11,31,35.5,10,13,76.9,15,29,44,24,19,5,4,13,-22
"Jan 09, 2021 - ORL @ DAL",L,48,98,38,89,42.7,6,31,19.4,16,22,72.7,10,33,43,17,10,11,2,16,-14
"Jan 08, 2021 - ORL @ HOU",L,48,90,34,89,38.2,8,29,27.6,14,16,87.5,9,33,42,17,13,5,2,13,-42
"Jan 06, 2021 - ORL vs. CLE",W,48,105,40,81,49.4,12,29,41.4,13,18,72.2,8,35,43,20,16,4,4,22,11
"Jan 04, 2021 - ORL vs. CLE",W,48,103,38,88,43.2,15,34,44.1,12,13,92.3,18,36,54,22,21,9,7,15,20
"Jan 02, 2021 - ORL vs. OKC",L,48,99,40,108,37.0,10,38,26.3,9,12,75.0,15,40,55,21,6,7,1,18,-9
"Dec 31, 2020 - ORL vs. PHI",L,48,92,33,95,34.7,7,28,25.0,19,21,90.5,10,38,48,17,11,2,5,15,-24
"Dec 29, 2020 - ORL @ OKC",W,48,118,49,96,51.0,7,22,31.8,13,16,81.3,12,34,46,26,11,12,2,23,11
"Dec 27, 2020 - ORL @ WAS",W,48,120,37,85,43.5,9,25,36.0,37,38,97.4,11,34,45,19,10,6,3,14,7
"Dec 26, 2020 - ORL @ WAS",W,48,130,48,95,50.5,11,31,35.5,23,29,79.3,11,43,54,25,14,8,0,21,10
"Dec 23, 2020 - ORL vs. MIA",W,48,113,42,88,47.7,10,28,35.7,19,30,63.3,11,30,41,23,18,15,3,19,6
