DATE,HOME TEAM,AWAY TEAM,Winner (H/A),HOME PTS,HOME FGM,HOME FGA,HOME FG%,HOME 3PM,HOME 3PA,HOME 3P%,HOME FTM,HOME FTA,HOME FT%,HOME OREB,HOME DREB,HOME REB,HOME AST,HOME TOV,HOME STL,HOME BLK,HOME PF,HOME +/-,AWAY PTS,AWAY FGM,AWAY FGA,AWAY FG%,AWAY 3PM,AWAY 3PA,AWAY 3P%,AWAY FTM,AWAY FTA,AWAY FT%,AWAY OREB,AWAY DREB,AWAY REB,AWAY AST,AWAY TOV,AWAY STL,AWAY BLK,AWAY PF,AWAY +/-
"Jan 21, 2022",MIL,CHI,H,121.0,43.88,89.76,48.95,13.94,37.03,37.48,19.29,24.85,77.72,9.91,35.94,45.85,25.12,12.62,7.53,3.29,18.53,2.71,112.68,42.37,86.74,48.87,9.55,27.13,34.98,18.39,22.58,81.0,8.45,33.53,41.97,23.63,12.55,6.55,3.47,18.82,-3.37
"Jan 19, 2022",CHI,CLE,H,112.1,42.08,86.69,48.56,9.49,27.41,34.56,18.46,22.62,81.16,8.38,33.77,42.15,23.56,12.49,6.49,3.49,18.87,-3.38,108.14,39.36,83.53,47.13,11.31,31.28,35.75,18.11,24.14,75.59,10.39,32.67,43.06,24.75,13.86,6.92,3.97,18.86,-1.19
"Jan 17, 2022",MEM,CHI,H,120.47,45.28,96.39,47.12,11.75,32.03,36.31,18.17,25.19,72.6,15.22,35.11,50.33,26.94,12.75,9.17,6.78,20.83,7.97,112.22,42.2,86.67,48.71,9.5,27.27,34.83,18.32,22.5,80.94,8.35,33.67,42.02,23.6,12.43,6.5,3.5,18.85,-2.98
"Jan 15, 2022",BOS,CHI,H,116.45,42.63,87.11,49.02,14.5,38.66,37.22,16.68,20.5,81.82,10.11,36.32,46.42,27.34,13.03,6.97,5.74,18.26,13.79,112.07,42.15,86.8,48.58,9.59,27.37,35.0,18.2,22.32,81.08,8.37,33.68,42.05,23.61,12.56,6.59,3.59,18.76,-3.22
"Jan 14, 2022",CHI,GSW,A,112.07,42.19,86.81,48.63,9.64,27.4,35.15,18.05,22.14,81.05,8.33,33.48,41.81,23.79,12.4,6.5,3.57,18.76,-3.19,111.88,40.75,86.47,47.15,14.3,38.95,36.92,16.07,20.45,79.29,9.68,35.05,44.73,26.23,14.1,7.88,4.08,21.95,2.33
"Jan 12, 2022",CHI,BKN,A,111.7,42.07,86.81,48.49,9.65,27.65,34.95,17.91,22.05,80.72,8.37,33.3,41.67,23.84,12.44,6.44,3.6,18.77,-4.09,114.14,42.6,89.07,48.06,11.69,31.5,37.06,17.26,21.81,78.74,11.1,32.26,43.36,24.74,13.9,7.0,5.33,20.95,-1.26
"Jan 11, 2022",CHI,DET,H,111.7,41.98,86.68,48.45,9.68,27.7,34.99,18.07,22.25,80.72,8.41,33.11,41.52,23.8,12.55,6.41,3.66,18.8,-4.59,108.26,39.64,89.07,44.6,11.26,33.21,33.99,17.71,22.52,78.49,11.45,31.64,43.1,24.9,13.12,7.1,4.81,23.12,-5.48
"Jan 09, 2022",DAL,CHI,H,110.17,39.45,83.6,47.23,13.69,37.57,36.48,17.57,22.57,78.43,9.07,33.31,42.38,22.81,12.67,6.48,3.93,19.67,4.12,112.18,42.16,86.8,48.58,9.87,27.84,35.39,18.0,22.18,80.68,8.53,33.42,41.96,24.0,12.67,6.56,3.67,18.89,-3.47
"Jan 07, 2022",CHI,WAS,H,111.89,42.09,86.87,48.47,9.89,27.96,35.34,17.83,21.98,80.6,8.52,33.37,41.89,23.98,12.54,6.59,3.65,18.8,-3.7,109.67,40.91,86.0,47.53,10.86,30.23,35.93,17.0,21.49,78.93,8.91,33.21,42.12,26.02,12.86,6.26,4.95,18.58,-4.3
"Jan 03, 2022",CHI,ORL,H,112.28,42.21,86.96,48.56,10.0,28.06,35.56,17.85,21.96,80.81,8.55,33.32,41.87,24.19,12.6,6.68,3.64,18.85,-3.45,106.3,39.14,89.0,44.04,12.5,37.27,33.48,15.52,19.61,79.31,8.7,35.95,44.66,25.36,14.18,6.82,4.36,19.57,-6.68
"Jan 01, 2022",WAS,CHI,A,110.28,40.96,86.17,47.49,10.87,30.46,35.69,17.5,21.89,79.6,8.96,33.3,42.26,25.89,13.0,6.33,4.96,18.54,-4.2,112.06,42.1,86.94,48.44,10.02,28.12,35.56,17.83,21.98,80.66,8.58,33.44,42.02,24.04,12.6,6.75,3.65,18.79,-3.29
"Dec 31, 2021",IND,CHI,A,114.35,42.2,90.13,46.9,12.76,35.43,36.06,17.2,22.57,76.87,11.65,30.98,42.63,26.61,14.65,7.04,5.28,20.89,-6.46,112.22,42.08,86.88,48.45,10.16,28.24,35.85,17.9,22.04,80.73,8.53,33.53,42.06,23.9,12.65,6.69,3.65,18.9,-3.2
"Dec 29, 2021",CHI,ATL,H,112.14,41.94,86.86,48.29,10.2,28.22,36.02,18.06,22.2,80.85,8.52,33.54,42.06,23.86,12.62,6.78,3.68,18.9,-3.1,116.5,42.04,88.21,47.86,13.31,35.9,36.94,19.1,23.35,82.08,9.75,33.17,42.92,25.29,11.44,7.52,4.06,19.48,2.67
"Dec 27, 2021",ATL,CHI,A,116.51,42.08,88.29,47.86,13.27,35.69,37.05,19.08,23.41,81.82,9.76,33.04,42.8,25.31,11.43,7.49,4.04,19.43,2.33,112.51,42.14,86.8,48.56,10.2,28.1,36.21,18.04,22.2,80.78,8.47,33.57,42.04,24.14,12.67,6.82,3.73,18.88,-2.76
"Dec 26, 2021",CHI,IND,H,112.85,42.31,86.94,48.67,10.35,28.27,36.45,17.88,22.04,80.6,8.48,33.6,42.08,24.23,12.62,6.79,3.77,18.88,-2.48,114.04,41.98,90.06,46.69,12.75,35.54,35.88,17.33,22.83,76.62,11.73,31.21,42.94,26.5,14.77,7.06,5.35,20.9,-6.4
"Dec 20, 2021",CHI,HOU,H,112.85,42.32,86.74,48.82,10.36,28.17,36.66,17.85,22.04,80.45,8.36,33.68,42.04,24.09,12.66,6.75,3.81,18.91,-2.28,111.49,39.92,87.18,45.93,13.88,39.39,35.11,17.76,24.71,72.0,9.61,31.53,41.14,23.61,15.88,7.27,4.49,20.67,-9.55
"Dec 19, 2021",CHI,LAL,H,113.22,42.41,86.76,48.91,10.46,28.3,36.83,17.94,22.07,80.74,8.37,33.52,41.89,24.26,12.57,6.76,3.83,18.98,-1.96,113.1,41.78,88.49,47.22,11.96,34.82,34.15,17.57,23.9,73.89,9.63,33.18,42.8,23.69,13.55,7.1,4.78,20.18,-4.39
"Dec 11, 2021",MIA,CHI,H,111.2,39.67,84.58,47.06,14.05,36.22,38.74,17.8,21.98,81.36,9.67,33.76,43.44,25.62,14.44,7.33,3.33,20.42,4.87,113.25,42.36,86.87,48.8,10.45,28.33,36.76,18.07,22.24,80.73,8.51,33.4,41.91,24.18,12.53,6.82,3.82,18.95,-1.84
"Dec 08, 2021",CLE,CHI,H,109.11,40.14,84.41,47.57,11.45,32.07,35.28,17.38,23.16,75.82,10.2,33.62,43.82,25.48,13.75,6.91,4.07,17.96,1.75,112.88,42.16,86.8,48.59,10.57,28.54,36.87,17.98,22.2,80.45,8.48,33.29,41.77,24.14,12.59,6.79,3.8,18.88,-2.27
"Dec 06, 2021",CHI,DEN,H,112.51,42.04,86.75,48.47,10.51,28.49,36.69,17.93,22.18,80.29,8.53,33.16,41.68,24.09,12.68,6.77,3.79,18.84,-2.63,116.22,42.42,86.41,49.19,12.85,35.9,35.63,18.53,22.92,81.33,9.31,35.31,44.61,29.05,14.85,7.22,3.68,20.59,3.34
"Dec 04, 2021",BKN,CHI,A,114.24,42.78,89.46,48.03,11.19,31.15,35.86,17.49,21.75,80.04,11.1,33.19,44.29,25.15,14.12,7.2,5.51,20.76,-0.36,112.45,42.02,86.83,48.41,10.55,28.6,36.7,17.86,22.14,80.12,8.6,33.31,41.91,24.1,12.66,6.72,3.84,18.78,-2.38
"Dec 02, 2021",NYK,CHI,A,106.33,37.27,85.78,43.43,13.17,37.12,35.51,18.63,25.32,73.52,11.88,34.42,46.3,21.98,12.97,6.95,4.52,20.77,-0.12,112.42,42.0,86.81,48.4,10.54,28.64,36.62,17.88,22.22,79.95,8.58,33.42,42.0,24.07,12.59,6.68,3.95,18.66,-2.27
"Nov 29, 2021",CHI,CHA,H,112.53,42.03,86.85,48.42,10.55,28.65,36.65,17.92,22.2,80.2,8.65,33.3,41.95,24.07,12.63,6.73,4.02,18.72,-2.17,115.68,42.86,90.61,47.5,13.93,38.78,35.92,16.02,21.59,74.85,10.76,33.75,44.51,28.75,13.32,8.47,4.71,20.1,0.78
"Nov 27, 2021",CHI,MIA,A,112.87,42.21,86.89,48.6,10.61,28.67,36.81,17.84,22.15,80.01,8.59,33.34,41.93,24.25,12.61,6.67,4.03,18.72,-1.9,110.45,39.6,84.5,47.0,14.19,36.48,38.75,17.06,21.16,80.94,9.61,33.31,42.92,25.97,14.5,7.24,3.5,20.32,3.87
"Nov 26, 2021",ORL,CHI,A,105.55,38.85,88.23,44.1,11.97,36.13,33.03,15.87,19.92,79.81,8.76,35.4,44.16,24.42,14.13,6.87,4.39,19.47,-7.02,112.73,42.15,86.79,48.57,10.61,28.84,36.67,17.82,22.13,80.03,8.61,33.4,42.02,24.21,12.77,6.66,4.03,18.74,-1.92
"Nov 24, 2021",HOU,CHI,H,112.12,40.16,86.67,46.47,14.06,39.47,35.38,17.75,24.67,71.96,9.61,31.47,41.08,24.39,15.78,7.33,4.62,20.98,-7.95,112.89,42.24,86.78,48.69,10.71,28.92,36.88,17.7,22.03,79.75,8.57,33.52,42.1,24.33,12.79,6.73,3.98,18.83,-1.33
"Nov 22, 2021",CHI,IND,A,112.89,42.27,86.92,48.64,10.78,29.02,36.98,17.58,21.88,79.8,8.56,33.5,42.06,24.36,12.81,6.81,4.02,18.88,-1.39,112.71,41.65,89.87,46.43,12.14,35.35,34.41,17.27,22.44,77.7,11.76,31.49,43.25,25.98,14.24,7.05,5.19,20.41,-5.14
"Nov 21, 2021",CHI,NYK,H,112.34,42.09,86.89,48.46,10.71,29.0,36.74,17.45,21.77,79.5,8.51,33.49,42.0,24.18,12.75,6.8,3.98,18.83,-1.86,106.26,37.37,85.78,43.56,13.05,36.72,35.57,18.48,24.97,74.08,11.77,34.57,46.34,21.86,13.08,6.92,4.45,20.72,-0.29
"Nov 19, 2021",DEN,CHI,A,115.09,42.09,86.24,48.94,13.03,36.06,35.98,17.88,22.23,81.08,9.12,34.88,44.0,28.76,14.62,7.09,3.59,20.36,2.18,112.29,42.02,86.91,48.36,10.71,29.0,36.75,17.55,21.85,79.64,8.55,33.48,42.03,24.14,12.71,6.77,3.94,18.94,-1.74
"Nov 17, 2021",POR,CHI,H,105.47,38.11,86.77,44.0,12.45,36.21,34.01,16.8,22.24,75.09,10.36,31.68,42.05,22.76,14.56,7.98,4.38,21.73,-11.09,112.31,42.0,87.0,48.3,10.67,29.03,36.59,17.64,21.88,79.95,8.67,33.48,42.15,24.06,12.69,6.78,3.93,18.96,-1.63
"Nov 15, 2021",LAL,CHI,A,112.61,41.69,88.55,47.07,12.06,34.82,34.53,17.18,23.51,73.36,9.45,34.06,43.51,24.03,13.9,7.34,4.97,20.21,-3.13,112.24,41.96,86.94,48.28,10.71,29.03,36.71,17.62,21.85,79.95,8.69,33.37,42.06,24.04,12.72,6.78,4.0,19.01,-1.68
"Nov 14, 2021",LAC,CHI,A,108.39,40.04,87.07,46.05,12.58,33.36,37.57,15.72,19.86,78.96,9.17,34.57,43.74,24.06,13.65,7.1,4.96,18.81,-0.96,112.36,42.06,86.97,48.38,10.77,29.1,36.82,17.48,21.7,79.84,8.62,33.35,41.97,24.14,12.78,6.81,3.97,19.04,-1.39
"Nov 12, 2021",GSW,CHI,H,110.11,40.24,85.96,46.84,14.11,38.84,36.39,15.51,20.3,77.07,9.69,35.34,45.03,26.71,14.73,8.41,4.51,21.36,3.97,112.19,42.0,86.96,48.32,10.77,29.1,36.83,17.41,21.59,80.03,8.6,33.41,42.01,24.07,12.81,6.84,3.97,19.06,-1.23
"Nov 10, 2021",CHI,DAL,H,111.92,41.89,86.83,48.25,10.73,29.07,36.73,17.41,21.59,79.99,8.58,33.38,41.96,23.99,12.92,6.87,3.94,19.01,-1.58,108.83,39.54,84.86,46.67,13.17,37.08,35.58,16.59,21.3,78.54,9.11,33.51,42.62,23.8,12.38,6.7,3.87,19.69,4.28
"Nov 08, 2021",CHI,BKN,H,111.99,41.93,86.86,48.28,10.79,29.1,36.89,17.33,21.49,80.07,8.57,33.44,42.01,24.01,12.89,6.9,3.92,18.96,-1.42,114.11,42.51,89.17,47.87,11.24,31.3,35.75,17.86,22.1,80.55,10.8,33.44,44.24,25.45,13.85,7.25,5.45,20.63,0.83
"Nov 06, 2021",CHI,PHI,A,112.07,41.99,87.01,48.26,10.77,29.12,36.79,17.33,21.47,80.14,8.66,33.55,42.21,23.97,12.84,6.92,3.93,18.93,-1.08,109.78,39.12,84.72,46.3,11.39,31.64,35.82,20.14,24.53,81.62,8.62,33.86,42.49,23.71,12.36,7.65,5.21,19.56,1.79
"Nov 03, 2021",PHI,CHI,H,109.82,39.2,84.65,46.43,11.42,31.57,36.04,20.0,24.42,81.4,8.68,33.88,42.55,23.66,12.42,7.64,5.18,19.55,2.01,111.97,41.92,87.08,48.15,10.72,29.12,36.61,17.42,21.58,80.14,8.78,33.47,42.26,23.92,12.78,6.92,3.89,18.93,-1.19
"Nov 01, 2021",BOS,CHI,A,111.56,40.67,86.57,47.04,13.23,36.91,35.51,17.0,20.81,81.86,10.53,35.53,46.07,24.89,13.56,7.03,5.68,18.2,8.51,111.79,41.87,87.01,48.13,10.65,29.01,36.51,17.4,21.53,80.25,8.79,33.53,42.32,23.85,12.83,6.97,3.89,18.91,-1.24
"Oct 30, 2021",CHI,UTA,H,112.0,41.96,87.0,48.25,10.68,29.04,36.58,17.39,21.49,80.44,8.8,33.62,42.42,23.93,12.89,6.97,3.95,18.91,-1.04,113.71,40.65,86.03,47.32,14.58,40.21,36.21,17.83,23.38,76.53,10.74,35.27,46.01,22.64,13.83,7.14,4.9,18.77,5.58
"Oct 28, 2021",CHI,NYK,A,111.94,41.92,87.05,48.18,10.61,28.94,36.41,17.48,21.6,80.43,8.81,33.65,42.45,23.83,12.84,6.99,3.96,18.91,-0.92,105.87,37.35,85.77,43.57,13.0,36.57,35.51,18.17,24.36,74.48,11.53,34.48,46.01,21.71,13.21,6.9,4.74,20.4,-0.61
"Oct 25, 2021",TOR,CHI,A,109.86,40.85,91.33,44.79,12.04,34.26,35.17,16.13,21.32,75.95,13.22,31.74,44.96,22.17,12.27,8.94,4.65,19.64,2.33,111.82,41.85,87.01,48.11,10.62,28.97,36.39,17.51,21.6,80.57,8.76,33.63,42.38,23.85,12.77,6.97,3.97,18.9,-0.92
"Oct 23, 2021",CHI,DET,H,111.81,41.81,86.94,48.11,10.63,28.95,36.49,17.56,21.61,80.76,8.71,33.51,42.22,23.85,12.77,7.03,3.96,18.86,-0.87,105.33,38.24,88.61,43.23,11.43,34.77,33.05,17.43,22.23,78.39,10.97,31.84,42.81,23.66,14.04,7.67,4.75,22.07,-7.65
"Oct 22, 2021",CHI,NOP,H,111.62,41.73,86.9,48.03,10.64,28.91,36.56,17.54,21.57,80.8,8.64,33.58,42.21,23.85,12.78,7.1,4.05,18.84,-0.68,109.41,40.16,87.9,45.81,10.56,32.12,33.21,18.52,23.48,79.1,12.03,33.24,45.26,24.91,14.03,8.35,3.96,19.7,-0.56
"Oct 20, 2021",DET,CHI,A,105.04,38.19,88.6,43.18,11.35,34.69,32.86,17.32,22.14,78.16,10.98,31.96,42.94,23.54,14.15,7.69,4.79,22.01,-7.74,111.83,41.79,86.93,48.09,10.68,28.9,36.73,17.57,21.62,80.79,8.67,33.59,42.26,23.95,12.79,7.12,4.09,18.78,-0.47
"Apr 08, 2022",BKN,CLE,H,134.0,52.0,81.0,64.2,8.0,22.0,36.4,22.0,25.0,88.0,8.0,42.0,50.0,30.0,21.0,5.0,6.0,16.0,8.0,133.0,51.0,94.0,54.3,19.0,38.0,50.0,12.0,17.0,70.6,10.0,38.0,48.0,39.0,12.0,5.0,5.0,26.0,18.0
"Apr 05, 2022",ORL,CLE,H,113.0,41.5,93.0,44.75,19.0,53.0,35.5,11.0,13.5,81.3,7.0,38.5,45.5,30.0,13.0,5.0,3.5,19.0,-6.5,120.0,45.5,88.0,51.55,13.5,32.5,39.8,15.5,20.5,74.9,10.0,29.5,39.5,29.0,10.5,4.5,4.5,23.0,3.5
"Apr 03, 2022",CLE,PHI,A,118.33,44.33,87.33,50.63,14.33,33.67,41.33,15.33,21.0,72.67,9.67,32.33,42.0,27.67,11.0,5.0,4.33,19.0,0.67,124.0,45.0,85.0,52.8,14.75,33.75,41.4,19.25,23.25,82.72,8.75,30.5,39.25,30.5,14.75,10.5,3.75,19.75,7.25
"Apr 02, 2022",NYK,CLE,A,108.75,39.5,87.75,44.9,14.75,41.0,36.05,15.0,21.0,75.73,10.75,36.25,47.0,27.5,12.0,8.0,5.5,19.25,12.75,115.75,42.0,85.0,49.2,14.5,33.5,42.38,17.25,23.5,73.05,9.0,32.75,41.75,26.75,11.25,6.25,4.0,21.25,-0.5
"Mar 31, 2022",ATL,CLE,H,117.4,41.8,89.4,46.74,14.4,37.8,37.86,19.4,24.6,79.02,10.6,35.2,45.8,24.2,9.6,7.8,2.6,19.0,4.8,116.4,42.4,84.2,50.22,14.6,33.6,42.72,17.0,23.0,73.68,8.6,33.4,42.0,26.6,11.4,6.2,3.8,21.8,3.2
"Mar 30, 2022",CLE,DAL,A,114.83,41.83,85.17,49.07,13.33,33.0,39.48,17.83,23.83,74.5,9.67,33.17,42.83,25.33,11.83,6.17,4.0,21.5,-1.33,122.0,41.2,79.6,51.7,16.4,38.0,43.3,23.2,28.2,82.68,6.8,35.0,41.8,25.8,13.6,6.4,3.0,19.0,10.4
"Mar 28, 2022",CLE,ORL,H,114.43,41.86,84.86,49.29,13.0,31.86,40.13,17.71,23.57,74.9,9.57,32.71,42.29,25.14,12.29,6.29,3.86,20.57,-2.29,105.5,39.0,89.83,43.33,14.67,42.33,34.63,12.83,17.0,77.65,8.33,35.17,43.5,25.67,13.0,6.33,4.33,17.67,-11.33
"Mar 26, 2022",CLE,CHI,A,113.5,41.25,84.62,48.7,13.0,33.0,39.07,18.0,23.5,76.41,9.12,33.0,42.12,25.25,12.62,6.88,3.88,19.62,-1.25,112.0,41.12,86.88,47.38,8.75,25.62,34.99,21.0,25.12,84.34,9.75,31.88,41.62,21.88,13.0,7.12,2.62,18.88,-7.62
"Mar 24, 2022",TOR,CLE,H,114.44,42.78,92.78,46.24,12.33,36.33,34.24,16.56,21.0,79.52,12.22,32.78,45.0,23.44,11.67,9.89,4.11,18.56,8.89,111.33,40.44,84.33,47.9,12.33,32.78,37.24,18.11,23.89,75.74,9.78,32.78,42.56,24.33,12.67,6.89,3.78,20.0,-1.56
"Mar 21, 2022",CLE,LAL,A,110.6,40.1,83.8,47.79,12.3,32.5,37.52,18.1,23.7,76.35,9.7,32.2,41.9,24.3,12.7,6.6,3.7,19.4,-2.7,116.5,42.2,86.8,48.59,10.4,31.6,32.8,21.7,28.8,73.27,8.9,34.6,43.5,22.9,13.5,6.4,3.3,19.9,-6.1
"Mar 19, 2022",CLE,DET,H,111.45,40.55,84.0,48.2,12.45,33.09,37.37,17.91,23.27,77.06,9.55,32.0,41.55,24.73,12.64,6.27,3.55,19.36,-3.45,110.18,39.82,89.27,44.66,11.73,36.64,31.96,18.82,22.64,83.03,10.36,32.64,43.0,26.09,13.64,8.55,5.09,21.64,-3.09
"Mar 18, 2022",CLE,DEN,H,111.58,40.92,84.33,48.44,12.25,32.5,37.47,17.5,23.25,75.35,9.75,32.0,41.75,25.0,12.92,6.33,3.58,19.08,-2.83,121.0,44.18,86.18,51.59,12.27,33.73,36.73,20.36,24.73,82.45,9.91,33.73,43.64,29.64,14.91,6.82,3.64,20.73,-0.64
"Mar 16, 2022",CLE,PHI,A,112.15,41.15,85.38,48.17,12.38,32.85,37.49,17.46,23.46,74.58,10.15,31.92,42.08,25.46,12.77,6.69,3.62,18.92,-2.38,116.14,41.21,83.64,49.06,13.36,34.0,38.0,20.36,24.79,81.9,8.5,34.07,42.57,26.71,13.0,8.64,5.0,19.0,6.07
"Mar 14, 2022",CLE,LAC,H,112.29,41.0,85.0,48.21,12.14,32.5,37.11,18.14,24.07,75.29,10.0,31.86,41.86,25.43,12.5,6.86,3.64,18.79,-2.5,117.73,41.91,86.64,48.15,15.09,35.73,41.29,18.82,22.55,83.65,8.91,33.64,42.55,26.64,12.18,7.18,5.91,18.18,5.27
"Mar 12, 2022",CHI,CLE,H,108.6,40.13,86.27,46.6,9.47,27.73,34.28,18.87,23.47,79.76,8.93,30.53,39.47,22.8,12.33,6.93,2.93,18.8,-9.27,112.8,41.0,85.07,48.18,12.33,32.33,37.97,18.47,24.6,75.06,10.13,32.2,42.33,25.6,12.47,6.87,3.67,18.8,-1.73
"Mar 11, 2022",MIA,CLE,H,112.5,39.5,81.79,48.35,15.07,37.79,39.87,18.43,22.93,81.09,7.43,33.64,41.07,24.21,14.29,6.64,2.36,20.07,2.79,111.44,40.69,85.12,47.79,11.88,31.81,36.89,18.19,24.12,75.52,9.81,32.38,42.19,25.19,12.56,6.88,3.69,18.81,-2.25
"Mar 08, 2022",IND,CLE,A,116.73,43.33,90.8,47.9,13.13,36.2,36.33,16.93,20.87,82.09,12.0,27.73,39.73,28.07,14.2,8.13,5.2,20.93,-7.8,111.06,40.35,84.76,47.58,11.65,31.41,36.61,18.71,24.41,76.55,9.65,32.41,42.06,25.18,12.88,6.76,3.59,19.06,-2.82
"Mar 06, 2022",CLE,TOR,H,111.94,40.72,85.28,47.72,11.5,31.44,36.13,19.0,24.56,77.24,9.89,32.06,41.94,25.17,12.61,7.11,3.72,18.89,-2.5,113.44,42.17,92.5,45.66,11.67,34.5,33.89,17.44,22.06,79.68,14.06,33.06,47.11,22.28,11.56,8.83,4.17,18.94,6.94
"Mar 04, 2022",PHI,CLE,H,113.65,39.4,84.25,46.74,12.9,34.25,36.98,21.95,26.55,82.44,9.25,33.6,42.85,25.25,12.8,8.05,4.75,19.0,2.8,111.53,40.63,85.26,47.62,11.47,31.68,35.84,18.79,24.47,76.61,10.16,32.63,42.79,25.11,12.95,7.0,3.89,19.05,-1.95
"Mar 02, 2022",CLE,CHA,A,111.9,40.8,85.1,47.92,11.4,31.5,35.84,18.9,24.45,77.15,10.15,32.55,42.7,25.35,12.9,6.9,3.9,19.2,-2.15,119.56,44.67,88.72,50.41,14.61,37.56,39.03,15.61,20.22,77.39,10.11,32.33,42.44,31.06,12.78,8.44,5.06,19.06,3.44
"Feb 28, 2022",CLE,MIN,A,111.24,40.62,84.81,47.87,11.33,31.48,35.67,18.67,24.29,76.65,9.86,32.57,42.43,25.14,12.95,6.86,3.76,19.14,-3.05,124.1,43.35,89.2,48.71,15.85,40.7,38.9,21.55,26.4,81.41,9.5,33.65,43.15,27.2,14.0,9.4,4.85,21.2,7.55
"Feb 26, 2022",CLE,WAS,H,111.73,40.55,84.32,48.09,11.5,31.73,35.89,19.14,24.73,77.05,9.86,32.36,42.23,25.32,13.36,6.77,3.73,19.05,-3.14,111.77,41.68,85.36,48.76,11.09,29.82,37.04,17.32,21.91,78.48,8.36,33.23,41.59,27.45,12.41,6.23,5.05,18.32,-4.77
"Feb 24, 2022",DET,CLE,H,110.52,40.48,88.87,45.58,11.83,34.7,34.07,17.74,22.35,79.37,11.09,32.04,43.13,25.52,13.3,7.52,4.65,22.87,-2.3,110.87,40.17,84.26,47.68,11.35,31.43,35.72,19.17,24.7,77.32,10.0,32.52,42.52,25.17,13.39,6.87,3.78,18.65,-2.74
"Feb 15, 2022",ATL,CLE,H,118.52,42.6,89.52,47.79,13.6,36.32,37.48,19.72,24.0,82.4,10.36,32.84,43.2,25.04,10.64,7.68,3.96,19.24,4.84,110.54,39.92,83.96,47.53,11.38,31.58,35.66,19.33,25.08,76.91,9.92,32.62,42.54,24.96,13.33,6.71,3.92,18.75,-2.75
"Feb 12, 2022",PHI,CLE,H,114.96,39.04,83.19,46.93,13.0,34.31,37.25,23.88,28.54,83.3,8.65,33.69,42.35,24.92,12.5,7.81,4.42,19.92,3.04,110.76,40.12,84.12,47.68,11.56,31.96,35.79,18.96,24.56,77.17,10.08,32.32,42.4,25.16,13.32,6.76,3.88,18.92,-2.96
"Feb 11, 2022",IND,CLE,A,117.36,43.64,90.92,48.19,13.0,35.8,36.24,17.08,22.28,77.18,11.92,30.44,42.36,27.96,14.36,7.52,5.68,20.36,-5.56,110.08,39.96,83.85,47.64,11.42,31.65,35.7,18.73,24.19,77.53,9.88,32.19,42.08,25.0,13.46,6.62,3.85,18.81,-3.23
"Feb 09, 2022",CLE,SAS,H,110.44,40.07,83.74,47.84,11.33,31.37,35.76,18.96,24.41,77.75,9.74,31.96,41.7,24.81,13.44,6.81,3.96,18.7,-2.85,117.26,43.26,91.7,47.22,11.7,33.11,35.08,19.04,24.41,78.48,10.44,34.22,44.67,28.0,12.7,7.52,4.41,18.52,0.89
"Feb 06, 2022",CLE,IND,H,110.25,40.04,83.68,47.84,11.25,31.0,36.02,18.93,24.39,77.65,9.75,32.29,42.04,24.57,13.5,6.86,3.89,18.46,-2.29,117.0,43.33,90.93,47.84,13.07,35.7,36.51,17.26,22.44,77.16,12.04,30.19,42.22,27.63,14.63,7.67,5.56,20.37,-6.19
"Feb 04, 2022",CHA,CLE,A,117.59,43.62,90.45,48.35,13.93,38.1,36.72,16.41,22.03,74.89,11.14,33.76,44.9,30.03,13.62,8.38,4.86,20.45,1.72,109.83,39.83,83.69,47.58,11.24,31.03,35.96,18.93,24.52,77.31,9.97,32.34,42.31,24.59,13.41,6.93,3.93,18.59,-1.76
"Feb 02, 2022",HOU,CLE,H,111.87,40.52,87.52,46.44,13.87,38.94,35.36,16.97,23.97,70.67,9.61,31.13,40.74,24.48,15.87,7.35,4.65,21.61,-8.81,109.57,39.7,83.9,47.33,11.33,31.17,36.1,18.83,24.37,77.4,10.13,32.47,42.6,24.63,13.37,6.93,3.8,18.53,-1.67
"Jan 31, 2022",CLE,NOP,H,109.39,39.74,83.77,47.46,11.19,30.84,36.01,18.71,24.45,76.7,10.19,32.58,42.77,24.58,13.55,6.9,3.81,18.81,-1.97,115.62,42.91,88.19,48.8,10.31,30.5,33.74,19.5,24.66,79.3,12.28,32.25,44.53,25.53,13.78,9.5,3.91,19.97,4.31
"Jan 30, 2022",DET,CLE,H,108.55,39.94,89.85,44.52,11.39,33.97,33.6,17.27,21.94,78.45,11.85,31.94,43.79,25.15,13.52,7.18,4.73,22.85,-5.39,108.88,39.62,83.78,47.32,11.12,30.84,35.79,18.5,24.12,76.98,10.09,32.5,42.59,24.62,13.44,6.88,3.97,18.81,-1.81
"Jan 26, 2022",CLE,MIL,H,108.76,39.58,83.73,47.28,11.18,30.94,35.86,18.42,24.15,76.59,10.15,32.39,42.55,24.64,13.42,6.85,4.03,18.85,-2.06,121.31,44.06,90.03,49.01,13.88,37.03,37.38,19.31,25.06,77.05,9.94,36.16,46.09,25.41,12.59,7.41,3.41,18.66,3.19
"Jan 24, 2022",CLE,NYK,H,108.94,39.62,83.82,47.28,11.41,31.26,36.14,18.29,23.94,76.76,10.21,32.29,42.5,24.71,13.41,6.97,4.0,18.85,-1.53,110.09,38.15,87.03,43.86,13.44,37.65,35.8,20.35,27.71,74.43,12.18,34.68,46.85,22.82,13.0,7.09,4.82,21.76,0.26
