DATE,HOME TEAM,AWAY TEAM,Winner (H/A),HOME PTS,HOME FGM,HOME FGA,HOME FG%,HOME 3PM,HOME 3PA,HOME 3P%,HOME FTM,HOME FTA,HOME FT%,HOME OREB,HOME DREB,HOME REB,HOME AST,HOME TOV,HOME STL,HOME BLK,HOME PF,HOME +/-,AWAY PTS,AWAY FGM,AWAY FGA,AWAY FG%,AWAY 3PM,AWAY 3PA,AWAY 3P%,AWAY FTM,AWAY FTA,AWAY FT%,AWAY OREB,AWAY DREB,AWAY REB,AWAY AST,AWAY TOV,AWAY STL,AWAY BLK,AWAY PF,AWAY +/-
"Feb 12, 2020",CLE,ATL,H,110.64,41.36,85.91,48.42,11.45,31.09,36.4,16.45,22.55,72.48,10.73,32.73,43.45,26.64,16.91,7.0,3.36,17.91,-3.09,119.73,43.0,94.27,45.85,13.73,38.82,35.34,20.0,24.91,80.08,11.36,34.0,45.36,26.45,14.45,6.64,4.36,22.73,-4.09
"Feb 10, 2020",ORL,ATL,H,117.42,42.74,90.16,47.59,12.26,34.32,36.26,19.68,24.53,80.66,9.95,34.58,44.53,26.53,13.26,7.53,4.32,20.32,0.63,118.5,42.42,93.42,45.6,13.67,38.42,35.58,20.0,24.92,80.08,11.17,33.58,44.75,26.25,14.67,7.0,4.42,23.0,-5.58
"Feb 09, 2020",ATL,NYK,H,119.08,42.77,93.0,46.2,13.85,38.31,36.16,19.69,24.31,81.15,10.62,33.08,43.69,26.77,14.46,6.85,4.46,22.62,-5.85,109.75,41.67,86.92,47.95,7.75,23.08,33.09,18.67,26.5,70.56,12.08,35.08,47.17,23.67,15.08,7.42,5.33,21.08,-5.08
"Feb 07, 2020",BOS,ATL,H,115.9,41.14,90.71,45.54,13.52,36.52,37.28,20.1,25.19,80.11,11.05,36.57,47.62,22.1,13.86,8.19,5.24,22.62,3.86,120.57,43.21,94.07,46.14,13.86,38.43,36.08,20.29,24.79,81.81,10.64,33.5,44.14,26.93,14.5,7.0,4.71,22.71,-5.07
"Feb 05, 2020",MIN,ATL,A,119.07,42.43,92.43,45.97,15.29,40.79,37.31,18.93,25.29,73.34,9.21,32.36,41.57,25.43,14.79,8.86,4.36,21.21,-5.57,119.67,42.67,93.53,45.78,13.8,38.47,35.89,20.53,24.87,82.51,10.73,33.53,44.27,26.53,14.47,7.0,4.93,22.6,-5.07
"Feb 03, 2020",ATL,BOS,A,120.12,42.69,92.81,46.19,13.75,38.06,36.19,21.0,25.19,83.18,10.5,33.75,44.25,26.31,14.88,7.0,4.88,22.56,-4.31,115.74,41.17,90.3,45.77,13.61,35.96,38.37,19.78,24.87,79.68,10.83,36.48,47.3,22.17,13.78,8.13,5.39,22.26,4.43
"Feb 01, 2020",DAL,ATL,H,118.23,41.77,90.69,46.18,15.35,41.69,36.73,19.35,24.27,80.04,9.23,36.69,45.92,25.69,12.69,6.12,5.04,19.88,2.58,119.82,42.65,92.29,46.42,13.65,37.59,36.41,20.88,24.94,83.61,10.24,33.29,43.53,26.06,15.0,7.12,4.94,22.35,-4.53
"Jan 30, 2020",ATL,PHI,H,118.72,42.33,92.22,46.1,13.44,37.33,36.07,20.61,24.72,83.2,10.22,33.67,43.89,25.67,14.78,7.06,4.89,21.94,-5.56,114.92,41.75,89.46,46.74,13.17,33.17,39.29,18.25,23.42,76.52,11.46,33.38,44.83,25.08,13.08,7.33,4.83,20.58,0.17
"Jan 28, 2020",TOR,ATL,H,113.44,39.92,85.96,46.54,14.12,37.64,37.87,19.48,24.48,79.44,8.56,35.88,44.44,24.4,15.44,9.0,4.84,22.24,6.36,119.16,42.32,91.95,46.22,13.32,37.21,35.83,21.21,25.37,83.37,10.21,33.89,44.11,25.84,14.84,6.95,4.84,22.32,-4.74
"Jan 26, 2020",ATL,WAS,H,118.9,42.25,91.95,46.13,13.25,37.7,35.31,21.15,25.35,83.2,10.2,33.9,44.1,25.95,15.0,7.1,4.7,22.35,-5.3,112.96,39.85,89.37,44.79,12.19,32.44,37.58,21.07,26.41,78.89,9.96,31.85,41.81,24.15,14.3,8.52,4.33,23.22,-3.56
"Jan 24, 2020",OKC,ATL,H,110.15,39.58,86.0,46.35,11.04,30.5,36.33,19.96,25.12,79.39,8.19,34.0,42.19,21.35,13.38,8.0,4.92,20.12,1.27,120.48,42.81,92.0,46.7,13.33,37.57,35.67,21.52,25.76,83.3,10.29,34.0,44.29,26.14,15.0,7.1,4.62,22.95,-4.14
"Jan 22, 2020",ATL,LAC,H,120.05,42.77,92.0,46.66,13.23,37.5,35.44,21.27,25.5,83.15,10.27,33.68,43.95,26.05,14.82,7.05,4.73,23.14,-5.27,117.63,41.48,88.04,47.14,13.85,35.0,39.31,20.81,25.74,81.56,9.44,37.44,46.89,24.3,13.37,6.26,4.15,22.19,6.85
"Jan 20, 2020",ATL,TOR,A,119.26,42.48,92.43,46.17,13.13,37.39,35.27,21.17,25.39,83.13,10.83,33.96,44.78,25.83,14.83,7.09,4.65,23.48,-4.74,113.83,40.28,86.62,46.6,14.21,38.0,37.82,19.07,24.07,79.07,8.66,36.07,44.72,24.79,14.72,9.03,4.72,22.17,6.79
"Jan 18, 2020",ATL,DET,A,119.17,42.42,92.04,46.3,13.08,37.21,35.31,21.25,25.71,82.57,10.75,34.25,45.0,25.83,15.21,7.17,4.79,23.92,-4.75,103.78,37.87,86.0,44.1,12.22,34.35,35.61,15.83,21.09,74.74,10.09,30.7,40.78,23.04,14.43,6.91,3.83,20.17,-6.91
"Jan 17, 2020",SAS,ATL,A,114.45,41.32,87.68,47.25,11.32,29.03,39.22,20.48,24.81,82.03,8.23,33.94,42.16,24.55,12.03,8.0,5.26,19.71,-1.03,118.52,42.32,92.08,46.17,12.96,37.08,35.08,20.92,25.28,82.74,10.72,33.76,44.48,25.52,15.4,7.24,4.84,23.76,-5.88
"Jan 14, 2020",ATL,PHX,H,118.62,42.27,91.69,46.32,13.19,37.19,35.55,20.88,25.35,82.4,10.62,33.81,44.42,25.35,15.54,7.35,4.88,23.54,-5.62,114.27,41.18,86.76,47.63,11.39,30.15,37.69,20.52,23.58,86.64,9.94,33.67,43.61,26.79,15.03,7.52,4.21,21.39,1.91
"Jan 12, 2020",BKN,ATL,H,114.09,41.0,90.09,45.67,13.85,38.85,35.84,18.24,24.21,75.18,10.68,36.12,46.79,25.24,14.44,6.24,4.15,20.65,0.26,118.78,42.41,91.74,46.43,13.22,36.96,35.91,20.74,25.15,82.5,10.67,33.81,44.48,25.33,15.59,7.19,5.07,23.59,-4.93
"Jan 10, 2020",WAS,ATL,H,113.97,40.62,89.06,45.77,12.09,32.21,37.54,20.65,25.74,79.36,9.59,31.79,41.38,24.24,14.53,8.21,4.44,22.76,-4.44,117.61,42.04,91.93,45.95,13.18,37.36,35.52,20.36,24.64,82.8,10.43,33.64,44.07,25.25,15.46,7.5,5.04,23.57,-5.54
"Jan 08, 2020",ATL,HOU,A,117.03,42.0,91.83,45.96,12.97,37.07,35.13,20.07,24.62,81.67,10.38,34.1,44.48,25.03,15.55,7.41,5.17,23.66,-5.69,116.17,40.14,89.89,44.68,15.75,46.31,34.09,20.14,25.0,80.81,8.28,32.83,41.11,21.67,14.47,9.31,5.33,21.83,0.36
"Jan 06, 2020",ATL,DEN,A,116.97,41.9,92.3,45.65,12.97,37.3,34.94,20.2,24.7,81.91,10.57,34.23,44.8,24.87,15.4,7.37,5.27,23.83,-5.73,113.35,42.68,88.14,48.62,11.49,31.24,36.47,16.51,21.14,77.89,10.43,33.19,43.62,27.16,14.08,8.3,4.73,20.73,0.32
"Jan 04, 2020",ATL,IND,H,116.9,41.68,91.81,45.65,13.13,37.35,35.3,20.42,24.94,81.99,10.35,34.1,44.45,24.84,15.23,7.23,5.26,23.77,-5.81,109.57,42.43,87.38,48.68,10.11,28.27,35.7,14.59,18.86,77.15,8.08,33.97,42.05,26.05,13.49,7.95,5.19,19.41,0.86
"Jan 03, 2020",BOS,ATL,H,115.47,41.58,89.72,46.46,12.95,34.8,37.68,19.38,24.15,80.73,10.62,35.48,46.1,22.75,13.95,8.38,5.22,21.88,5.17,116.88,41.69,91.5,45.82,13.03,37.19,35.18,20.47,24.91,82.29,10.16,34.16,44.31,24.75,15.19,7.25,5.22,23.91,-5.47
"Dec 30, 2019",ORL,ATL,A,110.9,40.42,88.97,45.52,11.78,33.65,35.3,18.27,23.4,77.15,10.38,34.42,44.8,24.93,12.8,8.03,4.5,18.55,-0.3,116.55,41.61,91.55,45.7,13.12,37.42,35.19,20.21,24.61,82.22,10.03,34.21,44.24,24.79,15.15,7.21,5.21,23.91,-5.39
"Dec 28, 2019",CHI,ATL,H,107.69,40.81,88.53,46.2,11.97,35.09,34.02,14.09,19.06,73.96,10.62,29.09,39.72,23.41,15.12,10.16,3.69,21.38,-5.78,116.09,41.53,91.24,45.77,13.0,37.18,35.07,20.03,24.38,82.23,10.06,34.41,44.47,24.68,15.32,7.24,5.18,23.79,-5.0
"Dec 27, 2019",ATL,MIL,A,115.09,41.26,91.09,45.53,12.89,37.09,34.82,19.69,24.0,81.96,10.03,34.29,44.31,24.66,15.49,7.26,5.17,23.57,-5.86,117.58,42.67,90.6,47.17,13.47,38.75,34.89,18.75,24.77,75.1,9.07,42.95,52.02,25.8,15.53,6.47,5.58,19.68,7.6
"Dec 23, 2019",CLE,ATL,H,108.94,41.31,87.77,47.24,11.26,31.31,35.62,15.06,19.89,76.28,11.0,33.31,44.31,24.43,16.8,6.57,3.11,18.97,-6.91,114.28,41.03,91.08,45.27,12.86,37.19,34.67,19.36,23.72,81.27,9.97,34.39,44.36,24.53,15.56,7.33,5.25,23.42,-6.42
"Dec 21, 2019",BKN,ATL,H,111.72,40.09,89.63,44.88,13.51,39.0,34.94,18.02,24.21,74.45,10.47,36.95,47.42,24.86,14.84,6.14,4.16,20.58,-1.05,114.38,41.14,91.19,45.33,12.92,37.32,34.7,19.19,23.54,81.14,9.84,34.32,44.16,24.49,15.57,7.43,5.3,23.32,-6.32
"Dec 19, 2019",ATL,UTA,A,114.32,41.08,91.55,45.11,12.87,37.61,34.39,19.29,23.63,81.24,9.95,34.42,44.37,24.29,15.42,7.42,5.29,23.29,-6.42,113.89,41.25,86.07,48.0,14.2,37.59,37.66,17.18,21.82,79.09,9.52,34.77,44.3,23.02,14.36,6.16,4.02,19.98,3.43
"Dec 17, 2019",NYK,ATL,H,108.08,41.66,90.47,46.09,8.84,26.95,32.64,15.92,22.66,70.39,11.92,35.21,47.13,23.21,14.24,7.55,4.79,21.76,-4.76,114.1,41.03,91.51,45.07,12.82,37.38,34.48,19.23,23.51,81.46,9.85,34.41,44.26,24.28,15.44,7.44,5.18,23.38,-6.38
"Dec 15, 2019",ATL,LAL,A,114.25,41.12,91.7,45.08,12.88,37.52,34.49,19.12,23.43,81.29,9.82,34.23,44.05,24.18,15.32,7.42,5.12,23.32,-6.8,113.55,42.05,88.34,47.59,11.05,32.32,34.05,18.41,25.34,72.47,11.02,34.59,45.61,24.91,15.09,8.48,6.25,21.09,3.57
"Dec 13, 2019",ATL,IND,A,113.8,40.88,91.56,44.86,12.85,37.63,34.34,19.2,23.46,81.46,9.78,34.22,44.0,24.02,15.44,7.44,5.12,23.41,-6.76,109.49,42.04,87.6,48.13,10.45,28.85,36.2,14.96,19.32,76.87,8.32,33.66,41.98,26.51,12.87,7.66,5.23,19.34,0.64
"Dec 11, 2019",CHI,ATL,H,107.03,40.33,88.31,45.8,12.05,34.85,34.56,14.31,18.92,75.66,10.62,30.26,40.87,23.21,15.38,10.33,4.1,21.0,-3.97,113.48,40.83,91.62,44.78,12.69,37.4,34.04,19.12,23.45,81.18,9.83,34.31,44.14,24.02,15.43,7.4,5.1,23.33,-6.83
"Dec 10, 2019",MIA,ATL,H,112.08,39.29,84.65,46.59,13.8,36.53,37.9,19.71,24.8,79.02,8.16,35.71,43.88,26.22,13.53,7.06,4.55,20.08,1.55,113.21,40.7,91.42,44.72,12.7,37.42,34.04,19.12,23.51,80.99,9.84,34.23,44.07,24.07,15.6,7.4,5.09,23.26,-7.47
"Dec 08, 2019",CHA,ATL,A,101.28,36.55,85.5,42.89,11.47,33.6,34.13,16.7,22.23,74.63,11.25,32.23,43.48,23.68,13.93,6.42,4.03,18.55,-6.17,113.39,40.8,91.5,44.78,12.86,37.8,34.11,18.93,23.39,80.54,9.7,34.2,43.91,24.2,15.52,7.32,5.11,23.25,-7.61
"Dec 04, 2019",ATL,BKN,A,113.58,40.87,91.49,44.86,12.98,37.96,34.24,18.87,23.24,80.84,9.73,34.27,44.0,24.29,15.49,7.33,5.18,23.27,-7.11,111.25,40.14,90.02,44.73,13.0,38.35,34.14,17.98,24.08,74.7,10.61,37.63,48.24,24.69,14.98,6.25,4.18,20.51,-0.47
"Dec 02, 2019",ATL,GSW,H,113.67,41.02,91.46,45.04,12.89,37.7,34.25,18.74,23.2,80.43,9.72,34.09,43.8,24.28,15.5,7.35,5.26,23.17,-7.22,106.77,38.84,87.7,44.42,11.05,32.6,33.73,18.05,22.95,78.48,9.63,32.81,42.44,26.37,15.05,8.37,4.56,20.44,-8.26
"Nov 30, 2019",HOU,ATL,H,116.92,40.81,90.57,45.21,15.62,45.13,34.84,19.68,24.72,79.88,9.36,33.83,43.19,21.62,14.45,8.79,5.32,21.57,1.94,113.47,41.02,91.4,45.06,12.79,37.51,34.1,18.64,23.02,80.7,9.74,33.94,43.68,24.21,15.49,7.47,5.23,22.94,-6.53
"Nov 29, 2019",IND,ATL,H,109.49,41.89,87.45,48.05,10.45,28.62,36.58,15.25,19.58,77.35,8.15,33.67,41.82,26.16,13.02,7.56,5.04,19.47,0.82,113.42,40.96,91.35,45.01,12.83,37.69,34.07,18.67,23.06,80.69,9.71,33.67,43.38,24.25,15.46,7.42,5.17,22.94,-7.38
"Nov 27, 2019",MIL,ATL,H,118.44,43.29,90.76,47.79,13.8,38.35,36.11,18.05,24.02,74.71,9.22,42.55,51.76,26.36,15.02,7.09,5.65,19.13,10.36,113.22,40.92,91.33,44.98,12.76,37.57,33.95,18.63,22.96,80.97,9.71,33.76,43.47,24.04,15.63,7.47,5.12,23.02,-7.24
"Nov 25, 2019",ATL,MIN,A,113.0,40.86,91.38,44.89,12.72,37.5,33.92,18.56,22.94,80.71,9.8,33.78,43.58,24.0,15.7,7.4,5.12,23.06,-7.28,112.94,40.17,91.09,44.16,13.62,39.74,34.24,18.98,25.09,75.14,10.28,33.38,43.66,23.94,15.09,8.66,5.3,21.15,-5.47
"Nov 23, 2019",ATL,TOR,A,113.0,40.86,91.43,44.86,12.67,37.39,33.87,18.61,23.0,80.71,9.78,33.76,43.55,24.04,15.75,7.37,5.1,23.1,-7.37,112.51,40.12,87.98,45.72,13.7,37.28,37.09,18.56,23.58,78.89,9.74,35.4,45.14,25.19,14.49,9.19,4.93,21.6,5.89
"Nov 22, 2019",DET,ATL,H,106.82,39.43,86.59,45.58,11.94,33.37,35.75,16.02,21.75,73.25,9.86,31.9,41.76,23.82,14.59,7.55,4.18,19.39,-3.8,113.06,40.98,91.4,45.0,12.69,37.33,34.01,18.4,22.77,80.56,9.75,33.69,43.44,24.19,15.73,7.4,5.13,23.17,-7.29
"Nov 20, 2019",ATL,MIL,A,112.87,40.92,91.34,44.97,12.64,37.32,33.88,18.38,22.66,80.92,9.75,33.51,43.26,24.23,15.81,7.49,5.08,23.08,-7.62,118.44,43.34,90.97,47.73,13.75,38.37,35.92,18.02,24.08,74.27,9.47,42.22,51.69,26.32,14.95,7.1,5.75,19.05,10.25
"Nov 17, 2019",LAL,ATL,H,114.03,42.26,88.05,47.97,11.28,32.03,35.07,18.24,25.21,72.14,10.83,34.86,45.69,25.16,15.21,8.69,6.33,20.76,4.81,113.13,40.98,91.43,44.99,12.67,37.2,34.09,18.5,22.81,80.92,9.74,33.52,43.26,24.28,15.76,7.5,5.02,23.13,-7.63
"Nov 16, 2019",LAC,ATL,H,116.75,41.66,89.41,46.63,12.88,34.25,37.5,20.54,25.95,79.61,10.56,36.98,47.54,24.02,14.14,7.12,4.44,21.78,6.42,112.91,40.91,91.33,44.95,12.58,37.04,33.99,18.51,22.85,80.83,9.73,33.42,43.15,24.13,15.84,7.56,4.96,23.05,-7.87
"Nov 14, 2019",PHX,ATL,H,112.9,41.05,88.05,46.76,10.98,31.18,35.29,19.82,23.61,83.56,10.18,33.58,43.76,26.94,14.61,7.69,3.98,21.52,-1.0,112.7,40.79,91.3,44.82,12.46,36.8,33.83,18.66,23.11,80.69,9.8,33.25,43.05,24.04,15.89,7.62,5.05,23.12,-8.61
"Nov 12, 2019",DEN,ATL,A,112.27,42.56,88.67,48.16,11.1,30.78,35.58,16.06,20.67,77.17,10.75,33.17,43.92,27.06,13.75,8.06,4.54,20.08,2.08,112.68,40.77,91.3,44.81,12.39,36.7,33.69,18.75,23.23,80.68,9.89,33.26,43.16,24.05,16.0,7.75,5.05,23.26,-8.74
"Nov 10, 2019",POR,ATL,H,115.11,42.28,90.88,46.63,13.0,34.34,37.55,17.55,21.91,79.6,10.08,34.91,44.98,21.14,12.48,6.2,6.09,21.16,-1.25,112.9,40.83,91.16,44.95,12.43,36.66,33.87,18.81,23.41,80.4,9.9,33.29,43.19,24.16,15.98,7.64,5.05,23.22,-8.52
"Nov 08, 2019",ATL,SAC,A,112.9,40.85,91.37,44.87,12.41,36.73,33.75,18.8,23.44,80.26,9.92,33.36,43.27,24.1,15.98,7.69,5.1,23.27,-8.56,110.76,41.21,88.6,46.75,12.62,34.81,36.36,15.73,20.33,77.04,9.48,33.25,42.73,24.16,14.17,7.76,3.94,22.1,-1.46
"Nov 06, 2019",ATL,CHI,A,112.83,40.93,91.3,45.01,12.35,36.58,33.72,18.62,23.28,79.87,9.93,33.18,43.12,24.08,15.93,7.7,5.12,23.2,-8.62,106.88,39.66,88.43,44.98,12.29,35.12,35.03,15.27,19.98,75.82,10.55,31.29,41.84,23.23,15.64,10.18,4.04,21.75,-3.16
"Nov 05, 2019",ATL,SAS,H,112.51,40.75,91.02,44.93,12.25,36.48,33.49,18.75,23.48,79.83,9.87,33.21,43.08,23.98,16.07,7.69,5.08,23.25,-8.8,114.39,42.36,89.48,47.46,10.97,28.69,38.12,18.7,22.97,81.03,8.72,35.45,44.17,24.94,12.25,7.36,5.47,19.36,-1.39
"Oct 31, 2019",ATL,MIA,A,112.44,40.79,91.0,44.98,12.23,36.37,33.55,18.63,23.35,79.65,9.85,33.31,43.16,23.95,16.1,7.71,5.08,23.19,-8.53,111.78,39.4,84.29,46.89,13.44,35.56,37.92,19.54,24.79,78.57,8.41,35.75,44.16,26.0,14.47,7.37,4.37,20.22,2.56
"Oct 29, 2019",MIA,ATL,H,111.7,39.41,84.29,46.9,13.45,35.58,37.92,19.43,24.71,78.35,8.42,35.7,44.12,26.04,14.46,7.43,4.43,20.19,2.65,112.19,40.71,90.95,44.91,12.14,36.33,33.34,18.62,23.4,79.48,9.95,33.32,43.27,23.89,16.1,7.67,5.08,23.06,-8.54
"Oct 28, 2019",ATL,PHI,A,111.95,40.62,90.83,44.87,12.12,36.38,33.26,18.58,23.41,79.28,9.94,33.17,43.11,23.95,16.16,7.77,5.11,23.16,-8.64,110.79,41.2,87.96,46.9,11.67,31.47,36.98,16.71,22.1,74.92,10.49,34.77,45.26,25.83,13.94,7.91,5.26,20.57,2.17
"Oct 26, 2019",ATL,ORL,H,111.82,40.55,90.72,44.84,12.08,36.23,33.26,18.63,23.54,79.12,9.91,33.23,43.14,23.94,16.23,7.83,5.08,23.18,-8.54,107.58,39.42,88.49,44.59,11.17,32.3,34.56,17.56,22.69,76.7,10.24,34.23,44.46,24.06,12.87,8.15,5.42,18.35,-1.11
"Oct 24, 2019",DET,ATL,A,107.17,39.36,85.86,45.91,12.03,32.75,36.84,16.42,22.2,74.12,9.77,31.94,41.7,24.11,15.25,7.48,4.5,19.66,-3.55,111.68,40.59,90.62,44.94,12.03,36.14,33.21,18.47,23.41,78.73,9.89,33.38,43.27,23.91,16.26,7.79,5.14,23.23,-8.35
"Aug 11, 2020",MEM,BOS,A,119.0,45.0,90.0,50.0,13.0,33.0,39.4,16.0,23.0,69.6,9.0,46.0,55.0,36.0,18.0,4.0,3.0,18.0,13.0,90.0,35.0,88.0,39.8,8.0,35.0,22.9,12.0,14.0,85.7,13.0,38.0,51.0,22.0,19.0,8.0,7.0,19.0,-6.0
"Aug 09, 2020",BOS,ORL,H,106.0,39.5,87.0,45.5,12.0,36.0,33.05,15.0,18.5,82.0,11.5,37.0,48.5,25.5,17.0,7.5,7.0,23.0,4.5,114.5,40.0,83.5,47.85,11.0,25.5,42.0,23.5,29.5,79.75,9.0,32.0,41.0,19.0,14.5,7.5,2.5,23.0,-3.0
"Aug 07, 2020",TOR,BOS,A,116.0,40.25,87.0,46.4,15.75,39.25,40.45,19.75,28.25,69.2,11.25,37.0,48.25,26.0,17.75,11.0,6.25,24.25,7.25,111.33,41.33,92.0,45.03,12.0,37.33,32.03,16.67,20.33,82.43,12.0,38.33,50.33,27.67,15.67,8.0,7.0,21.67,4.0
"Aug 05, 2020",BOS,BKN,H,114.0,42.75,93.0,46.02,13.0,39.5,32.72,15.5,19.25,80.58,11.25,39.5,50.75,27.5,15.5,8.0,5.75,21.75,8.5,122.25,45.0,89.0,50.5,16.0,39.75,40.4,16.25,22.5,72.7,8.75,37.0,45.75,29.0,14.0,7.0,4.25,22.75,8.25
"Aug 04, 2020",MIA,BOS,H,109.8,38.6,87.6,44.06,13.8,40.4,33.68,18.8,23.0,81.3,8.4,36.2,44.6,24.6,15.2,8.6,5.2,21.4,-3.4,121.0,44.2,92.0,48.18,14.4,39.4,36.44,18.2,22.4,81.04,10.2,39.0,49.2,27.8,15.2,8.4,6.6,22.0,13.6
"Aug 02, 2020",BOS,POR,H,118.5,43.0,90.83,47.4,13.67,38.33,35.42,18.83,23.17,81.12,10.83,37.67,48.5,25.67,15.33,8.17,6.17,22.67,10.33,124.0,44.17,95.0,46.5,15.17,37.5,40.23,20.5,24.67,82.22,11.67,34.17,45.83,22.33,9.83,7.67,4.33,22.17,3.33
"Jul 31, 2020",MIL,BOS,H,118.86,41.57,89.43,46.63,14.43,41.29,35.04,21.29,29.14,72.06,9.57,42.57,52.14,25.57,16.86,5.29,4.57,22.57,-0.71,119.86,42.86,88.86,48.41,14.29,37.14,38.93,19.86,24.71,80.46,10.14,36.57,46.71,25.43,15.14,8.29,6.14,22.43,9.43
"Mar 10, 2020",IND,BOS,A,110.25,41.88,89.12,47.08,11.88,32.38,36.39,14.62,18.62,79.82,7.88,34.75,42.62,25.25,14.25,9.12,5.25,21.38,2.12,118.88,42.12,89.12,47.45,13.88,37.12,37.77,20.75,25.88,80.33,10.62,36.25,46.88,24.5,15.25,8.25,6.0,23.12,7.38
"Mar 08, 2020",BOS,OKC,A,118.33,42.0,89.56,47.08,13.78,37.11,37.48,20.56,25.44,81.0,10.67,36.11,46.78,23.89,14.67,8.33,5.78,22.22,6.89,107.62,37.62,88.62,42.94,13.0,36.62,35.08,19.38,24.75,77.28,9.5,35.25,44.75,20.25,15.62,7.88,4.0,23.12,-1.75
"Mar 06, 2020",BOS,UTA,A,116.9,41.6,89.8,46.5,13.7,37.1,37.24,20.0,24.8,80.79,10.7,36.0,46.7,23.7,14.5,8.4,5.7,22.5,6.1,111.0,39.0,87.7,44.53,14.6,41.3,34.62,18.4,22.6,80.97,10.5,31.6,42.1,23.7,15.6,8.3,4.4,22.6,-2.8
