DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 15, 2021",LAL,IND,A,W,110.0,45.0,96.0,46.9,11.0,35.0,31.4,9.0,15.0,60.0,8.0,34.0,42.0,30.0,10.0,14.0,5.0,16.0,12.0
"May 12, 2021",LAL,HOU,H,W,116.0,43.0,91.0,47.3,11.0,32.0,34.65,19.0,25.5,70.3,9.5,34.0,43.5,27.5,11.5,9.5,4.0,15.5,9.5
"May 11, 2021",LAL,NYK,H,W,118.67,46.0,91.0,50.57,9.67,28.0,34.77,17.0,24.33,66.57,9.0,33.67,42.67,27.67,11.33,9.0,3.67,17.0,7.0
"May 09, 2021",LAL,PHX,H,W,114.25,43.75,90.5,48.32,10.25,28.0,36.8,16.5,23.0,69.65,10.25,35.0,45.25,28.5,13.5,8.0,4.0,17.0,5.75
"May 07, 2021",LAL,POR,A,L,116.0,42.8,88.4,48.42,10.8,28.4,38.1,19.6,26.6,71.32,11.0,33.4,44.4,27.6,13.6,8.6,3.8,17.8,7.2
"May 06, 2021",LAL,LAC,A,L,113.5,41.83,88.5,47.28,10.83,28.67,37.87,19.0,25.83,71.55,10.83,34.33,45.17,26.17,13.67,7.5,3.83,18.17,5.17
"May 03, 2021",LAL,DEN,H,W,110.71,40.57,88.29,45.94,10.71,29.71,36.43,18.86,26.29,70.2,10.86,32.71,43.57,25.43,13.29,7.57,4.14,18.86,1.0
"May 02, 2021",LAL,TOR,H,L,108.5,39.5,86.38,45.67,11.0,29.75,37.29,18.5,25.88,70.12,10.38,33.12,43.5,24.5,14.12,7.25,4.62,19.0,1.38
"Apr 30, 2021",LAL,SAC,H,L,109.11,39.67,86.22,45.96,11.0,29.67,37.36,18.78,26.44,69.86,10.0,33.56,43.56,25.33,14.11,7.22,4.78,19.33,0.44
"Apr 28, 2021",LAL,WAS,A,L,108.8,39.9,85.9,46.42,10.6,29.5,36.12,18.4,25.9,70.01,10.1,33.4,43.5,25.2,14.8,7.4,5.5,19.1,0.0
"Apr 26, 2021",LAL,ORL,A,W,108.64,40.09,86.82,46.18,10.55,29.91,35.51,17.91,25.45,69.27,10.36,32.91,43.27,25.73,14.36,7.64,5.73,19.18,-0.82
"Apr 24, 2021",LAL,DAL,A,L,109.08,40.67,86.83,46.83,10.58,30.0,35.51,17.17,24.5,68.86,10.25,33.08,43.33,25.5,14.17,7.67,5.67,19.08,0.17
"Apr 22, 2021",LAL,DAL,A,L,107.85,40.08,86.77,46.18,10.69,31.15,34.83,17.0,24.08,69.63,9.92,32.85,42.77,25.23,13.77,7.92,5.54,19.31,-1.0
"Apr 19, 2021",LAL,UTA,H,L,108.0,40.29,87.0,46.3,10.64,31.07,34.72,16.79,23.57,70.54,10.07,32.86,42.93,25.29,13.93,7.86,5.5,19.93,-1.29
"Apr 17, 2021",LAL,UTA,H,W,107.27,39.87,86.47,46.08,10.73,30.87,35.27,16.8,23.67,70.37,9.73,32.47,42.2,24.73,13.67,8.0,5.2,19.53,-2.13
"Apr 15, 2021",LAL,BOS,H,L,108.5,40.38,86.88,46.42,10.75,31.0,35.14,17.0,23.62,71.41,9.81,33.0,42.81,24.81,13.75,8.0,5.38,19.19,-1.25
"Apr 13, 2021",LAL,CHA,A,W,108.76,40.59,87.53,46.34,10.82,31.35,34.98,16.76,23.35,71.24,9.88,32.53,42.41,25.0,13.41,8.24,5.18,19.0,-1.65
"Apr 12, 2021",LAL,NYK,A,L,108.33,40.22,87.22,46.07,11.11,32.06,35.06,16.78,23.06,72.52,9.78,32.39,42.17,24.94,13.28,8.28,5.0,18.94,-1.11
