DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 14, 2021",SAC,MEM,A,L,99.0,42.0,90.0,46.7,9.0,30.0,30.0,6.0,10.0,60.0,5.0,34.0,39.0,24.0,13.0,10.0,5.0,22.0,-22.0
"May 13, 2021",SAC,MEM,A,L,102.5,39.5,93.0,42.6,9.5,36.0,26.9,14.0,18.5,70.75,9.5,38.0,47.5,22.5,11.5,8.5,3.5,21.5,-11.5
"May 11, 2021",SAC,OKC,H,W,105.0,40.33,94.0,43.0,12.0,37.67,31.77,12.33,17.0,68.6,10.67,32.67,43.33,26.0,11.33,8.67,5.33,19.67,-9.67
"May 09, 2021",SAC,OKC,H,W,109.25,41.25,92.0,45.05,13.75,38.0,36.0,13.0,17.5,71.18,9.5,33.0,42.5,26.5,12.5,9.75,5.5,20.0,-3.25
"May 07, 2021",SAC,SAS,H,L,112.6,42.0,90.6,46.62,14.2,37.6,37.68,14.4,18.8,73.6,9.4,34.8,44.2,27.2,13.0,9.4,6.6,19.8,3.0
"May 05, 2021",SAC,IND,A,W,111.17,41.83,89.5,46.98,14.0,36.67,38.17,13.5,18.17,71.33,8.5,34.17,42.67,27.17,13.5,9.5,6.0,19.67,1.0
"May 04, 2021",SAC,OKC,A,W,110.14,42.0,90.29,46.74,13.14,36.0,36.29,13.0,17.57,71.34,9.0,34.43,43.43,26.29,13.29,10.43,6.14,18.86,2.43
"May 02, 2021",SAC,DAL,A,W,109.25,41.62,90.88,46.04,13.0,36.88,35.24,13.0,17.38,72.59,9.0,35.12,44.12,26.12,13.12,9.88,6.62,18.88,2.62
"Apr 30, 2021",SAC,LAL,A,W,109.44,42.0,89.78,47.1,12.78,35.89,35.69,12.67,17.22,71.47,8.89,34.56,43.44,26.22,13.89,9.78,6.0,19.67,3.67
"Apr 28, 2021",SAC,UTA,H,L,109.5,41.7,89.4,46.92,12.7,35.6,35.76,13.4,17.7,73.41,9.1,33.7,42.8,26.5,14.2,9.8,5.7,19.3,3.7
"Apr 26, 2021",SAC,DAL,H,W,109.09,41.73,89.18,47.05,12.18,34.27,35.54,13.45,17.64,74.23,8.55,32.55,41.09,26.27,14.09,9.64,5.73,19.27,-1.09
"Apr 25, 2021",SAC,GSW,A,L,109.42,41.75,88.5,47.45,12.25,33.83,36.31,13.67,17.67,75.45,8.75,32.75,41.5,26.0,14.42,9.33,5.58,18.92,-0.42
