DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 14, 2021",OKC,UTA,H,L,117.0,50.0,94.0,53.2,8.0,26.0,30.8,9.0,16.0,56.3,14.0,40.0,54.0,20.0,15.0,1.0,12.0,11.0,5.0
"May 11, 2021",OKC,SAC,A,L,105.0,43.0,89.0,48.05,7.0,22.5,31.2,12.0,16.0,75.05,12.0,37.5,49.5,16.5,16.0,3.5,7.0,15.5,-5.5
"May 09, 2021",OKC,SAC,A,L,105.33,41.67,87.33,47.5,7.67,22.67,33.83,14.33,20.0,72.67,11.0,37.0,48.0,18.33,16.67,5.33,6.33,16.33,-9.0
"May 08, 2021",OKC,GSW,A,L,103.5,39.75,87.25,45.4,8.5,26.25,32.8,15.5,22.25,70.88,10.75,34.75,45.5,19.5,16.0,6.25,5.5,16.75,-13.75
"May 06, 2021",OKC,GSW,A,L,102.2,39.4,88.6,44.4,8.6,28.4,31.1,14.8,21.8,68.7,10.8,33.8,44.6,19.8,15.4,7.0,4.6,16.6,-18.8
"May 04, 2021",OKC,SAC,H,L,101.33,38.83,88.5,43.82,8.67,30.17,29.77,15.0,21.5,70.58,9.83,33.83,43.67,20.0,14.5,7.33,4.0,17.0,-19.17
"May 02, 2021",OKC,PHX,H,L,101.0,38.29,89.86,42.66,9.0,31.0,29.89,15.43,22.0,70.79,10.86,34.71,45.57,20.14,13.86,7.0,4.0,16.57,-17.0
"May 01, 2021",OKC,IND,H,L,103.38,39.12,90.12,43.44,9.5,30.88,31.56,15.62,22.25,70.79,11.62,34.12,45.75,20.5,14.0,7.0,3.88,17.25,-15.25
"Apr 29, 2021",OKC,NOP,H,L,102.44,39.0,92.44,42.41,9.33,31.67,30.4,15.11,22.33,68.23,12.67,33.33,46.0,20.78,14.0,7.11,3.89,17.0,-19.89
"Apr 27, 2021",OKC,BOS,A,W,101.7,38.5,92.1,41.99,9.5,32.4,30.18,15.2,22.1,69.41,12.6,34.1,46.7,20.5,14.8,7.0,3.9,17.4,-19.3
"Apr 26, 2021",OKC,PHI,A,L,103.27,38.55,91.09,42.55,9.82,32.18,31.37,16.36,23.36,70.17,12.36,34.73,47.09,20.91,15.91,6.82,3.82,18.0,-17.18
"Apr 23, 2021",OKC,WAS,H,L,102.17,38.25,90.0,42.74,9.58,32.0,30.7,16.08,23.33,69.03,12.25,34.08,46.33,20.92,17.08,7.17,3.58,17.83,-18.33
"Apr 21, 2021",OKC,IND,A,L,102.69,38.31,90.23,42.68,9.62,32.08,30.67,16.46,23.46,70.18,12.38,33.46,45.85,20.69,17.08,7.54,3.85,17.77,-18.46
"Apr 19, 2021",OKC,WAS,A,L,103.64,39.0,91.21,42.93,9.57,31.86,30.69,16.07,22.93,70.09,12.71,33.79,46.5,21.07,17.07,7.57,3.79,17.79,-17.57
"Apr 18, 2021",OKC,TOR,A,L,103.87,38.8,90.67,42.96,9.8,31.93,31.27,16.47,23.2,70.85,12.47,34.13,46.6,21.2,17.2,7.47,3.67,18.33,-17.2
"Apr 16, 2021",OKC,DET,A,L,104.0,38.69,90.12,43.09,10.06,32.0,31.97,16.56,23.06,71.77,12.25,34.31,46.56,21.25,17.56,7.38,3.94,18.38,-16.5
"Apr 14, 2021",OKC,GSW,H,L,104.0,38.71,90.53,42.92,9.88,32.41,31.14,16.71,23.24,71.85,12.59,34.53,47.12,21.12,17.82,7.71,4.18,18.65,-15.88
"Apr 13, 2021",OKC,UTA,A,L,104.28,39.0,90.61,43.19,9.72,32.11,30.85,16.56,23.33,70.97,12.83,34.44,47.28,21.17,18.0,7.61,4.06,18.83,-17.11
"Apr 10, 2021",OKC,PHI,H,L,103.84,38.84,90.74,42.96,9.95,32.21,31.39,16.21,23.05,70.16,12.95,34.47,47.42,20.74,17.79,7.63,3.89,19.05,-16.74
"Apr 08, 2021",OKC,CLE,H,L,103.3,38.8,90.0,43.31,9.85,31.6,31.82,15.85,22.85,69.02,12.6,34.7,47.3,20.75,18.05,7.4,3.9,19.15,-17.1
"Apr 07, 2021",OKC,CHA,H,L,103.24,38.86,89.95,43.39,10.0,31.62,32.24,15.52,22.38,69.03,12.52,34.62,47.14,21.1,18.05,7.29,3.95,19.19,-17.57
"Apr 05, 2021",OKC,DET,H,L,103.18,38.77,89.73,43.39,10.27,32.05,32.55,15.36,22.14,69.1,12.45,34.64,47.09,21.45,18.23,7.14,4.0,18.82,-17.27
"Apr 03, 2021",OKC,POR,A,L,103.39,38.87,90.04,43.34,10.04,31.83,31.94,15.61,22.26,69.75,12.48,34.39,46.87,21.26,18.09,7.26,4.09,18.87,-17.57
"Apr 02, 2021",OKC,PHX,A,L,102.62,38.5,89.83,43.01,9.96,31.92,31.59,15.67,22.33,69.8,12.46,34.38,46.83,21.08,18.25,7.12,4.17,18.96,-18.83
"Mar 31, 2021",OKC,TOR,H,W,102.64,38.36,89.8,42.86,10.16,32.16,31.9,15.76,22.36,70.14,12.4,34.08,46.48,21.0,18.16,7.08,4.12,18.88,-19.56
"Mar 29, 2021",OKC,DAL,H,L,103.04,38.38,89.65,42.95,10.31,32.19,32.31,15.96,22.58,70.32,12.65,34.5,47.15,20.92,18.23,6.88,4.19,18.77,-18.42
"Mar 27, 2021",OKC,BOS,H,L,103.15,38.37,89.33,43.1,10.26,31.96,32.39,16.15,22.96,70.07,12.56,34.59,47.15,20.78,18.15,6.93,4.19,18.59,-18.52
"Mar 24, 2021",OKC,MEM,H,L,102.82,38.21,89.11,43.02,10.29,32.18,32.27,16.11,23.0,69.8,12.46,34.79,47.25,20.61,18.14,6.93,4.18,18.36,-18.46
"Mar 22, 2021",OKC,MIN,A,W,102.97,38.38,89.31,43.1,10.28,32.28,32.14,15.93,22.79,69.63,12.34,34.79,47.14,20.79,18.03,7.14,4.31,18.07,-18.14
"Mar 21, 2021",OKC,HOU,A,W,103.27,38.47,89.23,43.24,10.63,32.43,32.96,15.7,22.37,70.31,12.23,34.9,47.13,21.0,18.0,7.17,4.5,17.93,-17.23
"Mar 18, 2021",OKC,ATL,A,L,103.61,38.58,89.29,43.33,10.71,32.65,32.97,15.74,22.45,70.23,12.45,34.84,47.29,21.03,18.0,7.19,4.42,18.03,-16.61
"Mar 16, 2021",OKC,CHI,A,L,103.28,38.44,89.41,43.12,10.78,32.69,33.14,15.62,22.25,70.38,12.41,34.59,47.0,20.94,17.75,7.12,4.38,17.88,-16.81
"Mar 14, 2021",OKC,MEM,H,W,103.24,38.55,89.42,43.23,10.67,32.3,33.19,15.48,21.97,70.81,12.42,34.45,46.88,20.79,17.73,7.18,4.52,17.79,-16.94
"Mar 13, 2021",OKC,NYK,H,L,103.97,38.65,88.94,43.65,10.82,32.26,33.74,15.85,22.32,71.15,12.29,34.56,46.85,20.94,17.94,7.18,4.5,17.85,-16.26
