DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"May 14, 2021",GSW,NOP,H,W,113.0,41.0,83.0,49.4,15.0,39.0,38.5,16.0,18.0,88.9,12.0,34.0,46.0,26.0,20.0,9.0,4.0,19.0,12.0
"May 11, 2021",GSW,PHX,H,W,119.0,41.5,85.0,48.85,16.0,39.0,41.05,20.0,24.0,84.45,10.0,36.0,46.0,27.5,16.0,6.5,4.0,20.0,7.5
"May 10, 2021",GSW,UTA,H,W,120.0,43.33,88.33,49.07,14.33,39.33,36.53,19.0,22.67,84.63,10.67,33.33,44.0,29.33,14.0,7.0,3.0,20.0,7.0
"May 08, 2021",GSW,OKC,H,W,119.75,42.75,88.25,48.45,14.25,40.0,35.72,20.0,23.25,86.47,10.25,33.0,43.25,28.5,13.0,7.25,2.75,20.0,6.0
"May 06, 2021",GSW,OKC,H,W,123.0,43.6,86.8,50.36,16.8,42.8,38.58,19.0,22.2,85.84,8.6,35.2,43.8,29.0,14.2,6.8,3.0,19.8,12.6
"May 04, 2021",GSW,NOP,A,L,122.17,43.33,86.67,50.1,17.17,43.5,38.88,18.33,21.5,85.42,8.33,36.33,44.67,30.17,14.17,6.33,2.67,19.67,14.0
"May 03, 2021",GSW,NOP,A,W,119.43,42.71,87.57,48.93,17.57,44.86,38.71,16.43,19.43,83.41,8.29,36.86,45.14,29.0,14.71,6.43,3.57,19.29,11.29
"May 01, 2021",GSW,HOU,A,W,119.88,43.25,87.62,49.49,17.5,44.75,38.7,15.88,18.75,83.7,7.88,36.38,44.25,29.25,14.75,6.75,4.12,20.38,11.75
"Apr 29, 2021",GSW,MIN,A,L,119.11,42.78,87.22,49.14,17.56,44.89,38.74,16.0,19.33,82.27,7.44,37.44,44.89,29.56,15.0,7.11,4.56,20.11,13.33
"Apr 27, 2021",GSW,DAL,H,L,118.6,42.7,87.0,49.17,17.3,44.2,38.82,15.9,19.5,81.18,7.1,36.7,43.8,29.4,14.5,7.4,4.8,20.2,10.8
"Apr 25, 2021",GSW,SAC,H,W,117.18,41.91,86.73,48.38,17.18,44.09,38.67,16.18,19.91,81.0,7.36,36.36,43.73,29.0,14.82,7.73,4.82,20.0,7.09
"Apr 23, 2021",GSW,DEN,H,W,117.17,42.25,87.42,48.38,16.92,43.42,38.69,15.75,19.5,80.36,8.17,36.33,44.5,29.08,15.0,7.5,4.67,19.67,6.83
"Apr 21, 2021",GSW,WAS,A,L,117.23,42.46,87.15,48.78,16.77,43.08,38.68,15.54,19.38,79.73,8.08,37.0,45.08,29.92,15.0,7.54,4.62,19.31,7.92
"Apr 19, 2021",GSW,PHI,A,W,117.0,42.29,88.14,48.13,16.64,43.21,38.29,15.79,19.5,80.5,8.21,36.79,45.0,29.36,15.14,8.07,4.64,19.57,7.07
"Apr 17, 2021",GSW,BOS,A,L,116.33,41.73,87.33,47.9,16.47,42.47,38.66,16.4,20.33,80.34,8.07,36.93,45.0,28.4,15.2,7.67,4.67,19.53,7.33
"Apr 15, 2021",GSW,CLE,A,W,116.19,41.69,86.88,48.11,16.5,42.31,38.9,16.31,20.31,80.01,8.06,36.62,44.69,28.0,15.38,7.56,4.5,19.75,6.56
"Apr 14, 2021",GSW,OKC,A,W,116.35,42.0,87.18,48.29,16.53,42.53,38.79,15.82,19.71,80.01,8.12,36.71,44.82,28.29,15.41,7.65,4.53,20.0,7.24
"Apr 12, 2021",GSW,DEN,H,W,118.06,42.56,87.61,48.64,16.94,42.78,39.47,16.0,19.89,80.15,8.17,36.44,44.61,28.89,15.33,7.89,4.61,20.0,8.94
"Apr 10, 2021",GSW,HOU,H,W,117.95,42.37,87.26,48.62,17.0,42.84,39.55,16.21,20.0,80.72,7.95,36.21,44.16,28.58,15.37,8.05,4.53,20.11,8.95
"Apr 09, 2021",GSW,WAS,H,L,118.3,42.7,87.45,48.87,16.85,42.45,39.57,16.05,19.8,80.74,8.0,36.2,44.2,28.7,15.4,8.3,4.55,20.05,9.3
"Apr 06, 2021",GSW,MIL,H,W,117.76,42.62,87.48,48.77,16.57,42.14,39.14,15.95,19.86,80.08,8.0,36.05,44.05,28.62,15.29,8.62,4.48,20.05,8.71
"Apr 04, 2021",GSW,ATL,A,L,117.95,42.77,87.86,48.73,16.5,42.05,39.07,15.91,19.73,80.45,8.18,35.77,43.95,28.59,15.09,8.5,4.5,19.95,8.36
"Apr 02, 2021",GSW,TOR,A,L,117.65,42.78,88.04,48.64,16.22,41.96,38.46,15.87,19.78,80.05,8.22,35.78,44.0,28.43,15.13,8.65,4.57,20.22,7.74
"Apr 01, 2021",GSW,MIA,A,L,115.96,42.08,87.67,47.98,16.0,41.62,38.2,15.79,19.71,79.96,8.17,35.58,43.75,28.04,15.38,8.5,4.54,20.12,5.21
"Mar 29, 2021",GSW,CHI,H,W,115.68,41.84,87.44,47.82,15.96,41.44,38.3,16.04,19.92,80.28,8.32,35.52,43.84,27.84,15.56,8.44,4.48,20.36,4.72
"Mar 26, 2021",GSW,ATL,H,L,115.69,42.0,87.62,47.9,15.96,41.31,38.44,15.73,19.5,80.61,8.38,35.27,43.65,27.85,15.54,8.46,4.62,20.12,5.08
"Mar 25, 2021",GSW,SAC,A,L,115.41,41.89,87.3,47.96,15.81,40.81,38.61,15.81,19.74,80.19,8.26,35.0,43.26,27.89,15.44,8.41,4.59,20.19,4.3
"Mar 23, 2021",GSW,PHI,H,L,115.54,42.0,87.32,48.07,15.86,40.5,39.12,15.68,19.46,80.9,8.21,34.86,43.07,27.75,15.32,8.25,4.43,20.14,3.36
"Mar 20, 2021",GSW,MEM,A,L,114.93,41.79,87.17,47.91,15.59,39.97,38.88,15.76,19.69,80.49,8.14,34.76,42.9,27.55,15.24,8.14,4.52,20.24,2.9
"Mar 19, 2021",GSW,MEM,A,W,114.53,41.43,87.27,47.46,15.5,40.0,38.64,16.17,20.17,80.56,8.1,34.9,43.0,27.4,15.13,8.13,4.6,20.4,2.53
"Mar 17, 2021",GSW,HOU,A,W,114.58,41.52,87.39,47.49,15.48,40.03,38.57,16.06,20.1,80.29,8.1,34.9,43.0,27.52,15.06,8.29,4.65,20.26,2.87
"Mar 15, 2021",GSW,LAL,H,L,114.38,41.5,87.47,47.43,15.5,40.19,38.48,15.88,19.84,80.38,8.03,35.12,43.16,27.66,15.0,8.25,4.62,20.44,3.22
"Mar 14, 2021",GSW,UTA,H,W,113.85,41.27,87.21,47.3,15.42,40.09,38.38,15.88,19.97,79.97,8.06,34.7,42.76,27.55,15.21,8.27,4.55,20.52,2.18
"Mar 11, 2021",GSW,LAC,A,L,114.35,41.53,87.26,47.56,15.44,39.82,38.77,15.85,19.91,80.06,7.97,34.71,42.68,27.71,15.18,8.38,4.47,20.68,2.47
"Mar 04, 2021",GSW,PHX,A,L,114.06,41.43,87.29,47.43,15.26,39.71,38.37,15.94,20.11,79.79,7.89,34.83,42.71,27.49,15.2,8.31,4.51,20.74,1.66
"Mar 03, 2021",GSW,POR,A,L,113.61,41.33,87.31,47.32,15.17,39.58,38.26,15.78,20.0,79.31,7.92,34.72,42.64,27.33,15.25,8.33,4.5,20.47,1.0
"Feb 28, 2021",GSW,LAL,A,L,113.41,41.32,87.57,47.18,15.16,39.65,38.19,15.59,19.84,78.9,8.16,34.78,42.95,27.32,15.14,8.32,4.41,20.57,0.92
"Feb 26, 2021",GSW,CHA,H,W,112.82,41.16,87.53,47.01,14.97,39.5,37.81,15.53,19.82,78.63,8.03,34.71,42.74,27.29,15.26,8.37,4.39,20.68,0.21
"Feb 24, 2021",GSW,IND,A,W,113.26,41.33,87.31,47.36,14.87,39.1,38.01,15.72,19.95,78.97,7.92,34.67,42.59,27.56,15.51,8.41,4.36,20.64,0.44
"Feb 23, 2021",GSW,NYK,A,W,113.2,41.27,87.2,47.36,14.62,38.77,37.54,16.02,20.23,79.25,7.92,34.62,42.55,27.55,15.57,8.45,4.35,20.75,0.53
"Feb 20, 2021",GSW,CHA,A,L,113.22,41.24,87.24,47.3,14.59,38.76,37.46,16.15,20.32,79.45,7.9,34.61,42.51,27.61,15.44,8.46,4.44,20.68,0.71
"Feb 19, 2021",GSW,ORL,A,L,112.9,41.14,87.19,47.2,14.55,38.76,37.36,16.07,20.24,79.38,7.93,34.5,42.43,27.5,15.4,8.5,4.4,20.48,0.64
"Feb 17, 2021",GSW,MIA,H,W,113.07,41.26,87.42,47.21,14.65,38.84,37.54,15.91,20.12,78.93,7.95,34.53,42.49,27.72,15.35,8.49,4.3,20.44,0.53
