MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 06, 2021 - TOR vs. LAL",L,109.71,40.29,89.24,45.31,13.24,36.29,36.6,15.9,20.14,78.36,9.86,32.48,42.33,23.14,13.1,8.95,5.0,19.24,-2.48
"Apr 05, 2021 - TOR vs. WAS",W,109.32,40.09,89.32,45.05,12.86,36.14,35.63,16.27,20.59,78.43,10.09,32.23,42.32,22.86,13.05,9.14,4.91,19.23,-2.77
"Apr 02, 2021 - TOR vs. GSW",W,109.04,40.26,89.52,45.13,12.61,36.0,35.0,15.91,20.17,78.18,9.91,32.52,42.43,22.83,13.04,9.22,5.09,19.26,-2.57
"Mar 31, 2021 - TOR @ OKC",L,109.92,40.54,89.46,45.48,12.71,35.96,35.33,16.12,20.38,78.43,9.92,32.96,42.88,22.96,13.0,9.42,5.21,19.17,-0.25
"Mar 29, 2021 - TOR @ DET",L,109.64,40.32,89.48,45.21,12.84,36.36,35.31,16.16,20.36,78.69,9.8,32.76,42.56,22.88,12.76,9.56,5.28,19.4,-0.64
"Mar 28, 2021 - TOR vs. POR",L,109.42,40.12,89.35,45.04,12.77,36.35,35.13,16.42,20.65,78.82,9.85,32.58,42.42,22.81,12.77,9.38,5.31,19.62,-1.15
"Mar 26, 2021 - TOR vs. PHX",L,109.7,40.07,89.26,45.03,12.81,36.56,35.06,16.74,21.11,78.71,9.93,32.59,42.52,22.59,12.78,9.15,5.33,19.63,-1.3
"Mar 24, 2021 - TOR vs. DEN",W,109.36,39.96,89.29,44.89,12.79,36.86,34.76,16.64,20.93,79.02,9.82,32.54,42.36,22.5,12.75,9.0,5.29,19.54,-1.39
"Mar 22, 2021 - TOR @ HOU",L,110.24,40.14,89.28,45.09,13.17,37.24,35.29,16.79,21.0,79.44,9.79,32.66,42.45,22.79,12.66,8.79,5.31,19.59,-0.52
"Mar 21, 2021 - TOR @ CLE",L,109.87,40.03,89.2,45.0,13.07,37.33,34.95,16.73,20.93,79.43,9.73,32.77,42.5,22.67,12.73,8.7,5.3,19.73,-1.1
"Mar 19, 2021 - TOR vs. UTA",L,109.71,39.94,89.39,44.8,13.13,37.61,34.87,16.71,20.87,79.58,9.71,32.61,42.32,22.55,12.77,8.84,5.23,19.94,-1.42
"Mar 17, 2021 - TOR @ DET",L,109.78,39.94,89.19,44.91,13.38,37.81,35.27,16.53,20.66,79.55,9.5,32.47,41.97,22.81,12.72,8.84,5.19,20.19,-1.47
"Mar 14, 2021 - TOR @ CHI",L,109.85,39.85,89.09,44.85,13.33,37.88,35.11,16.82,21.06,79.46,9.52,32.09,41.61,22.94,12.61,8.79,5.21,20.36,-1.55
"Mar 13, 2021 - TOR @ CHA",L,109.41,39.68,89.12,44.64,13.29,38.09,34.86,16.76,21.06,79.22,9.44,32.06,41.5,22.94,12.59,8.68,5.26,20.41,-2.18
"Mar 11, 2021 - TOR vs. ATL",L,109.26,39.6,89.31,44.47,13.34,38.31,34.8,16.71,20.97,79.34,9.54,32.11,41.66,23.0,12.69,8.71,5.29,20.29,-2.4
"Mar 04, 2021 - TOR @ BOS",L,109.56,39.67,89.5,44.45,13.44,38.28,35.11,16.78,21.03,79.43,9.64,32.25,41.89,23.0,12.72,8.69,5.25,20.42,-2.36
"Mar 03, 2021 - TOR vs. DET",L,109.97,39.81,89.54,44.59,13.65,38.59,35.29,16.7,20.92,79.51,9.59,31.92,41.51,23.35,12.76,8.62,5.14,20.54,-2.49
"Feb 26, 2021 - TOR vs. HOU",W,109.84,39.66,89.21,44.58,13.61,38.53,35.24,16.92,21.16,79.61,9.53,31.79,41.32,23.18,12.79,8.55,5.13,20.53,-3.05
"Feb 24, 2021 - TOR @ MIA",L,110.15,39.67,89.21,44.58,13.67,38.59,35.34,17.15,21.31,80.04,9.56,31.92,41.49,23.33,12.79,8.49,5.21,20.51,-2.69
"Feb 23, 2021 - TOR vs. PHI",L,110.1,39.6,88.83,44.72,13.82,38.73,35.59,17.07,21.2,80.1,9.4,31.85,41.25,23.5,12.88,8.4,5.15,20.62,-2.83
"Feb 21, 2021 - TOR vs. PHI",W,109.9,39.61,88.93,44.68,13.76,38.68,35.45,16.93,21.0,80.2,9.37,31.8,41.17,23.63,12.8,8.49,5.29,20.61,-2.93
"Feb 19, 2021 - TOR @ MIN",W,109.9,39.62,88.74,44.79,13.76,38.57,35.59,16.9,20.93,80.41,9.26,31.86,41.12,23.67,12.83,8.4,5.29,20.69,-2.69
"Feb 18, 2021 - TOR @ MIL",W,109.35,39.35,88.65,44.51,13.72,38.6,35.46,16.93,20.95,80.44,9.4,31.95,41.35,23.49,12.88,8.4,5.3,20.58,-2.51
"Feb 16, 2021 - TOR @ MIL",W,109.36,39.32,88.41,44.61,13.68,38.52,35.43,17.05,21.0,80.79,9.23,32.02,41.25,23.55,12.8,8.34,5.32,20.59,-2.14
"Feb 14, 2021 - TOR vs. MIN",L,109.69,39.47,88.47,44.74,13.76,38.62,35.52,17.0,21.0,80.58,9.2,32.11,41.31,23.58,12.84,8.33,5.33,20.53,-1.84
"Feb 11, 2021 - TOR @ BOS",L,109.74,39.43,88.52,44.68,13.67,38.5,35.41,17.2,21.22,80.65,9.22,32.02,41.24,23.59,12.83,8.28,5.28,20.57,-1.89
"Feb 10, 2021 - TOR @ WAS",W,109.66,39.47,88.4,44.78,13.57,38.28,35.34,17.15,21.17,80.62,9.09,31.96,41.04,23.64,12.83,8.26,5.34,20.68,-2.15
"Feb 08, 2021 - TOR @ MEM",W,110.23,39.67,88.5,44.94,13.69,38.15,35.84,17.21,21.21,80.75,9.08,32.06,41.15,23.73,12.81,8.19,5.33,20.6,-1.65
"Feb 06, 2021 - TOR @ ATL",L,110.59,39.71,88.27,45.14,13.82,38.12,36.21,17.35,21.31,80.99,9.04,32.02,41.06,23.82,12.88,8.24,5.27,20.67,-1.31
"Feb 05, 2021 - TOR @ BKN",W,110.8,39.74,88.44,45.08,13.8,38.12,36.17,17.52,21.56,80.9,9.14,31.86,41.0,23.82,12.76,8.26,5.26,20.8,-1.5
"Feb 02, 2021 - TOR @ ORL",W,111.04,39.92,88.61,45.19,13.78,38.0,36.26,17.41,21.41,80.99,9.2,31.8,41.0,23.78,12.71,8.29,5.27,20.88,-1.35
"Jan 31, 2021 - TOR vs. ORL",W,111.27,39.92,88.5,45.24,13.9,38.13,36.41,17.52,21.48,81.2,9.13,31.85,40.98,23.94,12.67,8.4,5.25,20.83,-1.04
"Jan 29, 2021 - TOR vs. SAC",L,111.34,39.94,88.53,45.25,13.87,38.15,36.31,17.58,21.49,81.47,9.13,31.98,41.11,24.0,12.64,8.4,5.25,20.85,-0.77
"Jan 27, 2021 - TOR vs. MIL",L,111.57,39.98,88.48,45.32,13.85,38.04,36.39,17.76,21.7,81.48,9.19,31.81,41.0,23.93,12.69,8.5,5.19,20.96,-0.8
"Jan 25, 2021 - TOR @ IND",L,111.51,39.95,88.58,45.23,14.0,38.35,36.45,17.62,21.53,81.51,9.2,31.89,41.09,23.96,12.67,8.49,5.24,20.95,-0.91
"Jan 24, 2021 - TOR @ IND",W,111.55,39.91,88.66,45.15,14.0,38.34,36.46,17.73,21.62,81.64,9.27,31.79,41.05,23.96,12.66,8.5,5.25,21.02,-1.16
"Jan 22, 2021 - TOR vs. MIA",W,111.47,39.86,88.68,45.08,14.02,38.28,36.57,17.74,21.7,81.42,9.32,31.81,41.12,23.96,12.74,8.56,5.3,20.96,-1.05
"Jan 20, 2021 - TOR vs. MIA",L,111.29,39.84,88.6,45.1,14.07,38.31,36.67,17.53,21.48,81.17,9.36,31.83,41.19,23.93,12.9,8.6,5.26,20.88,-0.69
"Jan 18, 2021 - TOR vs. DAL",W,111.14,39.76,88.59,45.01,14.1,38.49,36.61,17.51,21.42,81.3,9.41,31.78,41.19,23.98,12.9,8.59,5.22,20.88,-0.83
"Jan 16, 2021 - TOR vs. CHA",W,111.22,39.83,88.58,45.1,14.07,38.4,36.6,17.48,21.37,81.43,9.4,31.87,41.27,23.97,12.93,8.6,5.23,20.92,-0.43
"Jan 14, 2021 - TOR vs. CHA",W,111.3,39.77,88.54,45.04,14.18,38.57,36.71,17.57,21.44,81.54,9.36,31.93,41.3,24.03,12.97,8.54,5.28,20.93,-0.38
"Jan 11, 2021 - TOR @ POR",L,111.29,39.77,88.53,45.05,14.27,38.76,36.76,17.47,21.31,81.59,9.42,31.85,41.27,24.18,13.05,8.61,5.29,20.85,-0.32
"Jan 10, 2021 - TOR @ GSW",L,111.29,39.78,88.54,45.05,14.35,38.89,36.82,17.38,21.16,81.89,9.38,31.92,41.3,24.22,13.08,8.57,5.29,20.87,-0.33
"Jan 08, 2021 - TOR @ SAC",W,111.19,39.77,88.66,44.98,14.33,38.88,36.78,17.33,21.17,81.6,9.44,31.97,41.41,24.16,13.06,8.56,5.36,20.89,-0.34
"Jan 06, 2021 - TOR @ PHX",L,111.69,39.97,88.69,45.18,14.42,38.88,37.0,17.34,21.18,81.6,9.48,31.97,41.45,24.25,13.06,8.55,5.35,20.88,-0.02
"Jan 04, 2021 - TOR vs. BOS",L,111.74,39.95,88.55,45.25,14.41,38.82,37.05,17.42,21.35,81.46,9.48,31.97,41.45,24.15,13.05,8.52,5.35,20.85,-0.14
"Jan 02, 2021 - TOR @ NOP",L,111.78,39.9,88.57,45.17,14.39,38.79,37.02,17.6,21.6,81.38,9.46,31.93,41.39,24.09,13.0,8.58,5.33,20.93,-0.31
"Dec 31, 2020 - TOR vs. NYK",W,111.84,39.87,88.6,45.12,14.38,38.93,36.9,17.72,21.68,81.6,9.47,31.9,41.37,24.04,12.96,8.54,5.31,21.04,-0.37
"Dec 29, 2020 - TOR @ PHI",L,111.67,39.78,88.52,45.06,14.42,39.12,36.84,17.68,21.67,81.45,9.46,32.07,41.54,24.0,13.03,8.52,5.32,21.06,-0.12
"Dec 26, 2020 - TOR @ SAS",L,111.4,39.67,88.54,44.92,14.46,39.2,36.85,17.6,21.56,81.51,9.47,32.14,41.61,23.96,13.13,8.57,5.34,21.16,-0.21
"Dec 23, 2020 - TOR vs. NOP",L,111.44,39.73,88.65,44.94,14.46,39.23,36.85,17.51,21.46,81.4,9.48,32.2,41.68,24.07,13.11,8.56,5.39,21.18,-0.28
