MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Dec 26, 2022 - POR vs. CHA",W,114.17,40.58,86.08,47.27,12.9,36.6,34.94,20.1,24.83,81.14,8.58,30.15,38.73,24.06,13.83,6.88,4.94,19.88,-7.08
"Dec 23, 2022 - POR @ DEN",L,114.37,40.63,86.08,47.33,12.92,36.63,34.98,20.18,24.9,81.23,8.61,30.35,38.96,24.14,13.86,6.9,5.02,19.88,-6.71
"Dec 21, 2022 - POR @ OKC",L,114.22,40.6,86.1,47.28,12.84,36.6,34.8,20.18,24.92,81.14,8.7,30.34,39.04,24.14,13.86,6.86,4.98,19.9,-6.84
"Dec 19, 2022 - POR @ OKC",L,113.9,40.57,85.96,47.32,12.86,36.59,34.88,19.9,24.61,80.86,8.71,30.27,38.98,24.24,13.98,6.9,4.98,19.94,-6.76
"Dec 17, 2022 - POR @ HOU",W,114.04,40.63,86.0,47.37,12.92,36.6,35.04,19.85,24.54,80.86,8.81,30.29,39.1,24.27,14.02,6.87,4.92,20.1,-6.67
"Dec 16, 2022 - POR @ DAL",L,113.91,40.62,85.98,47.36,12.92,36.58,35.06,19.74,24.43,80.73,8.83,30.21,39.04,24.19,14.02,6.89,4.91,20.09,-6.32
"Dec 14, 2022 - POR @ SAS",W,113.83,40.59,86.04,47.3,12.93,36.59,35.06,19.72,24.44,80.64,8.85,30.24,39.09,24.13,13.98,6.83,4.85,20.13,-6.57
"Dec 12, 2022 - POR vs. MIN",W,114.09,40.75,85.95,47.54,13.02,36.65,35.24,19.58,24.31,80.46,8.78,30.33,39.11,24.16,14.04,6.8,4.82,20.13,-6.16
"Dec 10, 2022 - POR vs. MIN",W,114.43,40.88,86.0,47.65,13.16,36.82,35.42,19.52,24.25,80.38,8.82,30.55,39.38,24.3,14.12,6.75,4.8,20.14,-5.68
"Dec 08, 2022 - POR vs. DEN",L,114.6,40.91,85.95,47.72,13.16,36.77,35.47,19.61,24.32,80.54,8.86,30.61,39.47,24.23,14.16,6.72,4.79,20.21,-5.47
"Dec 04, 2022 - POR vs. IND",W,114.69,40.97,86.03,47.74,13.21,36.83,35.55,19.55,24.17,80.87,8.93,30.52,39.45,24.33,14.14,6.78,4.76,20.21,-5.4
"Dec 03, 2022 - POR @ UTA",W,114.71,40.98,86.03,47.75,13.27,36.88,35.67,19.47,24.14,80.66,8.97,30.58,39.54,24.46,14.15,6.83,4.73,20.15,-5.03
"Nov 30, 2022 - POR @ LAL",L,114.73,40.98,86.02,47.76,13.22,36.68,35.74,19.55,24.25,80.6,9.02,30.68,39.7,24.37,14.13,6.8,4.75,20.15,-4.87
"Nov 29, 2022 - POR vs. LAC",L,114.64,41.0,86.08,47.74,13.13,36.48,35.7,19.51,24.2,80.61,9.07,30.72,39.79,24.31,14.1,6.75,4.75,20.23,-5.1
"Nov 27, 2022 - POR @ BKN",L,114.6,41.02,86.15,47.73,13.19,36.45,35.91,19.37,24.05,80.49,9.06,30.77,39.84,24.31,14.05,6.74,4.79,20.27,-5.11
