DATE,TEAM,OPP,H/A,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 07, 2023",WAS,MIA,H,W,109.0,41.0,97.0,42.3,14.0,45.0,31.1,13.0,21.0,61.9,14.0,37.0,51.0,28.0,13.0,11.0,5.0,21.0,-5.0
"Apr 05, 2023",WAS,ATL,A,L,111.5,40.0,90.5,44.35,10.5,39.0,26.15,21.0,29.0,70.15,13.0,37.5,50.5,25.5,15.0,7.5,4.0,19.5,0.5
"Apr 04, 2023",WAS,MIL,H,L,113.0,41.67,91.67,45.53,9.0,35.33,24.57,20.67,28.0,72.4,12.67,34.0,46.67,24.67,14.67,8.33,5.67,21.67,-5.67
"Apr 02, 2023",WAS,NYK,A,L,116.75,43.75,93.5,46.77,10.0,33.25,30.45,19.25,26.25,72.15,11.75,33.75,45.5,26.0,13.25,8.0,5.25,21.5,-7.25
"Mar 31, 2023",WAS,ORL,H,L,115.2,42.8,90.6,47.3,11.2,34.0,33.0,18.4,24.6,74.38,10.4,33.6,44.0,26.0,14.4,8.2,5.2,20.8,-7.6
"Mar 28, 2023",WAS,BOS,H,W,114.17,42.5,93.0,45.92,12.17,36.67,33.17,17.0,22.5,75.87,11.17,34.0,45.17,25.67,14.17,7.67,5.17,21.33,-7.5
"Mar 26, 2023",WAS,TOR,A,L,116.43,44.14,93.86,47.14,12.29,36.71,33.44,15.86,21.14,74.91,10.43,34.43,44.86,26.71,13.71,7.57,4.86,20.14,-3.71
"Mar 24, 2023",WAS,SAS,H,W,114.88,43.38,92.88,46.77,12.75,36.62,34.81,15.38,21.0,73.05,10.62,34.25,44.88,26.5,14.25,7.38,4.5,19.12,-4.5
"Mar 22, 2023",WAS,DEN,H,L,117.22,44.22,92.0,48.24,13.0,35.89,36.5,15.78,21.56,73.06,10.11,34.56,44.67,26.78,13.78,6.89,4.89,18.78,-2.67
"Mar 21, 2023",WAS,ORL,A,L,115.9,44.2,91.5,48.48,12.1,34.9,34.39,15.4,21.0,73.25,10.1,33.8,43.9,26.1,13.1,6.6,4.8,18.4,-3.8
"Mar 18, 2023",WAS,SAC,H,L,115.55,44.0,90.73,48.67,11.91,34.64,34.11,15.64,21.18,73.71,9.55,33.36,42.91,26.45,13.18,6.64,4.73,18.82,-4.36
"Mar 17, 2023",WAS,CLE,A,L,115.75,43.75,90.75,48.38,12.0,34.75,34.27,16.25,21.67,74.67,9.75,33.42,43.17,26.5,12.92,6.58,4.75,18.75,-5.17
"Mar 14, 2023",WAS,DET,H,W,114.08,43.08,89.62,48.2,11.69,33.85,34.32,16.23,21.54,75.08,9.46,33.31,42.77,26.15,13.23,6.46,4.85,18.77,-6.54
"Mar 12, 2023",WAS,PHI,A,L,114.29,43.14,89.29,48.46,11.36,33.71,33.43,16.64,21.57,76.86,9.5,33.64,43.14,26.0,13.36,6.64,5.14,18.29,-4.64
"Mar 10, 2023",WAS,ATL,H,L,112.87,42.53,88.93,47.93,11.0,33.2,32.74,16.8,21.67,77.24,9.27,33.33,42.6,25.53,13.13,6.47,5.13,18.4,-5.6
"Mar 08, 2023",WAS,ATL,H,L,112.5,42.56,88.88,47.99,10.75,32.81,32.31,16.62,21.44,77.27,9.12,33.5,42.62,25.62,13.25,6.56,5.19,18.31,-5.69
"Mar 07, 2023",WAS,DET,A,W,112.94,42.82,88.53,48.49,10.82,32.59,32.85,16.47,21.18,77.58,8.94,33.47,42.41,26.12,13.59,6.71,4.94,18.18,-5.47
"Mar 05, 2023",WAS,MIL,H,L,113.28,43.06,88.11,49.02,10.89,32.17,33.69,16.28,20.94,77.52,8.94,33.17,42.11,26.17,13.67,6.83,4.94,18.28,-5.06
"Mar 04, 2023",WAS,TOR,H,L,113.16,43.21,89.16,48.68,10.74,32.11,33.27,16.0,20.47,78.26,9.53,33.32,42.84,25.89,13.42,6.89,4.79,18.32,-5.11
"Mar 02, 2023",WAS,TOR,H,W,112.95,42.95,88.45,48.79,10.9,31.7,34.52,16.15,20.55,78.67,9.5,33.35,42.85,25.9,13.95,7.0,4.8,18.2,-5.2
"Feb 28, 2023",WAS,ATL,A,W,113.24,42.95,88.24,48.9,11.05,31.62,35.1,16.29,20.71,78.7,9.48,33.38,42.86,26.1,14.0,6.9,4.76,17.9,-4.43
"Feb 26, 2023",WAS,CHI,A,L,113.5,43.18,88.64,48.93,10.82,31.14,34.81,16.32,20.68,78.98,9.77,33.32,43.09,25.77,13.77,6.86,4.77,17.77,-4.09
"Feb 24, 2023",WAS,NYK,H,L,112.13,42.7,88.09,48.63,10.61,31.0,34.23,16.13,20.78,77.82,9.87,33.17,43.04,25.61,13.87,6.78,4.61,17.78,-4.78
"Feb 16, 2023",WAS,MIN,A,W,112.0,42.54,87.71,48.66,10.96,31.54,34.6,15.96,20.42,78.74,9.58,33.08,42.67,25.58,14.08,6.75,4.67,17.88,-4.83
"Feb 14, 2023",WAS,POR,A,W,112.08,42.56,88.0,48.53,11.08,31.68,34.82,15.88,20.28,78.89,9.72,33.2,42.92,25.56,14.16,7.0,4.72,17.72,-4.32
"Feb 13, 2023",WAS,GSW,A,L,112.62,42.65,87.65,48.85,11.31,31.73,35.46,16.0,20.35,79.18,9.54,33.42,42.96,25.65,14.23,6.92,4.62,17.69,-3.19
