MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Apr 07, 2023 - MEM @ MIL",W,100.0,40.0,92.0,43.5,7.0,37.0,18.9,13.0,18.0,72.2,11.0,32.0,43.0,25.0,12.0,8.0,4.0,16.0,-15.0
"Apr 05, 2023 - MEM @ NOP",L,118.5,46.5,92.5,50.25,13.5,39.5,33.25,12.0,16.5,72.75,11.0,32.5,43.5,32.0,12.0,8.5,5.0,18.0,4.0
"Apr 04, 2023 - MEM vs. POR",W,122.67,47.67,96.33,49.53,13.0,38.33,33.27,14.33,19.33,73.83,12.33,33.0,45.33,32.33,12.67,9.0,5.33,20.33,0.33
"Apr 02, 2023 - MEM @ CHI",L,121.75,46.25,94.0,49.22,14.25,40.75,34.33,15.0,20.0,74.7,11.25,35.0,46.25,31.75,12.5,8.0,5.25,17.75,2.75
"Mar 31, 2023 - MEM vs. LAC",W,118.8,44.8,92.0,48.66,15.2,41.2,36.3,14.0,18.4,76.42,10.6,35.8,46.4,31.2,13.6,6.6,4.8,18.6,-2.0
"Mar 29, 2023 - MEM vs. LAC",L,117.0,44.5,92.67,48.02,14.17,39.83,34.8,13.83,18.17,76.43,10.83,36.33,47.17,30.17,13.83,7.33,5.17,18.17,0.67
"Mar 28, 2023 - MEM vs. ORL",W,119.14,45.14,93.0,48.53,13.71,38.71,34.74,15.14,19.57,77.24,11.29,35.57,46.86,29.57,13.71,7.43,5.0,18.43,-0.71
"Mar 26, 2023 - MEM @ ATL",W,118.38,44.75,92.38,48.42,13.5,38.12,34.81,15.38,20.0,76.83,10.75,36.38,47.12,29.12,14.12,7.88,5.12,18.25,0.0
"Mar 24, 2023 - MEM vs. HOU",W,118.89,45.11,92.0,49.03,13.44,37.56,35.32,15.22,19.89,76.48,10.22,36.0,46.22,29.0,13.78,7.89,5.33,18.67,0.44
"Mar 22, 2023 - MEM vs. HOU",W,122.1,46.3,92.1,50.26,14.6,38.0,37.74,14.9,19.3,77.4,9.7,35.4,45.1,29.7,13.5,8.3,5.5,18.7,4.1
