MATCH UP,W/L,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
"Mar 06, 2023 - CLE vs. BOS",W,113.13,42.27,86.53,48.85,11.93,31.4,37.32,16.67,20.93,80.92,9.33,27.8,37.13,24.87,11.87,7.07,5.67,20.4,4.8
"Mar 04, 2023 - CLE vs. DET",W,113.44,42.31,87.12,48.6,11.94,31.56,37.19,16.88,21.19,80.86,9.75,28.69,38.44,25.0,12.06,6.88,5.75,20.38,4.75
"Mar 01, 2023 - CLE @ BOS",L,113.47,42.47,87.35,48.65,12.06,31.71,37.43,16.47,21.0,79.38,9.65,28.82,38.47,25.24,12.06,7.29,5.88,20.24,5.88
"Feb 26, 2023 - CLE vs. TOR",W,113.44,42.61,87.61,48.67,11.94,31.72,37.09,16.28,21.0,78.41,9.67,28.78,38.44,25.0,11.78,7.33,5.72,20.11,5.33
"Feb 24, 2023 - CLE @ ATL",L,113.68,42.68,87.42,48.86,12.26,31.95,37.77,16.05,20.63,78.79,9.58,29.21,38.79,25.32,11.89,7.32,5.68,19.95,6.37
"Feb 23, 2023 - CLE vs. DEN",L,113.95,42.55,87.45,48.69,12.3,32.1,37.73,16.55,21.05,79.34,9.6,29.0,38.6,25.05,11.85,7.4,5.7,20.1,5.2
"Feb 15, 2023 - CLE @ PHI",L,113.71,42.57,87.57,48.65,12.0,31.81,37.04,16.57,21.0,79.6,9.76,28.95,38.71,25.0,11.81,7.52,5.52,20.14,4.67
"Feb 13, 2023 - CLE vs. SAS",W,113.64,42.5,87.32,48.71,11.91,31.73,36.87,16.73,21.18,79.62,9.77,28.77,38.55,24.91,11.64,7.5,5.5,20.0,4.18
"Feb 11, 2023 - CLE vs. CHI",W,113.78,42.57,86.91,49.05,11.78,31.57,36.66,16.87,21.35,79.64,9.83,28.61,38.43,24.74,11.74,7.52,5.52,19.83,4.35
"Feb 10, 2023 - CLE @ NOP",W,113.08,42.29,86.88,48.75,11.67,31.71,36.2,16.83,21.25,79.83,9.83,28.62,38.46,24.79,11.79,7.58,5.46,19.62,4.5
"Feb 08, 2023 - CLE vs. DET",W,113.28,42.52,86.8,49.06,11.6,31.56,36.18,16.64,21.0,79.84,9.92,28.64,38.56,24.92,11.88,7.64,5.44,19.72,4.76
"Feb 06, 2023 - CLE @ WAS",W,113.27,42.54,86.81,49.07,11.38,31.35,35.68,16.81,21.15,80.0,10.04,28.96,39.0,25.12,11.92,7.65,5.38,19.58,5.65
"Feb 05, 2023 - CLE @ IND",W,113.3,42.59,86.48,49.34,11.41,31.26,35.89,16.7,21.11,79.63,9.93,29.22,39.15,25.15,12.11,7.7,5.41,19.41,6.3
"Feb 02, 2023 - CLE vs. MEM",W,113.61,42.71,86.54,49.45,11.54,31.46,36.06,16.64,20.93,80.13,9.86,29.54,39.39,25.43,12.14,7.68,5.39,19.43,6.75
"Jan 31, 2023 - CLE vs. MIA",L,114.1,42.93,86.69,49.6,11.62,31.38,36.48,16.62,20.97,79.88,9.83,29.62,39.45,25.69,12.28,7.83,5.45,19.34,7.03
"Jan 29, 2023 - CLE vs. LAC",W,113.53,42.83,86.57,49.55,11.6,31.67,36.18,16.27,20.67,78.88,9.67,29.77,39.43,25.9,12.3,7.87,5.47,19.37,6.7
"Jan 27, 2023 - CLE @ OKC",L,113.81,42.87,86.29,49.77,11.87,31.71,36.97,16.19,20.61,78.71,9.48,29.81,39.29,26.19,12.32,7.9,5.52,19.48,7.23
"Jan 26, 2023 - CLE @ HOU",W,113.38,42.75,86.34,49.6,11.75,31.62,36.67,16.12,20.53,78.68,9.53,29.69,39.22,26.22,12.25,7.94,5.5,19.53,6.62
"Jan 24, 2023 - CLE @ NYK",L,113.36,42.67,86.36,49.49,11.85,31.76,36.83,16.18,20.58,78.78,9.58,29.55,39.12,26.3,12.18,8.06,5.45,19.42,6.97
"Jan 21, 2023 - CLE vs. MIL",W,113.06,42.59,86.38,49.39,11.85,31.79,36.81,16.03,20.44,78.49,9.59,29.59,39.18,26.38,12.18,8.06,5.41,19.41,6.71
"Jan 20, 2023 - CLE vs. GSW",L,113.09,42.74,86.37,49.57,11.71,31.51,36.67,15.89,20.34,78.09,9.57,29.66,39.23,26.57,12.09,8.09,5.34,19.23,6.86
"Jan 18, 2023 - CLE @ MEM",L,113.11,42.72,86.31,49.59,11.78,31.56,36.83,15.89,20.31,78.26,9.58,29.53,39.11,26.5,12.17,8.06,5.42,19.11,6.5
"Jan 16, 2023 - CLE vs. NOP",W,113.14,42.7,86.19,49.63,11.89,31.65,37.07,15.84,20.32,77.95,9.62,29.7,39.32,26.57,12.35,7.95,5.46,19.05,6.3
"Jan 14, 2023 - CLE @ MIN",L,113.13,42.61,86.03,49.61,11.82,31.55,36.94,16.11,20.66,77.97,9.71,29.71,39.42,26.45,12.42,7.87,5.42,19.05,6.39
"Jan 12, 2023 - CLE @ POR",W,112.85,42.46,85.77,49.58,11.72,31.46,36.73,16.21,20.72,78.2,9.67,29.77,39.44,26.38,12.56,7.79,5.33,19.0,6.03
"Jan 10, 2023 - CLE @ UTA",L,113.0,42.5,85.85,49.58,11.6,31.23,36.6,16.4,20.98,78.18,9.72,29.82,39.55,26.43,12.53,7.75,5.22,19.0,6.03
"Jan 08, 2023 - CLE @ PHX",W,113.02,42.49,85.95,49.51,11.56,31.37,36.37,16.49,21.05,78.31,9.66,29.83,39.49,26.22,12.34,7.73,5.27,19.15,5.83
